"codmunres","ano","total_internacoes_ans","casos_mmg_ans_transfusao","casos_mmg_ans_tmp","casos_mmg_ans_hipertensao","casos_mmg_ans_hemorragia","casos_mmg_ans_infeccoes","casos_mmg_ans_cirurgia","casos_mmg_ans_uti","casos_mmg_ans","total_tipo_obst","cid_ign","total_tipo_obst_2"
"110094",2016,3,0,0,0,0,0,0,0,0,3,1,3
"110094",2017,3,0,0,0,0,0,0,0,0,3,0,3
"110094",2018,3,0,0,0,1,0,0,0,1,2,1,2
"110094",2019,2,0,0,0,0,0,0,0,0,2,0,2
"110094",2020,4,0,0,0,0,0,0,0,0,4,3,4
"110094",2021,2,0,0,0,0,0,0,0,0,2,0,2
"110094",2022,2,0,0,0,0,0,0,0,0,1,2,1
"110094",2023,1,0,0,0,0,0,0,0,0,1,0,1
"110094",2024,6,0,0,0,0,0,0,0,0,3,3,3
"110100",2012,0,0,0,0,0,0,0,0,0,0,0,0
"110100",2013,0,0,0,0,0,0,0,0,0,0,0,0
"110100",2014,0,0,0,0,0,0,0,0,0,0,0,0
"110100",2015,1,0,0,0,0,0,0,0,0,1,0,1
"110100",2016,0,0,0,0,0,0,0,0,0,0,0,0
"110100",2017,0,0,0,0,0,0,0,0,0,0,0,0
"110100",2018,0,0,0,0,0,0,0,0,0,0,0,0
"110100",2019,0,0,0,0,0,0,0,0,0,0,0,0
"110100",2020,1,0,0,0,0,0,0,0,0,1,0,1
"110100",2021,2,0,0,0,0,0,0,0,0,2,0,2
"110100",2022,4,0,0,0,0,0,0,0,0,3,3,3
"110100",2023,1,0,0,0,0,0,0,0,0,1,0,1
"110100",2024,2,0,0,0,0,0,0,0,0,2,2,2
"110110",2012,0,0,0,0,0,0,0,0,0,0,0,0
"110110",2013,0,0,0,0,0,0,0,0,0,0,0,0
"110110",2014,0,0,0,0,0,0,0,0,0,0,0,0
"110110",2015,5,0,0,0,0,0,0,0,0,4,2,4
"110110",2016,6,0,1,0,0,0,0,1,1,5,1,5
"110110",2017,9,0,0,0,0,0,0,0,0,5,1,5
"110110",2018,4,0,0,0,0,0,0,0,0,3,1,3
"110110",2019,6,0,0,0,0,0,0,0,0,5,0,5
"110110",2020,7,0,0,0,1,0,0,0,1,6,3,6
"110110",2021,7,0,0,0,0,0,0,0,0,4,4,4
"110110",2022,16,0,0,0,1,0,0,0,1,11,5,11
"110110",2023,11,0,0,0,0,0,0,0,0,6,1,6
"110110",2024,5,0,0,0,0,0,0,0,0,3,0,2
"110120",2012,0,0,0,0,0,0,0,0,0,0,0,0
"110120",2013,0,0,0,0,0,0,0,0,0,0,0,0
"110120",2014,0,0,0,0,0,0,0,0,0,0,0,0
"110120",2015,1,0,0,0,0,0,0,0,0,1,1,1
"110120",2016,4,0,1,0,1,0,0,0,2,4,3,4
"110120",2017,2,0,0,0,0,0,0,0,0,2,1,2
"110120",2018,0,0,0,0,0,0,0,0,0,0,0,0
"110120",2019,5,0,0,0,0,0,0,0,0,5,1,5
"110120",2020,5,0,0,0,0,0,0,0,0,4,2,4
"110120",2021,5,0,0,0,1,0,1,1,2,3,2,3
"110120",2022,6,0,0,0,0,0,0,0,0,6,4,6
"110120",2023,5,0,0,0,0,0,0,0,0,4,0,4
"110120",2024,16,0,0,0,0,0,0,0,0,15,13,15
"110130",2012,0,0,0,0,0,0,0,0,0,0,0,0
"110130",2013,0,0,0,0,0,0,0,0,0,0,0,0
"110130",2014,0,0,0,0,0,0,0,0,0,0,0,0
"110130",2015,8,0,0,0,0,0,0,0,0,7,6,7
"110130",2016,4,0,0,0,0,0,0,0,0,4,3,4
"110130",2017,0,0,0,0,0,0,0,0,0,0,0,0
"110130",2018,1,0,0,0,0,0,0,0,0,1,1,1
"110130",2019,8,0,0,0,0,0,0,0,0,4,1,4
"110130",2020,5,0,0,0,0,0,0,0,0,5,1,5
"110130",2021,7,0,0,0,0,0,0,0,0,6,2,6
"110130",2022,2,0,0,0,0,0,0,0,0,1,1,1
"110130",2023,4,0,0,0,0,0,0,0,0,2,2,2
"110130",2024,3,0,0,0,0,0,0,0,0,3,2,3
"110140",2012,0,0,0,0,0,0,0,0,0,0,0,0
"110140",2013,0,0,0,0,0,0,0,0,0,0,0,0
"110140",2014,0,0,0,0,0,0,0,0,0,0,0,0
"110140",2015,4,0,0,0,0,0,0,0,0,3,0,3
"110140",2016,1,0,0,0,0,0,0,0,0,1,1,1
"110140",2017,1,0,0,0,0,0,0,0,0,1,0,1
"110140",2018,0,0,0,0,0,0,0,0,0,0,0,0
"110140",2019,4,0,0,0,0,0,0,0,0,3,1,3
"110140",2020,3,0,0,0,0,0,0,0,0,2,1,2
"110140",2021,3,1,0,0,1,0,1,0,1,3,1,3
"110140",2022,4,0,0,0,0,0,0,0,0,4,3,4
"110140",2023,4,0,0,0,0,0,0,0,0,4,3,4
"110140",2024,0,0,0,0,0,0,0,0,0,0,0,0
"110143",2012,0,0,0,0,0,0,0,0,0,0,0,0
"110143",2013,0,0,0,0,0,0,0,0,0,0,0,0
"110143",2014,0,0,0,0,0,0,0,0,0,0,0,0
"110143",2015,1,0,0,0,0,0,0,0,0,1,1,1
"110143",2016,2,0,0,0,0,0,0,0,0,2,1,2
"110143",2017,1,0,0,0,0,0,0,0,0,1,1,1
"110143",2018,0,0,0,0,0,0,0,0,0,0,0,0
"110143",2019,0,0,0,0,0,0,0,0,0,0,0,0
"110143",2020,3,0,0,0,0,0,0,0,0,2,2,2
"110143",2021,4,0,0,0,0,0,0,0,1,2,1,2
"110143",2022,2,0,0,0,0,0,0,0,0,2,0,2
"110143",2023,3,0,0,0,0,0,0,0,0,1,3,1
"110143",2024,2,0,0,0,0,0,0,0,0,2,0,2
"110145",2012,0,0,0,0,0,0,0,0,0,0,0,0
"110145",2013,0,0,0,0,0,0,0,0,0,0,0,0
"110145",2014,0,0,0,0,0,0,0,0,0,0,0,0
"110145",2015,0,0,0,0,0,0,0,0,0,0,0,0
"110145",2016,0,0,0,0,0,0,0,0,0,0,0,0
"110145",2017,1,0,0,0,0,0,0,0,0,1,0,1
"110145",2018,0,0,0,0,0,0,0,0,0,0,0,0
"110145",2019,0,0,0,0,0,0,0,0,0,0,0,0
"110145",2020,2,0,0,0,0,0,0,0,0,1,1,1
"110145",2021,0,0,0,0,0,0,0,0,0,0,0,0
"110145",2022,2,0,0,0,0,0,0,0,0,2,1,2
"110145",2023,2,0,0,0,0,0,0,0,0,2,1,2
"110145",2024,1,0,0,0,0,0,0,0,0,1,0,1
"110146",2012,0,0,0,0,0,0,0,0,0,0,0,0
"110146",2013,0,0,0,0,0,0,0,0,0,0,0,0
"110146",2014,0,0,0,0,0,0,0,0,0,0,0,0
"110146",2015,0,0,0,0,0,0,0,0,0,0,0,0
"110146",2016,0,0,0,0,0,0,0,0,0,0,0,0
"110146",2017,0,0,0,0,0,0,0,0,0,0,0,0
"110146",2018,0,0,0,0,0,0,0,0,0,0,0,0
"110146",2019,0,0,0,0,0,0,0,0,0,0,0,0
"110146",2020,1,0,0,0,0,0,0,0,0,1,1,1
"110146",2021,1,0,0,0,0,0,0,0,0,1,0,1
"110146",2022,2,0,0,0,0,0,1,0,1,2,2,2
"110146",2023,0,0,0,0,0,0,0,0,0,0,0,0
"110146",2024,1,0,0,0,0,0,0,0,0,1,1,1
"110147",2012,0,0,0,0,0,0,0,0,0,0,0,0
"110147",2013,0,0,0,0,0,0,0,0,0,0,0,0
"110147",2014,0,0,0,0,0,0,0,0,0,0,0,0
"110147",2015,1,0,0,0,0,0,0,0,0,1,0,1
"110147",2016,1,0,0,0,0,0,0,0,0,1,0,1
"110147",2017,1,0,0,0,0,0,0,0,0,1,0,1
"110147",2018,0,0,0,0,0,0,0,0,0,0,0,0
"110147",2019,2,0,0,0,0,0,0,0,0,1,1,1
"110147",2020,3,0,0,0,0,0,0,0,0,3,0,3
"110147",2021,3,0,0,0,0,0,0,0,0,3,2,3
"110147",2022,0,0,0,0,0,0,0,0,0,0,0,0
"110147",2023,6,0,0,0,2,0,0,0,2,2,0,2
"110147",2024,0,0,0,0,0,0,0,0,0,0,0,0
"110148",2012,0,0,0,0,0,0,0,0,0,0,0,0
"110148",2013,0,0,0,0,0,0,0,0,0,0,0,0
"110148",2014,0,0,0,0,0,0,0,0,0,0,0,0
"110148",2015,3,0,0,0,0,0,0,0,0,3,2,3
"110148",2016,1,0,0,0,0,0,0,0,0,1,1,1
"110148",2017,2,0,0,0,0,0,0,0,0,1,1,1
"110148",2018,0,0,0,0,0,0,0,0,0,0,0,0
"110148",2019,4,0,0,0,0,0,0,0,0,4,1,4
"110148",2020,4,0,0,0,0,0,0,0,0,3,1,3
"110148",2021,5,0,0,0,0,0,0,0,0,5,1,5
"110148",2022,11,0,1,0,0,0,0,0,1,6,6,6
"110148",2023,2,0,0,0,0,0,0,0,0,2,2,2
"110148",2024,4,0,0,0,0,0,0,0,0,4,3,4
"110149",2012,0,0,0,0,0,0,0,0,0,0,0,0
"110149",2013,0,0,0,0,0,0,0,0,0,0,0,0
"110149",2014,0,0,0,0,0,0,0,0,0,0,0,0
"110149",2015,6,0,2,0,0,0,0,0,2,5,1,5
"110149",2016,5,0,0,0,0,0,0,0,0,4,1,4
"110149",2017,2,0,0,0,0,0,0,0,0,1,1,1
"110149",2018,6,0,0,0,0,0,0,0,0,6,2,6
"110149",2019,2,0,0,0,0,0,0,0,0,2,1,2
"110149",2020,3,0,0,0,0,0,0,0,0,2,2,2
"110149",2021,5,0,0,0,0,0,0,0,0,4,1,4
"110149",2022,4,0,0,0,0,0,0,0,0,4,2,4
"110149",2023,3,0,0,0,0,0,0,0,0,2,1,2
"110149",2024,8,0,0,0,1,0,0,0,1,7,5,7
"110150",2012,0,0,0,0,0,0,0,0,0,0,0,0
"110150",2013,0,0,0,0,0,0,0,0,0,0,0,0
"110150",2014,0,0,0,0,0,0,0,0,0,0,0,0
"110150",2015,5,0,0,0,0,0,0,0,0,3,1,3
"110150",2016,2,0,0,0,0,0,0,0,0,1,0,1
"110150",2017,2,0,0,0,0,0,0,0,0,0,1,0
"110150",2018,1,0,0,0,0,0,0,0,0,1,1,1
"110150",2019,3,0,0,0,0,0,0,0,0,3,0,3
"110150",2020,3,0,0,0,0,0,0,0,0,1,2,1
"110150",2021,4,0,0,0,0,0,0,0,0,2,1,2
"110150",2022,8,0,0,0,0,0,0,0,0,6,3,6
"110150",2023,0,0,0,0,0,0,0,0,0,0,0,0
"110150",2024,6,0,0,0,0,0,0,0,0,6,2,6
"110155",2012,0,0,0,0,0,0,0,0,0,0,0,0
"110155",2013,0,0,0,0,0,0,0,0,0,0,0,0
"110155",2014,0,0,0,0,0,0,0,0,0,0,0,0
"110155",2015,0,0,0,0,0,0,0,0,0,0,0,0
"110155",2016,3,0,0,0,0,0,0,0,0,3,0,3
"110155",2017,1,0,0,0,0,0,0,0,0,1,1,1
"110155",2018,0,0,0,0,0,0,0,0,0,0,0,0
"110155",2019,3,0,0,0,0,0,0,0,0,2,1,2
"110155",2020,1,0,0,0,0,0,0,0,0,1,1,1
"110155",2021,0,0,0,0,0,0,0,0,0,0,0,0
"110155",2022,1,0,0,0,0,0,0,0,0,1,0,1
"110155",2023,1,0,0,0,0,0,0,0,0,1,0,1
"110155",2024,1,0,0,0,0,0,0,0,0,0,1,0
"110160",2012,0,0,0,0,0,0,0,0,0,0,0,0
"110160",2013,0,0,0,0,0,0,0,0,0,0,0,0
"110160",2014,0,0,0,0,0,0,0,0,0,0,0,0
"110160",2015,1,0,0,0,0,0,0,0,0,1,1,1
"110160",2016,3,0,0,0,0,0,0,0,0,3,1,3
"110160",2017,1,0,0,0,0,0,0,0,0,1,1,1
"110160",2018,0,0,0,0,0,0,0,0,0,0,0,0
"110160",2019,0,0,0,0,0,0,0,0,0,0,0,0
"110160",2020,3,0,0,0,0,0,0,0,0,3,0,3
"110160",2021,0,0,0,0,0,0,0,0,0,0,0,0
"110160",2022,4,0,0,0,0,0,0,0,0,3,0,3
"110160",2023,2,0,0,0,0,0,0,0,0,2,1,2
"110160",2024,0,0,0,0,0,0,0,0,0,0,0,0
"110170",2012,0,0,0,0,0,0,0,0,0,0,0,0
"110170",2013,0,0,0,0,0,0,0,0,0,0,0,0
"110170",2014,0,0,0,0,0,0,0,0,0,0,0,0
"110170",2015,3,0,0,0,0,0,0,0,0,3,2,3
"110170",2016,4,0,0,0,0,0,0,0,0,4,1,4
"110170",2017,3,0,0,0,0,0,0,0,0,3,1,3
"110170",2018,1,0,0,0,0,0,1,0,1,1,0,1
"110170",2019,7,0,0,0,0,0,0,0,0,6,4,6
"110170",2020,9,0,1,0,0,0,0,0,1,8,1,8
"110170",2021,8,0,0,0,0,0,0,0,0,7,4,7
"110170",2022,13,1,0,0,1,0,0,0,1,10,9,10
"110170",2023,9,0,0,0,0,0,0,0,0,7,6,7
"110170",2024,7,0,0,0,0,0,0,0,0,6,4,6
"110175",2012,0,0,0,0,0,0,0,0,0,0,0,0
"110175",2013,0,0,0,0,0,0,0,0,0,0,0,0
"110175",2014,0,0,0,0,0,0,0,0,0,0,0,0
"110175",2015,1,0,0,0,0,0,0,0,0,1,0,1
"110175",2016,1,0,0,0,0,0,0,0,0,0,1,0
"110175",2017,1,0,0,0,0,0,0,0,0,1,1,1
"110175",2018,0,0,0,0,0,0,0,0,0,0,0,0
"110175",2019,0,0,0,0,0,0,0,0,0,0,0,0
"110175",2020,4,0,0,0,0,0,0,0,0,4,4,4
"110175",2021,1,0,0,0,0,0,0,0,0,0,0,0
"110175",2022,1,0,0,0,0,0,0,0,0,1,0,1
"110175",2023,6,0,0,0,0,0,0,0,0,4,4,4
"110175",2024,1,0,0,0,0,0,0,0,0,0,0,0
"110180",2012,0,0,0,0,0,0,0,0,0,0,0,0
"110180",2013,0,0,0,0,0,0,0,0,0,0,0,0
"110180",2014,0,0,0,0,0,0,0,0,0,0,0,0
"110180",2015,2,0,1,0,0,0,0,0,1,1,1,1
"110180",2016,1,0,0,0,0,0,0,0,0,1,1,1
"110180",2017,3,0,0,0,0,0,0,0,0,3,2,3
"110180",2018,1,0,0,0,0,0,0,0,0,1,1,1
"110180",2019,0,0,0,0,0,0,0,0,0,0,0,0
"110180",2020,1,0,0,0,0,0,0,0,0,0,0,0
"110180",2021,1,0,0,0,0,0,0,0,0,1,1,1
"110180",2022,3,0,0,0,0,0,0,0,0,2,2,2
"110180",2023,0,0,0,0,0,0,0,0,0,0,0,0
"110180",2024,1,0,0,0,0,0,0,0,0,1,0,1
"120001",2012,0,0,0,0,0,0,0,0,0,0,0,0
"120001",2013,0,0,0,0,0,0,0,0,0,0,0,0
"120001",2014,0,0,0,0,0,0,0,0,0,0,0,0
"120001",2015,3,0,0,0,0,0,0,0,0,3,0,3
"120001",2016,13,0,0,0,0,0,1,0,1,13,6,13
"120001",2017,11,0,0,0,0,0,0,0,0,9,4,9
"120001",2018,10,1,1,0,1,0,0,1,2,7,1,7
"120001",2019,16,0,0,0,0,0,0,0,0,11,10,11
"120001",2020,8,0,0,1,0,0,0,0,1,7,4,7
"120001",2021,2,0,0,0,0,0,0,0,0,2,1,2
"120001",2022,8,0,0,1,0,0,0,0,1,8,3,8
"120001",2023,1,0,0,0,0,0,0,0,0,1,0,1
"120001",2024,3,0,0,0,0,0,0,0,0,3,0,3
"120005",2012,0,0,0,0,0,0,0,0,0,0,0,0
"120005",2013,0,0,0,0,0,0,0,0,0,0,0,0
"120005",2014,0,0,0,0,0,0,0,0,0,0,0,0
"120005",2015,0,0,0,0,0,0,0,0,0,0,0,0
"120005",2016,0,0,0,0,0,0,0,0,0,0,0,0
"120005",2017,1,0,0,0,0,0,0,0,0,1,1,1
"120005",2018,0,0,0,0,0,0,0,0,0,0,0,0
"120005",2019,0,0,0,0,0,0,0,0,0,0,0,0
"120005",2020,0,0,0,0,0,0,0,0,0,0,0,0
"120005",2021,0,0,0,0,0,0,0,0,0,0,0,0
"120005",2022,3,0,0,0,1,0,1,1,2,3,0,3
"120005",2023,0,0,0,0,0,0,0,0,0,0,0,0
"120005",2024,0,0,0,0,0,0,0,0,0,0,0,0
"120010",2012,0,0,0,0,0,0,0,0,0,0,0,0
"120010",2013,0,0,0,0,0,0,0,0,0,0,0,0
"120010",2014,0,0,0,0,0,0,0,0,0,0,0,0
"120010",2015,1,0,0,0,0,0,0,0,0,1,1,1
"120010",2016,1,0,0,0,0,0,0,0,0,0,1,0
"120010",2017,4,0,0,0,0,0,0,0,0,4,4,4
"120010",2018,0,0,0,0,0,0,0,0,0,0,0,0
"120010",2019,5,0,0,0,0,0,0,0,1,4,4,4
"120010",2020,1,0,0,0,0,0,0,0,0,1,1,1
"120010",2021,5,0,0,0,0,0,0,0,0,4,3,4
"120010",2022,3,0,0,0,0,0,0,0,0,3,3,3
"120010",2023,10,0,0,0,0,0,0,0,0,9,9,9
"120010",2024,1,0,0,0,0,0,0,0,0,0,1,0
"120013",2012,0,0,0,0,0,0,0,0,0,0,0,0
"120013",2013,0,0,0,0,0,0,0,0,0,0,0,0
"120013",2014,0,0,0,0,0,0,0,0,0,0,0,0
"120013",2015,1,0,0,0,0,0,0,0,0,1,1,1
"120013",2016,3,0,1,0,0,0,0,0,1,2,1,2
"120013",2017,1,0,0,0,0,0,0,0,0,1,0,1
"120013",2018,3,0,0,1,0,0,0,0,1,2,2,2
"120013",2019,2,0,0,0,0,0,0,0,0,2,1,2
"120013",2020,2,0,0,0,0,0,0,1,1,1,2,1
"120013",2021,2,1,0,0,1,0,0,0,1,2,1,2
"120013",2022,2,0,0,0,0,0,0,0,0,2,2,2
"120013",2023,0,0,0,0,0,0,0,0,0,0,0,0
"120013",2024,1,0,0,0,0,0,0,0,0,1,1,1
"120017",2012,0,0,0,0,0,0,0,0,0,0,0,0
"120017",2013,0,0,0,0,0,0,0,0,0,0,0,0
"120017",2014,0,0,0,0,0,0,0,0,0,0,0,0
"120017",2015,0,0,0,0,0,0,0,0,0,0,0,0
"120017",2016,0,0,0,0,0,0,0,0,0,0,0,0
"120017",2017,0,0,0,0,0,0,0,0,0,0,0,0
"120017",2018,2,0,0,0,0,0,0,0,0,2,0,2
"120017",2019,0,0,0,0,0,0,0,0,0,0,0,0
"120017",2020,1,0,0,0,0,0,0,0,0,0,1,0
"120017",2021,2,0,0,0,0,0,0,0,0,2,2,2
"120017",2022,0,0,0,0,0,0,0,0,0,0,0,0
"120017",2023,2,0,0,0,0,0,0,0,0,2,2,2
"120017",2024,4,0,0,0,0,0,0,1,1,4,4,4
"120020",2012,0,0,0,0,0,0,0,0,0,0,0,0
"120020",2013,0,0,0,0,0,0,0,0,0,0,0,0
"120020",2014,0,0,0,0,0,0,0,0,0,0,0,0
"120020",2015,3,0,0,0,0,0,0,0,0,2,0,2
"120020",2016,4,0,0,0,0,0,0,0,0,3,2,3
"120020",2017,7,0,1,0,0,0,0,1,1,6,4,6
"120020",2018,4,0,0,0,0,0,0,0,0,4,0,4
"120020",2019,3,0,0,0,0,0,0,0,0,3,2,3
"120020",2020,1,0,0,0,0,0,0,0,0,0,0,0
"120020",2021,8,0,0,0,0,0,1,1,2,6,3,6
"120020",2022,6,0,0,1,0,0,0,0,1,5,3,5
"120020",2023,7,0,0,1,0,0,0,0,1,6,3,6
"120020",2024,8,0,0,0,0,0,0,0,0,8,1,8
"120025",2012,0,0,0,0,0,0,0,0,0,0,0,0
"120025",2013,0,0,0,0,0,0,0,0,0,0,0,0
"120025",2014,0,0,0,0,0,0,0,0,0,0,0,0
"120025",2015,0,0,0,0,0,0,0,0,0,0,0,0
"120025",2016,3,0,0,0,0,0,0,0,0,3,2,3
"120025",2017,2,0,0,0,0,0,0,0,0,1,1,1
"120025",2018,3,0,0,0,0,0,0,0,0,3,2,3
"120025",2019,1,0,0,0,0,0,0,0,0,1,1,1
"120025",2020,2,0,0,0,0,0,0,0,0,2,2,2
"120025",2021,4,1,0,0,1,0,0,0,1,4,2,4
"120025",2022,2,0,0,0,0,0,0,0,0,2,2,2
"120025",2023,1,0,0,0,0,0,0,0,0,1,1,1
"120025",2024,2,0,0,0,0,0,0,0,0,2,1,2
"120030",2012,0,0,0,0,0,0,0,0,0,0,0,0
"120030",2013,0,0,0,0,0,0,0,0,0,0,0,0
"120030",2014,0,0,0,0,0,0,0,0,0,0,0,0
"120030",2015,1,0,0,0,0,0,0,0,0,1,1,1
"120030",2016,0,0,0,0,0,0,0,0,0,0,0,0
"120030",2017,1,0,0,0,0,0,0,0,0,1,1,1
"120030",2018,4,0,0,0,0,0,1,0,1,4,4,4
"120030",2019,0,0,0,0,0,0,0,0,0,0,0,0
"120030",2020,0,0,0,0,0,0,0,0,0,0,0,0
"120030",2021,0,0,0,0,0,0,0,0,0,0,0,0
"120030",2022,0,0,0,0,0,0,0,0,0,0,0,0
"120030",2023,7,0,0,0,0,0,0,0,0,7,6,7
"120030",2024,3,0,0,0,0,0,0,0,0,2,2,2
"120032",2012,0,0,0,0,0,0,0,0,0,0,0,0
"120032",2013,0,0,0,0,0,0,0,0,0,0,0,0
"120032",2014,0,0,0,0,0,0,0,0,0,0,0,0
"120032",2015,2,0,0,0,0,0,0,0,0,2,1,2
"120032",2016,1,0,0,0,0,0,0,0,0,1,1,1
"120032",2017,1,0,0,0,0,0,0,0,0,1,0,1
"120032",2018,1,0,0,0,0,0,0,0,0,1,1,1
"120032",2019,0,0,0,0,0,0,0,0,0,0,0,0
"120032",2020,0,0,0,0,0,0,0,0,0,0,0,0
"120032",2021,3,0,0,0,1,0,0,0,1,1,0,1
"120032",2022,0,0,0,0,0,0,0,0,0,0,0,0
"120032",2023,0,0,0,0,0,0,0,0,0,0,0,0
"120032",2024,0,0,0,0,0,0,0,0,0,0,0,0
"120033",2012,0,0,0,0,0,0,0,0,0,0,0,0
"120033",2013,0,0,0,0,0,0,0,0,0,0,0,0
"120033",2014,0,0,0,0,0,0,0,0,0,0,0,0
"120033",2015,0,0,0,0,0,0,0,0,0,0,0,0
"120033",2016,1,0,0,0,0,0,0,0,0,1,0,1
"120033",2017,1,0,0,0,0,0,0,0,0,1,1,1
"120033",2018,0,0,0,0,0,0,0,0,0,0,0,0
"120033",2019,0,0,0,0,0,0,0,0,0,0,0,0
"120033",2020,0,0,0,0,0,0,0,0,0,0,0,0
"120033",2021,0,0,0,0,0,0,0,0,0,0,0,0
"120033",2022,0,0,0,0,0,0,0,0,0,0,0,0
"120033",2023,0,0,0,0,0,0,0,0,0,0,0,0
"120033",2024,2,0,0,0,0,0,0,0,0,2,1,2
"120034",2012,0,0,0,0,0,0,0,0,0,0,0,0
"120034",2013,0,0,0,0,0,0,0,0,0,0,0,0
"120034",2014,0,0,0,0,0,0,0,0,0,0,0,0
"120034",2015,0,0,0,0,0,0,0,0,0,0,0,0
"120034",2016,0,0,0,0,0,0,0,0,0,0,0,0
"120034",2017,0,0,0,0,0,0,0,0,0,0,0,0
"120034",2018,1,0,0,0,0,0,0,0,0,1,1,1
"120034",2019,2,0,0,0,0,0,0,0,0,1,2,1
"120034",2020,0,0,0,0,0,0,0,0,0,0,0,0
"120034",2021,0,0,0,0,0,0,0,0,0,0,0,0
"120034",2022,0,0,0,0,0,0,0,0,0,0,0,0
"120034",2023,0,0,0,0,0,0,0,0,0,0,0,0
"120034",2024,0,0,0,0,0,0,0,0,0,0,0,0
"120035",2012,0,0,0,0,0,0,0,0,0,0,0,0
"120035",2013,0,0,0,0,0,0,0,0,0,0,0,0
"120035",2014,0,0,0,0,0,0,0,0,0,0,0,0
"120035",2015,0,0,0,0,0,0,0,0,0,0,0,0
"120035",2016,0,0,0,0,0,0,0,0,0,0,0,0
"120035",2017,0,0,0,0,0,0,0,0,0,0,0,0
"120035",2018,0,0,0,0,0,0,0,0,0,0,0,0
"120035",2019,0,0,0,0,0,0,0,0,0,0,0,0
"120035",2020,0,0,0,0,0,0,0,0,0,0,0,0
"120035",2021,0,0,0,0,0,0,0,0,0,0,0,0
"120035",2022,0,0,0,0,0,0,0,0,0,0,0,0
"120035",2023,0,0,0,0,0,0,0,0,0,0,0,0
"120035",2024,0,0,0,0,0,0,0,0,0,0,0,0
"120038",2012,0,0,0,0,0,0,0,0,0,0,0,0
"120038",2013,0,0,0,0,0,0,0,0,0,0,0,0
"120038",2014,0,0,0,0,0,0,0,0,0,0,0,0
"120038",2015,3,0,0,0,0,0,0,0,0,3,1,3
"120038",2016,6,0,0,0,0,0,0,0,0,5,3,5
"120038",2017,6,0,0,0,0,0,0,0,0,6,3,6
"120038",2018,4,0,0,0,0,0,0,0,0,3,2,3
"120038",2019,6,0,0,0,0,0,0,0,0,6,3,6
"120038",2020,4,0,0,0,0,0,0,0,0,2,4,2
"120038",2021,3,0,0,0,0,0,0,0,1,3,2,3
"120038",2022,0,0,0,0,0,0,0,0,0,0,0,0
"120038",2023,1,0,0,0,0,0,0,0,0,1,1,1
"120038",2024,2,0,0,0,0,0,0,0,0,2,1,2
"120039",2012,0,0,0,0,0,0,0,0,0,0,0,0
"120039",2013,0,0,0,0,0,0,0,0,0,0,0,0
"120039",2014,0,0,0,0,0,0,0,0,0,0,0,0
"120039",2015,0,0,0,0,0,0,0,0,0,0,0,0
"120039",2016,0,0,0,0,0,0,0,0,0,0,0,0
"120039",2017,0,0,0,0,0,0,0,0,0,0,0,0
"120039",2018,0,0,0,0,0,0,0,0,0,0,0,0
"120039",2019,0,0,0,0,0,0,0,0,0,0,0,0
"120039",2020,0,0,0,0,0,0,0,0,0,0,0,0
"120039",2021,0,0,0,0,0,0,0,0,0,0,0,0
"120039",2022,0,0,0,0,0,0,0,0,0,0,0,0
"120039",2023,0,0,0,0,0,0,0,0,0,0,0,0
"120039",2024,0,0,0,0,0,0,0,0,0,0,0,0
"120040",2012,0,0,0,0,0,0,0,0,0,0,0,0
"120040",2013,0,0,0,0,0,0,0,0,0,0,0,0
"120040",2014,0,0,0,0,0,0,0,0,0,0,0,0
"120040",2015,249,0,6,1,1,0,1,17,23,204,165,204
"120040",2016,183,0,3,2,0,0,0,6,9,151,111,151
"120040",2017,385,0,8,0,1,0,2,31,36,330,310,330
"120040",2018,488,3,13,7,6,0,3,45,68,412,327,412
"120040",2019,364,0,3,1,2,0,1,22,28,306,272,306
"120040",2020,360,3,3,1,3,0,1,25,30,301,320,301
"120040",2021,329,3,3,1,3,0,5,18,27,268,219,268
"120040",2022,305,1,2,3,1,0,0,19,23,268,228,266
"120040",2023,250,6,2,0,10,0,4,20,31,191,196,191
"120040",2024,210,2,1,0,3,0,0,7,12,161,182,160
"120042",2012,0,0,0,0,0,0,0,0,0,0,0,0
"120042",2013,0,0,0,0,0,0,0,0,0,0,0,0
"120042",2014,0,0,0,0,0,0,0,0,0,0,0,0
"120042",2015,0,0,0,0,0,0,0,0,0,0,0,0
"120042",2016,0,0,0,0,0,0,0,0,0,0,0,0
"120042",2017,1,0,0,0,0,0,0,0,0,1,0,1
"120042",2018,0,0,0,0,0,0,0,0,0,0,0,0
"120042",2019,0,0,0,0,0,0,0,0,0,0,0,0
"120042",2020,0,0,0,0,0,0,0,0,0,0,0,0
"120042",2021,0,0,0,0,0,0,0,0,0,0,0,0
"120042",2022,1,0,0,0,0,0,0,0,0,1,0,1
"120042",2023,0,0,0,0,0,0,0,0,0,0,0,0
"120042",2024,1,0,0,0,0,0,0,0,1,1,0,1
"120043",2012,0,0,0,0,0,0,0,0,0,0,0,0
"120043",2013,0,0,0,0,0,0,0,0,0,0,0,0
"120043",2014,0,0,0,0,0,0,0,0,0,0,0,0
"120043",2015,0,0,0,0,0,0,0,0,0,0,0,0
"120043",2016,0,0,0,0,0,0,0,0,0,0,0,0
"120043",2017,0,0,0,0,0,0,0,0,0,0,0,0
"120043",2018,0,0,0,0,0,0,0,0,0,0,0,0
"120043",2019,1,0,0,0,0,0,0,0,0,1,1,1
