ano;codmunres;nascidos_vivos_peso_menor_1500;nascidos_vivos_peso_2000_a_2499;nascidos_vivos_peso_1500_a_1999;nascidos_vivos_menos_de_28_semanas;nascidos_vivos_28_a_32_semanas;nascidos_vivos_33_a_34_semanas;nascidos_vivos_35_a_36_semanas;total_de_nascidos_vivos;nascidos_vivos_com_baixo_peso;nascidos_vivos_prematuros;nascidos_vivos_termo_precoce
2017;150160;3;1;9;1;3;4;11;184;13;19;39
2017;150170;17;25;104;4;34;67;135;2099;146;240;382
2017;150172;2;2;8;2;1;8;15;333;12;26;73
2017;150175;2;2;3;1;1;4;0;93;7;6;26
2017;150178;16;11;27;8;18;29;76;785;54;131;186
2017;150180;20;38;154;13;27;69;139;2723;212;248;461
2017;150190;5;8;31;2;16;14;35;473;44;67;118
2017;150195;2;1;15;1;10;7;17;311;18;35;58
2017;150200;4;6;9;5;11;16;21;330;19;53;90
2017;150210;19;29;130;11;32;58;161;2417;178;262;648
2017;150215;14;12;40;10;29;35;102;1234;66;176;339
2017;150220;17;24;62;5;25;30;54;1040;103;114;218
2017;150230;15;8;24;6;14;17;65;815;47;102;233
2017;150240;25;38;177;7;39;78;193;3196;240;317;933
2017;150250;1;5;16;1;3;7;31;372;22;42;87
2017;150260;3;2;6;1;5;4;13;164;11;23;35
2017;150270;8;11;46;3;17;25;41;777;65;86;146
2017;150275;7;8;27;5;10;17;38;498;42;70;126
2017;150276;3;0;6;3;1;7;11;166;9;22;33
2017;150277;4;3;11;1;9;9;25;290;18;44;69
2017;150280;8;1;40;5;6;20;55;733;49;86;139
2017;150285;1;1;8;2;6;6;12;192;10;26;38
2017;150290;6;7;26;4;12;15;34;491;39;65;120
2017;150293;5;11;39;2;20;15;52;692;55;89;168
2017;150295;5;1;24;2;9;11;33;413;30;55;89
2017;150300;1;0;8;0;1;6;18;153;9;25;39
2017;150304;5;6;21;1;4;3;8;337;32;16;65
2017;150307;5;2;16;1;7;21;33;411;23;62;114
2017;150309;3;8;27;1;12;30;43;545;38;86;146
2017;150310;6;9;41;1;8;17;52;756;56;78;150
2017;150320;5;9;31;1;11;19;49;564;45;80;155
2017;150330;9;16;75;4;27;35;90;1047;100;156;309
2017;150340;2;2;10;1;3;2;14;175;14;20;48
2017;150345;8;10;23;4;17;20;43;594;41;84;137
2017;150350;3;3;24;4;3;10;29;420;30;46;125
2017;150360;19;16;86;8;48;76;193;2377;121;325;621
2017;150370;6;5;40;1;12;21;64;781;51;98;198
2017;150375;4;9;45;7;22;36;70;619;58;135;136
2017;150380;8;4;25;4;14;17;61;737;37;96;176
2017;150390;10;11;46;8;25;41;71;1042;67;145;243
2017;150400;9;8;18;5;13;10;30;402;35;58;95
2017;150405;4;8;26;3;10;12;48;559;38;73;155
2017;150410;0;3;6;0;3;5;5;90;9;13;24
2017;150420;74;72;273;28;127;154;423;4764;419;732;1210
2017;150430;9;5;21;3;9;19;37;362;35;68;81
2017;150440;3;8;14;2;11;14;33;324;25;60;82
2017;150442;22;21;130;3;23;47;119;1794;173;192;444
2017;150445;4;2;20;3;13;13;41;463;26;70;108
2017;150450;4;3;21;0;7;7;29;562;28;43;91
2017;150460;7;5;15;3;9;7;21;485;27;40;80
2017;150470;11;19;67;7;12;31;94;1229;97;144;297
2017;150475;2;1;11;1;5;2;13;229;14;21;55
2017;150480;16;13;41;10;20;25;60;1107;70;115;264
2017;150490;7;7;33;3;6;28;45;572;47;82;121
2017;150495;3;4;13;0;16;11;29;386;20;56;79
2017;150497;3;5;13;2;4;6;18;218;21;30;46
2017;150500;1;2;11;0;4;0;5;161;14;9;33
2017;150503;4;6;23;2;4;12;44;621;33;62;190
2017;150506;10;11;38;5;25;34;100;1252;59;164;249
2017;150510;12;10;46;5;13;22;57;1019;68;97;216
2017;150520;8;7;25;3;21;19;59;691;40;102;125
2017;150530;21;22;76;17;29;40;120;1403;119;206;321
2017;150540;3;1;10;0;5;7;17;300;14;29;89
2017;150543;5;5;24;0;3;11;31;675;34;45;128
2017;150548;5;6;25;4;6;19;28;764;36;57;121
2017;150549;0;0;7;0;0;6;0;97;7;6;29
2017;150550;19;17;101;6;22;10;80;1977;137;118;43
2017;150553;55;64;211;38;106;148;325;4582;330;617;1390
2017;150555;0;0;5;1;1;2;8;116;5;12;30
2017;150560;1;3;5;0;1;3;3;114;9;7;24
2017;150563;1;0;14;0;4;1;12;182;15;17;41
2017;150565;1;1;4;0;3;8;21;291;6;32;78
2017;150570;5;6;22;4;7;12;22;348;33;45;94
2017;150580;8;11;68;2;13;25;60;1489;87;100;198
2017;150590;6;9;44;0;7;31;50;701;59;88;146
2017;150600;6;10;39;3;14;20;51;777;55;88;173
2017;150610;6;1;9;1;5;3;9;171;16;18;25
2017;150611;0;1;6;1;0;3;4;169;7;8;30
2017;150613;19;18;87;6;24;38;118;1743;124;186;486
2017;150616;1;2;16;0;0;3;10;273;19;13;27
2017;150618;9;6;16;6;13;18;28;608;31;65;153
2017;150619;1;2;12;1;6;19;22;411;15;48;107
2017;150620;10;7;34;5;8;19;43;607;51;75;146
2017;150630;7;7;18;5;8;23;31;378;32;67;87
2017;150635;3;11;22;1;9;8;25;345;36;43;73
2017;150640;1;3;9;2;0;3;9;89;13;14;13
2017;150650;15;17;55;2;15;32;61;960;87;110;265
2017;150655;3;4;30;1;10;10;22;344;37;43;60
2017;150658;2;0;12;2;1;3;12;143;14;18;34
2017;150660;9;1;15;4;8;13;28;428;25;53;190
2017;150670;4;4;24;2;14;13;25;569;32;54;116
2017;150680;93;88;330;42;136;189;434;6777;511;801;1647
2017;150690;1;0;5;0;1;2;7;107;6;10;21
2017;150700;7;7;25;3;11;12;46;483;39;72;112
2017;150710;6;3;8;3;5;5;15;215;17;28;54
2017;150715;3;4;13;2;5;15;23;345;20;45;72
2017;150720;6;7;36;4;7;26;25;525;49;62;112
2017;150730;8;10;54;5;24;36;68;1071;72;133;215
2017;150740;1;0;12;0;1;4;10;206;13;15;60
2017;150745;5;4;10;0;5;9;18;494;19;32;94
2017;150746;1;0;6;0;2;2;4;87;7;8;26
2017;150747;9;2;13;3;6;5;16;309;24;30;69
2017;150750;3;2;5;0;4;5;15;170;10;24;37
2017;150760;17;8;58;8;17;39;78;957;83;142;258
2017;150770;7;5;30;6;11;23;45;520;42;85;123
2017;150775;0;3;2;0;3;1;7;95;5;11;20
2017;150780;2;2;13;0;3;5;10;297;17;18;62
2017;150790;4;9;21;11;22;26;43;382;34;102;90
2017;150795;23;14;64;12;16;34;68;1472;101;130;304
2017;150796;1;1;9;1;2;3;12;206;11;18;48
2017;150797;0;1;11;1;3;2;19;283;12;25;73
2017;150800;17;10;70;6;10;21;41;1489;97;78;128
2017;150803;3;6;37;0;3;16;36;566;46;55;106
2017;150805;4;3;10;4;1;8;13;221;17;26;72
2017;150808;7;3;24;3;9;13;52;702;34;77;158
2017;150810;41;37;128;21;43;62;166;2053;206;292;528
2017;150812;5;2;26;3;5;5;15;431;33;28;86
2017;150815;4;5;29;5;19;24;64;743;38;112;155
2017;150820;11;7;36;10;9;11;54;707;54;84;176
2017;150830;7;8;51;7;27;39;91;1140;66;164;204
2017;150835;3;7;14;3;9;10;25;377;24;47;91
2017;150840;7;13;50;4;10;24;78;881;70;116;279
2017;160005;0;0;4;0;0;1;6;60;4;7;19
2017;160010;2;1;9;0;2;5;11;141;12;18;30
2017;160015;1;5;26;1;5;6;23;272;32;35;65
2017;160020;1;2;10;0;4;3;11;210;13;18;48
2017;160021;3;1;8;0;3;3;14;106;12;20;25
2017;160023;2;4;10;1;6;2;16;164;16;25;39
2017;160025;0;3;9;1;1;0;12;120;12;14;26
2017;160027;7;5;66;8;32;21;76;813;78;137;224
2017;160030;134;132;511;60;148;216;675;9269;777;1099;2238
2017;160040;9;4;21;5;7;11;37;450;34;60;106
2017;160050;8;6;27;3;13;7;39;557;41;62;95
2017;160053;5;10;21;4;5;11;22;395;36;42;94
2017;160055;0;2;7;0;3;2;9;80;9;14;20
2017;160060;20;40;128;11;39;54;171;2188;188;275;480
2017;160070;5;4;15;4;6;5;17;300;24;32;51
2017;160080;5;2;13;1;5;13;18;274;20;37;62
2017;170025;0;0;3;0;0;0;2;27;3;2;2
2017;170030;0;0;2;0;1;1;1;76;2;3;15
2017;170035;1;1;8;2;1;6;9;93;10;18;25
2017;170040;2;5;7;0;3;5;9;128;14;17;30
2017;170070;3;0;4;0;5;1;10;111;7;16;35
2017;170100;1;4;5;1;1;4;7;164;10;13;35
2017;170105;1;0;2;0;1;1;3;43;3;5;7
2017;170110;1;2;3;0;0;1;3;79;6;4;21
2017;170130;0;0;4;0;0;0;4;68;4;4;13
2017;170190;0;1;2;0;3;2;6;113;3;11;33
2017;170200;1;2;0;0;2;1;10;97;3;13;24
2017;170210;36;46;165;11;43;52;154;3098;247;260;739
2017;170215;0;2;6;0;0;0;4;97;8;4;27
2017;170220;4;4;23;4;8;16;40;569;31;68;119
2017;170230;1;0;4;0;0;0;6;102;5;6;25
2017;170240;1;2;9;1;3;5;9;169;12;18;41
2017;170255;6;3;15;2;5;6;18;312;24;31;55
2017;170270;0;0;1;0;0;4;4;42;1;8;11
2017;170290;3;0;6;1;1;2;9;157;9;13;45
2017;170300;0;0;2;0;0;0;4;107;2;4;12
2017;170305;0;3;1;0;3;0;1;48;4;4;9
2017;170307;1;0;5;1;1;1;4;95;6;7;21
2017;170310;3;0;5;1;2;0;3;59;8;6;11
2017;170320;0;0;2;0;0;2;4;60;2;6;14
2017;170330;0;3;5;0;2;2;2;80;8;6;23
2017;170360;0;2;1;0;0;1;1;22;3;2;2
2017;170370;1;3;4;1;2;3;4;79;8;10;15
2017;170380;1;1;5;0;2;0;11;146;7;13;29
2017;170382;0;0;2;0;0;1;5;29;2;6;5
2017;170384;3;3;2;1;4;2;3;141;8;10;22
2017;170386;1;1;2;0;0;2;4;52;4;6;18
2017;170388;0;1;4;0;1;0;2;45;5;3;7
2017;170389;1;0;1;0;2;1;5;76;2;8;18
2017;170390;1;0;4;0;0;1;10;69;5;11;14
2017;170410;0;0;0;0;1;0;2;25;0;3;9
2017;170460;0;0;0;0;0;0;2;20;0;2;7
2017;170510;0;0;3;0;1;2;3;37;3;6;9
2017;170550;6;8;42;2;8;14;36;603;56;60;123
2017;170555;0;0;2;0;2;1;3;71;2;6;15
2017;170560;1;2;1;1;0;1;7;60;4;9;19
2017;170600;0;1;4;0;1;1;3;80;5;5;15
2017;170610;0;2;8;0;2;2;9;103;10;13;17
2017;170625;1;0;0;1;1;1;0;24;1;3;9
2017;170650;0;3;4;0;2;1;4;110;7;7;22
2017;170700;2;6;24;0;6;7;15;312;32;28;75
2017;170710;1;1;5;1;0;2;12;109;7;15;23
2017;170720;0;1;3;0;3;1;2;59;4;6;12
2017;170730;0;2;3;0;0;3;2;58;5;5;19
2017;170740;0;5;6;0;2;9;13;152;11;24;35
2017;170755;1;2;2;0;0;0;8;69;5;8;27
2017;170765;1;1;1;0;1;0;8;76;3;9;24
2017;170770;2;1;4;0;1;4;4;108;7;9;20
2017;170820;3;1;19;1;4;8;24;297;23;37;79
2017;170825;0;1;0;0;0;1;3;49;1;4;14
2017;170830;1;0;2;2;1;1;7;68;3;11;11
2017;170900;1;1;13;2;5;5;19;246;15;31;46
2017;170930;5;5;18;0;9;10;22;381;28;41;95
2017;170950;23;11;84;9;17;44;119;1346;118;189;408
2017;170980;0;1;1;0;0;1;1;20;2;2;4
2017;171050;1;4;6;2;8;4;7;143;11;21;27
2017;171070;0;1;4;0;1;3;2;70;5;6;13
2017;171090;0;1;6;1;1;3;4;64;7;9;13
2017;171110;0;0;2;0;0;1;0;38;2;1;13
2017;171150;1;0;0;0;1;0;1;28;1;2;8
2017;171180;0;0;1;0;0;0;4;30;1;4;6
2017;171190;0;3;5;0;3;8;27;242;8;38;66
2017;171195;1;0;5;0;0;0;3;47;6;3;9
2017;171200;1;2;2;0;0;2;4;61;5;6;9
2017;171215;0;0;1;0;1;0;1;22;1;2;5
2017;171240;0;0;3;0;0;1;2;45;3;3;12
2017;171245;0;2;0;0;0;0;1;34;2;1;12
2017;171250;1;1;2;0;0;1;5;66;4;6;13
2017;171270;0;0;0;0;0;1;4;38;0;5;10
2017;171280;1;0;3;1;0;1;2;43;4;4;9
2017;171320;3;4;17;5;2;10;18;290;24;35;57
2017;171330;2;3;4;1;3;2;4;164;9;10;48
2017;171360;0;1;7;0;1;5;8;134;8;14;44
2017;171370;0;0;2;0;0;3;2;36;2;5;7
2017;171380;1;2;2;0;2;2;2;77;5;6;10
2017;171395;1;1;2;0;1;1;2;60;4;4;10
2017;171420;3;2;8;2;2;4;6;111;13;14;29
2017;171430;0;3;3;0;0;2;2;70;6;4;13
2017;171488;1;3;6;0;3;2;8;191;10;13;32
2017;171500;1;0;2;0;1;3;3;53;3;7;16
2017;171510;3;0;2;2;1;0;1;80;5;4;12
2017;171515;0;0;0;0;0;0;1;24;0;1;5
2017;171525;0;0;4;1;0;0;4;34;4;5;7
2017;171550;1;0;0;1;0;0;2;30;1;3;7
2017;171570;3;0;4;2;1;1;3;71;7;7;12
2017;171575;3;0;4;1;2;2;7;72;7;12;20
2017;171610;18;12;36;6;15;19;58;865;66;98;235
2017;171620;2;2;10;1;3;3;7;146;14;14;29
2017;171630;0;0;1;0;0;0;0;59;1;0;14
2017;171650;3;3;11;2;4;7;16;270;17;29;61
2017;171660;1;2;4;1;3;2;5;126;7;11;37
2017;171665;0;1;2;0;0;1;2;57;3;3;12
2017;171670;0;3;5;1;0;4;5;104;8;10;36
2017;171700;0;2;7;0;0;3;7;58;9;10;16
2017;171720;1;0;4;0;1;1;2;47;5;4;10
2017;171750;0;3;6;0;1;6;4;96;9;11;21
2017;171780;0;2;5;1;0;1;5;53;7;7;10
2017;171790;1;3;6;0;0;1;9;117;10;10;28
2017;171800;0;0;3;0;0;0;3;39;3;3;9
2017;171820;12;15;52;6;11;28;79;1213;79;124;366
2017;171830;0;2;5;0;3;3;5;106;7;11;20
2017;171840;0;0;0;0;0;0;5;41;0;5;7
2017;171845;1;0;0;1;0;0;0;32;1;1;9
2017;171850;1;1;3;0;2;1;5;54;5;8;15
2017;171855;0;1;1;0;0;0;5;60;2;5;8
2017;171865;0;0;3;0;0;0;1;38;3;1;9
2017;171870;0;2;0;0;1;1;2;42;2;4;9
2017;171875;1;2;6;0;0;3;5;69;9;8;13
2017;171880;0;2;4;0;2;4;9;78;6;15;12
2017;171884;0;1;0;0;1;2;5;39;1;8;7
2017;171886;2;1;11;0;1;5;6;101;14;12;19
2017;171888;0;0;2;0;1;2;2;41;2;5;9
2017;171889;1;0;6;0;1;0;2;29;7;3;6
2017;171890;0;4;5;0;0;3;10;80;9;13;24
2017;171900;0;0;1;0;0;0;0;64;1;0;19
2017;172000;0;0;2;0;0;0;2;33;2;2;10
2017;172010;1;1;7;1;3;2;7;76;9;13;19
2017;172015;0;0;0;0;0;0;2;20;0;2;4
2017;172020;2;3;8;1;2;1;12;172;13;16;46
2017;172025;0;0;0;0;0;2;3;30;0;5;4
2017;172030;0;1;4;0;0;1;2;62;5;3;13
2017;172049;1;1;4;0;0;0;3;56;6;3;22
2017;172065;1;3;5;1;1;2;9;83;9;13;21
2017;172080;0;1;6;0;1;2;8;135;7;11;38
2017;172085;0;0;1;1;0;0;1;21;1;2;11
2017;172090;2;4;10;1;3;3;12;203;16;19;52
2017;172093;0;0;1;0;0;1;0;16;1;1;4
2017;172097;1;0;4;0;2;1;3;42;5;6;8
2017;172100;67;66;279;26;51;87;314;5163;412;478;1226
2017;172110;2;1;3;0;3;2;12;193;6;17;41
2017;172120;8;4;27;4;15;11;48;495;39;78;111
2017;172125;0;0;1;0;0;0;2;24;1;2;7
2017;172130;0;0;0;0;0;0;0;21;0;0;5
2017;172208;4;2;7;3;1;1;9;133;13;14;33
2017;172210;3;3;9;2;3;2;14;226;15;21;50
2017;210005;16;26;93;4;34;41;113;1902;135;192;478
2017;210010;0;1;4;0;0;6;11;103;5;17;23
2017;210015;1;3;8;0;4;2;10;168;12;16;29
2017;210020;6;7;16;0;8;6;18;229;29;32;54
2017;210030;5;5;24;2;12;13;20;432;34;47;97
2017;210040;0;1;1;0;1;3;8;88;2;12;20
2017;210043;1;7;23;0;10;12;35;419;31;57;90
2017;210047;3;2;13;0;3;11;20;479;18;34;95
2017;210050;1;4;7;0;3;4;18;175;12;25;26
2017;210055;0;1;9;0;0;3;13;150;10;16;28
2017;210060;3;8;23;4;13;12;25;821;34;54;190
2017;210070;3;5;21;1;4;10;19;329;29;34;78
2017;210080;1;5;11;0;5;2;25;311;17;32;117
2017;210083;2;4;9;1;4;12;19;247;15;36;55
2017;210087;0;3;10;0;3;5;8;194;13;16;36
2017;210090;4;5;25;3;8;13;38;528;34;62;114
2017;210095;7;4;24;0;13;20;36;610;35;69;127
2017;210100;8;7;20;1;6;7;31;479;35;45;96
2017;210110;3;3;9;2;5;5;16;171;15;28;34
2017;210120;16;24;86;4;13;50;91;1540;126;158;365
2017;210125;2;6;19;0;6;3;13;279;27;22;77
2017;210130;3;4;9;1;1;3;9;243;16;14;45
2017;210135;1;0;3;0;1;2;3;73;4;6;10
2017;210140;20;33;126;9;31;56;166;2084;179;262;610
2017;210150;4;2;20;1;3;9;21;262;26;34;47
2017;210160;18;21;74;6;9;10;23;1681;113;48;79
2017;210170;8;14;45;1;4;13;25;1187;67;43;47
2017;210173;0;5;11;1;6;4;8;182;16;19;30
2017;210177;2;1;3;1;2;3;6;205;6;12;36
2017;210180;0;1;3;0;0;2;5;66;4;7;14
2017;210190;3;2;12;1;3;8;26;290;17;38;53
2017;210193;0;1;6;0;0;2;6;66;7;8;21
2017;210197;2;2;4;2;3;5;11;142;8;21;31
2017;210200;14;9;32;1;13;19;43;683;55;76;110
2017;210203;9;5;31;6;10;14;34;540;45;64;98
2017;210207;1;3;7;1;0;11;12;148;11;24;25
2017;210210;5;8;15;0;6;16;27;545;28;49;112
2017;210215;2;1;1;0;0;1;11;136;4;12;25
2017;210220;12;3;34;3;11;12;38;529;49;64;117
2017;210230;3;4;13;0;4;8;19;415;20;31;84
2017;210232;14;23;61;10;23;31;59;1366;98;123;245
2017;210235;4;7;5;1;1;6;13;215;16;21;56
2017;210237;2;4;7;1;3;6;8;168;13;18;26
2017;210240;0;1;11;0;1;1;5;169;12;7;3
2017;210250;3;1;7;0;6;9;20;254;11;35;55
2017;210255;1;4;15;1;6;5;15;233;20;27;47
2017;210260;2;6;6;0;1;6;19;307;14;26;74
2017;210270;2;1;21;0;4;6;18;300;24;28;61
2017;210275;2;1;5;1;2;6;13;185;8;22;42
2017;210280;5;7;15;3;7;15;19;330;27;44;63
2017;210290;3;7;21;0;7;8;36;441;31;51;104
2017;210300;39;33;162;13;51;75;187;2605;234;326;612
2017;210310;0;0;8;0;0;2;6;99;8;8;21
2017;210312;0;1;4;1;1;4;9;134;5;15;26
2017;210315;5;4;9;4;9;6;15;202;18;34;35
2017;210317;1;3;7;0;6;5;16;297;11;27;60
2017;210320;9;18;86;5;19;47;118;1470;113;189;291
2017;210325;4;2;14;4;8;4;10;211;20;26;47
2017;210330;22;23;100;12;20;52;133;2029;145;217;511
2017;210340;7;7;44;6;17;16;58;775;58;97;183
2017;210350;0;3;25;0;5;18;41;670;28;64;137
2017;210355;1;3;12;0;1;5;13;236;16;19;51
2017;210360;16;22;37;6;21;47;66;1100;75;140;239
2017;210370;7;8;18;1;14;12;28;460;33;55;100
2017;210375;2;0;11;3;3;4;13;235;13;23;53
2017;210380;5;1;11;1;6;4;13;346;17;24;85
2017;210390;1;3;12;1;5;5;14;183;16;25;28
2017;210400;6;6;14;4;6;10;20;316;26;40;65
2017;210405;8;4;21;5;12;16;45;625;33;78;130
2017;210407;1;1;5;0;2;2;5;95;7;9;27
2017;210408;0;5;10;0;2;2;5;249;15;9;20
2017;210409;1;1;11;1;3;8;14;256;13;26;59
2017;210410;4;1;10;2;6;5;16;258;15;29;77
2017;210420;0;2;19;0;3;5;27;339;21;35;68
2017;210430;1;4;6;1;3;4;6;173;11;14;32
2017;210440;6;4;10;1;6;5;15;265;20;27;58
2017;210450;2;0;6;3;0;2;5;167;8;10;36
2017;210455;2;6;13;0;3;9;26;272;21;38;55
2017;210460;1;2;9;2;7;4;14;283;12;27;53
2017;210462;2;0;3;0;2;4;4;112;5;10;32
2017;210465;2;3;5;1;2;1;8;135;10;12;28
2017;210467;3;2;23;2;6;9;31;448;28;48;79
2017;210470;1;0;3;1;2;1;1;52;4;5;14
2017;210480;11;13;53;4;24;35;72;1570;77;135;225
2017;210490;2;2;6;2;0;8;13;176;10;23;29
2017;210500;6;4;19;2;4;4;6;510;29;16;100
2017;210510;4;10;25;2;8;7;27;394;39;44;103
2017;210515;3;1;16;1;5;6;12;242;20;24;42
2017;210520;2;1;4;0;5;1;8;131;7;14;37
2017;210530;82;71;241;34;107;149;378;5051;394;668;1314
2017;210535;7;2;10;2;1;10;25;303;19;38;57
2017;210540;16;21;63;3;28;45;73;1258;100;149;292
2017;210542;4;5;16;2;9;10;18;302;25;39;66
2017;210545;0;1;4;0;1;2;7;131;5;10;30
2017;210547;3;2;16;2;0;2;7;361;21;11;25
2017;210550;5;6;19;1;9;10;35;476;30;55;125
2017;210560;1;5;7;0;5;6;18;235;13;29;52
2017;210565;0;4;4;0;4;4;11;135;8;19;21
2017;210570;8;3;33;5;8;15;30;846;44;58;185
2017;210580;0;0;10;0;0;3;13;198;10;16;53
2017;210590;8;2;18;2;8;6;16;273;28;32;35
2017;210592;1;2;8;0;0;1;8;147;11;9;30
2017;210594;1;1;6;1;1;5;8;125;8;15;29
2017;210596;2;4;5;2;1;6;8;192;11;17;17
2017;210598;1;1;0;0;0;5;4;88;2;9;18
2017;210600;1;3;12;0;3;3;10;185;16;16;42
2017;210610;3;0;9;1;2;4;13;165;12;20;47
2017;210620;6;1;3;1;4;5;11;130;10;21;24
2017;210630;1;2;7;2;1;4;11;211;10;18;37
2017;210632;1;5;15;1;7;7;30;373;21;45;76
2017;210635;0;0;5;2;1;1;2;88;5;6;13
2017;210637;0;0;11;1;2;10;21;210;11;34;43
2017;210640;2;3;14;1;2;10;20;321;19;33;80
2017;210650;2;3;23;0;4;5;26;377;28;35;77
2017;210660;4;7;31;0;7;17;32;502;42;56;102
2017;210663;2;2;6;2;2;3;10;112;10;17;22
2017;210667;1;2;2;1;4;1;4;66;5;10;17
2017;210670;4;7;15;0;5;6;18;327;26;29;55
2017;210675;3;6;16;2;5;11;22;357;25;40;85
2017;210680;1;4;10;3;5;8;18;231;15;34;48
2017;210690;2;13;29;7;12;21;42;609;44;82;84
2017;210700;2;1;4;2;6;7;11;177;7;26;34
2017;210710;7;4;19;5;4;9;23;375;30;41;63
2017;210720;1;9;10;1;2;10;16;219;20;29;35
2017;210725;0;0;4;0;0;2;8;107;4;10;23
2017;210730;0;1;1;0;0;0;2;30;2;2;6
2017;210735;1;3;9;0;2;6;16;247;13;24;45
2017;210740;6;1;13;2;2;2;15;293;20;21;63
2017;210745;3;6;11;1;5;11;17;207;20;34;41
2017;210750;39;24;89;12;26;44;129;1722;152;211;434
2017;210760;4;3;15;1;3;5;213;316;22;222;16
2017;210770;8;2;16;3;11;5;21;327;26;40;80
2017;210780;13;8;21;3;10;13;22;518;42;48;107
2017;210790;3;3;17;0;5;3;12;368;23;20;64
2017;210800;5;7;24;1;10;12;18;324;36;41;69
2017;210805;2;5;14;0;5;10;20;346;21;35;54
2017;210810;4;6;10;1;4;3;15;306;20;23;57
2017;210820;10;3;20;4;6;8;31;534;33;49;145
2017;210825;7;3;19;4;9;10;21;339;29;44;60
2017;210830;11;7;45;2;25;20;67;711;63;114;105
2017;210840;1;2;8;1;1;6;18;123;11;26;21
2017;210845;1;7;21;0;8;5;24;379;29;37;96
2017;210850;5;4;33;2;7;10;25;533;42;44;115
2017;210860;26;26;70;10;29;49;101;1619;122;189;325
2017;210870;5;5;15;1;3;9;20;391;25;33;93
2017;210880;1;3;15;0;9;7;27;268;19;43;60
2017;210890;1;3;10;0;4;6;9;258;14;19;59
2017;210900;4;8;16;3;8;9;22;430;28;42;108
2017;210905;0;1;4;1;1;2;5;66;5;9;12
2017;210910;9;7;33;3;15;13;41;883;49;72;205
2017;210920;2;4;11;3;2;11;12;208;17;28;37
2017;210923;1;0;5;1;0;2;8;88;6;11;14
2017;210927;6;5;14;1;14;21;19;393;25;55;71
2017;210930;3;4;15;1;6;1;17;216;22;25;39
2017;210940;3;4;11;1;4;2;11;177;18;18;24
2017;210945;9;10;33;3;14;14;45;502;52;76;117
2017;210950;1;2;15;1;4;5;28;364;18;38;98
2017;210955;0;0;6;1;1;2;10;117;6;14;26
2017;210960;8;8;39;4;14;27;47;572;55;92;118
2017;210970;0;0;1;0;0;0;2;61;1;2;11
2017;210975;1;1;3;0;0;1;5;88;5;6;18
2017;210980;3;1;31;3;9;16;40;545;35;68;114
2017;210990;15;16;69;3;17;24;73;1599;100;117;311
2017;211000;6;7;60;2;4;11;15;1153;73;32;168
2017;211003;3;4;15;2;4;16;31;376;22;53;76
2017;211010;9;3;27;6;12;19;42;510;39;79;117
2017;211020;9;8;31;2;9;15;29;585;48;55;152
2017;211023;1;2;2;0;3;3;5;107;5;11;19
2017;211027;2;4;11;2;4;2;11;193;17;19;27
2017;211030;2;5;13;0;0;9;18;235;20;27;42
2017;211040;4;8;21;3;6;7;22;373;33;38;44
2017;211050;6;9;25;3;10;22;36;565;40;71;119
2017;211060;1;4;23;2;6;14;33;445;28;55;104
2017;211065;2;1;5;0;0;1;9;134;8;10;12
2017;211070;8;7;26;3;11;15;42;641;41;71;170
2017;211080;0;3;4;0;2;1;6;44;7;9;9
2017;211085;1;0;4;0;0;6;7;137;5;13;26
2017;211090;1;2;16;1;4;7;14;165;19;26;30
2017;211100;1;3;11;1;2;6;26;241;15;35;48
2017;211102;1;0;9;0;8;8;15;245;10;31;40
2017;211105;0;4;8;0;1;5;4;149;12;10;44
2017;211107;7;9;20;0;10;18;26;252;36;54;42
2017;211110;5;1;19;1;5;7;16;413;25;29;103
2017;211120;45;41;150;15;42;82;189;3236;236;328;814
2017;211125;0;0;4;0;0;6;3;90;4;9;25
2017;211130;308;276;839;125;273;429;979;15549;1423;1806;4334
2017;211140;5;2;14;0;7;9;19;322;21;35;103
2017;211150;11;13;39;6;12;28;59;691;63;105;140
2017;211153;0;0;5;1;5;2;5;143;5;13;36
2017;211157;0;0;3;0;1;4;6;84;3;11;20
2017;211160;2;8;16;1;5;13;25;320;26;44;81
2017;211163;0;1;2;0;0;1;5;63;3;6;17
2017;211167;3;0;4;0;3;0;5;77;7;8;19
2017;211170;2;5;18;2;5;9;22;277;25;38;57
2017;211172;0;1;8;0;0;2;8;104;9;10;31
2017;211174;2;0;9;0;1;4;13;206;11;18;45
2017;211176;3;1;15;1;5;8;20;264;19;34;61
2017;211178;4;4;9;1;4;5;15;178;17;25;27
2017;211180;11;3;5;1;6;6;14;303;19;27;60
2017;211190;1;0;7;0;3;2;8;124;8;13;28
2017;211195;0;1;4;0;0;0;6;72;5;6;20
2017;211200;0;1;12;1;5;4;11;127;13;21;25
2017;211210;4;4;35;3;9;9;26;532;43;47;96
2017;211220;32;41;149;9;34;35;125;2810;222;203;631
2017;211223;1;3;13;0;4;6;25;371;17;35;95
2017;211227;2;1;8;1;1;3;4;114;11;9;20
2017;211230;7;4;21;5;2;8;16;534;32;31;109
2017;211240;9;8;36;2;13;23;50;712;53;88;130
2017;211245;2;1;16;1;8;10;25;351;19;44;61
2017;211250;8;10;41;5;10;28;64;958;59;107;155
2017;211260;9;6;32;2;15;17;50;656;47;84;133
2017;211270;8;10;50;4;25;31;69;903;68;129;201
2017;211280;16;19;56;8;30;29;69;1013;91;136;164
