"","codmunres","ano","obitos_fetais_mais_28sem","peso_menos_1500_mais_28sem","peso_1500_1999_mais_28sem","peso_2000_2499_mais_28sem","peso_mais_2500_mais_28sem"
"723",130185,2016,9,0,5,1,3
"724",130185,2017,8,0,2,4,1
"725",130185,2018,8,0,0,2,5
"726",130185,2019,10,1,2,0,7
"727",130185,2020,13,4,2,2,5
"728",130190,2012,22,5,2,5,10
"729",130190,2013,19,8,2,1,7
"730",130190,2014,22,2,5,3,11
"731",130190,2015,26,5,3,6,12
"732",130190,2016,27,11,5,2,9
"733",130190,2017,17,6,3,1,7
"734",130190,2018,14,4,1,4,5
"735",130190,2019,23,6,3,4,10
"736",130190,2020,24,8,3,5,8
"737",130195,2012,1,0,0,1,0
"738",130195,2014,1,0,0,1,0
"739",130195,2015,1,0,0,0,1
"740",130195,2016,2,0,0,0,2
"741",130195,2018,4,0,0,1,1
"742",130195,2019,4,0,0,1,2
"743",130195,2020,4,0,0,2,2
"744",130200,2012,2,0,1,0,1
"745",130200,2013,4,1,1,1,1
"746",130200,2014,1,1,0,0,0
"747",130200,2015,2,0,0,1,1
"748",130200,2016,4,0,2,1,1
"749",130200,2017,2,1,0,0,1
"750",130200,2018,1,0,0,0,1
"751",130200,2019,3,3,0,0,0
"752",130200,2020,3,1,1,1,0
"753",130210,2012,1,1,0,0,0
"754",130210,2013,1,0,0,0,1
"755",130210,2016,5,0,1,1,3
"756",130210,2017,2,0,0,0,1
"757",130210,2019,5,1,0,0,4
"758",130210,2020,1,1,0,0,0
"759",130220,2012,1,0,0,1,0
"760",130220,2014,1,1,0,0,0
"761",130220,2015,3,0,1,1,1
"762",130220,2016,2,0,0,0,1
"763",130220,2017,1,0,1,0,0
"764",130220,2018,2,0,0,0,2
"765",130220,2020,2,0,0,1,1
"766",130230,2012,1,0,0,0,1
"767",130230,2013,1,0,0,0,0
"768",130230,2014,2,0,0,1,1
"769",130230,2015,5,1,0,1,3
"770",130230,2016,4,0,0,1,3
"771",130230,2017,1,1,0,0,0
"772",130230,2018,7,1,1,1,4
"773",130230,2019,6,1,0,1,3
"774",130230,2020,8,1,0,3,4
"775",130240,2012,7,1,1,0,4
"776",130240,2013,7,1,0,0,5
"777",130240,2014,12,3,4,0,5
"778",130240,2015,11,1,1,1,7
"779",130240,2016,10,3,1,0,3
"780",130240,2017,8,2,1,1,4
"781",130240,2018,11,3,3,1,4
"782",130240,2019,7,2,0,1,2
"783",130240,2020,5,0,0,2,3
"784",130250,2012,8,5,0,1,2
"785",130250,2013,11,3,1,2,5
"786",130250,2014,18,2,5,3,8
"787",130250,2015,22,2,3,4,13
"788",130250,2016,17,3,5,1,8
"789",130250,2017,18,2,5,4,6
"790",130250,2018,11,2,3,0,5
"791",130250,2019,19,6,1,3,8
"792",130250,2020,14,1,6,4,3
"793",130255,2014,2,0,0,0,2
"794",130255,2015,3,0,0,0,2
"795",130255,2016,3,1,0,0,2
"796",130255,2017,3,0,1,1,1
"797",130255,2018,1,0,1,0,0
"798",130255,2019,1,0,0,0,1
"799",130255,2020,5,0,2,1,2
"800",130260,2012,348,85,56,57,136
"801",130260,2013,318,72,58,52,133
"802",130260,2014,367,90,83,48,132
"803",130260,2015,379,101,59,71,142
"804",130260,2016,340,98,59,47,132
"805",130260,2017,314,89,51,52,121
"806",130260,2018,344,95,65,45,131
"807",130260,2019,317,83,43,66,116
"808",130260,2020,338,91,59,50,136
"809",130270,2012,6,4,0,0,2
"810",130270,2013,4,0,2,0,2
"811",130270,2014,12,3,1,3,5
"812",130270,2015,9,2,1,2,3
"813",130270,2016,16,3,2,1,6
"814",130270,2017,10,3,0,1,4
"815",130270,2018,1,0,0,1,0
"816",130270,2019,14,4,3,2,5
"817",130270,2020,15,2,3,3,6
"818",130280,2012,4,1,0,1,2
"819",130280,2014,2,0,0,1,1
"820",130280,2015,3,1,0,1,1
"821",130280,2016,3,0,1,2,0
"822",130280,2017,4,0,0,2,2
"823",130280,2018,1,1,0,0,0
"824",130280,2019,4,0,0,1,3
"825",130280,2020,2,0,0,0,2
"826",130290,2012,19,3,3,1,12
"827",130290,2013,12,0,2,4,6
"828",130290,2014,8,2,2,2,2
"829",130290,2015,8,2,1,1,4
"830",130290,2016,17,4,2,2,9
"831",130290,2017,18,9,1,2,6
"832",130290,2018,10,0,1,1,8
"833",130290,2019,10,1,1,1,7
"834",130290,2020,15,1,3,1,10
"835",130300,2012,3,1,0,0,2
"836",130300,2013,1,0,1,0,0
"837",130300,2014,3,1,0,0,2
"838",130300,2015,3,1,0,0,1
"839",130300,2016,6,0,1,0,5
"840",130300,2017,2,0,0,0,2
"841",130300,2018,3,1,1,0,1
"842",130300,2019,1,0,0,0,1
"843",130300,2020,2,0,1,0,1
"844",130310,2012,2,1,1,0,0
"845",130310,2013,3,0,1,0,2
"846",130310,2014,3,1,1,0,1
"847",130310,2015,6,1,2,0,3
"848",130310,2016,3,0,0,2,1
"849",130310,2017,4,1,0,0,3
"850",130310,2018,11,3,1,2,5
"851",130310,2019,2,0,0,2,0
"852",130310,2020,6,0,2,1,3
"853",130320,2012,4,1,0,0,3
"854",130320,2013,4,1,0,0,3
"855",130320,2014,3,1,1,0,1
"856",130320,2015,3,0,1,1,1
"857",130320,2016,6,2,2,1,1
"858",130320,2018,3,0,1,0,2
"859",130320,2019,2,0,1,0,1
"860",130320,2020,1,0,1,0,0
"861",130330,2012,1,0,0,0,1
"862",130330,2013,3,0,2,1,0
"863",130330,2014,1,0,0,0,1
"864",130330,2015,3,0,0,2,1
"865",130330,2016,5,1,1,0,3
"866",130330,2018,3,0,0,0,3
"867",130330,2019,2,0,0,0,2
"868",130330,2020,4,0,0,1,3
"869",130340,2012,23,7,3,4,9
"870",130340,2013,16,7,2,3,4
"871",130340,2014,12,3,3,2,4
"872",130340,2015,17,5,1,5,6
"873",130340,2016,11,3,2,0,6
"874",130340,2017,11,4,2,4,1
"875",130340,2018,16,8,1,3,4
"876",130340,2019,18,9,4,4,1
"877",130340,2020,17,5,1,3,7
"878",130350,2012,1,0,0,0,1
"879",130350,2013,1,0,0,0,1
"880",130350,2014,11,3,1,0,7
"881",130350,2015,4,0,2,1,1
"882",130350,2016,4,2,1,1,0
"883",130350,2017,2,0,1,1,0
"884",130350,2018,2,1,0,0,1
"885",130350,2019,3,1,1,0,1
"886",130350,2020,2,0,0,0,2
"887",130353,2012,2,1,0,0,1
"888",130353,2013,7,0,0,0,7
"889",130353,2014,3,0,1,1,1
"890",130353,2015,2,1,0,0,1
"891",130353,2016,5,1,0,1,3
"892",130353,2017,4,1,0,0,3
"893",130353,2018,7,1,1,1,4
"894",130353,2019,8,2,2,0,4
"895",130353,2020,11,1,2,2,5
"896",130356,2012,1,1,0,0,0
"897",130356,2013,1,0,1,0,0
"898",130356,2014,3,1,0,0,2
"899",130356,2015,5,1,1,1,1
"900",130356,2016,5,1,1,1,2
"901",130356,2017,3,0,0,1,2
"902",130356,2018,8,2,1,1,4
"903",130356,2019,7,2,2,0,3
"904",130356,2020,6,2,1,1,2
"905",130360,2012,4,0,1,1,1
"906",130360,2013,5,0,1,0,1
"907",130360,2014,1,0,1,0,0
"908",130360,2015,3,0,1,0,2
"909",130360,2016,4,1,1,0,0
"910",130360,2017,1,0,0,0,1
"911",130360,2018,3,0,0,1,2
"912",130360,2019,3,0,1,0,1
"913",130360,2020,3,0,0,1,2
"914",130370,2012,8,1,1,3,3
"915",130370,2013,9,2,1,2,4
"916",130370,2014,5,1,0,3,1
"917",130370,2015,7,2,0,2,3
"918",130370,2016,3,0,1,0,2
"919",130370,2017,4,1,0,1,2
"920",130370,2018,6,0,0,1,5
"921",130370,2019,6,0,1,1,4
"922",130370,2020,7,1,0,2,4
"923",130380,2012,19,1,2,2,5
"924",130380,2013,24,2,3,2,9
"925",130380,2014,10,2,1,2,2
"926",130380,2015,14,3,1,0,8
"927",130380,2016,11,1,1,2,6
"928",130380,2017,16,2,1,2,7
"929",130380,2018,27,2,5,5,9
"930",130380,2019,27,5,3,4,6
"931",130380,2020,25,2,4,3,7
"932",130390,2012,6,1,0,2,3
"933",130390,2013,7,1,0,1,5
"934",130390,2014,3,0,0,0,3
"935",130390,2015,11,2,1,2,6
"936",130390,2016,8,3,2,1,2
"937",130390,2017,9,2,1,2,2
"938",130390,2018,13,4,2,1,5
"939",130390,2019,5,0,1,0,3
"940",130390,2020,14,0,2,2,9
"941",130395,2012,1,0,0,0,1
"942",130395,2014,2,0,0,0,2
"943",130395,2015,1,0,0,0,1
"944",130395,2018,3,0,0,1,2
"945",130395,2019,1,0,0,0,1
"946",130400,2012,1,0,0,0,1
"947",130400,2014,2,1,0,0,1
"948",130400,2015,3,0,0,1,2
"949",130400,2016,1,0,0,0,1
"950",130400,2018,3,0,0,1,1
"951",130400,2019,3,0,0,0,3
"952",130400,2020,1,0,0,0,1
"953",130406,2012,11,1,4,1,4
"954",130406,2013,14,2,2,2,4
"955",130406,2014,10,1,0,3,4
"956",130406,2015,16,2,4,1,7
"957",130406,2016,8,2,1,1,1
"958",130406,2017,18,4,1,4,6
"959",130406,2018,16,7,1,0,7
"960",130406,2019,18,3,4,2,7
"961",130406,2020,13,3,2,4,4
"962",130410,2012,6,0,0,2,3
"963",130410,2013,3,0,1,0,2
"964",130410,2014,1,1,0,0,0
"965",130410,2015,9,0,1,2,4
"966",130410,2016,9,1,1,2,3
"967",130410,2017,2,0,0,1,1
"968",130410,2018,7,1,1,1,3
"969",130410,2019,6,0,1,1,4
"970",130410,2020,4,1,0,0,2
"971",130420,2012,17,5,1,3,7
"972",130420,2013,14,3,2,2,5
"973",130420,2014,17,4,2,4,7
"974",130420,2015,13,4,2,2,5
"975",130420,2016,15,2,3,2,6
"976",130420,2017,14,6,2,1,5
"977",130420,2018,11,2,1,4,4
"978",130420,2019,17,5,5,3,4
"979",130420,2020,24,7,4,1,10
"980",130423,2014,5,0,0,1,4
"981",130423,2015,3,1,0,0,1
"982",130423,2016,5,1,1,0,2
"983",130423,2017,1,0,0,0,1
"984",130423,2018,4,0,0,1,2
"985",130423,2019,4,0,2,0,2
"986",130423,2020,1,0,0,0,1
"987",130426,2012,3,0,0,0,2
"988",130426,2013,1,1,0,0,0
"989",130426,2014,3,0,0,0,3
"990",130426,2015,3,1,0,1,1
"991",130426,2016,4,0,0,2,2
"992",130426,2017,5,0,1,2,2
"993",130426,2018,3,0,0,2,1
"994",130426,2019,9,2,0,2,5
"995",130426,2020,3,0,0,2,1
"996",130430,2012,3,0,1,1,1
"997",130430,2013,4,1,0,0,3
"998",130430,2014,5,1,0,2,2
"999",130430,2015,5,2,1,1,1
"1000",130430,2016,4,2,1,1,0
"1001",130430,2017,1,1,0,0,0
"1002",130430,2018,1,0,1,0,0
"1003",130430,2019,7,1,1,0,5
"1004",130430,2020,1,0,0,0,1
"1005",130440,2012,1,0,0,1,0
"1006",130440,2013,2,0,1,0,1
"1007",130440,2014,2,0,0,1,1
"1008",130440,2015,1,0,0,1,0
"1009",130440,2016,3,0,0,0,3
"1010",130440,2017,5,0,0,1,4
"1011",130440,2018,5,2,1,0,2
"1012",130440,2019,4,0,0,3,1
"1013",130440,2020,5,2,1,0,2
"1014",140002,2012,3,0,0,0,3
"1015",140002,2013,1,0,0,0,1
"1016",140002,2014,1,0,1,0,0
"1017",140002,2015,1,0,0,0,0
"1018",140002,2016,2,0,0,0,0
"1019",140002,2017,7,1,0,0,3
"1020",140002,2018,7,0,1,1,2
"1021",140002,2019,4,3,0,0,0
"1022",140002,2020,6,2,1,1,0
"1023",140005,2012,7,0,0,0,1
"1024",140005,2013,8,0,1,0,1
"1025",140005,2014,4,0,1,1,0
"1026",140005,2015,2,0,0,0,0
"1027",140005,2016,3,0,0,0,1
"1028",140005,2018,4,1,0,0,2
"1029",140005,2019,7,3,1,0,2
"1030",140005,2020,4,1,1,1,1
"1031",140010,2012,52,18,10,6,16
"1032",140010,2013,48,12,8,7,18
"1033",140010,2014,37,9,6,5,17
"1034",140010,2015,39,10,4,5,19
"1035",140010,2016,42,10,14,2,16
"1036",140010,2017,49,12,7,6,24
"1037",140010,2018,63,18,11,13,20
"1038",140010,2019,48,12,7,10,19
"1039",140010,2020,60,14,8,9,29
"1040",140015,2012,4,2,0,0,2
"1041",140015,2013,2,0,0,0,2
"1042",140015,2014,3,0,1,0,1
"1043",140015,2015,5,1,1,1,2
"1044",140015,2016,4,2,0,0,2
"1045",140015,2017,8,3,0,2,3
"1046",140015,2018,2,1,0,0,1
"1047",140015,2019,6,1,1,1,2
"1048",140015,2020,5,0,1,0,4
"1049",140017,2012,5,0,0,1,4
"1050",140017,2013,4,2,1,1,0
"1051",140017,2014,2,0,1,1,0
"1052",140017,2015,5,1,2,0,2
"1053",140017,2016,2,1,0,0,1
"1054",140017,2017,2,0,0,1,1
"1055",140017,2018,1,0,0,1,0
"1056",140017,2019,6,2,3,1,0
"1057",140017,2020,1,0,0,0,1
"1058",140020,2012,3,1,0,1,0
"1059",140020,2013,8,1,0,2,2
"1060",140020,2014,6,1,0,1,2
"1061",140020,2015,7,1,1,0,3
"1062",140020,2016,6,4,0,1,0
"1063",140020,2018,6,1,1,1,2
"1064",140020,2019,4,0,1,2,1
"1065",140020,2020,5,1,0,1,3
"1066",140023,2012,1,0,1,0,0
"1067",140023,2013,1,0,0,0,1
"1068",140023,2014,2,1,0,1,0
"1069",140023,2015,1,0,0,0,1
"1070",140023,2016,1,0,0,0,1
"1071",140023,2017,2,0,0,0,2
"1072",140023,2018,1,1,0,0,0
"1073",140023,2019,2,0,0,1,1
"1074",140023,2020,2,1,1,0,0
"1075",140028,2013,3,0,0,0,1
"1076",140028,2014,3,1,0,0,0
"1077",140028,2015,1,0,1,0,0
"1078",140028,2016,2,1,1,0,0
"1079",140028,2017,2,0,0,0,2
"1080",140028,2018,1,0,0,0,1
"1081",140028,2020,2,1,0,0,1
"1082",140030,2012,2,0,0,0,2
"1083",140030,2013,3,0,0,0,3
"1084",140030,2016,3,0,0,0,3
"1085",140030,2017,2,0,0,0,1
"1086",140030,2018,3,1,2,0,0
"1087",140030,2019,8,2,2,1,2
"1088",140030,2020,1,0,0,0,1
"1089",140040,2012,1,0,0,0,1
"1090",140040,2013,1,0,0,0,0
"1091",140040,2014,5,1,0,2,1
"1092",140040,2015,6,0,1,0,5
"1093",140040,2016,7,0,0,1,4
"1094",140040,2017,5,0,0,0,1
"1095",140040,2018,2,0,1,0,1
"1096",140040,2019,13,3,2,2,6
"1097",140040,2020,5,2,0,0,3
"1098",140045,2012,7,2,0,1,4
"1099",140045,2013,4,0,0,0,3
"1100",140045,2014,4,0,1,0,2
"1101",140045,2015,4,0,3,0,1
"1102",140045,2017,6,1,1,1,3
"1103",140045,2018,3,2,0,0,1
"1104",140045,2019,10,1,3,3,2
"1105",140045,2020,6,1,1,2,2
"1106",140047,2012,3,1,0,0,2
"1107",140047,2013,1,0,0,0,1
"1108",140047,2014,5,1,1,2,1
"1109",140047,2015,3,1,0,2,0
"1110",140047,2016,4,0,1,1,2
"1111",140047,2017,6,1,3,0,2
"1112",140047,2018,6,2,2,0,2
"1113",140047,2019,5,3,0,0,2
"1114",140047,2020,4,2,0,0,2
"1115",140050,2017,1,0,0,0,1
"1116",140050,2018,1,0,0,0,1
"1117",140050,2019,1,1,0,0,0
"1118",140050,2020,2,1,0,0,1
"1119",140060,2013,2,0,0,0,2
"1120",140060,2016,1,1,0,0,0
"1121",140060,2017,1,1,0,0,0
"1122",140060,2018,1,1,0,0,0
"1123",140060,2019,1,0,0,1,0
"1124",140060,2020,1,0,0,0,1
"1125",140070,2012,4,0,1,2,1
"1126",140070,2013,7,3,2,1,1
"1127",140070,2014,4,3,0,0,1
"1128",140070,2015,2,0,0,1,0
"1129",140070,2016,4,0,0,1,3
"1130",140070,2017,6,0,1,2,2
"1131",140070,2018,2,2,0,0,0
"1132",140070,2019,3,0,2,1,0
"1133",140070,2020,9,2,1,1,5
"1134",150010,2012,18,5,3,3,7
"1135",150010,2013,19,5,3,5,6
"1136",150010,2014,15,3,5,2,5
"1137",150010,2015,11,4,1,3,2
"1138",150010,2016,12,3,3,2,4
"1139",150010,2017,12,2,1,3,6
"1140",150010,2018,19,8,5,2,3
"1141",150010,2019,25,7,5,6,4
"1142",150010,2020,19,6,2,0,11
"1143",150013,2012,1,1,0,0,0
"1144",150013,2014,2,0,0,1,1
"1145",150013,2015,1,0,0,0,1
"1146",150013,2016,1,0,0,0,1
"1147",150013,2017,1,1,0,0,0
"1148",150013,2018,4,0,1,1,2
"1149",150013,2020,5,3,0,1,1
"1150",150020,2012,7,1,0,1,5
"1151",150020,2013,11,4,1,2,4
"1152",150020,2014,9,1,1,2,4
"1153",150020,2015,11,0,1,1,9
"1154",150020,2016,8,1,0,0,6
"1155",150020,2017,15,1,2,3,9
"1156",150020,2018,8,3,1,0,4
"1157",150020,2019,14,6,0,1,7
"1158",150020,2020,10,4,0,3,2
"1159",150030,2012,7,3,1,2,1
"1160",150030,2013,12,4,2,2,4
"1161",150030,2014,6,1,0,0,5
"1162",150030,2015,10,1,0,3,6
"1163",150030,2016,8,1,0,1,5
"1164",150030,2017,10,1,5,1,3
"1165",150030,2018,6,2,1,0,3
"1166",150030,2019,11,2,2,0,6
"1167",150030,2020,16,4,2,1,9
"1168",150034,2012,1,0,0,1,0
"1169",150034,2014,3,0,0,0,3
"1170",150034,2016,1,0,0,0,0
"1171",150034,2017,4,0,0,2,2
"1172",150034,2018,2,1,0,1,0
"1173",150034,2019,6,2,1,1,2
"1174",150034,2020,2,0,0,2,0
"1175",150040,2012,14,5,2,2,5
"1176",150040,2013,18,4,2,2,10
"1177",150040,2014,11,3,0,1,7
"1178",150040,2015,8,2,2,1,3
"1179",150040,2016,14,2,1,3,8
"1180",150040,2017,16,5,3,2,6
"1181",150040,2018,21,5,3,5,7
"1182",150040,2019,16,5,3,3,5
"1183",150040,2020,11,3,1,2,5
"1184",150050,2012,7,3,0,3,1
"1185",150050,2013,6,2,0,2,1
"1186",150050,2014,7,0,1,1,5
"1187",150050,2015,3,1,0,1,0
"1188",150050,2016,5,1,0,1,1
"1189",150050,2017,6,1,3,0,2
"1190",150050,2018,11,1,1,2,7
"1191",150050,2019,13,4,4,2,3
"1192",150050,2020,8,2,1,2,3
"1193",150060,2012,14,1,2,3,7
"1194",150060,2013,23,4,7,1,10
"1195",150060,2014,21,3,2,7,5
"1196",150060,2015,27,8,1,5,11
"1197",150060,2016,25,11,1,6,7
"1198",150060,2017,19,5,4,3,7
"1199",150060,2018,15,3,5,1,5
"1200",150060,2019,15,5,1,3,6
"1201",150060,2020,21,10,1,2,8
"1202",150070,2012,5,0,2,0,3
"1203",150070,2013,13,5,1,0,6
"1204",150070,2014,6,1,0,0,4
"1205",150070,2015,8,1,0,0,7
"1206",150070,2016,5,0,1,0,4
"1207",150070,2017,16,1,2,1,12
"1208",150070,2018,10,1,1,3,5
"1209",150070,2019,11,1,0,0,10
"1210",150070,2020,1,0,0,0,1
"1211",150080,2012,56,17,14,9,16
"1212",150080,2013,64,17,11,12,20
"1213",150080,2014,66,23,9,8,24
"1214",150080,2015,68,16,11,11,24
"1215",150080,2016,65,13,13,11,26
"1216",150080,2017,74,18,20,14,21
"1217",150080,2018,68,23,8,15,21
"1218",150080,2019,57,20,8,10,17
"1219",150080,2020,52,19,8,9,15
"1220",150085,2012,7,2,0,0,4
"1221",150085,2013,2,0,0,1,1
"1222",150085,2014,3,0,1,1,1
"1223",150085,2015,5,1,0,1,2
"1224",150085,2016,3,0,0,0,3
"1225",150085,2017,6,1,0,3,2
"1226",150085,2018,3,1,1,0,1
"1227",150085,2019,5,1,1,1,2
"1228",150085,2020,6,1,3,0,1
"1229",150090,2012,20,4,3,5,8
"1230",150090,2013,7,2,1,0,4
"1231",150090,2014,15,6,2,1,6
"1232",150090,2015,7,3,1,1,2
"1233",150090,2016,6,2,0,0,4
"1234",150090,2017,8,1,2,0,5
"1235",150090,2018,8,1,3,0,3
"1236",150090,2019,8,0,1,4,3
"1237",150090,2020,7,1,0,2,3
"1238",150095,2012,6,2,0,0,4
"1239",150095,2013,5,1,0,1,2
"1240",150095,2014,4,0,1,2,1
"1241",150095,2016,4,1,2,1,0
"1242",150095,2017,2,0,1,0,1
"1243",150095,2018,4,1,0,0,3
"1244",150095,2019,5,2,0,1,2
"1245",150095,2020,7,1,1,0,5
"1246",150100,2012,1,0,1,0,0
"1247",150100,2013,2,0,1,0,1
"1248",150100,2014,3,0,0,1,2
"1249",150100,2015,1,0,0,0,1
"1250",150100,2016,3,0,0,0,3
"1251",150100,2018,4,0,1,0,2
"1252",150100,2019,1,0,0,0,1
"1253",150100,2020,1,0,0,0,1
"1254",150110,2012,8,0,2,2,3
"1255",150110,2013,3,0,0,0,3
"1256",150110,2014,4,2,0,0,2
"1257",150110,2015,7,0,1,1,3
"1258",150110,2016,3,2,0,1,0
"1259",150110,2017,9,2,1,3,2
"1260",150110,2018,7,1,0,0,6
"1261",150110,2019,4,1,1,0,1
"1262",150110,2020,9,2,2,2,2
"1263",150120,2012,8,1,1,2,4
"1264",150120,2013,6,2,1,3,0
"1265",150120,2014,7,1,0,1,5
"1266",150120,2015,5,1,1,0,3
"1267",150120,2016,5,0,0,2,3
"1268",150120,2017,6,3,0,0,3
"1269",150120,2018,7,2,0,2,3
"1270",150120,2019,6,1,0,0,4
"1271",150120,2020,8,1,0,2,5
"1272",150125,2014,1,0,0,1,0
"1273",150125,2018,1,1,0,0,0
"1274",150130,2012,12,5,4,1,2
"1275",150130,2013,14,5,3,1,4
"1276",150130,2014,14,3,4,3,4
"1277",150130,2015,12,5,4,1,2
"1278",150130,2016,17,5,1,4,6
"1279",150130,2017,14,4,2,3,5
"1280",150130,2018,15,6,3,1,4
"1281",150130,2019,14,4,4,2,4
"1282",150130,2020,21,6,5,2,8
"1283",150140,2012,191,58,45,33,50
"1284",150140,2013,167,51,25,30,54
"1285",150140,2014,176,64,27,28,51
"1286",150140,2015,169,49,37,33,42
"1287",150140,2016,166,57,43,26,38
"1288",150140,2017,155,50,25,26,51
"1289",150140,2018,147,46,24,22,54
"1290",150140,2019,153,48,36,23,43
"1291",150140,2020,194,48,38,35,72
"1292",150145,2012,4,1,1,1,1
"1293",150145,2013,4,0,1,1,2
"1294",150145,2014,4,3,0,1,0
"1295",150145,2015,6,2,0,1,3
"1296",150145,2016,3,1,0,0,2
"1297",150145,2017,2,0,0,1,1
"1298",150145,2018,7,0,1,1,5
"1299",150145,2019,2,0,0,1,0
"1300",150145,2020,3,1,0,0,1
"1301",150150,2012,7,3,0,2,2
"1302",150150,2013,9,3,3,2,1
"1303",150150,2014,7,3,0,4,0
"1304",150150,2015,8,3,0,2,2
"1305",150150,2016,7,3,1,1,2
"1306",150150,2017,7,1,2,2,2
"1307",150150,2018,8,4,3,0,1
"1308",150150,2019,8,2,0,3,3
"1309",150150,2020,15,5,2,3,4
"1310",150157,2012,4,1,1,1,0
"1311",150157,2013,3,0,1,0,1
"1312",150157,2015,5,1,1,1,1
"1313",150157,2016,1,0,0,0,1
"1314",150157,2017,4,3,0,1,0
"1315",150157,2018,1,0,0,0,1
"1316",150157,2019,4,2,0,0,2
"1317",150157,2020,2,0,2,0,0
"1318",150160,2012,3,0,0,0,2
"1319",150160,2013,4,2,1,0,1
"1320",150160,2015,1,1,0,0,0
"1321",150160,2016,2,0,1,0,1
"1322",150160,2017,2,0,0,1,1
"1323",150160,2018,2,0,1,1,0
"1324",150160,2019,1,0,0,0,1
"1325",150160,2020,2,0,0,0,2
"1326",150170,2012,26,6,3,4,13
"1327",150170,2013,23,3,4,1,14
"1328",150170,2014,18,5,4,3,6
"1329",150170,2015,25,5,3,3,13
"1330",150170,2016,15,7,4,2,2
"1331",150170,2017,30,2,9,2,17
"1332",150170,2018,24,4,5,4,9
"1333",150170,2019,12,2,1,1,8
"1334",150170,2020,16,1,4,1,10
"1335",150172,2012,4,0,0,0,4
"1336",150172,2013,3,1,1,1,0
"1337",150172,2014,1,0,0,1,0
"1338",150172,2015,1,1,0,0,0
"1339",150172,2016,2,0,0,2,0
"1340",150172,2017,5,0,0,0,4
"1341",150172,2018,3,2,0,1,0
"1342",150172,2019,1,0,1,0,0
"1343",150172,2020,3,0,0,1,2
"1344",150175,2012,1,1,0,0,0
"1345",150175,2013,2,0,0,1,1
"1346",150175,2016,1,0,0,0,1
"1347",150175,2017,1,0,0,0,1
"1348",150175,2018,1,0,1,0,0
"1349",150175,2019,1,0,0,0,1
"1350",150175,2020,1,0,0,0,1
"1351",150178,2012,4,2,0,0,2
"1352",150178,2013,10,3,1,0,6
"1353",150178,2014,9,1,1,3,4
"1354",150178,2015,5,1,1,1,2
"1355",150178,2016,11,2,4,0,5
"1356",150178,2017,13,2,2,1,8
"1357",150178,2018,6,3,0,0,3
"1358",150178,2019,8,0,2,4,2
"1359",150178,2020,7,1,1,1,4
"1360",150180,2012,28,6,5,1,13
"1361",150180,2013,30,7,3,3,16
"1362",150180,2014,33,9,5,6,12
"1363",150180,2015,30,2,3,6,15
"1364",150180,2016,29,5,2,7,13
"1365",150180,2017,30,5,3,4,18
"1366",150180,2018,22,4,0,2,16
"1367",150180,2019,40,7,4,4,25
"1368",150180,2020,35,5,4,3,20
"1369",150190,2012,3,0,0,0,3
"1370",150190,2013,6,4,0,0,2
"1371",150190,2014,6,1,0,1,4
"1372",150190,2015,7,1,2,1,3
"1373",150190,2016,3,1,0,0,2
"1374",150190,2017,8,1,0,2,5
"1375",150190,2018,5,1,0,1,3
"1376",150190,2019,2,0,0,1,0
"1377",150190,2020,4,0,0,1,3
"1378",150195,2012,4,0,0,0,3
"1379",150195,2013,3,0,1,0,2
"1380",150195,2014,6,1,0,1,2
"1381",150195,2015,2,0,1,0,1
"1382",150195,2016,3,0,0,1,2
"1383",150195,2017,1,0,0,0,1
"1384",150195,2018,3,1,0,1,1
"1385",150195,2019,5,0,0,3,0
"1386",150195,2020,7,1,3,1,2
"1387",150200,2012,2,0,1,0,1
"1388",150200,2013,3,1,0,0,2
"1389",150200,2014,3,1,1,0,1
"1390",150200,2015,5,1,1,0,2
"1391",150200,2016,1,0,1,0,0
"1392",150200,2017,6,2,1,1,2
"1393",150200,2018,5,0,1,0,4
"1394",150200,2019,2,1,0,0,1
"1395",150200,2020,1,0,0,0,1
"1396",150210,2012,27,4,4,3,15
"1397",150210,2013,28,6,3,6,12
"1398",150210,2014,32,6,5,5,15
"1399",150210,2015,27,2,5,7,13
"1400",150210,2016,28,7,4,7,10
"1401",150210,2017,23,4,5,7,7
"1402",150210,2018,26,1,7,3,15
"1403",150210,2019,23,4,4,7,8
"1404",150210,2020,28,9,6,3,10
"1405",150215,2012,8,4,2,0,2
"1406",150215,2013,10,0,2,4,4
"1407",150215,2014,9,1,1,0,5
"1408",150215,2015,6,0,3,1,2
"1409",150215,2016,10,2,1,1,5
"1410",150215,2017,11,3,3,3,2
"1411",150215,2018,5,1,0,0,3
"1412",150215,2019,8,4,0,3,1
"1413",150215,2020,7,3,1,0,3
"1414",150220,2012,11,3,3,1,2
"1415",150220,2013,9,2,1,1,5
"1416",150220,2014,3,1,0,0,1
"1417",150220,2015,6,1,0,0,5
"1418",150220,2016,6,0,2,1,3
"1419",150220,2017,6,1,2,0,3
"1420",150220,2018,15,4,3,1,7
"1421",150220,2019,8,1,1,0,5
"1422",150220,2020,6,3,0,1,2
"1423",150230,2012,5,0,0,1,4
"1424",150230,2013,6,1,1,2,2
"1425",150230,2014,10,2,0,2,6
"1426",150230,2015,9,2,0,2,5
"1427",150230,2016,5,0,1,0,4
"1428",150230,2017,9,3,0,0,6
"1429",150230,2018,7,0,3,0,4
"1430",150230,2019,6,1,1,0,4
"1431",150230,2020,11,0,1,3,7
