"codmunres","municipio","uf","regiao","ano","nascidos","obitos_fetais_totais","obitos_fetais_mais_22sem"
"230730","Juazeiro do Norte","CE","Nordeste",2016,"4191",44,42
"230730","Juazeiro do Norte","CE","Nordeste",2017,"4122",52,49
"230730","Juazeiro do Norte","CE","Nordeste",2018,"4292",38,33
"230730","Juazeiro do Norte","CE","Nordeste",2019,"4158",44,36
"230730","Juazeiro do Norte","CE","Nordeste",2020,"3983",50,47
"230740","Jucás","CE","Nordeste",2012,"337",6,5
"230740","Jucás","CE","Nordeste",2013,"322",4,3
"230740","Jucás","CE","Nordeste",2014,"363",5,4
"230740","Jucás","CE","Nordeste",2015,"342",6,4
"230740","Jucás","CE","Nordeste",2016,"307",2,2
"230740","Jucás","CE","Nordeste",2017,"341",1,1
"230740","Jucás","CE","Nordeste",2018,"364",2,2
"230740","Jucás","CE","Nordeste",2019,"304",4,4
"230740","Jucás","CE","Nordeste",2020,"284",8,8
"230750","Lavras da Mangabeira","CE","Nordeste",2012,"319",1,0
"230750","Lavras da Mangabeira","CE","Nordeste",2013,"331",9,7
"230750","Lavras da Mangabeira","CE","Nordeste",2014,"339",8,5
"230750","Lavras da Mangabeira","CE","Nordeste",2015,"387",2,2
"230750","Lavras da Mangabeira","CE","Nordeste",2016,"371",5,4
"230750","Lavras da Mangabeira","CE","Nordeste",2017,"335",6,4
"230750","Lavras da Mangabeira","CE","Nordeste",2018,"341",2,1
"230750","Lavras da Mangabeira","CE","Nordeste",2019,"350",6,5
"230750","Lavras da Mangabeira","CE","Nordeste",2020,"334",2,2
"230760","Limoeiro do Norte","CE","Nordeste",2012,"766",7,6
"230760","Limoeiro do Norte","CE","Nordeste",2013,"785",14,12
"230760","Limoeiro do Norte","CE","Nordeste",2014,"756",8,3
"230760","Limoeiro do Norte","CE","Nordeste",2015,"847",6,6
"230760","Limoeiro do Norte","CE","Nordeste",2016,"770",10,8
"230760","Limoeiro do Norte","CE","Nordeste",2017,"793",15,12
"230760","Limoeiro do Norte","CE","Nordeste",2018,"784",4,2
"230760","Limoeiro do Norte","CE","Nordeste",2019,"730",5,4
"230760","Limoeiro do Norte","CE","Nordeste",2020,"731",6,6
"230763","Madalena","CE","Nordeste",2012,"248",2,2
"230763","Madalena","CE","Nordeste",2013,"205",4,4
"230763","Madalena","CE","Nordeste",2014,"195",4,2
"230763","Madalena","CE","Nordeste",2015,"208",3,3
"230763","Madalena","CE","Nordeste",2016,"194",4,3
"230763","Madalena","CE","Nordeste",2017,"238",4,3
"230763","Madalena","CE","Nordeste",2018,"231",5,5
"230763","Madalena","CE","Nordeste",2019,"198",4,3
"230763","Madalena","CE","Nordeste",2020,"175",2,1
"230765","Maracanaú","CE","Nordeste",2012,"4256",39,30
"230765","Maracanaú","CE","Nordeste",2013,"4112",37,32
"230765","Maracanaú","CE","Nordeste",2014,"4472",21,16
"230765","Maracanaú","CE","Nordeste",2015,"4672",49,45
"230765","Maracanaú","CE","Nordeste",2016,"4398",32,28
"230765","Maracanaú","CE","Nordeste",2017,"4420",21,14
"230765","Maracanaú","CE","Nordeste",2018,"4432",34,29
"230765","Maracanaú","CE","Nordeste",2019,"4543",36,33
"230765","Maracanaú","CE","Nordeste",2020,"4137",34,30
"230770","Maranguape","CE","Nordeste",2012,"1377",19,16
"230770","Maranguape","CE","Nordeste",2013,"1399",15,13
"230770","Maranguape","CE","Nordeste",2014,"1421",13,9
"230770","Maranguape","CE","Nordeste",2015,"1518",17,15
"230770","Maranguape","CE","Nordeste",2016,"1564",13,11
"230770","Maranguape","CE","Nordeste",2017,"1527",11,11
"230770","Maranguape","CE","Nordeste",2018,"1535",15,13
"230770","Maranguape","CE","Nordeste",2019,"1516",13,13
"230770","Maranguape","CE","Nordeste",2020,"1325",15,12
"230780","Marco","CE","Nordeste",2012,"503",7,6
"230780","Marco","CE","Nordeste",2013,"516",9,7
"230780","Marco","CE","Nordeste",2014,"494",9,8
"230780","Marco","CE","Nordeste",2015,"498",6,5
"230780","Marco","CE","Nordeste",2016,"496",7,7
"230780","Marco","CE","Nordeste",2017,"490",4,4
"230780","Marco","CE","Nordeste",2018,"582",6,6
"230780","Marco","CE","Nordeste",2019,"534",15,15
"230780","Marco","CE","Nordeste",2020,"549",6,4
"230790","Martinópole","CE","Nordeste",2012,"174",2,2
"230790","Martinópole","CE","Nordeste",2013,"162",4,3
"230790","Martinópole","CE","Nordeste",2014,"168",2,2
"230790","Martinópole","CE","Nordeste",2015,"150",4,4
"230790","Martinópole","CE","Nordeste",2016,"144",2,2
"230790","Martinópole","CE","Nordeste",2017,"151",5,4
"230790","Martinópole","CE","Nordeste",2018,"180",3,3
"230790","Martinópole","CE","Nordeste",2019,"172",4,4
"230790","Martinópole","CE","Nordeste",2020,"189",2,0
"230800","Massapê","CE","Nordeste",2012,"574",4,4
"230800","Massapê","CE","Nordeste",2013,"546",9,8
"230800","Massapê","CE","Nordeste",2014,"519",10,9
"230800","Massapê","CE","Nordeste",2015,"422",7,7
"230800","Massapê","CE","Nordeste",2016,"484",4,4
"230800","Massapê","CE","Nordeste",2017,"532",9,9
"230800","Massapê","CE","Nordeste",2018,"643",6,6
"230800","Massapê","CE","Nordeste",2019,"619",5,5
"230800","Massapê","CE","Nordeste",2020,"590",3,3
"230810","Mauriti","CE","Nordeste",2012,"671",8,7
"230810","Mauriti","CE","Nordeste",2013,"678",7,7
"230810","Mauriti","CE","Nordeste",2014,"714",9,9
"230810","Mauriti","CE","Nordeste",2015,"739",8,6
"230810","Mauriti","CE","Nordeste",2016,"662",8,8
"230810","Mauriti","CE","Nordeste",2017,"719",17,11
"230810","Mauriti","CE","Nordeste",2018,"717",5,5
"230810","Mauriti","CE","Nordeste",2019,"716",7,6
"230810","Mauriti","CE","Nordeste",2020,"630",10,10
"230820","Meruoca","CE","Nordeste",2012,"200",7,7
"230820","Meruoca","CE","Nordeste",2013,"215",6,6
"230820","Meruoca","CE","Nordeste",2014,"189",3,3
"230820","Meruoca","CE","Nordeste",2015,"174",2,2
"230820","Meruoca","CE","Nordeste",2016,"176",3,3
"230820","Meruoca","CE","Nordeste",2017,"212",6,5
"230820","Meruoca","CE","Nordeste",2018,"208",2,2
"230820","Meruoca","CE","Nordeste",2019,"247",1,0
"230820","Meruoca","CE","Nordeste",2020,"192",1,1
"230830","Milagres","CE","Nordeste",2012,"415",5,4
"230830","Milagres","CE","Nordeste",2013,"412",6,6
"230830","Milagres","CE","Nordeste",2014,"398",4,3
"230830","Milagres","CE","Nordeste",2015,"392",8,8
"230830","Milagres","CE","Nordeste",2016,"362",7,6
"230830","Milagres","CE","Nordeste",2017,"350",4,3
"230830","Milagres","CE","Nordeste",2018,"348",1,1
"230830","Milagres","CE","Nordeste",2019,"384",4,3
"230830","Milagres","CE","Nordeste",2020,"347",3,2
"230835","Milhã","CE","Nordeste",2012,"150",3,2
"230835","Milhã","CE","Nordeste",2013,"130",2,2
"230835","Milhã","CE","Nordeste",2014,"121",0,0
"230835","Milhã","CE","Nordeste",2015,"172",2,2
"230835","Milhã","CE","Nordeste",2016,"159",2,1
"230835","Milhã","CE","Nordeste",2017,"153",3,3
"230835","Milhã","CE","Nordeste",2018,"157",3,2
"230835","Milhã","CE","Nordeste",2019,"150",4,4
"230835","Milhã","CE","Nordeste",2020,"140",1,1
"230837","Miraíma","CE","Nordeste",2012,"214",3,2
"230837","Miraíma","CE","Nordeste",2013,"195",2,1
"230837","Miraíma","CE","Nordeste",2014,"198",1,1
"230837","Miraíma","CE","Nordeste",2015,"211",3,2
"230837","Miraíma","CE","Nordeste",2016,"175",1,1
"230837","Miraíma","CE","Nordeste",2017,"173",4,4
"230837","Miraíma","CE","Nordeste",2018,"182",4,4
"230837","Miraíma","CE","Nordeste",2019,"208",1,1
"230837","Miraíma","CE","Nordeste",2020,"189",4,3
"230840","Missão Velha","CE","Nordeste",2012,"578",8,6
"230840","Missão Velha","CE","Nordeste",2013,"592",8,6
"230840","Missão Velha","CE","Nordeste",2014,"567",4,3
"230840","Missão Velha","CE","Nordeste",2015,"634",8,6
"230840","Missão Velha","CE","Nordeste",2016,"547",8,7
"230840","Missão Velha","CE","Nordeste",2017,"584",8,6
"230840","Missão Velha","CE","Nordeste",2018,"628",4,4
"230840","Missão Velha","CE","Nordeste",2019,"595",10,9
"230840","Missão Velha","CE","Nordeste",2020,"579",8,8
"230850","Mombaça","CE","Nordeste",2012,"462",3,3
"230850","Mombaça","CE","Nordeste",2013,"460",6,5
"230850","Mombaça","CE","Nordeste",2014,"484",6,5
"230850","Mombaça","CE","Nordeste",2015,"541",9,8
"230850","Mombaça","CE","Nordeste",2016,"476",7,6
"230850","Mombaça","CE","Nordeste",2017,"490",4,4
"230850","Mombaça","CE","Nordeste",2018,"531",2,2
"230850","Mombaça","CE","Nordeste",2019,"509",2,2
"230850","Mombaça","CE","Nordeste",2020,"470",7,6
"230860","Monsenhor Tabosa","CE","Nordeste",2012,"232",1,1
"230860","Monsenhor Tabosa","CE","Nordeste",2013,"203",3,1
"230860","Monsenhor Tabosa","CE","Nordeste",2014,"216",2,1
"230860","Monsenhor Tabosa","CE","Nordeste",2015,"192",4,4
"230860","Monsenhor Tabosa","CE","Nordeste",2016,"239",2,2
"230860","Monsenhor Tabosa","CE","Nordeste",2017,"224",2,2
"230860","Monsenhor Tabosa","CE","Nordeste",2018,"258",6,5
"230860","Monsenhor Tabosa","CE","Nordeste",2019,"246",1,1
"230860","Monsenhor Tabosa","CE","Nordeste",2020,"202",3,3
"230870","Morada Nova","CE","Nordeste",2012,"693",10,9
"230870","Morada Nova","CE","Nordeste",2013,"686",12,7
"230870","Morada Nova","CE","Nordeste",2014,"716",4,3
"230870","Morada Nova","CE","Nordeste",2015,"762",7,6
"230870","Morada Nova","CE","Nordeste",2016,"720",7,5
"230870","Morada Nova","CE","Nordeste",2017,"755",6,6
"230870","Morada Nova","CE","Nordeste",2018,"698",12,12
"230870","Morada Nova","CE","Nordeste",2019,"769",9,9
"230870","Morada Nova","CE","Nordeste",2020,"691",4,3
"230880","Moraújo","CE","Nordeste",2012,"127",3,1
"230880","Moraújo","CE","Nordeste",2013,"118",3,2
"230880","Moraújo","CE","Nordeste",2014,"127",3,3
"230880","Moraújo","CE","Nordeste",2015,"105",0,0
"230880","Moraújo","CE","Nordeste",2016,"94",0,0
"230880","Moraújo","CE","Nordeste",2017,"109",0,0
"230880","Moraújo","CE","Nordeste",2018,"123",3,3
"230880","Moraújo","CE","Nordeste",2019,"139",0,0
"230880","Moraújo","CE","Nordeste",2020,"112",0,0
"230890","Morrinhos","CE","Nordeste",2012,"315",6,5
"230890","Morrinhos","CE","Nordeste",2013,"318",5,4
"230890","Morrinhos","CE","Nordeste",2014,"284",2,1
"230890","Morrinhos","CE","Nordeste",2015,"244",2,1
"230890","Morrinhos","CE","Nordeste",2016,"251",5,4
"230890","Morrinhos","CE","Nordeste",2017,"315",2,1
"230890","Morrinhos","CE","Nordeste",2018,"378",5,5
"230890","Morrinhos","CE","Nordeste",2019,"320",4,3
"230890","Morrinhos","CE","Nordeste",2020,"333",5,4
"230900","Mucambo","CE","Nordeste",2012,"189",3,2
"230900","Mucambo","CE","Nordeste",2013,"175",1,1
"230900","Mucambo","CE","Nordeste",2014,"164",2,1
"230900","Mucambo","CE","Nordeste",2015,"140",2,1
"230900","Mucambo","CE","Nordeste",2016,"163",4,4
"230900","Mucambo","CE","Nordeste",2017,"173",2,1
"230900","Mucambo","CE","Nordeste",2018,"187",0,0
"230900","Mucambo","CE","Nordeste",2019,"158",0,0
"230900","Mucambo","CE","Nordeste",2020,"172",0,0
"230910","Mulungu","CE","Nordeste",2012,"146",2,2
"230910","Mulungu","CE","Nordeste",2013,"134",2,1
"230910","Mulungu","CE","Nordeste",2014,"148",0,0
"230910","Mulungu","CE","Nordeste",2015,"147",2,1
"230910","Mulungu","CE","Nordeste",2016,"132",1,1
"230910","Mulungu","CE","Nordeste",2017,"131",2,2
"230910","Mulungu","CE","Nordeste",2018,"125",0,0
"230910","Mulungu","CE","Nordeste",2019,"127",0,0
"230910","Mulungu","CE","Nordeste",2020,"142",2,2
"230920","Nova Olinda","CE","Nordeste",2012,"242",2,0
"230920","Nova Olinda","CE","Nordeste",2013,"262",4,2
"230920","Nova Olinda","CE","Nordeste",2014,"244",3,3
"230920","Nova Olinda","CE","Nordeste",2015,"286",8,8
"230920","Nova Olinda","CE","Nordeste",2016,"247",0,0
"230920","Nova Olinda","CE","Nordeste",2017,"273",1,1
"230920","Nova Olinda","CE","Nordeste",2018,"273",5,5
"230920","Nova Olinda","CE","Nordeste",2019,"273",3,3
"230920","Nova Olinda","CE","Nordeste",2020,"250",4,4
"230930","Nova Russas","CE","Nordeste",2012,"422",6,3
"230930","Nova Russas","CE","Nordeste",2013,"382",1,1
"230930","Nova Russas","CE","Nordeste",2014,"335",3,2
"230930","Nova Russas","CE","Nordeste",2015,"385",6,6
"230930","Nova Russas","CE","Nordeste",2016,"351",3,3
"230930","Nova Russas","CE","Nordeste",2017,"367",3,3
"230930","Nova Russas","CE","Nordeste",2018,"430",9,7
"230930","Nova Russas","CE","Nordeste",2019,"368",1,1
"230930","Nova Russas","CE","Nordeste",2020,"369",6,5
"230940","Novo Oriente","CE","Nordeste",2012,"404",13,10
"230940","Novo Oriente","CE","Nordeste",2013,"359",3,3
"230940","Novo Oriente","CE","Nordeste",2014,"374",6,5
"230940","Novo Oriente","CE","Nordeste",2015,"365",6,6
"230940","Novo Oriente","CE","Nordeste",2016,"362",6,6
"230940","Novo Oriente","CE","Nordeste",2017,"364",3,3
"230940","Novo Oriente","CE","Nordeste",2018,"330",3,3
"230940","Novo Oriente","CE","Nordeste",2019,"379",2,2
"230940","Novo Oriente","CE","Nordeste",2020,"329",7,7
"230945","Ocara","CE","Nordeste",2012,"285",2,2
"230945","Ocara","CE","Nordeste",2013,"276",5,5
"230945","Ocara","CE","Nordeste",2014,"297",3,1
"230945","Ocara","CE","Nordeste",2015,"330",0,0
"230945","Ocara","CE","Nordeste",2016,"275",7,6
"230945","Ocara","CE","Nordeste",2017,"286",2,2
"230945","Ocara","CE","Nordeste",2018,"303",2,2
"230945","Ocara","CE","Nordeste",2019,"286",2,2
"230945","Ocara","CE","Nordeste",2020,"274",4,4
"230950","Orós","CE","Nordeste",2012,"275",5,5
"230950","Orós","CE","Nordeste",2013,"289",7,6
"230950","Orós","CE","Nordeste",2014,"262",5,4
"230950","Orós","CE","Nordeste",2015,"285",3,2
"230950","Orós","CE","Nordeste",2016,"287",1,1
"230950","Orós","CE","Nordeste",2017,"266",2,2
"230950","Orós","CE","Nordeste",2018,"262",0,0
"230950","Orós","CE","Nordeste",2019,"269",5,4
"230950","Orós","CE","Nordeste",2020,"222",3,2
"230960","Pacajus","CE","Nordeste",2012,"902",14,10
"230960","Pacajus","CE","Nordeste",2013,"973",9,6
"230960","Pacajus","CE","Nordeste",2014,"972",10,7
"230960","Pacajus","CE","Nordeste",2015,"1011",7,7
"230960","Pacajus","CE","Nordeste",2016,"865",12,11
"230960","Pacajus","CE","Nordeste",2017,"911",10,9
"230960","Pacajus","CE","Nordeste",2018,"918",14,13
"230960","Pacajus","CE","Nordeste",2019,"938",14,13
"230960","Pacajus","CE","Nordeste",2020,"920",10,9
"230970","Pacatuba","CE","Nordeste",2012,"830",11,11
"230970","Pacatuba","CE","Nordeste",2013,"785",12,7
"230970","Pacatuba","CE","Nordeste",2014,"940",11,10
"230970","Pacatuba","CE","Nordeste",2015,"954",18,13
"230970","Pacatuba","CE","Nordeste",2016,"962",9,6
"230970","Pacatuba","CE","Nordeste",2017,"1004",18,17
"230970","Pacatuba","CE","Nordeste",2018,"970",15,13
"230970","Pacatuba","CE","Nordeste",2019,"1019",15,11
"230970","Pacatuba","CE","Nordeste",2020,"966",15,14
"230980","Pacoti","CE","Nordeste",2012,"154",2,1
"230980","Pacoti","CE","Nordeste",2013,"148",3,2
"230980","Pacoti","CE","Nordeste",2014,"169",2,2
"230980","Pacoti","CE","Nordeste",2015,"173",2,0
"230980","Pacoti","CE","Nordeste",2016,"163",3,2
"230980","Pacoti","CE","Nordeste",2017,"154",2,2
"230980","Pacoti","CE","Nordeste",2018,"157",0,0
"230980","Pacoti","CE","Nordeste",2019,"153",0,0
"230980","Pacoti","CE","Nordeste",2020,"121",2,1
"230990","Pacujá","CE","Nordeste",2012,"88",1,1
"230990","Pacujá","CE","Nordeste",2013,"80",0,0
"230990","Pacujá","CE","Nordeste",2014,"74",0,0
"230990","Pacujá","CE","Nordeste",2015,"73",0,0
"230990","Pacujá","CE","Nordeste",2016,"64",1,1
"230990","Pacujá","CE","Nordeste",2017,"83",1,1
"230990","Pacujá","CE","Nordeste",2018,"80",0,0
"230990","Pacujá","CE","Nordeste",2019,"68",0,0
"230990","Pacujá","CE","Nordeste",2020,"83",2,2
"231000","Palhano","CE","Nordeste",2012,"104",3,3
"231000","Palhano","CE","Nordeste",2013,"99",1,1
"231000","Palhano","CE","Nordeste",2014,"111",1,1
"231000","Palhano","CE","Nordeste",2015,"118",1,1
"231000","Palhano","CE","Nordeste",2016,"111",2,1
"231000","Palhano","CE","Nordeste",2017,"98",1,1
"231000","Palhano","CE","Nordeste",2018,"111",2,2
"231000","Palhano","CE","Nordeste",2019,"111",0,0
"231000","Palhano","CE","Nordeste",2020,"123",3,3
"231010","Palmácia","CE","Nordeste",2012,"133",2,2
"231010","Palmácia","CE","Nordeste",2013,"103",2,1
"231010","Palmácia","CE","Nordeste",2014,"108",1,0
"231010","Palmácia","CE","Nordeste",2015,"107",5,3
"231010","Palmácia","CE","Nordeste",2016,"110",0,0
"231010","Palmácia","CE","Nordeste",2017,"117",3,2
"231010","Palmácia","CE","Nordeste",2018,"101",1,1
"231010","Palmácia","CE","Nordeste",2019,"132",0,0
"231010","Palmácia","CE","Nordeste",2020,"117",3,3
"231020","Paracuru","CE","Nordeste",2012,"532",11,9
"231020","Paracuru","CE","Nordeste",2013,"639",6,5
"231020","Paracuru","CE","Nordeste",2014,"584",7,7
"231020","Paracuru","CE","Nordeste",2015,"579",7,6
"231020","Paracuru","CE","Nordeste",2016,"616",8,8
"231020","Paracuru","CE","Nordeste",2017,"648",3,3
"231020","Paracuru","CE","Nordeste",2018,"591",6,5
"231020","Paracuru","CE","Nordeste",2019,"606",6,6
"231020","Paracuru","CE","Nordeste",2020,"607",5,5
"231025","Paraipaba","CE","Nordeste",2012,"435",5,5
"231025","Paraipaba","CE","Nordeste",2013,"429",1,1
"231025","Paraipaba","CE","Nordeste",2014,"424",5,5
"231025","Paraipaba","CE","Nordeste",2015,"479",6,5
"231025","Paraipaba","CE","Nordeste",2016,"432",7,6
"231025","Paraipaba","CE","Nordeste",2017,"417",3,2
"231025","Paraipaba","CE","Nordeste",2018,"473",7,6
"231025","Paraipaba","CE","Nordeste",2019,"410",9,9
"231025","Paraipaba","CE","Nordeste",2020,"472",2,2
"231030","Parambu","CE","Nordeste",2012,"395",7,6
"231030","Parambu","CE","Nordeste",2013,"406",7,6
"231030","Parambu","CE","Nordeste",2014,"399",3,3
"231030","Parambu","CE","Nordeste",2015,"422",7,7
"231030","Parambu","CE","Nordeste",2016,"400",12,11
"231030","Parambu","CE","Nordeste",2017,"471",5,4
"231030","Parambu","CE","Nordeste",2018,"432",8,7
"231030","Parambu","CE","Nordeste",2019,"440",9,9
"231030","Parambu","CE","Nordeste",2020,"413",9,7
"231040","Paramoti","CE","Nordeste",2012,"122",1,1
"231040","Paramoti","CE","Nordeste",2013,"143",0,0
"231040","Paramoti","CE","Nordeste",2014,"145",1,1
"231040","Paramoti","CE","Nordeste",2015,"141",2,2
"231040","Paramoti","CE","Nordeste",2016,"129",2,2
"231040","Paramoti","CE","Nordeste",2017,"115",2,2
"231040","Paramoti","CE","Nordeste",2018,"144",0,0
"231040","Paramoti","CE","Nordeste",2019,"109",1,1
"231040","Paramoti","CE","Nordeste",2020,"116",3,3
"231050","Pedra Branca","CE","Nordeste",2012,"592",9,8
"231050","Pedra Branca","CE","Nordeste",2013,"540",8,5
"231050","Pedra Branca","CE","Nordeste",2014,"545",9,7
"231050","Pedra Branca","CE","Nordeste",2015,"504",10,8
"231050","Pedra Branca","CE","Nordeste",2016,"497",6,5
"231050","Pedra Branca","CE","Nordeste",2017,"534",8,7
"231050","Pedra Branca","CE","Nordeste",2018,"507",5,4
"231050","Pedra Branca","CE","Nordeste",2019,"484",7,5
"231050","Pedra Branca","CE","Nordeste",2020,"476",8,7
"231060","Penaforte","CE","Nordeste",2012,"178",0,0
"231060","Penaforte","CE","Nordeste",2013,"178",4,2
"231060","Penaforte","CE","Nordeste",2014,"169",3,3
"231060","Penaforte","CE","Nordeste",2015,"171",2,2
"231060","Penaforte","CE","Nordeste",2016,"182",2,2
"231060","Penaforte","CE","Nordeste",2017,"166",2,2
"231060","Penaforte","CE","Nordeste",2018,"194",2,2
"231060","Penaforte","CE","Nordeste",2019,"209",2,1
"231060","Penaforte","CE","Nordeste",2020,"176",2,2
"231070","Pentecoste","CE","Nordeste",2012,"530",7,7
"231070","Pentecoste","CE","Nordeste",2013,"561",9,9
"231070","Pentecoste","CE","Nordeste",2014,"444",7,6
"231070","Pentecoste","CE","Nordeste",2015,"575",5,3
"231070","Pentecoste","CE","Nordeste",2016,"443",9,9
"231070","Pentecoste","CE","Nordeste",2017,"503",3,3
"231070","Pentecoste","CE","Nordeste",2018,"575",7,7
"231070","Pentecoste","CE","Nordeste",2019,"542",6,5
"231070","Pentecoste","CE","Nordeste",2020,"512",10,6
"231080","Pereiro","CE","Nordeste",2012,"216",3,2
"231080","Pereiro","CE","Nordeste",2013,"200",5,5
"231080","Pereiro","CE","Nordeste",2014,"229",3,2
"231080","Pereiro","CE","Nordeste",2015,"192",4,3
"231080","Pereiro","CE","Nordeste",2016,"202",0,0
"231080","Pereiro","CE","Nordeste",2017,"186",1,1
"231080","Pereiro","CE","Nordeste",2018,"227",6,5
"231080","Pereiro","CE","Nordeste",2019,"222",3,3
"231080","Pereiro","CE","Nordeste",2020,"192",2,2
"231085","Pindoretama","CE","Nordeste",2012,"287",4,2
"231085","Pindoretama","CE","Nordeste",2013,"297",1,1
"231085","Pindoretama","CE","Nordeste",2014,"314",4,4
"231085","Pindoretama","CE","Nordeste",2015,"297",1,1
"231085","Pindoretama","CE","Nordeste",2016,"306",6,4
"231085","Pindoretama","CE","Nordeste",2017,"316",1,1
"231085","Pindoretama","CE","Nordeste",2018,"327",5,4
"231085","Pindoretama","CE","Nordeste",2019,"341",4,3
"231085","Pindoretama","CE","Nordeste",2020,"313",5,5
"231090","Piquet Carneiro","CE","Nordeste",2012,"171",3,3
"231090","Piquet Carneiro","CE","Nordeste",2013,"156",1,1
"231090","Piquet Carneiro","CE","Nordeste",2014,"155",0,0
"231090","Piquet Carneiro","CE","Nordeste",2015,"162",2,2
"231090","Piquet Carneiro","CE","Nordeste",2016,"159",3,3
"231090","Piquet Carneiro","CE","Nordeste",2017,"144",3,3
"231090","Piquet Carneiro","CE","Nordeste",2018,"158",2,2
