"codmunres";"ano";"nascidos_vivos_asfixia1";"total_de_nascidos_vivos"
210173;2016;0;31
210173;2017;0;43
210173;2018;1;69
210173;2019;0;59
210173;2020;1;29
210173;2021;2;44
210177;2012;4;140
210177;2013;4;136
210177;2014;4;170
210177;2015;1;175
210177;2016;2;147
210177;2017;2;162
210177;2018;2;177
210177;2019;1;160
210177;2020;2;109
210177;2021;0;105
210180;2012;0;5
210180;2013;1;8
210180;2014;0;24
210180;2015;0;24
210180;2016;0;15
210180;2017;1;38
210180;2018;0;49
210180;2019;1;55
210180;2020;0;52
210180;2021;1;50
210190;2012;0;63
210190;2013;3;67
210190;2014;4;59
210190;2015;0;40
210190;2016;0;47
210190;2017;2;68
210190;2018;1;80
210190;2019;2;78
210190;2020;1;60
210190;2021;2;63
210193;2012;0;46
210193;2013;0;65
210193;2014;1;91
210193;2015;0;55
210193;2016;0;44
210193;2017;1;38
210193;2018;1;60
210193;2019;0;43
210193;2020;0;58
210193;2021;0;45
210197;2012;1;66
210197;2013;0;67
210197;2014;0;76
210197;2015;1;66
210197;2016;2;67
210197;2017;1;72
210197;2018;1;68
210197;2019;0;63
210197;2020;1;76
210197;2021;0;85
210200;2012;12;149
210200;2013;9;246
210200;2014;10;302
210200;2015;4;329
210200;2016;4;335
210200;2017;5;272
210200;2018;6;262
210200;2019;4;358
210200;2020;2;246
210200;2021;5;346
210203;2012;8;309
210203;2013;4;305
210203;2014;7;369
210203;2015;5;360
210203;2016;4;350
210203;2017;3;357
210203;2018;4;409
210203;2019;5;384
210203;2020;4;366
210203;2021;3;412
210207;2012;3;153
210207;2013;3;126
210207;2014;3;133
210207;2015;1;121
210207;2016;1;123
210207;2017;1;123
210207;2018;2;142
210207;2019;1;123
210207;2020;1;145
210207;2021;0;124
210210;2012;3;158
210210;2013;0;146
210210;2014;3;128
210210;2015;1;147
210210;2016;0;168
210210;2017;2;294
210210;2018;1;204
210210;2019;6;254
210210;2020;2;205
210210;2021;1;187
210215;2012;2;89
210215;2013;2;91
210215;2014;2;96
210215;2015;2;97
210215;2016;1;80
210215;2017;2;79
210215;2018;2;91
210215;2019;0;118
210215;2020;0;113
210215;2021;0;136
210220;2012;6;245
210220;2013;2;245
210220;2014;13;303
210220;2015;13;320
210220;2016;5;268
210220;2017;7;412
210220;2018;9;473
210220;2019;10;451
210220;2020;4;419
210220;2021;7;388
210230;2012;9;105
210230;2013;0;91
210230;2014;2;100
210230;2015;10;163
210230;2016;15;171
210230;2017;10;213
210230;2018;13;243
210230;2019;11;243
210230;2020;12;215
210230;2021;12;257
210232;2012;9;310
210232;2013;9;320
210232;2014;11;321
210232;2015;11;301
210232;2016;14;371
210232;2017;10;311
210232;2018;5;423
210232;2019;8;522
210232;2020;8;651
210232;2021;9;640
210235;2012;3;135
210235;2013;1;151
210235;2014;2;179
210235;2015;1;164
210235;2016;1;164
210235;2017;2;167
210235;2018;0;181
210235;2019;2;179
210235;2020;1;161
210235;2021;1;166
210237;2012;1;98
210237;2013;0;93
210237;2014;1;124
210237;2015;0;104
210237;2016;1;87
210237;2017;0;112
210237;2018;1;125
210237;2019;0;105
210237;2020;0;129
210237;2021;0;45
210240;2012;1;28
210240;2013;17;31
210240;2014;0;30
210240;2015;0;7
210240;2016;0;17
210240;2017;0;18
210240;2018;0;38
210240;2019;0;19
210240;2020;3;68
210240;2021;3;104
210250;2012;2;135
210250;2013;1;86
210250;2014;0;118
210250;2015;1;125
210250;2016;1;127
210250;2017;1;154
210250;2018;1;119
210250;2019;4;98
210250;2020;1;85
210250;2021;0;169
210255;2012;3;143
210255;2013;2;156
210255;2014;3;148
210255;2015;1;163
210255;2016;2;141
210255;2017;3;190
210255;2018;5;197
210255;2019;2;176
210255;2020;2;185
210255;2021;0;146
210260;2012;1;182
210260;2013;2;182
210260;2014;0;183
210260;2015;0;107
210260;2016;0;147
210260;2017;0;178
210260;2018;3;170
210260;2019;5;164
210260;2020;3;173
210260;2021;2;198
210270;2012;1;159
210270;2013;1;190
210270;2014;1;149
210270;2015;3;171
210270;2016;1;150
210270;2017;0;212
210270;2018;1;226
210270;2019;5;228
210270;2020;1;250
210270;2021;5;225
210275;2012;1;106
210275;2013;0;92
210275;2014;1;110
210275;2015;2;139
210275;2016;0;117
210275;2017;1;155
210275;2018;0;140
210275;2019;0;102
210275;2020;1;127
210275;2021;5;141
210280;2012;2;196
210280;2013;4;179
210280;2014;2;184
210280;2015;3;234
210280;2016;8;227
210280;2017;3;204
210280;2018;1;247
210280;2019;2;270
210280;2020;1;289
210280;2021;0;235
210290;2012;0;212
210290;2013;0;225
210290;2014;1;250
210290;2015;0;267
210290;2016;3;240
210290;2017;7;271
210290;2018;2;258
210290;2019;5;232
210290;2020;6;231
210290;2021;8;298
210300;2012;9;610
210300;2013;3;609
210300;2014;5;591
210300;2015;2;616
210300;2016;14;621
210300;2017;9;611
210300;2018;11;860
210300;2019;7;722
210300;2020;9;664
210300;2021;6;683
210310;2012;1;66
210310;2013;1;54
210310;2014;1;34
210310;2015;2;54
210310;2016;0;47
210310;2017;2;48
210310;2018;0;69
210310;2019;2;57
210310;2020;0;50
210310;2021;0;94
210312;2012;1;33
210312;2013;0;15
210312;2014;1;21
210312;2015;0;12
210312;2016;0;10
210312;2017;0;69
210312;2018;2;84
210312;2019;1;80
210312;2020;0;71
210312;2021;0;52
210315;2012;3;126
210315;2013;0;86
210315;2014;3;86
210315;2015;3;91
210315;2016;0;91
210315;2017;15;112
210315;2018;5;114
210315;2019;5;95
210315;2020;8;106
210315;2021;8;149
210317;2012;1;91
210317;2013;0;92
210317;2014;0;103
210317;2015;2;126
210317;2016;3;115
210317;2017;2;113
210317;2018;3;105
210317;2019;1;82
210317;2020;7;134
210317;2021;4;173
210320;2012;24;661
210320;2013;14;944
210320;2014;16;821
210320;2015;28;857
210320;2016;10;714
210320;2017;13;916
210320;2018;19;947
210320;2019;9;831
210320;2020;17;837
210320;2021;20;790
210325;2012;1;122
210325;2013;1;141
210325;2014;4;141
210325;2015;0;136
210325;2016;1;147
210325;2017;0;162
210325;2018;1;168
210325;2019;2;101
210325;2020;0;75
210325;2021;0;115
210330;2012;40;885
210330;2013;34;756
210330;2014;34;693
210330;2015;31;770
210330;2016;26;814
210330;2017;28;809
210330;2018;20;759
210330;2019;17;775
210330;2020;10;886
210330;2021;17;915
210340;2012;6;577
210340;2013;7;458
210340;2014;7;571
210340;2015;23;652
210340;2016;15;525
210340;2017;9;450
210340;2018;9;527
210340;2019;7;433
210340;2020;5;389
210340;2021;6;437
210350;2012;7;410
210350;2013;5;390
210350;2014;0;463
210350;2015;4;432
210350;2016;5;410
210350;2017;1;421
210350;2018;3;511
210350;2019;5;409
210350;2020;8;314
210350;2021;3;322
210355;2012;7;215
210355;2013;11;196
210355;2014;4;184
210355;2015;6;191
210355;2016;4;180
210355;2017;7;189
210355;2018;2;185
210355;2019;3;216
210355;2020;2;182
210355;2021;3;180
210360;2012;11;648
210360;2013;14;747
210360;2014;12;719
210360;2015;9;597
210360;2016;5;544
210360;2017;5;487
210360;2018;6;522
210360;2019;10;548
210360;2020;6;456
210360;2021;10;485
210370;2012;1;121
210370;2013;2;72
210370;2014;0;99
210370;2015;1;86
210370;2016;1;22
210370;2017;4;145
210370;2018;4;206
210370;2019;1;187
210370;2020;1;154
210370;2021;2;132
210375;2012;3;168
210375;2013;3;201
210375;2014;4;180
210375;2015;2;220
210375;2016;0;195
210375;2017;0;187
210375;2018;2;197
210375;2019;1;188
210375;2020;1;179
210375;2021;2;160
210380;2012;6;121
210380;2013;2;129
210380;2014;1;126
210380;2015;1;206
210380;2016;1;256
210380;2017;1;271
210380;2018;1;298
210380;2019;0;246
210380;2020;0;252
210380;2021;0;234
210390;2012;0;104
210390;2013;1;136
210390;2014;5;155
210390;2015;2;157
210390;2016;4;153
210390;2017;0;145
210390;2018;1;172
210390;2019;0;160
210390;2020;2;140
210390;2021;4;155
210400;2012;2;139
210400;2013;3;132
210400;2014;3;138
210400;2015;2;122
210400;2016;0;133
210400;2017;1;139
210400;2018;0;173
210400;2019;4;296
210400;2020;0;233
210400;2021;2;226
210405;2012;4;272
210405;2013;5;182
210405;2014;7;201
210405;2015;4;185
210405;2016;3;215
210405;2017;8;299
210405;2018;5;191
210405;2019;0;154
210405;2020;0;79
210405;2021;2;186
210407;2012;0;8
210407;2013;0;8
210407;2014;0;8
210407;2015;1;9
210407;2016;1;21
210407;2017;0;64
210407;2018;0;76
210407;2019;1;84
210407;2020;0;81
210407;2021;2;89
210408;2012;1;88
210408;2013;1;98
210408;2014;3;108
210408;2015;1;104
210408;2016;1;105
210408;2017;0;126
210408;2018;2;149
210408;2019;0;135
210408;2020;2;21
210408;2021;0;50
210409;2012;1;69
210409;2013;0;35
210409;2014;0;78
210409;2015;1;133
210409;2016;0;108
210409;2017;0;82
210409;2018;0;91
210409;2019;0;114
210409;2020;1;163
210409;2021;0;186
210410;2012;0;33
210410;2013;0;27
210410;2014;0;67
210410;2015;0;47
210410;2016;0;55
210410;2017;0;99
210410;2018;1;143
210410;2019;1;198
210410;2020;2;153
210410;2021;2;157
210420;2012;0;240
210420;2013;2;224
210420;2014;1;230
210420;2015;0;239
210420;2016;0;241
210420;2017;2;263
210420;2018;3;285
210420;2019;0;219
210420;2020;3;210
210420;2021;0;215
210430;2012;0;80
210430;2013;1;92
210430;2014;0;102
210430;2015;0;91
210430;2016;0;106
210430;2017;2;129
210430;2018;0;115
210430;2019;1;110
210430;2020;3;124
210430;2021;3;115
210440;2012;0;34
210440;2013;1;41
210440;2014;0;53
210440;2015;2;77
210440;2016;2;69
210440;2017;0;45
210440;2018;0;85
210440;2019;0;118
210440;2020;0;83
210440;2021;2;181
210450;2012;1;101
210450;2013;1;113
210450;2014;0;113
210450;2015;0;120
210450;2016;3;118
210450;2017;0;125
210450;2018;1;120
210450;2019;0;114
210450;2020;2;141
210450;2021;3;117
210455;2012;4;211
210455;2013;1;225
210455;2014;5;216
210455;2015;3;224
210455;2016;1;231
210455;2017;0;210
210455;2018;3;265
210455;2019;3;273
210455;2020;0;245
210455;2021;0;221
210460;2012;1;125
210460;2013;9;162
210460;2014;5;148
210460;2015;1;126
210460;2016;1;125
210460;2017;1;132
210460;2018;3;132
210460;2019;0;120
210460;2020;0;111
210460;2021;2;137
210462;2012;1;61
210462;2013;1;49
210462;2014;1;40
210462;2015;0;58
210462;2016;2;61
210462;2017;5;86
210462;2018;1;106
210462;2019;0;77
210462;2020;1;71
210462;2021;0;90
210465;2012;0;109
210465;2013;2;125
210465;2014;1;129
210465;2015;2;126
210465;2016;3;114
210465;2017;2;117
210465;2018;0;120
210465;2019;2;132
210465;2020;0;114
210465;2021;2;106
210467;2012;2;137
210467;2013;6;119
210467;2014;5;117
210467;2015;2;134
210467;2016;0;106
210467;2017;5;130
210467;2018;1;128
210467;2019;2;118
210467;2020;5;132
210467;2021;1;207
210470;2012;1;58
210470;2013;0;66
210470;2014;0;59
210470;2015;0;42
210470;2016;2;49
210470;2017;0;46
210470;2018;0;69
210470;2019;1;70
210470;2020;0;53
210470;2021;1;45
210480;2012;21;536
210480;2013;13;466
210480;2014;13;490
210480;2015;9;319
210480;2016;8;274
210480;2017;3;231
210480;2018;6;263
210480;2019;10;277
210480;2020;4;232
210480;2021;6;306
210490;2012;0;13
210490;2013;0;9
210490;2014;0;19
210490;2015;8;30
210490;2016;0;43
210490;2017;0;102
210490;2018;2;91
210490;2019;1;87
210490;2020;1;69
210490;2021;0;58
210500;2012;1;289
210500;2013;2;243
210500;2014;4;280
210500;2015;1;342
210500;2016;3;339
210500;2017;1;326
210500;2018;1;410
210500;2019;1;338
210500;2020;3;302
210500;2021;1;304
210510;2012;3;278
210510;2013;3;253
210510;2014;5;258
210510;2015;2;253
210510;2016;6;293
210510;2017;5;272
210510;2018;2;286
210510;2019;3;280
210510;2020;4;238
210510;2021;0;263
210515;2012;5;187
210515;2013;7;162
210515;2014;0;159
210515;2015;2;174
210515;2016;2;184
210515;2017;1;187
210515;2018;0;198
210515;2019;2;166
210515;2020;0;134
210515;2021;0;149
210520;2012;2;98
210520;2013;1;97
210520;2014;1;115
210520;2015;3;119
210520;2016;1;101
210520;2017;1;82
210520;2018;1;118
210520;2019;1;146
210520;2020;0;134
210520;2021;0;160
210530;2012;45;1770
210530;2013;37;1837
210530;2014;35;1940
210530;2015;25;1849
210530;2016;21;1761
210530;2017;25;1879
210530;2018;45;1938
210530;2019;36;1872
210530;2020;15;1687
210530;2021;19;1695
210535;2012;3;123
210535;2013;0;135
210535;2014;4;195
210535;2015;3;200
210535;2016;3;188
210535;2017;3;222
210535;2018;0;227
210535;2019;5;192
210535;2020;2;151
210535;2021;0;194
210540;2012;1;57
210540;2013;2;79
210540;2014;1;65
210540;2015;4;146
210540;2016;5;103
210540;2017;3;302
210540;2018;4;443
210540;2019;3;384
210540;2020;1;403
210540;2021;2;354
210542;2012;6;173
210542;2013;4;150
210542;2014;4;160
210542;2015;0;172
210542;2016;2;203
210542;2017;0;223
210542;2018;3;204
210542;2019;2;221
210542;2020;3;169
210542;2021;4;228
210545;2012;3;104
210545;2013;1;87
210545;2014;0;115
210545;2015;0;126
210545;2016;0;115
210545;2017;2;112
210545;2018;1;119
210545;2019;0;117
210545;2020;2;100
210545;2021;0;105
210547;2012;0;177
210547;2013;3;151
210547;2014;1;177
210547;2015;0;209
210547;2016;1;205
210547;2017;2;244
210547;2018;0;269
210547;2019;2;259
210547;2020;0;87
210547;2021;2;95
210550;2012;5;313
210550;2013;5;323
210550;2014;5;371
210550;2015;5;388
210550;2016;1;328
210550;2017;2;340
210550;2018;3;351
210550;2019;4;353
210550;2020;8;330
210550;2021;2;305
210560;2012;0;129
210560;2013;7;122
210560;2014;0;118
210560;2015;3;143
210560;2016;1;145
210560;2017;3;132
210560;2018;0;142
210560;2019;2;131
210560;2020;1;160
210560;2021;1;179
210565;2012;1;53
210565;2013;1;51
210565;2014;2;55
210565;2015;2;61
210565;2016;1;53
210565;2017;0;59
210565;2018;2;58
210565;2019;3;54
210565;2020;0;52
210565;2021;1;60
210570;2012;7;361
210570;2013;7;319
210570;2014;5;275
210570;2015;4;298
210570;2016;4;383
210570;2017;7;386
210570;2018;8;391
210570;2019;6;343
210570;2020;4;322
210570;2021;0;320
210580;2012;2;88
210580;2013;3;98
210580;2014;8;141
210580;2015;3;143
210580;2016;1;135
210580;2017;1;148
210580;2018;1;151
210580;2019;0;148
210580;2020;0;109
210580;2021;0;106
210590;2012;7;252
210590;2013;5;216
210590;2014;5;201
210590;2015;4;188
210590;2016;4;207
210590;2017;8;226
210590;2018;2;222
210590;2019;2;222
210590;2020;1;197
210590;2021;2;199
210592;2012;0;93
210592;2013;1;77
210592;2014;2;82
210592;2015;0;81
210592;2016;0;80
210592;2017;1;94
210592;2018;1;78
210592;2019;0;94
210592;2020;1;99
210592;2021;1;97
210594;2012;1;128
210594;2013;2;115
210594;2014;2;107
210594;2015;0;108
210594;2016;1;108
210594;2017;1;99
210594;2018;0;123
210594;2019;1;91
210594;2020;0;71
210594;2021;0;76
210596;2012;2;114
210596;2013;3;109
210596;2014;2;94
210596;2015;0;105
210596;2016;0;96
210596;2017;2;104
210596;2018;1;115
210596;2019;1;167
210596;2020;0;132
210596;2021;3;173
210598;2012;1;71
210598;2013;1;81
210598;2014;0;82
210598;2015;1;77
210598;2016;0;75
210598;2017;0;76
210598;2018;1;87
210598;2019;2;89
210598;2020;2;85
210598;2021;2;98
210600;2012;4;130
210600;2013;6;172
210600;2014;4;166
210600;2015;1;155
210600;2016;2;185
210600;2017;1;145
210600;2018;3;162
210600;2019;3;161
210600;2020;0;133
210600;2021;1;151
210610;2012;0;4
210610;2013;0;5
210610;2014;0;3
210610;2015;0;1
210610;2016;2;9
210610;2017;1;27
210610;2018;1;48
210610;2019;2;90
210610;2020;1;116
210610;2021;1;124
210620;2012;0;59
210620;2013;0;85
210620;2014;0;71
210620;2015;0;68
210620;2016;0;72
210620;2017;0;60
210620;2018;0;83
210620;2019;0;57
210620;2020;2;61
210620;2021;0;64
210630;2012;0;86
210630;2013;4;96
210630;2014;3;93
210630;2015;3;120
210630;2016;6;129
210630;2017;2;157
210630;2018;4;164
210630;2019;2;172
210630;2020;4;159
210630;2021;4;155
210632;2012;5;134
210632;2013;0;103
210632;2014;3;165
210632;2015;0;121
210632;2016;2;120
210632;2017;6;155
210632;2018;4;116
210632;2019;0;111
210632;2020;1;130
210632;2021;4;197
210635;2012;2;80
210635;2013;3;82
210635;2014;1;72
210635;2015;2;77
210635;2016;0;66
210635;2017;2;68
210635;2018;1;73
210635;2019;1;75
210635;2020;0;80
210635;2021;0;74
210637;2012;0;90
210637;2013;3;74
210637;2014;3;85
210637;2015;1;97
210637;2016;2;90
210637;2017;4;120
210637;2018;4;118
210637;2019;1;97
210637;2020;2;103
210637;2021;2;123
210640;2012;3;257
210640;2013;2;209
210640;2014;5;252
210640;2015;1;275
210640;2016;2;271
210640;2017;4;271
210640;2018;4;268
210640;2019;2;177
210640;2020;1;195
210640;2021;2;234
210650;2012;1;77
210650;2013;2;39
210650;2014;0;56
210650;2015;2;42
210650;2016;0;75
210650;2017;0;45
210650;2018;2;34
210650;2019;2;43
210650;2020;2;31
210650;2021;0;44
210660;2012;1;326
210660;2013;1;326
210660;2014;2;273
210660;2015;1;350
210660;2016;3;329
210660;2017;2;346
210660;2018;2;380
210660;2019;3;365
210660;2020;9;323
210660;2021;14;364
210663;2012;0;70
210663;2013;1;59
210663;2014;0;50
210663;2015;1;58
210663;2016;0;53
210663;2017;0;66
210663;2018;0;98
210663;2019;0;87
210663;2020;1;110
210663;2021;0;95
210667;2012;0;75
210667;2013;0;78
210667;2014;0;66
210667;2015;2;73
210667;2016;1;69
210667;2017;1;53
210667;2018;1;60
210667;2019;1;80
210667;2020;1;61
210667;2021;1;76
210670;2012;2;136
210670;2013;0;167
210670;2014;3;225
210670;2015;4;214
210670;2016;2;205
210670;2017;0;227
210670;2018;1;284
210670;2019;4;272
210670;2020;0;216
210670;2021;2;234
210675;2012;2;163
210675;2013;2;177
210675;2014;3;183
210675;2015;3;176
210675;2016;0;167
210675;2017;2;149
210675;2018;1;175
210675;2019;2;161
210675;2020;2;125
210675;2021;3;201
210680;2012;0;31
210680;2013;0;10
210680;2014;1;19
210680;2015;1;9
210680;2016;0;10
210680;2017;0;36
210680;2018;3;40
210680;2019;1;71
210680;2020;1;54
210680;2021;0;48
210690;2012;6;279
210690;2013;5;352
210690;2014;5;320
210690;2015;2;333
210690;2016;4;311
210690;2017;1;303
210690;2018;2;311
210690;2019;0;335
210690;2020;1;189
210690;2021;2;181
210700;2012;1;114
210700;2013;2;132
210700;2014;1;130
210700;2015;2;144
210700;2016;1;122
210700;2017;1;150
210700;2018;1;145
210700;2019;4;135
210700;2020;1;113
210700;2021;1;145
210710;2012;2;162
210710;2013;0;160
210710;2014;2;210
210710;2015;5;207
210710;2016;3;187
210710;2017;1;235
210710;2018;4;273
210710;2019;3;244
210710;2020;3;223
210710;2021;1;111
210720;2012;1;102
210720;2013;1;98
210720;2014;4;81
210720;2015;2;76
210720;2016;2;78
210720;2017;1;116
210720;2018;3;161
210720;2019;0;173
210720;2020;5;156
210720;2021;4;159
210725;2012;4;42
210725;2013;1;36
210725;2014;0;40
210725;2015;1;44
210725;2016;1;36
210725;2017;0;62
210725;2018;0;77
210725;2019;0;65
210725;2020;0;59
210725;2021;0;66
210730;2012;0;20
210730;2013;0;14
210730;2014;0;19
210730;2015;0;15
210730;2016;0;10
210730;2017;0;15
210730;2018;0;36
210730;2019;1;31
210730;2020;1;41
210730;2021;0;37
210735;2012;3;267
210735;2013;2;244
210735;2014;6;242
210735;2015;4;251
210735;2016;3;197
210735;2017;4;206
210735;2018;2;236
210735;2019;1;239
210735;2020;2;226
210735;2021;2;239
210740;2012;4;163
210740;2013;1;173
210740;2014;8;126
210740;2015;0;166
210740;2016;1;159
210740;2017;1;150
210740;2018;1;178
210740;2019;1;190
210740;2020;0;222
210740;2021;1;196
210745;2012;1;14
210745;2013;1;11
210745;2014;0;7
210745;2015;3;25
210745;2016;3;94
210745;2017;1;75
210745;2018;4;21
210745;2019;0;19
210745;2020;1;26
210745;2021;2;25
210750;2012;14;991
210750;2013;6;1002
210750;2014;19;879
210750;2015;13;1169
210750;2016;15;1106
210750;2017;7;1093
210750;2018;11;1138
210750;2019;9;1182
210750;2020;14;1187
210750;2021;23;999
210760;2012;3;80
210760;2013;6;100
210760;2014;4;129
210760;2015;2;92
210760;2016;0;89
210760;2017;1;131
210760;2018;2;209
210760;2019;0;237
210760;2020;3;156
210760;2021;0;201
210770;2012;2;178
210770;2013;10;205
210770;2014;9;189
210770;2015;4;190
210770;2016;0;210
210770;2017;2;162
210770;2018;5;197
210770;2019;4;245
210770;2020;6;203
210770;2021;4;217
210780;2012;0;275
210780;2013;4;321
210780;2014;4;291
210780;2015;2;305
210780;2016;1;323
210780;2017;2;357
210780;2018;4;362
210780;2019;1;326
210780;2020;2;363
210780;2021;4;343
210790;2012;2;136
210790;2013;2;136
210790;2014;1;126
210790;2015;1;103
210790;2016;0;123
210790;2017;0;147
210790;2018;3;187
210790;2019;0;178
210790;2020;2;153
210790;2021;2;155
210800;2012;1;41
210800;2013;0;35
210800;2014;3;33
210800;2015;0;19
210800;2016;0;21
210800;2017;0;23
210800;2018;1;54
210800;2019;2;71
210800;2020;0;87
210800;2021;1;132
210805;2012;3;109
210805;2013;19;181
210805;2014;18;204
210805;2015;0;216
210805;2016;3;244
210805;2017;2;257
210805;2018;0;249
210805;2019;2;270
210805;2020;1;245
210805;2021;2;262
210810;2012;5;173
210810;2013;3;196
210810;2014;1;208
210810;2015;3;178
210810;2016;0;152
210810;2017;6;204
210810;2018;1;190
210810;2019;1;148
210810;2020;5;154
210810;2021;0;169
210820;2012;2;236
210820;2013;2;196
210820;2014;2;209
210820;2015;3;240
210820;2016;7;256
210820;2017;2;183
210820;2018;0;161
210820;2019;4;173
210820;2020;2;170
210820;2021;1;165
210825;2012;42;175
210825;2013;15;130
210825;2014;3;139
210825;2015;3;112
210825;2016;1;104
210825;2017;4;153
210825;2018;1;191
210825;2019;2;245
210825;2020;0;235
210825;2021;6;258
210830;2012;9;422
210830;2013;3;467
210830;2014;5;452
210830;2015;2;334
210830;2016;0;330
210830;2017;7;363
210830;2018;3;363
210830;2019;5;347
210830;2020;2;323
210830;2021;2;350
210840;2012;1;62
210840;2013;1;48
210840;2014;1;47
210840;2015;2;57
210840;2016;0;56
210840;2017;0;63
210840;2018;0;78
210840;2019;2;102
210840;2020;0;98
210840;2021;1;100
210845;2012;4;298
210845;2013;2;309
210845;2014;4;331
210845;2015;1;250
210845;2016;1;251
210845;2017;2;259
210845;2018;1;270
210845;2019;4;250
210845;2020;2;251
210845;2021;2;223
210850;2012;12;274
210850;2013;7;211
210850;2014;2;270
210850;2015;3;319
210850;2016;3;335
210850;2017;2;279
210850;2018;1;319
210850;2019;1;316
210850;2020;2;194
210850;2021;3;196
210860;2012;8;186
210860;2013;2;185
210860;2014;12;199
210860;2015;9;195
210860;2016;9;192
210860;2017;2;325
210860;2018;5;474
210860;2019;10;445
210860;2020;8;504
210860;2021;9;547
210870;2012;3;310
210870;2013;2;280
210870;2014;3;201
210870;2015;3;149
