"ano","codmunres","locnasc_incompletos","locnasc_totais","tpnascassi_incompletos","tpnascassi_totais"
2017,"355660",0,41,0,41
2017,"355670",0,293,0,293
2017,"355680",0,32,0,32
2017,"355690",0,25,0,25
2017,"355695",0,1,0,1
2017,"355700",0,643,0,643
2017,"355710",0,147,0,147
2017,"355715",0,6,0,6
2017,"355720",0,26,0,26
2017,"355730",0,35,1,35
2017,"410010",0,42,1,42
2017,"410020",0,53,0,53
2017,"410030",0,62,0,62
2017,"410040",0,1026,0,1026
2017,"410045",0,25,0,25
2017,"410050",0,13,0,13
2017,"410060",0,41,0,41
2017,"410070",0,30,0,30
2017,"410080",0,48,0,48
2017,"410090",0,25,0,25
2017,"410100",0,57,1,57
2017,"410105",0,8,0,8
2017,"410110",0,54,0,54
2017,"410115",0,9,0,9
2017,"410120",0,128,0,128
2017,"410130",0,34,1,34
2017,"410140",0,576,0,576
2017,"410150",0,369,0,369
2017,"410160",0,170,0,170
2017,"410165",0,2,0,2
2017,"410170",0,51,0,51
2017,"410180",0,1025,4,1025
2017,"410185",0,1,0,1
2017,"410190",0,33,0,33
2017,"410200",0,34,0,34
2017,"410210",0,68,0,68
2017,"410220",0,9,0,9
2017,"410230",0,128,0,128
2017,"410240",0,129,0,129
2017,"410250",0,27,0,27
2017,"410260",0,44,0,44
2017,"410270",0,6,0,6
2017,"410275",0,15,0,15
2017,"410280",0,95,0,95
2017,"410290",0,155,0,155
2017,"410300",0,16,0,16
2017,"410302",0,7,0,7
2017,"410304",0,33,0,33
2017,"410305",0,64,1,64
2017,"410310",0,118,0,118
2017,"410315",0,16,0,16
2017,"410320",0,23,0,23
2017,"410322",0,12,0,12
2017,"410330",0,23,0,23
2017,"410335",0,22,0,22
2017,"410337",0,15,0,15
2017,"410340",0,5,0,5
2017,"410345",0,71,0,71
2017,"410347",0,10,0,10
2017,"410350",0,47,0,47
2017,"410360",0,104,0,104
2017,"410370",0,537,0,537
2017,"410380",0,34,0,34
2017,"410390",0,82,1,82
2017,"410395",0,30,0,30
2017,"410400",0,336,0,336
2017,"410405",0,31,0,31
2017,"410410",0,68,0,68
2017,"410420",0,821,1,821
2017,"410425",0,208,1,208
2017,"410430",0,441,0,441
2017,"410440",0,78,0,78
2017,"410442",0,122,0,122
2017,"410445",0,85,0,85
2017,"410450",0,77,0,77
2017,"410460",0,95,0,95
2017,"410465",0,154,0,154
2017,"410470",0,117,0,117
2017,"410480",0,2001,1,2001
2017,"410490",0,532,1,532
2017,"410500",0,53,0,53
2017,"410510",0,79,0,79
2017,"410520",0,127,1,127
2017,"410530",0,47,0,47
2017,"410540",0,81,0,81
2017,"410550",0,463,0,463
2017,"410560",0,50,0,50
2017,"410570",0,77,0,77
2017,"410580",0,2051,1,2051
2017,"410590",0,69,0,69
2017,"410600",0,42,1,42
2017,"410610",0,28,0,28
2017,"410620",0,131,0,131
2017,"410630",0,104,0,104
2017,"410640",0,82,0,82
2017,"410645",0,45,0,45
2017,"410650",0,103,0,103
2017,"410655",0,9,0,9
2017,"410657",0,22,0,22
2017,"410660",0,49,0,49
2017,"410670",0,15,0,15
2017,"410680",0,100,0,100
2017,"410685",0,1,0,1
2017,"410690",0,9394,15,9394
2017,"410700",0,66,0,66
2017,"410710",0,2,0,2
2017,"410712",0,27,0,27
2017,"410715",0,39,0,39
2017,"410720",0,168,1,168
2017,"410725",0,24,0,24
2017,"410730",0,11,1,11
2017,"410740",0,24,0,24
2017,"410750",0,51,0,51
2017,"410752",0,2,0,2
2017,"410753",0,14,0,14
2017,"410754",0,28,0,28
2017,"410755",0,17,0,17
2017,"410760",0,67,0,67
2017,"410765",0,948,3,948
2017,"410770",0,24,0,24
2017,"410773",0,61,0,61
2017,"410775",0,40,0,40
2017,"410780",0,10,0,10
2017,"410785",0,15,0,15
2017,"410790",0,38,0,38
2017,"410800",0,49,0,49
2017,"410810",0,5,0,5
2017,"410820",0,11,0,11
2017,"410830",0,1864,2,1864
2017,"410832",0,28,3,28
2017,"410840",0,427,0,427
2017,"410845",0,43,0,43
2017,"410850",0,109,0,109
2017,"410855",0,5,0,5
2017,"410860",0,76,0,76
2017,"410865",0,67,0,67
2017,"410870",0,15,0,15
2017,"410880",0,130,2,130
2017,"410890",0,10,0,10
2017,"410895",0,72,0,72
2017,"410900",0,17,0,17
2017,"410910",0,7,0,7
2017,"410920",0,21,0,21
2017,"410930",0,92,0,92
2017,"410940",0,1410,0,1410
2017,"410950",0,58,0,58
2017,"410960",0,234,0,234
2017,"410965",0,26,0,26
2017,"410970",0,174,0,174
2017,"410975",0,52,0,52
2017,"410980",0,204,0,204
2017,"410990",0,34,0,34
2017,"411000",0,20,0,20
2017,"411005",0,12,0,12
2017,"411007",0,84,0,84
2017,"411010",0,243,0,243
2017,"411020",0,113,0,113
2017,"411030",0,7,0,7
2017,"411040",0,20,0,20
2017,"411050",0,88,0,88
2017,"411060",0,46,0,46
2017,"411065",0,2,0,2
2017,"411070",0,324,0,324
2017,"411080",0,39,0,39
2017,"411090",0,22,0,22
2017,"411095",0,41,3,41
2017,"411100",0,14,0,14
2017,"411110",0,23,0,23
2017,"411120",0,83,0,83
2017,"411125",0,259,2,259
2017,"411130",0,7,0,7
2017,"411140",0,87,1,87
2017,"411150",0,47,0,47
2017,"411155",0,19,0,19
2017,"411160",0,14,0,14
2017,"411170",0,20,12,20
2017,"411180",0,132,0,132
2017,"411190",0,62,0,62
2017,"411200",0,172,1,172
2017,"411210",0,35,0,35
2017,"411220",0,12,0,12
2017,"411230",0,43,1,43
2017,"411240",0,42,0,42
2017,"411250",0,20,1,20
2017,"411260",0,5,0,5
2017,"411270",0,73,0,73
2017,"411275",0,6,0,6
2017,"411280",0,81,0,81
2017,"411290",0,17,0,17
2017,"411295",0,36,1,36
2017,"411300",0,30,0,30
2017,"411310",0,1,0,1
2017,"411320",0,285,0,285
2017,"411325",0,44,0,44
2017,"411330",0,202,0,202
2017,"411340",0,10,0,10
2017,"411342",0,10,0,10
2017,"411345",0,37,1,37
2017,"411350",0,65,0,65
2017,"411360",0,19,0,19
2017,"411370",0,2418,0,2418
2017,"411373",0,24,0,24
2017,"411375",0,7,0,7
2017,"411380",0,19,0,19
2017,"411390",0,67,0,67
2017,"411400",0,66,0,66
2017,"411410",0,113,0,113
2017,"411420",0,106,0,106
2017,"411430",0,206,1,206
2017,"411435",0,13,0,13
2017,"411440",0,73,0,73
2017,"411450",0,31,0,31
2017,"411460",0,187,0,187
2017,"411470",0,17,0,17
2017,"411480",0,112,0,112
2017,"411490",0,39,0,39
2017,"411500",0,17,0,17
2017,"411510",0,46,0,46
2017,"411520",0,1174,1,1174
2017,"411530",0,35,0,35
2017,"411535",0,25,0,25
2017,"411540",0,58,0,58
2017,"411545",0,39,0,39
2017,"411550",0,22,0,22
2017,"411560",0,79,0,79
2017,"411570",0,220,0,220
2017,"411573",0,8,0,8
2017,"411575",0,61,0,61
2017,"411580",0,199,1,199
2017,"411585",0,28,0,28
2017,"411590",0,14,0,14
2017,"411600",0,7,0,7
2017,"411605",0,33,0,33
2017,"411610",0,35,0,35
2017,"411620",0,127,0,127
2017,"411630",0,20,0,20
2017,"411640",0,19,0,19
2017,"411650",0,5,0,5
2017,"411660",0,11,0,11
2017,"411670",0,18,0,18
2017,"411680",0,27,0,27
2017,"411690",0,41,0,41
2017,"411695",0,9,0,9
2017,"411700",0,25,0,25
2017,"411705",0,74,0,74
2017,"411710",0,16,0,16
2017,"411720",0,10,0,10
2017,"411721",0,7,0,7
2017,"411722",0,40,4,40
2017,"411725",0,35,0,35
2017,"411727",0,8,0,8
2017,"411729",0,8,0,8
2017,"411730",0,165,0,165
2017,"411740",0,10,0,10
2017,"411745",0,31,0,31
2017,"411750",0,181,2,181
2017,"411760",0,318,0,318
2017,"411770",0,192,0,192
2017,"411780",0,99,0,99
2017,"411790",0,110,0,110
2017,"411800",0,66,0,66
2017,"411810",0,40,0,40
2017,"411820",0,1025,0,1025
2017,"411830",0,5,0,5
2017,"411840",0,257,0,257
2017,"411845",0,21,0,21
2017,"411850",0,506,0,506
2017,"411860",0,33,0,33
2017,"411870",0,24,0,24
2017,"411880",0,71,0,71
2017,"411885",0,31,0,31
2017,"411890",0,37,1,37
2017,"411900",0,17,0,17
2017,"411910",0,79,1,79
2017,"411915",0,880,0,880
2017,"411920",0,45,31,45
2017,"411925",0,16,0,16
2017,"411930",0,304,0,304
2017,"411940",0,216,0,216
2017,"411950",0,816,0,816
2017,"411960",0,141,0,141
2017,"411965",0,6,0,6
2017,"411970",0,10,0,10
2017,"411980",0,54,0,54
2017,"411990",0,2524,2,2524
2017,"411995",0,223,0,223
2017,"412000",0,56,0,56
2017,"412010",0,23,0,23
2017,"412015",0,13,0,13
2017,"412020",0,3,0,3
2017,"412030",0,28,0,28
2017,"412033",0,18,0,18
2017,"412035",0,35,0,35
2017,"412040",0,22,0,22
2017,"412050",0,27,1,27
2017,"412060",0,316,0,316
2017,"412065",0,10,0,10
2017,"412070",0,36,0,36
2017,"412080",0,139,0,139
2017,"412085",0,6,0,6
2017,"412090",0,198,0,198
2017,"412100",0,29,0,29
2017,"412110",0,23,0,23
2017,"412120",0,116,0,116
2017,"412125",0,17,0,17
2017,"412130",0,5,0,5
2017,"412135",0,8,0,8
2017,"412140",0,40,0,40
2017,"412150",0,114,0,114
2017,"412160",0,36,0,36
2017,"412170",0,182,0,182
2017,"412175",0,50,0,50
2017,"412180",0,64,0,64
2017,"412190",0,83,1,83
2017,"412200",0,69,0,69
2017,"412210",0,24,0,24
2017,"412215",0,114,0,114
2017,"412217",0,11,0,11
2017,"412220",0,313,0,313
2017,"412230",0,176,0,176
2017,"412240",0,324,0,324
2017,"412250",0,26,0,26
2017,"412260",0,52,0,52
2017,"412265",0,4,0,4
2017,"412270",0,25,0,25
2017,"412280",0,28,0,28
2017,"412290",0,14,0,14
2017,"412300",0,22,12,22
2017,"412310",0,16,1,16
2017,"412320",0,5,0,5
2017,"412330",0,13,0,13
2017,"412340",0,34,0,34
2017,"412350",0,107,0,107
2017,"412360",0,5,0,5
2017,"412370",0,28,0,28
2017,"412380",0,32,0,32
2017,"412382",0,19,0,19
2017,"412385",0,41,1,41
2017,"412390",0,15,0,15
2017,"412395",0,15,0,15
2017,"412400",0,31,0,31
2017,"412402",0,99,0,99
2017,"412405",0,151,0,151
2017,"412410",0,311,1,311
2017,"412420",0,2,0,2
2017,"412430",0,6,0,6
2017,"412440",0,88,0,88
2017,"412450",0,33,0,33
2017,"412460",0,20,0,20
2017,"412470",0,31,0,31
2017,"412480",0,52,0,52
2017,"412490",0,24,0,24
2017,"412500",0,18,0,18
2017,"412510",0,92,0,92
2017,"412520",0,51,0,51
2017,"412530",0,10,0,10
2017,"412535",0,9,0,9
2017,"412540",0,27,0,27
2017,"412545",0,20,0,20
2017,"412550",0,1989,4,1989
2017,"412555",0,10,0,10
2017,"412560",0,209,0,209
2017,"412570",0,82,1,82
2017,"412575",0,28,0,28
2017,"412580",0,21,0,21
2017,"412590",0,4,0,4
2017,"412600",0,24,0,24
2017,"412610",0,46,0,46
2017,"412620",0,37,2,37
2017,"412625",0,490,0,490
2017,"412627",0,38,0,38
2017,"412630",0,84,1,84
2017,"412635",0,9,0,9
2017,"412640",0,7,0,7
2017,"412650",0,54,0,54
2017,"412660",0,118,1,118
2017,"412665",0,11,0,11
2017,"412667",0,110,0,110
2017,"412670",0,19,0,19
2017,"412680",0,66,0,66
2017,"412690",0,14,0,14
2017,"412700",0,69,0,69
2017,"412710",0,374,0,374
2017,"412720",0,69,0,69
2017,"412730",0,6,0,6
2017,"412740",0,63,0,63
2017,"412750",0,153,0,153
2017,"412760",0,139,0,139
2017,"412770",0,635,1,635
2017,"412780",0,22,2,22
2017,"412785",0,68,0,68
2017,"412788",0,83,0,83
2017,"412790",0,42,0,42
2017,"412795",0,26,0,26
2017,"412796",0,96,0,96
2017,"412800",0,76,0,76
2017,"412810",0,308,0,308
2017,"412820",0,408,0,408
2017,"412830",0,9,0,9
2017,"412840",0,10,0,10
2017,"412850",0,138,1,138
2017,"412853",0,66,0,66
2017,"412855",0,58,0,58
2017,"412860",0,38,0,38
2017,"412862",0,12,0,12
2017,"412863",0,44,0,44
2017,"412865",0,22,0,22
2017,"412870",0,66,0,66
2017,"412880",0,18,0,18
2017,"420000",0,1,0,1
2017,"420005",0,10,0,10
2017,"420010",0,110,0,110
2017,"420020",0,75,2,75
2017,"420030",0,26,0,26
2017,"420040",0,28,0,28
2017,"420050",0,11,0,11
2017,"420055",0,14,0,14
2017,"420060",0,42,0,42
2017,"420070",0,70,0,70
2017,"420075",0,2,0,2
2017,"420080",0,27,0,27
2017,"420090",0,25,0,25
2017,"420100",0,43,0,43
2017,"420110",0,21,0,21
2017,"420120",0,60,0,60
2017,"420125",0,66,0,66
2017,"420127",0,13,0,13
2017,"420130",0,324,0,324
2017,"420140",0,348,0,348
2017,"420150",0,49,0,49
2017,"420160",0,8,0,8
2017,"420165",0,9,0,9
2017,"420170",0,38,0,38
2017,"420180",0,28,0,28
2017,"420190",0,36,0,36
2017,"420195",0,71,0,71
2017,"420200",0,807,0,807
2017,"420205",0,79,0,79
2017,"420207",0,63,0,63
2017,"420208",0,23,0,23
2017,"420209",0,15,0,15
2017,"420210",0,284,0,284
2017,"420213",0,31,0,31
2017,"420215",0,18,0,18
2017,"420220",0,35,0,35
2017,"420230",0,536,0,536
2017,"420240",0,2130,0,2130
2017,"420243",0,26,0,26
2017,"420245",0,147,0,147
2017,"420250",0,17,0,17
2017,"420253",0,17,0,17
2017,"420257",0,6,0,6
2017,"420260",0,98,0,98
2017,"420270",0,19,0,19
2017,"420280",0,170,2,170
2017,"420285",0,16,0,16
2017,"420287",0,10,0,10
2017,"420290",0,743,0,743
2017,"420300",0,371,0,371
2017,"420310",0,10,0,10
2017,"420315",0,31,0,31
2017,"420320",0,750,1,750
2017,"420325",0,13,0,13
2017,"420330",0,65,0,65
2017,"420340",0,61,2,61
2017,"420350",0,55,0,55
2017,"420360",0,144,0,144
2017,"420370",0,53,0,53
2017,"420380",0,259,0,259
2017,"420390",0,76,0,76
2017,"420395",0,118,0,118
2017,"420400",0,69,0,69
2017,"420410",0,22,0,22
2017,"420415",0,3,0,3
2017,"420417",0,22,2,22
2017,"420419",0,17,0,17
2017,"420420",0,1195,0,1195
2017,"420425",0,62,0,62
2017,"420430",0,222,0,222
2017,"420435",0,19,0,19
2017,"420440",0,29,0,29
2017,"420445",0,14,0,14
2017,"420450",0,101,0,101
2017,"420455",0,103,0,103
2017,"420460",0,988,0,988
2017,"420470",0,16,0,16
2017,"420475",0,7,0,7
2017,"420480",0,282,0,282
2017,"420490",0,28,0,28
2017,"420500",0,110,0,110
2017,"420510",0,25,0,25
2017,"420515",0,13,0,13
2017,"420517",0,30,0,30
2017,"420519",0,13,0,13
2017,"420520",0,26,0,26
2017,"420530",0,26,0,26
2017,"420535",0,2,0,2
2017,"420540",0,3154,6,3154
2017,"420543",0,11,0,11
2017,"420545",0,165,0,165
2017,"420550",0,164,0,164
2017,"420555",0,12,0,12
2017,"420560",0,16,0,16
2017,"420570",0,117,0,117
2017,"420580",0,175,0,175
2017,"420590",0,375,1,375
2017,"420600",0,83,0,83
2017,"420610",0,27,0,27
2017,"420620",0,38,0,38
2017,"420630",0,133,0,133
2017,"420640",0,32,0,32
2017,"420650",0,328,0,328
2017,"420660",0,15,0,15
2017,"420665",0,39,0,39
2017,"420670",0,100,0,100
2017,"420675",0,5,0,5
2017,"420680",0,7,0,7
2017,"420690",0,98,0,98
2017,"420700",0,333,0,333
2017,"420710",0,75,0,75
2017,"420720",0,48,0,48
2017,"420730",0,144,1,144
2017,"420740",0,33,0,33
2017,"420750",0,354,0,354
2017,"420757",0,2,0,2
2017,"420760",0,13,2,13
2017,"420765",0,42,0,42
2017,"420768",0,84,0,84
2017,"420770",0,37,1,37
2017,"420775",0,9,0,9
2017,"420780",0,31,0,31
2017,"420785",0,1,0,1
2017,"420790",0,68,0,68
2017,"420800",0,7,0,7
2017,"420810",0,147,0,147
2017,"420820",0,1716,1,1716
2017,"420830",0,427,0,427
2017,"420840",0,73,0,73
2017,"420845",0,164,0,164
2017,"420850",0,153,0,153
2017,"420860",0,23,0,23
2017,"420870",0,45,0,45
2017,"420880",0,109,0,109
2017,"420890",0,1106,0,1106
2017,"420895",0,8,0,8
2017,"420900",0,78,0,78
2017,"420910",0,3990,0,3990
2017,"420915",0,53,0,53
2017,"420917",0,8,0,8
2017,"420920",0,7,0,7
2017,"420930",0,1263,0,1263
2017,"420940",0,177,0,177
2017,"420945",0,6,0,6
2017,"420950",0,41,0,41
2017,"420960",0,60,0,60
2017,"420970",0,58,3,58
2017,"420980",0,20,0,20
2017,"420985",0,19,0,19
2017,"420990",0,76,0,76
2017,"421000",0,84,1,84
2017,"421003",0,21,0,21
2017,"421005",0,4,0,4
2017,"421010",0,345,1,345
2017,"421020",0,18,0,18
2017,"421030",0,35,0,35
2017,"421040",0,34,0,34
2017,"421050",0,56,0,56
2017,"421055",0,7,0,7
2017,"421060",0,94,0,94
2017,"421070",0,10,0,10
2017,"421080",0,14,0,14
2017,"421085",0,15,0,15
2017,"421090",0,15,0,15
2017,"421100",0,70,0,70
2017,"421105",0,74,1,74
2017,"421110",0,66,1,66
2017,"421120",0,115,0,115
2017,"421125",0,14,0,14
2017,"421130",0,708,2,708
2017,"421140",0,20,0,20
2017,"421145",0,13,0,13
2017,"421150",0,21,0,21
2017,"421160",0,64,0,64
2017,"421165",0,12,0,12
2017,"421170",0,69,1,69
2017,"421175",0,116,0,116
2017,"421180",0,14,0,14
2017,"421185",0,8,0,8
2017,"421187",0,10,0,10
2017,"421189",0,13,0,13
2017,"421190",0,1362,1,1362
2017,"421200",0,23,0,23
2017,"421205",0,13,0,13
2017,"421210",0,52,0,52
2017,"421220",0,125,1,125
2017,"421223",0,26,0,26
2017,"421225",0,38,0,38
2017,"421227",0,16,0,16
2017,"421230",0,47,0,47
2017,"421240",0,13,0,13
2017,"421250",0,207,0,207
2017,"421260",0,14,0,14
2017,"421265",0,33,0,33
2017,"421270",0,39,0,39
2017,"421280",0,209,1,209
2017,"421290",0,98,0,98
2017,"421300",0,2,0,2
2017,"421310",0,18,3,18
2017,"421315",0,13,0,13
2017,"421320",0,128,0,128
2017,"421330",0,32,0,32
2017,"421335",0,33,0,33
2017,"421340",0,57,0,57
2017,"421350",0,136,0,136
2017,"421360",0,143,0,143
2017,"421370",0,124,2,124
2017,"421380",0,39,0,39
2017,"421390",0,1,0,1
2017,"421400",0,88,0,88
2017,"421410",0,9,0,9
2017,"421415",0,19,0,19
2017,"421420",0,21,0,21
2017,"421430",0,14,0,14
2017,"421440",0,21,0,21
2017,"421450",0,48,0,48
2017,"421460",0,41,0,41
2017,"421470",0,40,0,40
2017,"421480",0,382,0,382
2017,"421490",0,25,0,25
2017,"421500",0,202,0,202
2017,"421505",0,15,0,15
2017,"421507",0,14,0,14
2017,"421510",0,48,0,48
2017,"421520",0,22,0,22
2017,"421530",0,50,1,50
2017,"421535",0,18,0,18
2017,"421540",0,12,0,12
2017,"421545",0,104,0,104
2017,"421550",0,83,0,83
2017,"421555",0,14,0,14
2017,"421560",0,9,0,9
2017,"421565",0,42,0,42
2017,"421567",0,61,0,61
2017,"421568",0,12,0,12
2017,"421569",0,3,0,3
2017,"421570",0,157,0,157
2017,"421575",0,4,0,4
2017,"421580",0,302,0,302
2017,"421590",0,10,0,10
2017,"421600",0,36,0,36
2017,"421605",0,36,0,36
2017,"421610",0,44,0,44
2017,"421620",0,286,0,286
2017,"421625",0,23,1,23
2017,"421630",0,167,0,167
2017,"421635",0,22,0,22
2017,"421640",0,48,0,48
2017,"421650",0,121,0,121
2017,"421660",0,1562,3,1562
2017,"421670",0,47,0,47
2017,"421680",0,46,0,46
2017,"421690",0,98,0,98
2017,"421700",0,76,2,76
2017,"421710",0,20,0,20
2017,"421715",0,3,0,3
2017,"421720",0,196,0,196
2017,"421725",0,12,0,12
2017,"421730",0,37,0,37
2017,"421740",0,107,0,107
2017,"421750",0,15,0,15
2017,"421755",0,15,0,15
2017,"421760",0,51,1,51
2017,"421770",0,162,0,162
2017,"421775",0,8,0,8
2017,"421780",0,88,0,88
2017,"421790",0,28,0,28
2017,"421795",0,5,0,5
2017,"421800",0,281,0,281
2017,"421810",0,20,0,20
2017,"421820",0,188,0,188
2017,"421825",0,33,0,33
2017,"421830",0,98,0,98
2017,"421835",0,10,0,10
2017,"421840",0,35,0,35
2017,"421850",0,42,1,42
2017,"421860",0,43,0,43
2017,"421870",0,494,0,494
2017,"421875",0,26,0,26
2017,"421880",0,57,0,57
2017,"421885",0,14,0,14
2017,"421890",0,79,0,79
2017,"421895",0,18,0,18
2017,"421900",0,62,0,62
2017,"421910",0,7,0,7
2017,"421915",0,12,0,12
2017,"421917",0,15,0,15
2017,"421920",0,44,0,44
2017,"421930",0,68,0,68
2017,"421935",0,34,0,34
2017,"421940",0,23,0,23
2017,"421950",0,231,0,231
2017,"421960",0,4,0,4
2017,"421970",0,80,1,80
2017,"421985",0,8,0,8
2017,"422000",0,101,0,101
2017,"430003",0,20,0,20
2017,"430005",0,14,0,14
2017,"430010",0,61,0,61
2017,"430020",0,12,0,12
2017,"430030",0,6,0,6
2017,"430040",0,140,0,140
2017,"430045",0,7,0,7
2017,"430047",0,4,0,4
2017,"430050",0,18,0,18
2017,"430055",0,2,0,2
2017,"430057",0,6,0,6
2017,"430060",0,2025,0,2025
2017,"430063",0,16,0,16
2017,"430064",0,15,0,15
2017,"430070",0,8,0,8
2017,"430080",0,12,0,12
2017,"430085",0,21,0,21
2017,"430087",0,35,0,35
2017,"430090",0,15,0,15
2017,"430100",0,18,0,18
2017,"430105",0,49,0,49
2017,"430107",0,8,0,8
2017,"430110",0,63,0,63
2017,"430120",0,17,0,17
2017,"430130",0,67,0,67
2017,"430140",0,28,0,28
2017,"430150",0,20,0,20
2017,"430155",0,9,0,9
2017,"430160",0,501,0,501
2017,"430163",0,84,0,84
2017,"430165",0,11,0,11
2017,"430170",0,22,0,22
2017,"430175",0,28,0,28
2017,"430180",0,20,0,20
2017,"430185",0,29,0,29
2017,"430187",0,23,0,23
2017,"430190",0,86,0,86
2017,"430192",0,3,0,3
2017,"430195",0,1,0,1
2017,"430200",0,48,1,48
2017,"430205",0,14,0,14
2017,"430210",0,625,0,625
2017,"430215",0,3,0,3
2017,"430220",0,11,0,11
2017,"430222",0,4,0,4
2017,"430223",0,7,0,7
2017,"430225",0,4,0,4
2017,"430230",0,100,1,100
2017,"430235",0,25,0,25
2017,"430237",0,10,0,10
2017,"430240",0,18,0,18
2017,"430245",0,19,0,19
2017,"430250",0,23,0,23
2017,"430258",0,10,0,10
2017,"430260",0,13,1,13
2017,"430265",0,12,0,12
2017,"430270",0,107,0,107
2017,"430280",0,121,0,121
2017,"430290",0,42,0,42
2017,"430300",0,391,0,391
2017,"430310",0,931,2,931
2017,"430320",0,19,0,19
2017,"430330",0,5,0,5
2017,"430340",0,17,0,17
2017,"430350",0,312,0,312
2017,"430355",0,5,0,5
2017,"430360",0,20,0,20
2017,"430367",0,6,0,6
2017,"430370",0,3,0,3
2017,"430380",0,22,0,22
2017,"430390",0,333,0,333
2017,"430400",0,22,0,22
2017,"430410",0,3,0,3
2017,"430420",0,112,0,112
2017,"430430",0,12,0,12
2017,"430435",0,37,0,37
2017,"430440",0,124,0,124
2017,"430450",0,269,0,269
2017,"430460",0,2396,0,2396
2017,"430461",0,4,0,4
2017,"430462",0,2,0,2
2017,"430463",0,367,0,367
2017,"430465",0,6,0,6
2017,"430466",0,170,0,170
2017,"430467",0,21,0,21
2017,"430468",0,40,0,40
2017,"430469",0,6,0,6
2017,"430470",0,193,0,193
2017,"430471",0,27,0,27
2017,"430480",0,83,0,83
2017,"430485",0,3,0,3
2017,"430490",0,27,0,27
2017,"430495",0,9,0,9
2017,"430500",0,30,0,30
2017,"430510",0,1684,1,1684
2017,"430511",0,8,0,8
2017,"430512",0,21,0,21
2017,"430513",0,16,0,16
2017,"430515",0,7,0,7
2017,"430517",0,60,0,60
2017,"430520",0,38,0,38
2017,"430530",0,12,0,12
2017,"430535",0,120,0,120
2017,"430537",0,13,0,13
2017,"430540",0,10,0,10
2017,"430543",0,20,0,20
2017,"430544",0,16,0,16
2017,"430545",0,103,0,103
2017,"430550",0,12,0,12
2017,"430558",0,12,0,12
2017,"430560",0,10,0,10
2017,"430570",0,13,0,13
2017,"430580",0,39,0,39
2017,"430583",0,1,0,1
2017,"430585",0,6,0,6
2017,"430587",0,12,0,12
2017,"430590",0,24,0,24
2017,"430593",0,4,0,4
2017,"430595",0,9,0,9
2017,"430597",0,22,0,22
2017,"430600",0,32,0,32
2017,"430605",0,42,0,42
2017,"430607",0,5,0,5
2017,"430610",0,142,0,142
2017,"430613",0,7,0,7
2017,"430620",0,25,0,25
2017,"430630",0,19,0,19
2017,"430632",0,24,0,24
2017,"430635",0,8,0,8
2017,"430637",0,13,0,13
2017,"430640",0,91,1,91
2017,"430642",0,9,0,9
2017,"430645",0,3,0,3
2017,"430650",0,74,0,74
2017,"430655",0,6,0,6
2017,"430660",0,59,0,59
2017,"430670",0,11,0,11
2017,"430673",0,12,0,12
2017,"430675",0,5,0,5
2017,"430676",0,306,0,306
2017,"430680",0,122,0,122
2017,"430690",0,122,0,122
2017,"430692",0,13,0,13
2017,"430693",0,30,0,30
2017,"430695",0,6,0,6
2017,"430697",0,16,0,16
2017,"430700",0,449,0,449
2017,"430705",0,13,0,13
2017,"430710",0,29,0,29
2017,"430720",0,21,0,21
2017,"430730",0,17,0,17
2017,"430740",0,13,0,13
2017,"430745",0,10,0,10
2017,"430750",0,12,0,12
2017,"430755",0,21,0,21
2017,"430760",0,237,0,237
2017,"430770",0,459,0,459
2017,"430780",0,123,0,123
2017,"430781",0,5,0,5
2017,"430783",0,8,0,8
2017,"430786",0,4,0,4
2017,"430790",0,165,0,165
2017,"430800",0,19,0,19
2017,"430805",0,6,0,6
2017,"430807",0,14,0,14
2017,"430810",0,21,0,21
2017,"430820",0,56,0,56
2017,"430825",0,4,0,4
2017,"430830",0,33,0,33
2017,"430840",0,24,0,24
2017,"430843",0,8,0,8
2017,"430845",0,3,0,3
2017,"430850",0,48,0,48
2017,"430860",0,96,0,96
2017,"430865",0,4,0,4
2017,"430870",0,12,0,12
2017,"430880",0,37,0,37
2017,"430885",0,6,0,6
2017,"430890",0,31,0,31
2017,"430900",0,21,0,21
2017,"430905",0,58,0,58
2017,"430910",0,113,0,113
2017,"430912",0,4,0,4
2017,"430915",0,15,0,15
2017,"430920",0,1665,1,1665
2017,"430925",0,2,0,2
2017,"430930",0,601,2,601
2017,"430940",0,55,0,55
2017,"430950",0,20,0,20
2017,"430955",0,10,0,10
2017,"430957",0,13,0,13
2017,"430960",0,51,0,51
2017,"430965",0,38,0,38
2017,"430970",0,13,0,13
2017,"430975",0,8,0,8
2017,"430980",0,3,0,3
2017,"430990",0,15,0,15
2017,"430995",0,7,0,7
2017,"431000",0,40,0,40
2017,"431010",0,149,0,149
2017,"431020",0,388,0,388
2017,"431030",0,3,0,3
2017,"431033",0,148,0,148
2017,"431036",0,4,0,4
2017,"431040",0,11,0,11
2017,"431041",0,3,0,3
2017,"431043",0,9,0,9
2017,"431046",0,2,0,2
2017,"431050",0,26,0,26
2017,"431053",0,22,0,22
2017,"431055",0,8,0,8
2017,"431057",0,7,0,7
2017,"431060",0,173,0,173
