"codmunres","ano","incompletude_fetal_peso_ig","incompletude_fetal_momento","incompletude_fetal_peso","total_dofet","incompletude_neonatal_idade","incompletude_neonatal_peso","total_doinf"
"270080",2021,0,0,0,1,NA,NA,NA
"270080",2022,0,0,0,1,0,0,1
"270080",2023,0,0,0,1,0,0,2
"270080",2024,NA,NA,NA,NA,0,0,2
"270090",2012,0,0,0,2,0,0,1
"270090",2013,NA,NA,NA,NA,0,0,2
"270090",2014,0,0,0,1,0,3,5
"270090",2015,1,1,1,1,0,2,4
"270090",2016,0,0,0,2,0,1,2
"270090",2017,0,0,0,2,0,0,2
"270090",2018,NA,NA,NA,NA,0,0,1
"270090",2019,0,0,0,2,0,0,3
"270090",2020,NA,NA,NA,NA,0,0,1
"270090",2021,0,0,0,4,0,1,2
"270090",2022,0,0,0,2,0,0,1
"270090",2023,0,0,0,2,0,0,2
"270090",2024,NA,NA,NA,NA,0,0,1
"270100",2012,0,0,1,9,0,2,10
"270100",2013,0,0,1,4,0,4,10
"270100",2014,0,0,0,3,0,1,7
"270100",2015,0,0,1,4,0,0,5
"270100",2016,0,0,0,6,0,1,4
"270100",2017,0,0,0,7,0,1,12
"270100",2018,0,0,0,2,0,0,1
"270100",2019,0,0,0,2,0,0,11
"270100",2020,0,0,0,5,0,1,6
"270100",2021,0,0,0,3,0,0,4
"270100",2022,0,0,1,6,0,1,2
"270100",2023,0,0,0,2,0,0,2
"270100",2024,NA,NA,NA,NA,0,1,2
"270110",2012,0,0,0,2,0,0,5
"270110",2013,0,0,0,3,0,1,1
"270110",2014,1,1,1,6,0,1,1
"270110",2015,0,0,0,1,0,0,5
"270110",2016,0,0,0,2,0,0,2
"270110",2017,0,1,0,4,0,0,1
"270110",2018,0,0,1,7,0,0,2
"270110",2019,0,0,0,2,0,1,1
"270110",2020,NA,NA,NA,NA,0,0,6
"270110",2021,0,0,0,1,0,1,1
"270110",2022,0,0,0,2,0,1,3
"270110",2023,0,0,0,3,0,1,2
"270110",2024,NA,NA,NA,NA,0,0,2
"270120",2012,0,0,0,2,0,2,3
"270120",2013,0,0,0,3,0,0,4
"270120",2014,NA,NA,NA,NA,0,0,3
"270120",2015,0,0,0,1,0,2,2
"270120",2016,0,0,0,1,0,0,1
"270120",2017,0,0,0,2,0,1,6
"270120",2018,0,0,0,2,0,1,3
"270120",2019,0,0,0,1,0,2,2
"270120",2020,0,0,0,2,0,1,2
"270120",2021,0,0,0,1,0,1,3
"270120",2022,0,0,0,2,0,1,2
"270120",2023,1,1,2,2,0,0,3
"270120",2024,NA,NA,NA,NA,NA,NA,NA
"270130",2012,1,0,2,5,0,1,3
"270130",2013,0,0,3,7,0,0,5
"270130",2014,1,1,2,3,0,0,6
"270130",2015,0,0,2,11,0,1,4
"270130",2016,0,0,0,2,0,2,3
"270130",2017,0,0,1,8,0,1,8
"270130",2018,0,0,0,2,0,2,7
"270130",2019,0,0,0,1,0,1,6
"270130",2020,0,0,0,5,0,0,5
"270130",2021,0,1,0,2,0,0,2
"270130",2022,0,0,0,7,0,1,2
"270130",2023,0,0,1,4,0,1,6
"270130",2024,NA,NA,NA,NA,0,0,1
"270135",2012,0,0,0,1,0,1,1
"270135",2013,NA,NA,NA,NA,0,1,1
"270135",2014,0,0,0,1,NA,NA,NA
"270135",2015,NA,NA,NA,NA,0,0,2
"270135",2016,NA,NA,NA,NA,0,0,3
"270135",2017,NA,NA,NA,NA,0,0,1
"270135",2018,0,0,0,4,0,0,2
"270135",2019,0,0,0,1,0,0,2
"270135",2020,0,0,0,1,0,0,1
"270135",2021,0,0,1,1,0,0,1
"270135",2022,NA,NA,NA,NA,0,0,1
"270135",2023,0,0,0,3,0,0,1
"270135",2024,NA,NA,NA,NA,0,1,2
"270140",2012,1,1,1,10,0,3,12
"270140",2013,0,0,1,7,0,4,11
"270140",2014,3,2,3,9,0,0,5
"270140",2015,0,0,0,11,0,2,7
"270140",2016,0,0,0,4,0,0,5
"270140",2017,2,1,2,7,0,1,7
"270140",2018,0,0,0,6,0,1,7
"270140",2019,0,0,0,4,0,3,8
"270140",2020,1,1,1,6,0,1,4
"270140",2021,0,0,0,3,0,1,4
"270140",2022,0,0,1,4,0,0,5
"270140",2023,1,1,1,4,0,1,5
"270140",2024,NA,NA,NA,NA,0,0,6
"270150",2012,1,1,1,1,0,2,2
"270150",2013,2,2,2,3,0,0,2
"270150",2014,1,2,1,2,0,1,4
"270150",2015,0,0,0,2,0,1,3
"270150",2016,1,2,1,2,0,0,2
"270150",2017,NA,NA,NA,NA,0,0,1
"270150",2018,0,1,0,2,0,1,1
"270150",2019,0,0,0,3,0,0,3
"270150",2020,0,0,0,5,0,0,4
"270150",2021,0,0,0,1,NA,NA,NA
"270150",2022,0,0,0,4,0,0,2
"270150",2023,0,0,0,2,0,0,1
"270150",2024,NA,NA,NA,NA,0,0,1
"270160",2012,0,0,0,4,0,3,9
"270160",2013,1,0,1,6,0,3,5
"270160",2014,0,0,0,1,0,1,4
"270160",2015,0,0,0,3,0,3,8
"270160",2016,0,0,0,3,NA,NA,NA
"270160",2017,0,0,0,3,0,1,4
"270160",2018,0,0,0,8,0,0,5
"270160",2019,0,0,0,1,0,1,5
"270160",2020,0,0,1,5,0,1,6
"270160",2021,0,2,0,5,0,1,3
"270160",2022,0,0,0,4,0,3,6
"270160",2023,0,0,0,3,0,1,3
"270160",2024,NA,NA,NA,NA,0,0,2
"270170",2012,0,0,0,2,0,2,7
"270170",2013,NA,NA,NA,NA,0,1,4
"270170",2014,1,2,1,9,0,2,7
"270170",2015,0,0,0,2,NA,NA,NA
"270170",2016,NA,NA,NA,NA,0,0,4
"270170",2017,0,0,0,6,0,3,3
"270170",2018,1,1,1,2,0,0,3
"270170",2019,0,0,0,4,0,2,4
"270170",2020,0,1,1,2,0,0,2
"270170",2021,0,0,0,4,0,0,2
"270170",2022,0,0,0,1,0,0,2
"270170",2023,0,0,0,2,0,0,2
"270170",2024,NA,NA,NA,NA,0,0,1
"270180",2012,0,0,0,5,0,0,4
"270180",2013,0,0,0,2,0,1,2
"270180",2014,0,0,0,2,0,1,3
"270180",2015,0,0,0,1,0,1,3
"270180",2016,0,0,0,1,0,0,4
"270180",2017,0,0,0,2,0,2,2
"270180",2018,0,0,0,1,0,1,4
"270180",2019,0,0,0,1,0,1,3
"270180",2020,0,0,0,2,0,0,1
"270180",2021,0,1,0,4,0,0,1
"270180",2022,0,0,0,3,0,0,2
"270180",2023,0,0,0,2,0,0,3
"270180",2024,NA,NA,NA,NA,0,0,1
"270190",2012,0,0,0,1,0,1,2
"270190",2013,1,0,1,2,0,0,1
"270190",2014,0,0,0,1,0,1,2
"270190",2015,0,0,0,3,0,2,3
"270190",2016,0,0,0,1,0,0,1
"270190",2017,NA,NA,NA,NA,0,0,2
"270190",2018,0,0,0,1,0,0,2
"270190",2019,0,0,0,1,0,1,1
"270190",2020,NA,NA,NA,NA,NA,NA,NA
"270190",2021,NA,NA,NA,NA,0,1,2
"270190",2022,0,0,0,1,NA,NA,NA
"270190",2023,0,0,0,1,NA,NA,NA
"270190",2024,NA,NA,NA,NA,0,1,1
"270200",2012,0,0,0,1,0,1,2
"270200",2013,NA,NA,NA,NA,0,0,1
"270200",2014,0,1,0,3,0,2,12
"270200",2015,0,0,0,2,0,0,1
"270200",2016,0,0,0,1,0,0,1
"270200",2017,0,1,0,2,0,0,3
"270200",2018,0,0,0,1,NA,NA,NA
"270200",2019,0,0,0,1,0,1,2
"270200",2020,0,0,0,5,0,1,2
"270200",2021,1,0,1,4,0,1,4
"270200",2022,0,0,0,2,0,0,1
"270200",2023,0,0,0,3,0,0,2
"270200",2024,NA,NA,NA,NA,0,1,1
"270210",2012,0,0,0,5,0,0,5
"270210",2013,0,0,0,1,0,1,6
"270210",2014,1,1,2,5,0,1,7
"270210",2015,0,0,0,2,0,1,3
"270210",2016,1,2,2,3,0,2,4
"270210",2017,0,0,0,1,0,0,4
"270210",2018,0,0,0,4,0,0,3
"270210",2019,0,0,0,3,0,0,2
"270210",2020,0,0,0,3,0,0,3
"270210",2021,0,0,1,4,0,1,6
"270210",2022,0,0,0,4,0,0,2
"270210",2023,0,0,0,3,0,1,2
"270210",2024,NA,NA,NA,NA,0,0,1
"270220",2012,NA,NA,NA,NA,NA,NA,NA
"270220",2013,0,0,0,1,0,1,4
"270220",2014,NA,NA,NA,NA,0,1,3
"270220",2015,NA,NA,NA,NA,NA,NA,NA
"270220",2016,NA,NA,NA,NA,0,1,1
"270220",2017,NA,NA,NA,NA,NA,NA,NA
"270220",2018,0,0,0,1,NA,NA,NA
"270220",2019,0,0,0,2,0,0,1
"270220",2020,0,0,0,2,0,1,2
"270220",2021,0,0,0,2,0,0,1
"270220",2022,NA,NA,NA,NA,0,0,1
"270220",2023,NA,NA,NA,NA,0,0,3
"270220",2024,NA,NA,NA,NA,0,1,1
"270230",2012,0,0,1,6,0,3,7
"270230",2013,1,1,1,8,0,13,22
"270230",2014,0,0,2,9,0,6,11
"270230",2015,2,2,2,10,0,10,19
"270230",2016,0,1,0,12,0,2,6
"270230",2017,0,0,0,10,0,2,11
"270230",2018,0,0,0,16,0,2,10
"270230",2019,0,1,0,5,0,0,9
"270230",2020,0,0,0,11,0,2,13
"270230",2021,0,0,0,13,0,2,16
"270230",2022,0,0,0,10,0,0,4
"270230",2023,0,0,0,16,0,1,12
"270230",2024,NA,NA,NA,NA,0,2,7
"270235",2012,1,2,1,7,0,3,7
"270235",2013,2,4,2,10,0,4,11
"270235",2014,1,3,1,5,0,2,3
"270235",2015,2,2,2,5,0,3,9
"270235",2016,0,1,0,1,0,1,8
"270235",2017,3,3,4,7,0,2,5
"270235",2018,0,2,0,4,0,1,5
"270235",2019,0,1,0,6,0,2,7
"270235",2020,0,0,0,2,0,0,6
"270235",2021,0,0,1,7,0,2,6
"270235",2022,0,0,0,4,0,1,7
"270235",2023,0,1,1,3,0,1,11
"270235",2024,NA,NA,NA,NA,0,0,3
"270240",2012,2,1,4,11,0,5,17
"270240",2013,1,3,3,10,0,8,17
"270240",2014,3,3,4,13,0,4,13
"270240",2015,2,2,3,15,0,2,15
"270240",2016,3,4,4,13,0,5,19
"270240",2017,1,1,2,6,0,6,12
"270240",2018,1,1,1,10,0,2,10
"270240",2019,0,0,0,4,0,0,10
"270240",2020,0,1,0,13,0,0,5
"270240",2021,0,0,0,9,0,2,11
"270240",2022,0,1,0,11,0,1,8
"270240",2023,0,0,0,16,0,0,7
"270240",2024,NA,NA,NA,NA,0,0,4
"270250",2012,0,0,0,2,0,1,2
"270250",2013,0,0,0,1,0,0,1
"270250",2014,0,0,1,1,0,0,1
"270250",2015,0,0,0,3,0,1,3
"270250",2016,0,2,0,4,0,2,2
"270250",2017,NA,NA,NA,NA,0,0,1
"270250",2018,0,0,0,1,0,0,4
"270250",2019,0,0,0,1,NA,NA,NA
"270250",2020,0,0,0,2,0,0,1
"270250",2021,0,1,0,2,0,0,2
"270250",2022,0,0,0,1,0,0,5
"270250",2023,NA,NA,NA,NA,0,0,3
"270250",2024,NA,NA,NA,NA,NA,NA,NA
"270255",2012,0,0,0,4,0,2,4
"270255",2013,1,0,1,5,0,2,6
"270255",2014,NA,NA,NA,NA,0,2,5
"270255",2015,0,0,0,2,0,2,5
"270255",2016,0,0,0,4,0,2,7
"270255",2017,0,0,0,1,0,2,3
"270255",2018,0,0,0,2,NA,NA,NA
"270255",2019,0,0,0,4,0,0,2
"270255",2020,0,0,0,3,NA,NA,NA
"270255",2021,NA,NA,NA,NA,0,1,6
"270255",2022,0,0,0,1,0,2,6
"270255",2023,0,0,1,4,0,0,1
"270255",2024,NA,NA,NA,NA,0,0,2
"270260",2012,0,0,0,2,0,1,4
"270260",2013,0,0,0,2,0,1,3
"270260",2014,0,0,0,1,0,0,2
"270260",2015,0,3,0,5,0,2,5
"270260",2016,0,1,0,3,0,1,2
"270260",2017,1,1,1,2,0,2,8
"270260",2018,0,2,0,6,0,1,5
"270260",2019,0,1,0,6,0,0,4
"270260",2020,0,0,0,6,0,0,2
"270260",2021,0,0,0,3,0,0,3
"270260",2022,0,0,0,4,0,0,3
"270260",2023,0,0,0,3,0,2,4
"270260",2024,NA,NA,NA,NA,0,0,1
"270270",2012,0,0,0,1,NA,NA,NA
"270270",2013,0,0,0,1,0,1,1
"270270",2014,NA,NA,NA,NA,0,0,1
"270270",2015,0,0,0,1,0,1,3
"270270",2016,NA,NA,NA,NA,0,0,1
"270270",2017,0,0,0,2,0,0,1
"270270",2018,0,1,0,3,NA,NA,NA
"270270",2019,NA,NA,NA,NA,0,0,2
"270270",2020,0,0,0,1,0,0,1
"270270",2021,0,0,0,2,NA,NA,NA
"270270",2022,0,0,0,1,0,0,2
"270270",2023,0,0,0,3,0,0,1
"270270",2024,NA,NA,NA,NA,0,0,1
"270280",2012,1,1,1,1,0,0,1
"270280",2013,0,0,0,1,0,1,2
"270280",2014,0,0,0,2,0,4,8
"270280",2015,1,1,1,4,0,1,5
"270280",2016,0,0,0,2,NA,NA,NA
"270280",2017,0,0,0,1,0,0,3
"270280",2018,0,0,0,1,0,0,3
"270280",2019,0,0,0,1,0,1,1
"270280",2020,0,1,0,2,0,0,2
"270280",2021,0,0,0,1,0,0,1
"270280",2022,0,0,0,2,0,0,3
"270280",2023,0,1,1,3,0,1,3
"270280",2024,NA,NA,NA,NA,0,1,3
"270290",2012,0,0,0,4,0,4,11
"270290",2013,3,3,3,10,0,3,11
"270290",2014,0,5,0,10,0,5,10
"270290",2015,0,5,0,14,0,2,8
"270290",2016,1,3,1,7,0,4,10
"270290",2017,1,2,1,6,0,0,6
"270290",2018,0,3,0,7,0,1,4
"270290",2019,0,2,0,10,0,1,5
"270290",2020,0,0,0,3,0,2,4
"270290",2021,0,0,0,7,0,0,4
"270290",2022,0,2,0,5,0,0,4
"270290",2023,0,0,0,4,0,0,6
"270290",2024,NA,NA,NA,NA,0,0,3
"270300",2012,0,0,1,3,0,2,6
"270300",2013,0,0,0,5,0,3,7
"270300",2014,0,0,0,4,0,1,5
"270300",2015,0,0,0,4,0,1,3
"270300",2016,1,1,1,6,0,4,7
"270300",2017,0,0,1,5,0,1,5
"270300",2018,NA,NA,NA,NA,0,0,3
"270300",2019,0,0,1,3,0,1,4
"270300",2020,0,0,0,1,NA,NA,NA
"270300",2021,0,0,0,5,0,3,6
"270300",2022,NA,NA,NA,NA,0,0,6
"270300",2023,0,0,0,2,0,0,2
"270300",2024,NA,NA,NA,NA,0,0,3
"270310",2012,0,0,0,8,0,2,4
"270310",2013,1,0,1,4,0,2,5
"270310",2014,0,1,0,4,0,1,6
"270310",2015,0,0,1,3,0,1,3
"270310",2016,1,1,1,10,0,1,5
"270310",2017,1,1,1,6,0,3,6
"270310",2018,0,0,0,9,0,1,7
"270310",2019,0,1,0,4,0,0,1
"270310",2020,0,0,0,4,0,1,2
"270310",2021,0,1,1,6,0,1,5
"270310",2022,0,0,0,4,0,0,7
"270310",2023,0,0,0,4,0,2,3
"270310",2024,NA,NA,NA,NA,0,0,5
"270320",2012,0,1,0,6,0,4,8
"270320",2013,0,3,1,9,0,5,11
"270320",2014,0,0,0,2,0,0,2
"270320",2015,0,2,0,9,0,1,8
"270320",2016,0,0,0,4,0,1,5
"270320",2017,0,0,0,3,0,0,1
"270320",2018,0,0,0,3,0,1,1
"270320",2019,0,0,0,3,0,1,3
"270320",2020,0,0,0,2,0,2,5
"270320",2021,0,0,0,6,0,1,1
"270320",2022,0,0,0,4,0,1,2
"270320",2023,0,0,0,4,0,0,7
"270320",2024,NA,NA,NA,NA,0,2,4
"270330",2012,0,1,0,6,0,2,4
"270330",2013,0,0,0,2,0,0,5
"270330",2014,2,1,2,7,0,0,7
"270330",2015,0,0,0,5,0,4,7
"270330",2016,1,0,1,6,0,5,7
"270330",2017,0,0,0,2,0,3,6
"270330",2018,0,0,0,3,0,2,6
"270330",2019,0,0,0,4,0,0,2
"270330",2020,0,0,0,1,0,0,3
"270330",2021,0,0,0,2,0,1,3
"270330",2022,0,0,0,3,0,2,10
"270330",2023,0,0,0,1,0,0,4
"270330",2024,NA,NA,NA,NA,0,0,1
"270340",2012,2,1,2,2,0,0,1
"270340",2013,0,0,0,1,NA,NA,NA
"270340",2014,0,0,0,1,NA,NA,NA
"270340",2015,1,1,1,4,0,1,2
"270340",2016,0,0,0,2,0,2,2
"270340",2017,NA,NA,NA,NA,0,1,1
"270340",2018,NA,NA,NA,NA,0,0,1
"270340",2019,NA,NA,NA,NA,NA,NA,NA
"270340",2020,0,0,0,2,0,0,1
"270340",2021,0,0,0,2,0,0,1
"270340",2022,0,0,0,1,0,0,1
"270340",2023,0,0,0,1,NA,NA,NA
"270340",2024,NA,NA,NA,NA,NA,NA,NA
"270350",2012,0,0,0,1,0,1,2
"270350",2013,NA,NA,NA,NA,0,1,2
"270350",2014,NA,NA,NA,NA,NA,NA,NA
"270350",2015,0,0,0,1,NA,NA,NA
"270350",2016,0,0,0,2,NA,NA,NA
"270350",2017,NA,NA,NA,NA,0,0,3
"270350",2018,0,0,0,1,0,1,1
"270350",2019,NA,NA,NA,NA,0,1,1
"270350",2020,NA,NA,NA,NA,NA,NA,NA
"270350",2021,NA,NA,NA,NA,NA,NA,NA
"270350",2022,NA,NA,NA,NA,NA,NA,NA
"270350",2023,0,0,1,3,0,0,2
"270350",2024,NA,NA,NA,NA,NA,NA,NA
"270360",2012,0,0,0,1,0,1,2
"270360",2013,0,0,0,3,0,2,2
"270360",2014,0,0,0,3,0,0,1
"270360",2015,0,0,0,4,0,0,4
"270360",2016,0,0,0,2,0,0,1
"270360",2017,0,0,0,1,0,0,1
"270360",2018,0,0,0,1,0,0,1
"270360",2019,0,0,0,6,0,1,2
"270360",2020,0,0,0,5,0,1,2
"270360",2021,0,0,0,1,0,0,2
"270360",2022,0,0,0,3,0,0,2
"270360",2023,0,0,0,1,0,1,5
"270360",2024,NA,NA,NA,NA,0,0,2
"270370",2012,0,0,0,1,0,1,1
"270370",2013,NA,NA,NA,NA,0,0,2
"270370",2014,0,2,0,4,0,1,2
"270370",2015,0,1,0,3,0,0,1
"270370",2016,0,0,0,1,NA,NA,NA
"270370",2017,0,0,0,2,NA,NA,NA
"270370",2018,0,1,0,2,0,0,2
"270370",2019,NA,NA,NA,NA,0,0,3
"270370",2020,0,0,0,2,0,0,1
"270370",2021,NA,NA,NA,NA,0,0,1
"270370",2022,NA,NA,NA,NA,0,1,2
"270370",2023,NA,NA,NA,NA,0,0,1
"270370",2024,NA,NA,NA,NA,NA,NA,NA
"270375",2012,0,0,0,2,0,0,3
"270375",2013,0,0,1,1,0,1,1
"270375",2014,0,0,1,1,0,0,1
"270375",2015,0,1,0,3,0,1,1
"270375",2016,0,0,0,2,0,0,1
"270375",2017,NA,NA,NA,NA,NA,NA,NA
"270375",2018,0,0,0,2,0,0,2
"270375",2019,0,0,0,1,0,0,1
"270375",2020,NA,NA,NA,NA,0,0,1
"270375",2021,0,0,0,3,0,1,4
"270375",2022,0,0,0,2,0,0,1
"270375",2023,NA,NA,NA,NA,0,1,2
"270375",2024,NA,NA,NA,NA,0,2,5
"270380",2012,0,0,0,6,0,2,8
"270380",2013,0,0,1,5,0,2,11
"270380",2014,0,1,3,7,0,3,9
"270380",2015,0,1,0,6,0,1,5
"270380",2016,0,0,1,6,0,2,5
"270380",2017,0,0,1,6,0,0,6
"270380",2018,1,1,2,12,0,0,1
"270380",2019,0,0,0,1,0,1,6
"270380",2020,0,0,0,8,0,0,3
"270380",2021,1,0,1,4,0,1,5
"270380",2022,0,2,1,5,0,2,3
"270380",2023,0,0,1,4,0,0,3
"270380",2024,NA,NA,NA,NA,NA,NA,NA
"270390",2012,NA,NA,NA,NA,NA,NA,NA
"270390",2013,NA,NA,NA,NA,0,0,1
"270390",2014,NA,NA,NA,NA,NA,NA,NA
"270390",2015,NA,NA,NA,NA,NA,NA,NA
"270390",2016,NA,NA,NA,NA,0,0,2
"270390",2017,0,0,0,1,NA,NA,NA
"270390",2018,NA,NA,NA,NA,NA,NA,NA
"270390",2019,0,0,0,2,NA,NA,NA
"270390",2020,0,0,0,1,NA,NA,NA
"270390",2021,NA,NA,NA,NA,0,0,1
"270390",2022,NA,NA,NA,NA,0,2,2
"270390",2023,NA,NA,NA,NA,0,1,1
"270390",2024,NA,NA,NA,NA,0,0,1
"270400",2012,0,0,0,4,0,4,8
"270400",2013,2,2,2,8,0,1,6
"270400",2014,2,1,2,3,0,1,5
"270400",2015,0,1,1,6,0,0,9
"270400",2016,0,2,0,8,0,0,6
"270400",2017,0,0,1,5,0,2,5
"270400",2018,0,2,0,7,0,0,4
"270400",2019,0,1,0,3,0,2,4
"270400",2020,0,0,0,10,0,2,6
"270400",2021,0,0,0,5,0,0,3
"270400",2022,0,0,0,2,0,1,6
"270400",2023,0,0,0,9,0,1,5
"270400",2024,NA,NA,NA,NA,0,0,2
"270410",2012,0,0,0,3,0,1,5
"270410",2013,1,1,1,6,0,3,6
"270410",2014,0,0,0,1,0,3,6
"270410",2015,0,1,0,7,0,0,3
"270410",2016,0,1,0,4,0,1,5
"270410",2017,0,1,0,1,0,0,6
"270410",2018,0,2,0,2,0,0,5
"270410",2019,0,0,0,4,0,1,5
"270410",2020,0,0,0,3,0,0,1
"270410",2021,0,0,0,2,0,1,4
"270410",2022,NA,NA,NA,NA,0,0,2
"270410",2023,0,0,0,3,0,0,2
"270410",2024,NA,NA,NA,NA,0,0,3
"270420",2012,0,0,0,1,0,2,6
"270420",2013,1,1,2,7,0,1,3
"270420",2014,3,4,4,8,0,2,5
"270420",2015,0,5,0,5,0,2,5
"270420",2016,0,1,0,5,0,3,3
"270420",2017,0,0,0,4,0,1,6
"270420",2018,0,2,0,3,0,2,6
"270420",2019,0,0,0,6,0,0,4
"270420",2020,0,0,0,4,0,2,4
"270420",2021,0,0,1,4,0,2,9
"270420",2022,0,0,1,2,0,0,6
"270420",2023,0,0,0,3,0,0,6
"270420",2024,NA,NA,NA,NA,0,0,2
"270430",2012,9,9,12,175,0,46,229
"270430",2013,8,11,10,176,0,44,217
"270430",2014,11,16,23,143,0,45,214
"270430",2015,9,19,24,172,0,45,227
"270430",2016,6,11,15,132,0,43,205
"270430",2017,5,7,13,136,0,36,177
"270430",2018,3,3,11,155,0,33,202
"270430",2019,2,10,13,138,0,27,207
"270430",2020,4,7,10,140,0,16,163
"270430",2021,2,6,6,143,0,36,156
"270430",2022,2,7,4,147,0,21,166
"270430",2023,2,7,5,145,0,20,158
"270430",2024,NA,NA,NA,NA,0,12,106
"270440",2012,2,1,2,7,0,2,6
"270440",2013,5,4,6,9,0,2,6
"270440",2014,1,2,1,5,NA,NA,NA
"270440",2015,0,2,0,4,0,0,3
"270440",2016,1,1,1,3,0,0,3
"270440",2017,0,1,0,2,0,1,4
"270440",2018,0,4,1,9,0,0,4
"270440",2019,0,1,0,5,0,2,6
"270440",2020,0,0,0,2,0,0,2
"270440",2021,0,0,0,4,0,1,2
"270440",2022,0,0,0,2,0,0,5
"270440",2023,0,0,0,4,0,0,4
"270440",2024,NA,NA,NA,NA,0,0,6
"270450",2012,0,0,0,2,0,1,10
"270450",2013,2,3,2,12,0,0,7
"270450",2014,2,2,2,6,0,2,11
"270450",2015,0,0,1,6,0,0,3
"270450",2016,0,0,0,5,0,0,7
"270450",2017,0,0,1,10,0,0,11
"270450",2018,1,1,1,14,0,0,4
"270450",2019,1,3,2,12,0,0,6
"270450",2020,1,1,2,4,0,2,7
"270450",2021,0,0,0,10,0,4,9
"270450",2022,0,0,0,8,0,1,7
"270450",2023,1,1,1,7,0,2,9
"270450",2024,NA,NA,NA,NA,0,1,5
"270460",2012,NA,NA,NA,NA,0,0,1
"270460",2013,0,0,1,3,0,1,2
"270460",2014,0,0,0,2,0,2,3
"270460",2015,NA,NA,NA,NA,0,1,2
"270460",2016,NA,NA,NA,NA,0,0,2
"270460",2017,0,0,0,1,0,1,1
"270460",2018,0,0,0,1,0,0,5
"270460",2019,0,0,0,1,0,1,3
"270460",2020,0,0,0,5,0,0,2
"270460",2021,0,0,0,1,0,0,3
"270460",2022,NA,NA,NA,NA,0,0,2
"270460",2023,1,0,1,3,0,0,3
"270460",2024,NA,NA,NA,NA,0,0,1
"270470",2012,1,1,1,8,0,2,8
"270470",2013,1,0,1,14,0,3,9
"270470",2014,1,4,4,13,0,5,14
"270470",2015,0,0,1,11,0,4,13
"270470",2016,0,0,0,8,0,8,17
"270470",2017,1,2,2,13,0,2,10
"270470",2018,0,0,0,13,0,1,11
"270470",2019,0,0,1,7,0,1,12
"270470",2020,0,1,0,3,0,1,6
"270470",2021,1,1,1,11,0,0,7
"270470",2022,0,0,0,10,0,1,13
"270470",2023,0,0,0,10,0,0,10
"270470",2024,NA,NA,NA,NA,0,0,4
"270480",2012,0,0,0,3,0,1,4
"270480",2013,1,1,1,1,0,2,6
"270480",2014,0,0,0,3,0,1,3
"270480",2015,0,0,1,3,0,0,2
"270480",2016,0,0,0,1,NA,NA,NA
"270480",2017,0,1,0,2,0,1,2
"270480",2018,0,1,0,5,0,0,2
"270480",2019,0,0,0,4,0,0,2
"270480",2020,0,0,0,5,0,1,2
"270480",2021,NA,NA,NA,NA,0,0,2
"270480",2022,1,1,1,3,0,0,1
"270480",2023,0,0,0,1,0,0,2
"270480",2024,NA,NA,NA,NA,0,1,1
"270490",2012,NA,NA,NA,NA,NA,NA,NA
"270490",2013,NA,NA,NA,NA,0,0,2
"270490",2014,NA,NA,NA,NA,NA,NA,NA
"270490",2015,NA,NA,NA,NA,NA,NA,NA
"270490",2016,NA,NA,NA,NA,NA,NA,NA
"270490",2017,NA,NA,NA,NA,0,0,1
"270490",2018,0,0,0,1,NA,NA,NA
"270490",2019,0,0,0,1,NA,NA,NA
"270490",2020,0,0,0,2,0,0,1
"270490",2021,0,0,0,1,0,0,1
"270490",2022,NA,NA,NA,NA,NA,NA,NA
"270490",2023,NA,NA,NA,NA,NA,NA,NA
"270490",2024,NA,NA,NA,NA,NA,NA,NA
"270500",2012,0,0,0,1,0,4,8
"270500",2013,0,0,0,1,0,2,8
"270500",2014,0,0,1,6,0,3,7
"270500",2015,0,1,0,8,0,1,4
"270500",2016,0,0,0,6,0,0,5
"270500",2017,1,1,1,4,0,3,5
"270500",2018,0,0,0,4,0,0,6
"270500",2019,0,0,0,5,0,0,2
"270500",2020,0,0,2,5,0,1,8
"270500",2021,0,0,0,2,0,2,7
"270500",2022,0,0,0,6,0,0,3
"270500",2023,0,0,0,3,0,1,4
"270500",2024,NA,NA,NA,NA,0,1,3
"270510",2012,0,0,1,6,0,0,1
"270510",2013,0,1,0,9,0,2,4
"270510",2014,0,0,0,2,0,6,12
"270510",2015,0,2,0,8,0,0,4
"270510",2016,0,1,0,4,0,1,8
"270510",2017,0,0,0,4,0,2,9
"270510",2018,0,0,1,6,0,2,5
"270510",2019,0,0,0,7,NA,NA,NA
"270510",2020,0,1,0,9,0,0,6
"270510",2021,0,0,0,6,0,1,4
"270510",2022,0,0,0,3,0,1,7
"270510",2023,0,0,0,4,0,0,9
"270510",2024,NA,NA,NA,NA,0,1,5
"270520",2012,1,1,2,4,0,3,7
"270520",2013,2,0,2,2,0,1,3
"270520",2014,0,0,0,5,0,2,4
"270520",2015,0,0,1,2,0,0,4
"270520",2016,0,0,0,1,0,1,5
"270520",2017,0,0,0,4,0,1,2
"270520",2018,0,0,0,3,0,1,4
"270520",2019,NA,NA,NA,NA,NA,NA,NA
"270520",2020,0,0,0,1,0,0,2
"270520",2021,0,0,0,1,0,0,2
"270520",2022,0,0,0,2,NA,NA,NA
"270520",2023,0,0,0,2,0,0,1
"270520",2024,NA,NA,NA,NA,0,1,4
"270530",2012,0,0,0,2,0,1,3
"270530",2013,NA,NA,NA,NA,0,0,3
