"codmunres","municipio","uf","regiao","ano","obitos_fetais_mais_28sem","peso_menos_1500_mais_28sem","peso_1500_1999_mais_28sem","peso_2000_2499_mais_28sem","peso_mais_2500_mais_28sem"
"410430","Campo Mourão","PR","Sul","2020",8,1,2,0,5
"410430","Campo Mourão","PR","Sul","2021",2,0,0,0,2
"410440","Cândido de Abreu","PR","Sul","2013",5,0,0,1,4
"410440","Cândido de Abreu","PR","Sul","2014",1,0,1,0,0
"410440","Cândido de Abreu","PR","Sul","2015",1,0,1,0,0
"410440","Cândido de Abreu","PR","Sul","2019",4,3,0,0,1
"410440","Cândido de Abreu","PR","Sul","2020",3,0,1,0,2
"410440","Cândido de Abreu","PR","Sul","2021",1,0,0,0,1
"410442","Candói","PR","Sul","2012",4,0,0,0,4
"410442","Candói","PR","Sul","2013",2,0,0,1,1
"410442","Candói","PR","Sul","2014",4,0,2,0,2
"410442","Candói","PR","Sul","2015",3,0,0,1,2
"410442","Candói","PR","Sul","2016",1,0,0,0,1
"410442","Candói","PR","Sul","2017",2,1,0,1,0
"410442","Candói","PR","Sul","2018",1,0,0,0,1
"410442","Candói","PR","Sul","2019",6,1,2,2,1
"410442","Candói","PR","Sul","2020",2,0,0,0,2
"410442","Candói","PR","Sul","2021",3,0,0,1,2
"410445","Cantagalo","PR","Sul","2012",3,0,0,1,2
"410445","Cantagalo","PR","Sul","2013",2,0,0,0,2
"410445","Cantagalo","PR","Sul","2014",5,0,0,0,5
"410445","Cantagalo","PR","Sul","2015",4,0,1,0,3
"410445","Cantagalo","PR","Sul","2016",3,1,1,0,1
"410445","Cantagalo","PR","Sul","2017",1,0,0,0,1
"410445","Cantagalo","PR","Sul","2018",2,0,0,0,2
"410445","Cantagalo","PR","Sul","2019",3,0,1,1,1
"410445","Cantagalo","PR","Sul","2021",3,0,0,0,0
"410450","Capanema","PR","Sul","2012",1,0,1,0,0
"410450","Capanema","PR","Sul","2014",2,0,0,0,0
"410450","Capanema","PR","Sul","2015",2,0,1,0,1
"410450","Capanema","PR","Sul","2017",1,0,0,0,1
"410450","Capanema","PR","Sul","2018",1,0,0,0,1
"410450","Capanema","PR","Sul","2019",2,0,0,0,0
"410450","Capanema","PR","Sul","2020",1,0,0,1,0
"410450","Capanema","PR","Sul","2021",2,0,0,0,0
"410460","Capitão Leônidas Marques","PR","Sul","2012",1,1,0,0,0
"410460","Capitão Leônidas Marques","PR","Sul","2013",1,0,0,1,0
"410460","Capitão Leônidas Marques","PR","Sul","2014",2,0,0,1,1
"410460","Capitão Leônidas Marques","PR","Sul","2015",2,1,0,0,1
"410460","Capitão Leônidas Marques","PR","Sul","2016",2,0,0,0,2
"410460","Capitão Leônidas Marques","PR","Sul","2017",1,0,0,0,1
"410460","Capitão Leônidas Marques","PR","Sul","2018",1,0,0,0,1
"410460","Capitão Leônidas Marques","PR","Sul","2019",1,0,0,0,1
"410460","Capitão Leônidas Marques","PR","Sul","2020",2,0,0,0,2
"410460","Capitão Leônidas Marques","PR","Sul","2021",2,0,1,0,1
"410465","Carambeí","PR","Sul","2012",3,1,0,0,2
"410465","Carambeí","PR","Sul","2013",5,1,1,0,3
"410465","Carambeí","PR","Sul","2014",1,0,1,0,0
"410465","Carambeí","PR","Sul","2015",3,2,0,1,0
"410465","Carambeí","PR","Sul","2016",6,0,2,2,2
"410465","Carambeí","PR","Sul","2018",2,0,0,0,2
"410465","Carambeí","PR","Sul","2019",2,0,0,0,2
"410465","Carambeí","PR","Sul","2020",4,0,2,0,2
"410465","Carambeí","PR","Sul","2021",2,0,0,1,1
"410470","Carlópolis","PR","Sul","2012",5,0,0,0,0
"410470","Carlópolis","PR","Sul","2013",1,0,0,0,1
"410470","Carlópolis","PR","Sul","2014",4,2,0,2,0
"410470","Carlópolis","PR","Sul","2015",2,1,0,0,1
"410470","Carlópolis","PR","Sul","2016",1,0,0,0,1
"410470","Carlópolis","PR","Sul","2017",1,0,0,0,1
"410470","Carlópolis","PR","Sul","2018",3,0,0,0,3
"410470","Carlópolis","PR","Sul","2019",3,0,0,1,2
"410470","Carlópolis","PR","Sul","2021",5,0,0,1,4
"410480","Cascavel","PR","Sul","2012",27,6,2,5,14
"410480","Cascavel","PR","Sul","2013",34,9,4,6,15
"410480","Cascavel","PR","Sul","2014",32,7,4,3,18
"410480","Cascavel","PR","Sul","2015",31,7,7,3,14
"410480","Cascavel","PR","Sul","2016",23,4,4,3,12
"410480","Cascavel","PR","Sul","2017",33,9,4,3,17
"410480","Cascavel","PR","Sul","2018",30,5,2,3,20
"410480","Cascavel","PR","Sul","2019",33,7,5,3,18
"410480","Cascavel","PR","Sul","2020",35,8,1,2,24
"410480","Cascavel","PR","Sul","2021",35,6,9,2,18
"410490","Castro","PR","Sul","2012",16,1,5,2,8
"410490","Castro","PR","Sul","2013",19,2,2,0,15
"410490","Castro","PR","Sul","2014",17,0,0,0,0
"410490","Castro","PR","Sul","2015",21,4,2,3,12
"410490","Castro","PR","Sul","2016",12,1,1,3,7
"410490","Castro","PR","Sul","2017",8,0,0,1,7
"410490","Castro","PR","Sul","2018",11,1,2,2,6
"410490","Castro","PR","Sul","2019",8,1,0,1,6
"410490","Castro","PR","Sul","2020",8,1,2,0,5
"410490","Castro","PR","Sul","2021",14,1,1,1,11
"410500","Catanduvas","PR","Sul","2012",1,0,1,0,0
"410500","Catanduvas","PR","Sul","2014",4,1,0,0,3
"410500","Catanduvas","PR","Sul","2015",1,0,0,0,1
"410500","Catanduvas","PR","Sul","2017",1,0,1,0,0
"410500","Catanduvas","PR","Sul","2018",1,0,0,0,1
"410500","Catanduvas","PR","Sul","2020",1,0,0,1,0
"410500","Catanduvas","PR","Sul","2021",1,0,1,0,0
"410510","Centenário do Sul","PR","Sul","2013",2,0,0,0,0
"410510","Centenário do Sul","PR","Sul","2015",1,0,0,0,1
"410510","Centenário do Sul","PR","Sul","2016",1,0,0,0,1
"410510","Centenário do Sul","PR","Sul","2017",1,0,1,0,0
"410510","Centenário do Sul","PR","Sul","2018",1,0,0,0,1
"410510","Centenário do Sul","PR","Sul","2019",3,0,0,0,3
"410510","Centenário do Sul","PR","Sul","2020",1,0,0,1,0
"410510","Centenário do Sul","PR","Sul","2021",3,0,1,0,2
"410520","Cerro Azul","PR","Sul","2012",7,2,0,0,5
"410520","Cerro Azul","PR","Sul","2013",1,0,0,0,1
"410520","Cerro Azul","PR","Sul","2014",1,0,0,1,0
"410520","Cerro Azul","PR","Sul","2015",2,2,0,0,0
"410520","Cerro Azul","PR","Sul","2016",1,0,0,0,1
"410520","Cerro Azul","PR","Sul","2017",1,0,0,1,0
"410520","Cerro Azul","PR","Sul","2018",1,0,0,0,1
"410520","Cerro Azul","PR","Sul","2019",1,0,0,0,1
"410520","Cerro Azul","PR","Sul","2020",2,0,0,0,2
"410520","Cerro Azul","PR","Sul","2021",3,0,0,1,2
"410530","Céu Azul","PR","Sul","2012",1,0,0,0,1
"410530","Céu Azul","PR","Sul","2013",2,0,0,1,1
"410530","Céu Azul","PR","Sul","2014",1,0,0,0,1
"410530","Céu Azul","PR","Sul","2015",3,1,0,0,2
"410530","Céu Azul","PR","Sul","2017",1,0,0,1,0
"410530","Céu Azul","PR","Sul","2021",3,0,2,0,1
"410540","Chopinzinho","PR","Sul","2012",1,0,0,0,1
"410540","Chopinzinho","PR","Sul","2013",3,1,1,0,1
"410540","Chopinzinho","PR","Sul","2014",1,0,1,0,0
"410540","Chopinzinho","PR","Sul","2015",1,0,0,0,1
"410540","Chopinzinho","PR","Sul","2016",3,0,0,1,2
"410540","Chopinzinho","PR","Sul","2017",2,1,0,1,0
"410540","Chopinzinho","PR","Sul","2018",1,0,0,0,1
"410540","Chopinzinho","PR","Sul","2019",1,1,0,0,0
"410540","Chopinzinho","PR","Sul","2020",3,0,0,1,2
"410540","Chopinzinho","PR","Sul","2021",2,0,0,0,2
"410550","Cianorte","PR","Sul","2012",7,1,0,0,6
"410550","Cianorte","PR","Sul","2013",10,0,0,0,0
"410550","Cianorte","PR","Sul","2014",9,1,0,1,7
"410550","Cianorte","PR","Sul","2015",10,4,0,1,5
"410550","Cianorte","PR","Sul","2016",9,1,0,0,8
"410550","Cianorte","PR","Sul","2017",2,0,0,0,2
"410550","Cianorte","PR","Sul","2018",12,4,1,1,6
"410550","Cianorte","PR","Sul","2019",3,0,0,0,3
"410550","Cianorte","PR","Sul","2020",9,0,1,0,8
"410550","Cianorte","PR","Sul","2021",8,1,2,1,4
"410560","Cidade Gaúcha","PR","Sul","2012",1,0,0,0,1
"410560","Cidade Gaúcha","PR","Sul","2013",4,0,1,0,3
"410560","Cidade Gaúcha","PR","Sul","2014",4,1,1,0,2
"410560","Cidade Gaúcha","PR","Sul","2015",1,0,0,1,0
"410560","Cidade Gaúcha","PR","Sul","2016",1,1,0,0,0
"410560","Cidade Gaúcha","PR","Sul","2017",1,0,0,0,1
"410560","Cidade Gaúcha","PR","Sul","2018",3,1,0,1,1
"410560","Cidade Gaúcha","PR","Sul","2019",1,0,0,0,1
"410560","Cidade Gaúcha","PR","Sul","2020",2,1,1,0,0
"410570","Clevelândia","PR","Sul","2012",4,0,1,2,1
"410570","Clevelândia","PR","Sul","2013",3,0,0,1,2
"410570","Clevelândia","PR","Sul","2014",1,0,0,1,0
"410570","Clevelândia","PR","Sul","2015",2,0,0,0,2
"410570","Clevelândia","PR","Sul","2016",4,0,0,1,3
"410570","Clevelândia","PR","Sul","2017",2,0,1,0,1
"410570","Clevelândia","PR","Sul","2018",3,0,0,0,3
"410570","Clevelândia","PR","Sul","2019",2,0,1,0,1
"410570","Clevelândia","PR","Sul","2020",3,0,0,0,3
"410570","Clevelândia","PR","Sul","2021",2,0,0,1,1
"410580","Colombo","PR","Sul","2012",36,6,7,5,18
"410580","Colombo","PR","Sul","2013",32,0,0,0,0
"410580","Colombo","PR","Sul","2014",47,8,9,2,28
"410580","Colombo","PR","Sul","2015",46,0,0,0,0
"410580","Colombo","PR","Sul","2016",32,7,6,6,13
"410580","Colombo","PR","Sul","2017",21,4,2,2,13
"410580","Colombo","PR","Sul","2018",34,5,2,5,22
"410580","Colombo","PR","Sul","2019",28,0,0,0,0
"410580","Colombo","PR","Sul","2020",31,4,5,4,18
"410580","Colombo","PR","Sul","2021",33,0,0,0,0
"410590","Colorado","PR","Sul","2012",2,1,0,0,1
"410590","Colorado","PR","Sul","2013",2,0,0,0,2
"410590","Colorado","PR","Sul","2014",2,0,0,1,1
"410590","Colorado","PR","Sul","2015",3,0,0,0,3
"410590","Colorado","PR","Sul","2016",1,0,0,0,1
"410590","Colorado","PR","Sul","2018",1,0,1,0,0
"410590","Colorado","PR","Sul","2019",3,0,1,0,2
"410600","Congonhinhas","PR","Sul","2012",3,1,1,0,1
"410600","Congonhinhas","PR","Sul","2014",1,0,0,0,1
"410600","Congonhinhas","PR","Sul","2016",2,1,0,0,1
"410600","Congonhinhas","PR","Sul","2018",1,0,0,0,1
"410600","Congonhinhas","PR","Sul","2019",2,0,1,1,0
"410600","Congonhinhas","PR","Sul","2020",1,0,0,0,1
"410610","Conselheiro Mairinck","PR","Sul","2016",1,0,0,1,0
"410610","Conselheiro Mairinck","PR","Sul","2017",1,0,0,0,1
"410610","Conselheiro Mairinck","PR","Sul","2021",1,0,0,0,1
"410620","Contenda","PR","Sul","2014",2,0,2,0,0
"410620","Contenda","PR","Sul","2015",1,0,0,0,1
"410620","Contenda","PR","Sul","2016",3,0,2,1,0
"410620","Contenda","PR","Sul","2017",3,2,0,0,1
"410620","Contenda","PR","Sul","2018",3,0,1,1,1
"410620","Contenda","PR","Sul","2020",3,1,1,0,1
"410620","Contenda","PR","Sul","2021",2,0,0,0,2
"410630","Corbélia","PR","Sul","2012",3,0,2,0,1
"410630","Corbélia","PR","Sul","2013",1,1,0,0,0
"410630","Corbélia","PR","Sul","2014",3,0,0,2,1
"410630","Corbélia","PR","Sul","2015",1,1,0,0,0
"410630","Corbélia","PR","Sul","2016",3,0,1,1,1
"410630","Corbélia","PR","Sul","2017",3,0,2,0,1
"410630","Corbélia","PR","Sul","2018",1,0,0,0,1
"410630","Corbélia","PR","Sul","2019",2,1,0,0,1
"410630","Corbélia","PR","Sul","2021",3,0,0,0,3
"410640","Cornélio Procópio","PR","Sul","2012",3,0,0,0,3
"410640","Cornélio Procópio","PR","Sul","2013",8,0,1,1,6
"410640","Cornélio Procópio","PR","Sul","2014",3,0,1,0,2
"410640","Cornélio Procópio","PR","Sul","2015",7,3,1,1,2
"410640","Cornélio Procópio","PR","Sul","2016",8,4,0,1,3
"410640","Cornélio Procópio","PR","Sul","2017",3,1,0,2,0
"410640","Cornélio Procópio","PR","Sul","2018",4,0,0,0,0
"410640","Cornélio Procópio","PR","Sul","2019",4,0,2,0,2
"410640","Cornélio Procópio","PR","Sul","2020",4,1,1,2,0
"410640","Cornélio Procópio","PR","Sul","2021",2,1,0,1,0
"410645","Coronel Domingos Soares","PR","Sul","2012",4,1,0,1,2
"410645","Coronel Domingos Soares","PR","Sul","2015",2,0,1,1,0
"410645","Coronel Domingos Soares","PR","Sul","2016",1,0,1,0,0
"410645","Coronel Domingos Soares","PR","Sul","2017",3,0,0,1,2
"410645","Coronel Domingos Soares","PR","Sul","2018",1,1,0,0,0
"410645","Coronel Domingos Soares","PR","Sul","2020",1,0,0,1,0
"410650","Coronel Vivida","PR","Sul","2012",2,1,0,1,0
"410650","Coronel Vivida","PR","Sul","2013",5,2,1,0,2
"410650","Coronel Vivida","PR","Sul","2014",2,1,0,1,0
"410650","Coronel Vivida","PR","Sul","2015",3,3,0,0,0
"410650","Coronel Vivida","PR","Sul","2016",2,1,1,0,0
"410650","Coronel Vivida","PR","Sul","2017",2,0,0,0,2
"410650","Coronel Vivida","PR","Sul","2018",4,1,0,1,2
"410650","Coronel Vivida","PR","Sul","2019",3,0,0,0,3
"410650","Coronel Vivida","PR","Sul","2020",3,1,0,0,2
"410650","Coronel Vivida","PR","Sul","2021",6,0,1,1,4
"410655","Corumbataí do Sul","PR","Sul","2015",1,0,0,0,1
"410655","Corumbataí do Sul","PR","Sul","2020",1,0,1,0,0
"410657","Cruzeiro do Iguaçu","PR","Sul","2012",1,0,0,0,1
"410657","Cruzeiro do Iguaçu","PR","Sul","2013",1,0,0,0,1
"410657","Cruzeiro do Iguaçu","PR","Sul","2014",1,0,0,0,1
"410657","Cruzeiro do Iguaçu","PR","Sul","2015",1,0,0,0,1
"410657","Cruzeiro do Iguaçu","PR","Sul","2016",1,0,0,0,1
"410660","Cruzeiro do Oeste","PR","Sul","2012",1,0,0,0,1
"410660","Cruzeiro do Oeste","PR","Sul","2013",3,2,1,0,0
"410660","Cruzeiro do Oeste","PR","Sul","2014",3,0,1,0,2
"410660","Cruzeiro do Oeste","PR","Sul","2016",3,0,1,1,1
"410660","Cruzeiro do Oeste","PR","Sul","2017",3,0,2,1,0
"410660","Cruzeiro do Oeste","PR","Sul","2018",2,1,0,0,1
"410660","Cruzeiro do Oeste","PR","Sul","2019",2,0,0,2,0
"410660","Cruzeiro do Oeste","PR","Sul","2020",6,0,1,2,3
"410660","Cruzeiro do Oeste","PR","Sul","2021",1,1,0,0,0
"410670","Cruzeiro do Sul","PR","Sul","2014",1,0,0,0,1
"410680","Cruz Machado","PR","Sul","2012",2,0,1,0,1
"410680","Cruz Machado","PR","Sul","2013",4,0,1,0,3
"410680","Cruz Machado","PR","Sul","2015",1,0,0,0,1
"410680","Cruz Machado","PR","Sul","2016",1,0,1,0,0
"410680","Cruz Machado","PR","Sul","2017",1,0,0,0,1
"410680","Cruz Machado","PR","Sul","2019",2,0,0,0,2
"410680","Cruz Machado","PR","Sul","2020",2,0,0,0,2
"410685","Cruzmaltina","PR","Sul","2014",1,0,0,1,0
"410690","Curitiba","PR","Sul","2012",191,27,27,24,113
"410690","Curitiba","PR","Sul","2013",196,38,24,25,109
"410690","Curitiba","PR","Sul","2014",172,29,24,15,104
"410690","Curitiba","PR","Sul","2015",179,32,20,23,104
"410690","Curitiba","PR","Sul","2016",175,26,26,21,102
"410690","Curitiba","PR","Sul","2017",160,22,19,15,104
"410690","Curitiba","PR","Sul","2018",135,22,10,9,94
"410690","Curitiba","PR","Sul","2019",127,13,14,8,92
"410690","Curitiba","PR","Sul","2020",117,15,12,13,77
"410690","Curitiba","PR","Sul","2021",119,20,12,14,73
"410700","Curiúva","PR","Sul","2012",4,1,1,0,2
"410700","Curiúva","PR","Sul","2013",1,0,0,0,1
"410700","Curiúva","PR","Sul","2014",4,1,0,0,3
"410700","Curiúva","PR","Sul","2015",1,0,0,0,1
"410700","Curiúva","PR","Sul","2016",2,1,0,0,1
"410700","Curiúva","PR","Sul","2017",3,1,0,0,2
"410700","Curiúva","PR","Sul","2018",2,0,0,1,1
"410700","Curiúva","PR","Sul","2021",1,0,0,0,1
"410710","Diamante do Norte","PR","Sul","2012",1,0,0,0,1
"410710","Diamante do Norte","PR","Sul","2013",1,0,0,0,1
"410710","Diamante do Norte","PR","Sul","2014",1,0,0,0,1
"410712","Diamante do Sul","PR","Sul","2014",1,1,0,0,0
"410712","Diamante do Sul","PR","Sul","2015",1,1,0,0,0
"410712","Diamante do Sul","PR","Sul","2017",1,1,0,0,0
"410712","Diamante do Sul","PR","Sul","2018",1,0,0,0,1
"410715","Diamante D'Oeste","PR","Sul","2013",1,0,0,0,1
"410715","Diamante D'Oeste","PR","Sul","2014",1,0,0,0,1
"410715","Diamante D'Oeste","PR","Sul","2016",1,0,1,0,0
"410715","Diamante D'Oeste","PR","Sul","2017",1,0,0,0,1
"410715","Diamante D'Oeste","PR","Sul","2019",1,1,0,0,0
"410715","Diamante D'Oeste","PR","Sul","2021",1,0,1,0,0
"410720","Dois Vizinhos","PR","Sul","2012",8,2,2,2,2
"410720","Dois Vizinhos","PR","Sul","2013",2,0,0,1,1
"410720","Dois Vizinhos","PR","Sul","2014",5,1,0,1,3
"410720","Dois Vizinhos","PR","Sul","2015",7,0,0,0,0
"410720","Dois Vizinhos","PR","Sul","2018",1,0,0,0,1
"410720","Dois Vizinhos","PR","Sul","2019",4,0,2,0,2
"410720","Dois Vizinhos","PR","Sul","2020",2,0,1,0,1
"410720","Dois Vizinhos","PR","Sul","2021",5,0,0,0,5
"410725","Douradina","PR","Sul","2013",2,0,1,0,1
"410725","Douradina","PR","Sul","2015",1,0,0,0,1
"410725","Douradina","PR","Sul","2020",1,0,0,0,1
"410730","Doutor Camargo","PR","Sul","2015",1,0,0,0,1
"410730","Doutor Camargo","PR","Sul","2021",1,0,0,0,1
"410740","Enéas Marques","PR","Sul","2013",1,0,0,0,1
"410740","Enéas Marques","PR","Sul","2014",1,0,0,0,1
"410740","Enéas Marques","PR","Sul","2016",1,0,0,0,1
"410740","Enéas Marques","PR","Sul","2018",2,0,0,0,2
"410750","Engenheiro Beltrão","PR","Sul","2012",2,0,2,0,0
"410750","Engenheiro Beltrão","PR","Sul","2013",2,0,0,0,2
"410750","Engenheiro Beltrão","PR","Sul","2015",1,0,0,0,1
"410750","Engenheiro Beltrão","PR","Sul","2017",2,0,0,0,2
"410750","Engenheiro Beltrão","PR","Sul","2019",2,0,0,0,2
"410750","Engenheiro Beltrão","PR","Sul","2020",1,0,0,1,0
"410750","Engenheiro Beltrão","PR","Sul","2021",1,1,0,0,0
"410752","Esperança Nova","PR","Sul","2015",2,0,0,0,2
"410753","Entre Rios do Oeste","PR","Sul","2014",1,0,0,0,1
"410753","Entre Rios do Oeste","PR","Sul","2017",2,0,0,0,2
"410753","Entre Rios do Oeste","PR","Sul","2019",1,0,0,0,1
"410754","Espigão Alto do Iguaçu","PR","Sul","2012",1,0,1,0,0
"410754","Espigão Alto do Iguaçu","PR","Sul","2013",3,0,0,1,2
"410754","Espigão Alto do Iguaçu","PR","Sul","2016",1,1,0,0,0
"410754","Espigão Alto do Iguaçu","PR","Sul","2018",1,0,0,0,1
"410754","Espigão Alto do Iguaçu","PR","Sul","2020",1,0,0,0,1
"410755","Farol","PR","Sul","2016",1,0,0,0,1
"410760","Faxinal","PR","Sul","2012",1,0,0,0,1
"410760","Faxinal","PR","Sul","2013",4,1,0,0,3
"410760","Faxinal","PR","Sul","2015",2,0,0,1,1
"410760","Faxinal","PR","Sul","2016",4,0,2,0,2
"410760","Faxinal","PR","Sul","2017",2,1,0,0,1
"410760","Faxinal","PR","Sul","2018",3,1,0,0,2
"410760","Faxinal","PR","Sul","2019",1,0,0,0,1
"410760","Faxinal","PR","Sul","2021",1,0,1,0,0
"410765","Fazenda Rio Grande","PR","Sul","2012",19,2,4,3,10
"410765","Fazenda Rio Grande","PR","Sul","2013",14,0,5,2,7
"410765","Fazenda Rio Grande","PR","Sul","2014",15,2,2,1,10
"410765","Fazenda Rio Grande","PR","Sul","2015",16,2,3,0,11
"410765","Fazenda Rio Grande","PR","Sul","2016",16,3,2,2,9
"410765","Fazenda Rio Grande","PR","Sul","2017",11,2,0,2,7
"410765","Fazenda Rio Grande","PR","Sul","2018",18,4,1,3,10
"410765","Fazenda Rio Grande","PR","Sul","2019",20,0,0,0,0
"410765","Fazenda Rio Grande","PR","Sul","2020",12,3,0,2,7
"410765","Fazenda Rio Grande","PR","Sul","2021",20,0,0,0,0
"410770","Fênix","PR","Sul","2014",1,0,0,0,1
"410770","Fênix","PR","Sul","2015",3,1,1,0,1
"410770","Fênix","PR","Sul","2016",2,0,1,0,1
"410770","Fênix","PR","Sul","2019",1,1,0,0,0
"410773","Fernandes Pinheiro","PR","Sul","2012",1,0,0,0,1
"410773","Fernandes Pinheiro","PR","Sul","2013",2,0,0,0,2
"410773","Fernandes Pinheiro","PR","Sul","2014",1,0,0,0,1
"410773","Fernandes Pinheiro","PR","Sul","2015",2,0,1,0,1
"410773","Fernandes Pinheiro","PR","Sul","2016",1,0,1,0,0
"410773","Fernandes Pinheiro","PR","Sul","2018",1,0,1,0,0
"410773","Fernandes Pinheiro","PR","Sul","2020",1,0,0,0,1
"410775","Figueira","PR","Sul","2012",1,0,0,0,1
"410775","Figueira","PR","Sul","2013",1,0,0,0,0
"410775","Figueira","PR","Sul","2014",3,0,0,0,3
"410775","Figueira","PR","Sul","2019",2,0,0,0,0
"410780","Floraí","PR","Sul","2012",1,0,0,0,1
"410780","Floraí","PR","Sul","2014",1,0,1,0,0
"410780","Floraí","PR","Sul","2017",1,0,1,0,0
"410785","Flor da Serra do Sul","PR","Sul","2013",1,0,0,1,0
"410785","Flor da Serra do Sul","PR","Sul","2015",1,1,0,0,0
"410785","Flor da Serra do Sul","PR","Sul","2017",1,1,0,0,0
"410785","Flor da Serra do Sul","PR","Sul","2020",2,0,0,1,1
"410790","Floresta","PR","Sul","2013",1,0,1,0,0
"410790","Floresta","PR","Sul","2014",1,0,0,0,1
"410790","Floresta","PR","Sul","2018",3,0,1,0,2
"410790","Floresta","PR","Sul","2020",2,0,0,0,2
"410790","Floresta","PR","Sul","2021",1,1,0,0,0
"410800","Florestópolis","PR","Sul","2012",1,1,0,0,0
"410800","Florestópolis","PR","Sul","2014",1,1,0,0,0
"410800","Florestópolis","PR","Sul","2015",2,0,0,0,2
"410800","Florestópolis","PR","Sul","2016",2,1,0,0,1
"410800","Florestópolis","PR","Sul","2017",3,1,0,2,0
"410800","Florestópolis","PR","Sul","2018",4,1,1,0,2
"410800","Florestópolis","PR","Sul","2020",1,0,0,0,1
"410810","Flórida","PR","Sul","2020",1,0,0,0,1
"410810","Flórida","PR","Sul","2021",1,0,1,0,0
"410820","Formosa do Oeste","PR","Sul","2017",1,0,0,0,1
"410820","Formosa do Oeste","PR","Sul","2019",1,0,1,0,0
"410820","Formosa do Oeste","PR","Sul","2020",1,1,0,0,0
"410830","Foz do Iguaçu","PR","Sul","2012",39,6,5,6,22
"410830","Foz do Iguaçu","PR","Sul","2013",37,6,11,1,19
"410830","Foz do Iguaçu","PR","Sul","2014",37,0,0,0,0
"410830","Foz do Iguaçu","PR","Sul","2015",32,0,0,0,0
"410830","Foz do Iguaçu","PR","Sul","2016",30,4,3,2,21
"410830","Foz do Iguaçu","PR","Sul","2017",34,3,3,5,23
"410830","Foz do Iguaçu","PR","Sul","2018",26,6,3,1,16
"410830","Foz do Iguaçu","PR","Sul","2019",33,4,8,5,16
"410830","Foz do Iguaçu","PR","Sul","2020",32,0,0,0,0
"410830","Foz do Iguaçu","PR","Sul","2021",33,8,7,3,15
"410832","Francisco Alves","PR","Sul","2013",2,0,0,0,2
"410832","Francisco Alves","PR","Sul","2015",2,1,0,0,1
"410832","Francisco Alves","PR","Sul","2016",3,0,0,1,2
"410832","Francisco Alves","PR","Sul","2018",1,0,0,0,1
"410832","Francisco Alves","PR","Sul","2019",1,0,0,0,1
"410832","Francisco Alves","PR","Sul","2020",2,1,0,0,1
"410840","Francisco Beltrão","PR","Sul","2012",6,1,1,0,4
"410840","Francisco Beltrão","PR","Sul","2013",4,1,0,1,2
"410840","Francisco Beltrão","PR","Sul","2014",7,1,0,0,6
"410840","Francisco Beltrão","PR","Sul","2015",8,1,3,1,3
"410840","Francisco Beltrão","PR","Sul","2016",6,1,1,0,4
"410840","Francisco Beltrão","PR","Sul","2017",8,1,0,2,5
"410840","Francisco Beltrão","PR","Sul","2018",9,1,0,3,5
"410840","Francisco Beltrão","PR","Sul","2019",9,1,2,2,4
"410840","Francisco Beltrão","PR","Sul","2020",5,0,0,2,3
"410840","Francisco Beltrão","PR","Sul","2021",4,0,1,0,3
"410845","Foz do Jordão","PR","Sul","2013",1,0,0,0,1
"410845","Foz do Jordão","PR","Sul","2017",1,0,0,1,0
"410845","Foz do Jordão","PR","Sul","2019",1,0,0,0,1
"410845","Foz do Jordão","PR","Sul","2020",1,0,1,0,0
"410845","Foz do Jordão","PR","Sul","2021",2,0,1,0,1
"410850","General Carneiro","PR","Sul","2012",2,0,0,0,0
"410850","General Carneiro","PR","Sul","2013",1,0,0,0,1
"410850","General Carneiro","PR","Sul","2014",1,0,0,1,0
"410850","General Carneiro","PR","Sul","2015",4,1,0,0,3
"410850","General Carneiro","PR","Sul","2016",2,0,0,0,2
"410850","General Carneiro","PR","Sul","2017",1,1,0,0,0
"410850","General Carneiro","PR","Sul","2020",3,1,1,0,1
"410855","Godoy Moreira","PR","Sul","2012",1,0,0,0,1
"410860","Goioerê","PR","Sul","2012",3,0,1,0,2
"410860","Goioerê","PR","Sul","2013",5,2,0,2,1
"410860","Goioerê","PR","Sul","2014",3,0,0,0,3
"410860","Goioerê","PR","Sul","2015",2,1,0,0,1
"410860","Goioerê","PR","Sul","2016",3,0,0,1,2
"410860","Goioerê","PR","Sul","2017",5,1,0,1,3
"410860","Goioerê","PR","Sul","2018",3,1,0,0,2
"410860","Goioerê","PR","Sul","2020",1,0,1,0,0
"410860","Goioerê","PR","Sul","2021",2,0,1,0,1
"410865","Goioxim","PR","Sul","2012",1,0,0,0,1
"410865","Goioxim","PR","Sul","2013",2,1,0,0,1
"410865","Goioxim","PR","Sul","2014",1,1,0,0,0
