"codmunres","ano","obitos_fetais_mais_22sem","fetal_peso_menos_1000","fetal_peso_1000_1499","fetal_peso_1500_2499","fetal_peso_mais_2500","fetal_antes","fetal_durante","fetal_depois","fetal_antes_peso_menos_1000","fetal_antes_peso_1000_1499","fetal_antes_peso_1500_2499","fetal_antes_peso_mais_2500","fetal_durante_peso_menos_1000","fetal_durante_peso_1000_1499","fetal_durante_peso_1500_2499","fetal_durante_peso_mais_2500","fetal_depois_peso_menos_1000","fetal_depois_peso_1000_1499","fetal_depois_peso_1500_2499","fetal_depois_peso_mais_2500"
"110094",2013,5,1,0,2,1,5,0,0,1,0,2,1,0,0,0,0,0,0,0,0
"110094",2014,3,1,2,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"110094",2015,5,1,0,2,1,4,1,0,0,0,2,1,1,0,0,0,0,0,0,0
"110094",2016,6,3,0,1,2,5,0,0,2,0,1,2,0,0,0,0,0,0,0,0
"110094",2017,8,3,2,2,1,8,0,0,3,2,2,1,0,0,0,0,0,0,0,0
"110094",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110094",2019,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"110100",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110100",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110100",2014,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"110100",2015,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"110100",2016,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"110100",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110100",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110100",2019,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"110110",2012,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"110110",2013,4,0,3,0,1,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0
"110110",2014,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"110110",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110110",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110110",2017,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"110110",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110110",2019,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"110120",2012,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"110120",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110120",2014,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"110120",2015,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"110120",2016,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"110120",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110120",2018,2,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"110120",2019,3,1,0,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"110130",2012,5,1,1,2,1,4,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"110130",2013,3,1,1,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"110130",2014,3,1,0,1,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"110130",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110130",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110130",2017,3,0,0,2,1,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0
"110130",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110130",2019,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110140",2012,4,1,2,0,1,4,0,0,1,2,0,1,0,0,0,0,0,0,0,0
"110140",2013,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"110140",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110140",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110140",2016,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"110140",2017,2,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"110140",2018,3,1,0,1,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"110140",2019,3,1,1,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"110143",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110143",2013,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"110143",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110143",2015,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"110143",2016,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"110143",2017,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"110143",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110143",2019,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"110145",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110145",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110145",2014,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"110145",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110145",2016,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"110145",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110145",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110145",2019,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"110146",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110146",2013,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"110146",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110146",2015,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"110146",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110146",2017,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"110146",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110146",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110147",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110147",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110147",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110147",2015,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"110147",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110147",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110147",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110147",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110148",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110148",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110148",2014,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"110148",2015,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"110148",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110148",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110148",2018,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"110148",2019,2,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"110149",2012,4,0,0,2,2,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"110149",2013,4,0,0,2,2,3,1,0,0,0,2,1,0,0,0,1,0,0,0,0
"110149",2014,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"110149",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110149",2016,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"110149",2017,3,1,0,1,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"110149",2018,3,0,2,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"110149",2019,3,2,1,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"110150",2012,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"110150",2013,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"110150",2014,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"110150",2015,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"110150",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110150",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110150",2018,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"110150",2019,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"110155",2012,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"110155",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110155",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110155",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110155",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110155",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110155",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110155",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110160",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110160",2013,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"110160",2014,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"110160",2015,3,1,0,1,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"110160",2016,2,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"110160",2017,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"110160",2018,3,1,0,0,2,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0
"110160",2019,3,0,1,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"110170",2012,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"110170",2013,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"110170",2014,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"110170",2015,3,0,0,2,1,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0
"110170",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110170",2017,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"110170",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110170",2019,3,0,0,2,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"110175",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110175",2013,3,2,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"110175",2014,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"110175",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110175",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110175",2017,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"110175",2018,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"110175",2019,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"110180",2012,3,2,0,1,0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0
"110180",2013,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"110180",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110180",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110180",2016,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110180",2017,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"110180",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110180",2019,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"120001",2012,6,1,0,2,1,2,3,0,0,0,1,0,0,0,1,1,0,0,0,0
"120001",2013,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120001",2014,4,0,0,1,3,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0
"120001",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120001",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120001",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120001",2018,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"120001",2019,3,0,0,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"120005",2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120005",2013,3,2,0,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"120005",2014,3,2,0,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"120005",2015,3,1,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"120005",2016,4,0,1,1,2,3,1,0,0,1,1,1,0,0,0,1,0,0,0,0
"120005",2017,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"120005",2018,4,1,0,0,3,3,1,0,0,0,0,3,1,0,0,0,0,0,0,0
"120005",2019,5,1,0,0,4,3,2,0,1,0,0,2,0,0,0,2,0,0,0,0
"120010",2012,8,3,2,1,2,6,0,0,2,2,1,1,0,0,0,0,0,0,0,0
"120010",2013,6,0,2,1,3,6,0,0,0,2,1,3,0,0,0,0,0,0,0,0
"120010",2014,9,2,0,2,0,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0
"120010",2015,7,1,1,1,3,6,1,0,1,1,1,2,0,0,0,1,0,0,0,0
"120010",2016,6,0,1,3,0,5,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"120010",2017,3,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"120010",2018,6,2,0,3,1,6,0,0,2,0,3,1,0,0,0,0,0,0,0,0
"120010",2019,11,3,0,5,2,8,2,0,3,0,4,1,0,0,1,1,0,0,0,0
"120013",2012,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120013",2013,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"120013",2014,3,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"120013",2015,5,1,2,2,0,5,0,0,1,2,2,0,0,0,0,0,0,0,0,0
"120013",2016,3,0,0,1,2,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"120013",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120013",2018,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"120013",2019,4,2,1,0,1,4,0,0,2,1,0,1,0,0,0,0,0,0,0,0
"120017",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120017",2013,3,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"120017",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120017",2015,2,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"120017",2016,4,0,1,2,1,4,0,0,0,1,2,1,0,0,0,0,0,0,0,0
"120017",2017,5,0,0,4,1,5,0,0,0,0,4,1,0,0,0,0,0,0,0,0
"120017",2018,4,0,1,1,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0
"120017",2019,2,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"120020",2012,24,4,1,11,8,17,0,0,2,1,9,5,0,0,0,0,0,0,0,0
"120020",2013,21,6,2,4,7,15,2,0,6,1,4,3,0,0,0,2,0,0,0,0
"120020",2014,17,4,4,4,5,16,0,0,4,3,4,5,0,0,0,0,0,0,0,0
"120020",2015,11,1,2,3,5,9,0,0,1,1,2,5,0,0,0,0,0,0,0,0
"120020",2016,11,0,1,4,5,8,1,0,0,1,3,4,0,0,0,1,0,0,0,0
"120020",2017,14,5,1,5,2,14,0,0,5,1,5,2,0,0,0,0,0,0,0,0
"120020",2018,17,2,1,10,3,15,2,0,2,1,9,2,0,0,1,1,0,0,0,0
"120020",2019,11,2,4,4,1,11,0,0,2,4,4,1,0,0,0,0,0,0,0,0
"120025",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120025",2013,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"120025",2014,3,1,1,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"120025",2015,3,0,0,2,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"120025",2016,4,2,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"120025",2017,3,1,1,0,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0
"120025",2018,5,1,0,2,2,4,1,0,1,0,2,1,0,0,0,1,0,0,0,0
"120025",2019,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"120030",2012,8,0,1,2,5,7,0,0,0,0,2,5,0,0,0,0,0,0,0,0
"120030",2013,8,3,0,2,1,8,0,0,3,0,2,1,0,0,0,0,0,0,0,0
"120030",2014,9,0,3,2,4,7,0,0,0,3,1,3,0,0,0,0,0,0,0,0
"120030",2015,18,4,3,5,5,16,0,0,3,3,5,4,0,0,0,0,0,0,0,0
"120030",2016,10,1,1,2,5,10,0,0,1,1,2,5,0,0,0,0,0,0,0,0
"120030",2017,12,3,1,4,4,11,0,0,3,1,4,3,0,0,0,0,0,0,0,0
"120030",2018,18,8,1,5,4,17,1,0,8,1,5,3,0,0,0,1,0,0,0,0
"120030",2019,14,5,2,2,5,13,0,0,5,2,1,5,0,0,0,0,0,0,0,0
"120032",2012,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"120032",2013,2,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"120032",2014,6,0,0,3,3,6,0,0,0,0,3,3,0,0,0,0,0,0,0,0
"120032",2015,3,1,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"120032",2016,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"120032",2017,5,0,0,1,4,2,3,0,0,0,1,1,0,0,0,3,0,0,0,0
"120032",2018,6,0,0,2,3,5,1,0,0,0,2,2,0,0,0,1,0,0,0,0
"120032",2019,4,1,1,0,2,4,0,0,1,1,0,2,0,0,0,0,0,0,0,0
"120033",2012,3,0,0,2,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"120033",2013,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"120033",2014,3,1,1,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"120033",2015,6,0,0,4,2,5,1,0,0,0,3,2,0,0,1,0,0,0,0,0
"120033",2016,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"120033",2017,5,1,0,1,3,5,0,0,1,0,1,3,0,0,0,0,0,0,0,0
"120033",2018,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"120033",2019,7,1,1,3,2,7,0,0,1,1,3,2,0,0,0,0,0,0,0,0
"120034",2012,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120034",2013,3,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"120034",2014,2,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"120034",2015,3,2,0,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"120034",2016,2,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"120034",2017,7,0,1,1,4,6,1,0,0,1,0,4,0,0,1,0,0,0,0,0
"120034",2018,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"120034",2019,3,1,0,1,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0
"120035",2012,4,1,1,2,0,3,1,0,1,1,1,0,0,0,1,0,0,0,0,0
"120035",2013,3,0,1,0,2,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0
"120035",2014,7,0,1,3,3,7,0,0,0,1,3,3,0,0,0,0,0,0,0,0
"120035",2015,4,1,0,2,1,4,0,0,1,0,2,1,0,0,0,0,0,0,0,0
"120035",2016,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"120035",2017,7,2,1,1,3,6,0,0,2,1,0,3,0,0,0,0,0,0,0,0
"120035",2018,4,0,0,2,2,3,1,0,0,0,2,1,0,0,0,1,0,0,0,0
"120035",2019,3,1,0,1,1,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0
"120038",2012,2,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"120038",2013,5,0,0,2,3,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0
"120038",2014,2,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"120038",2015,4,0,1,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"120038",2016,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"120038",2017,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"120038",2018,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"120038",2019,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"120039",2012,5,0,0,0,5,1,4,0,0,0,0,1,0,0,0,4,0,0,0,0
"120039",2013,3,0,0,1,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"120039",2014,4,1,0,0,3,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0
"120039",2015,5,1,0,0,4,3,2,0,1,0,0,2,0,0,0,2,0,0,0,0
"120039",2016,2,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"120039",2017,8,1,3,1,3,6,1,0,1,3,0,2,0,0,1,0,0,0,0,0
"120039",2018,4,2,1,0,1,4,0,0,2,1,0,1,0,0,0,0,0,0,0,0
"120039",2019,4,0,1,1,2,4,0,0,0,1,1,2,0,0,0,0,0,0,0,0
"120040",2012,44,10,5,12,13,40,2,0,8,5,11,12,0,0,1,1,0,0,0,0
"120040",2013,72,14,12,28,15,67,1,0,12,12,27,13,0,0,0,1,0,0,0,0
"120040",2014,60,16,12,13,18,58,2,0,16,10,13,18,0,2,0,0,0,0,0,0
"120040",2015,58,12,9,13,22,53,5,0,12,8,11,21,0,1,2,1,0,0,0,0
"120040",2016,57,18,11,13,14,49,6,0,12,9,13,14,4,2,0,0,0,0,0,0
"120040",2017,50,14,8,12,16,44,5,0,11,7,11,15,2,1,1,1,0,0,0,0
"120040",2018,62,19,10,23,10,58,4,0,16,10,22,10,3,0,1,0,0,0,0,0
"120040",2019,66,17,9,18,20,61,5,0,15,9,18,17,2,0,0,3,0,0,0,0
"120042",2012,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"120042",2013,6,2,0,0,3,6,0,0,2,0,0,3,0,0,0,0,0,0,0,0
"120042",2014,5,2,1,1,1,5,0,0,2,1,1,1,0,0,0,0,0,0,0,0
"120042",2015,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"120042",2016,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"120042",2017,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"120042",2018,4,0,2,1,1,4,0,0,0,2,1,1,0,0,0,0,0,0,0,0
"120042",2019,4,1,0,2,1,4,0,0,1,0,2,1,0,0,0,0,0,0,0,0
"120043",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120043",2013,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"120043",2014,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"120043",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120043",2016,4,1,0,1,2,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"120043",2017,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"120043",2018,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"120043",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120045",2012,3,0,0,2,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"120045",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120045",2014,5,1,0,2,1,5,0,0,1,0,2,1,0,0,0,0,0,0,0,0
"120045",2015,6,0,2,2,2,6,0,0,0,2,2,2,0,0,0,0,0,0,0,0
"120045",2016,10,2,1,1,6,10,0,0,2,1,1,6,0,0,0,0,0,0,0,0
"120045",2017,2,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"120045",2018,9,2,1,3,3,8,1,0,2,1,3,2,0,0,0,1,0,0,0,0
"120045",2019,6,3,0,3,0,6,0,0,3,0,3,0,0,0,0,0,0,0,0,0
"120050",2012,8,2,0,3,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"120050",2013,14,2,2,2,8,7,0,0,1,1,2,3,0,0,0,0,0,0,0,0
"120050",2014,5,0,3,0,2,5,0,0,0,3,0,2,0,0,0,0,0,0,0,0
"120050",2015,12,5,0,0,7,11,0,0,4,0,0,7,0,0,0,0,0,0,0,0
