CODMUNRES,ANO,subregistro_SINASC,subregistro_SIM
150172,2015,4.0992,14.7463
150172,2016,1.5973,7.1162
150172,2017,1.7695,0.8757
150172,2018,0.9567,2.9477
150172,2019,0.3759,3.9201
150175,2015,1.3926,4.504
150175,2016,4.2495,5.2308
150175,2017,5.5986,1.0834
150175,2018,4.1575,0.7172
150175,2019,0.09,3.7531
150178,2015,0.8233,6.3317
150178,2016,0.5503,2.27
150178,2017,0.9244,0.9617
150178,2018,0.4902,1.3253
150178,2019,0.3738,1.1483
150180,2015,4.1943,3.6325
150180,2016,5.077,4.8373
150180,2017,3.5651,5.0245
150180,2018,2.3542,3.5379
150180,2019,0.8958,0.8652
150190,2015,5.8884,7.2818
150190,2016,6.5091,5.6419
150190,2017,5.3426,6.0005
150190,2018,2.4987,5.0613
150190,2019,3.4412,2.5673
150195,2015,4.7404,3.4573
150195,2016,1.3968,3.9527
150195,2017,3.5675,1.7472
150195,2018,3.2101,7.4947
150195,2019,1.4461,3.1637
150200,2015,19.7874,28.6069
150200,2016,30.1307,28.0875
150200,2017,21.5569,24.793
150200,2018,11.7969,13.2496
150200,2019,1.9833,9.2055
150210,2015,4.9405,17.4998
150210,2016,3.5903,11.8067
150210,2017,2.0341,7.2633
150210,2018,2.1879,5.5812
150210,2019,1.0218,1.2972
150215,2015,0.8762,2.1205
150215,2016,0.3146,1.288
150215,2017,0.4003,0.5593
150215,2018,0.2501,1.8455
150215,2019,0.057,0.8583
150220,2015,0.7043,1.8528
150220,2016,0.77,1.5357
150220,2017,0.6926,1.7747
150220,2018,0.8917,3.3858
150220,2019,0.1471,1.5316
150230,2015,4.3399,9.1875
150230,2016,6.8096,9.6999
150230,2017,5.9376,6.5026
150230,2018,1.1621,3.3158
150230,2019,0.4814,1.5013
150240,2015,0.6178,1.1589
150240,2016,0.3976,0.8294
150240,2017,0.386,0.7505
150240,2018,0.1895,0.8093
150240,2019,0.2965,0.9104
150250,2015,12.9076,13.456
150250,2016,8.9978,6.4266
150250,2017,8.5933,11.6341
150250,2018,4.1481,2.4952
150250,2019,2.6822,1.8645
150260,2015,2.5234,2.8777
150260,2016,2.212,2.1603
150260,2017,1.4282,2.179
150260,2018,3.6074,3.1886
150260,2019,1.8899,0.509
150270,2015,2.4826,3.8324
150270,2016,2.9688,1.344
150270,2017,1.3362,1.8987
150270,2018,0.6181,1.0723
150270,2019,0.2063,1.1464
150275,2015,3.5249,4.0898
150275,2016,4.1464,6.6524
150275,2017,3.8728,3.1979
150275,2018,2.3522,3.8995
150275,2019,3.8977,3.5853
150276,2015,5.1045,17.9867
150276,2016,9.8357,2.6497
150276,2017,6.8583,15.1624
150276,2018,3.8257,6.5474
150276,2019,3.2787,2.6911
150277,2015,1.7808,2.0499
150277,2016,1.1089,1.7712
150277,2017,0.502,1.6012
150277,2018,0.1389,3.708
150277,2019,0.0747,2.0326
150280,2015,21.7501,42.9786
150280,2016,12.8742,20.5499
150280,2017,8.6084,23.7834
150280,2018,4.7118,8.6932
150280,2019,4.4139,9.7677
150285,2015,4.6541,2.1127
150285,2016,6.3386,1.8652
150285,2017,14.7355,8.1987
150285,2018,4.1035,7.7245
150285,2019,7.8737,5.2231
150290,2015,4.5868,7.9232
150290,2016,2.5401,5.8043
150290,2017,2.1433,5.2663
150290,2018,3.8406,7.3965
150290,2019,2.914,3.1459
150293,2015,1.2009,2.875
150293,2016,0.7728,1.7381
150293,2017,1.103,2.5302
150293,2018,0.3297,3.5381
150293,2019,0.5874,2.0639
150295,2015,0.7133,3.2016
150295,2016,0.5437,2.2059
150295,2017,0.8979,1.4722
150295,2018,0.3586,1.4288
150295,2019,0.101,1.1811
150300,2015,5.928,11.5747
150300,2016,5.1111,1.3813
150300,2017,6.5841,14.2163
150300,2018,1.5552,0.9573
150300,2019,2.0877,3.0756
150304,2015,4.24,12.5756
150304,2016,1.8316,1.2698
150304,2017,1.4234,2.1401
150304,2018,1.2577,4.0706
150304,2019,0.1012,0.6804
150307,2015,7.6411,3.5206
150307,2016,2.7713,6.7064
150307,2017,1.9503,4.5758
150307,2018,1.3574,5.9538
150307,2019,0.7847,3.0898
150309,2015,3.6273,7.8215
150309,2016,2.3406,2.0107
150309,2017,1.9306,3.3602
150309,2018,1.5658,3.3963
150309,2019,1.9687,5.4635
150310,2015,9.7943,31.0212
150310,2016,7.2046,19.2992
150310,2017,5.0659,23.1629
150310,2018,4.1742,17.8367
150310,2019,2.7972,15.9056
150320,2015,6.1493,8.0902
150320,2016,4.0964,5.3529
150320,2017,3.674,3.4553
150320,2018,3.0153,2.0518
150320,2019,3.484,1.9896
150330,2015,4.7559,13.365
150330,2016,2.8457,8.0836
150330,2017,3.7845,6.9314
150330,2018,3.4961,6.9865
150330,2019,2.3802,5.0709
150340,2015,4.0256,7.1111
150340,2016,3.566,5.0112
150340,2017,0.7945,7.7289
150340,2018,3.6693,2.2306
150340,2019,2.1729,2.0537
150345,2015,3.3596,5.0313
150345,2016,1.7195,3.7876
150345,2017,1.0557,3.3824
150345,2018,0.7194,2.5877
150345,2019,0.2609,4.3817
150350,2015,4.666,12.1462
150350,2016,3.6539,6.5485
150350,2017,2.6999,7.9935
150350,2018,3.3949,6.0663
150350,2019,2.839,4.0907
150360,2015,38.4737,3.7382
150360,2016,14.282,3.0789
150360,2017,3.9886,4.1393
150360,2018,6.0807,2.3588
150360,2019,2.47,1.7934
150370,2015,1.9491,2.5637
150370,2016,0.7811,2.3207
150370,2017,0.5521,1.4188
150370,2018,0.8082,1.8832
150370,2019,0.8563,2.3772
150375,2015,5.5374,7.9792
150375,2016,6.5145,7.1635
150375,2017,3.3736,3.2971
150375,2018,3.311,7.0684
150375,2019,4.0342,0.506
150380,2015,3.1196,4.8944
150380,2016,4.3409,1.7916
150380,2017,2.3196,1.4453
150380,2018,1.6649,4.2339
150380,2019,1.8298,1.7162
150390,2015,11.2836,23.2072
150390,2016,6.8948,13.0955
150390,2017,5.1254,10.0167
150390,2018,1.574,6.2471
150390,2019,0.9616,3.4228
150400,2015,7.8975,13.1186
150400,2016,3.9679,10.5703
150400,2017,3.7902,6.4843
150400,2018,1.207,5.8797
150400,2019,0.3814,5.3093
150405,2015,2.646,5.6285
150405,2016,1.8679,2.6107
150405,2017,0.7379,1.4548
150405,2018,0.0912,1.3331
150405,2019,0.2264,1.1105
150410,2015,2.5793,6.062
150410,2016,3.1957,2.9225
150410,2017,1.2469,2.4231
150410,2018,2.1851,0.6775
150410,2019,0.8822,2.5891
150420,2015,2.1675,2.2673
150420,2016,0.7264,1.9527
150420,2017,0.6906,1.4057
150420,2018,0.6629,1.2835
150420,2019,0.5724,0.8372
150430,2015,3.9684,8.6611
150430,2016,4.6481,5.9556
150430,2017,2.5592,6.5637
150430,2018,2.9532,4.9109
150430,2019,1.4659,9.9563
150440,2015,3.9886,4.3287
150440,2016,3.5181,2.9494
150440,2017,1.7631,1.2127
150440,2018,3.6508,4.3487
150440,2019,2.7617,1.5352
150442,2015,0.4764,3.2335
150442,2016,0.6619,2.221
150442,2017,0.5693,1.4479
150442,2018,0.6835,1.2639
150442,2019,0.179,1.6801
150445,2015,3.2147,5.8646
150445,2016,1.9953,3.711
150445,2017,1.1755,0.8738
150445,2018,2.4482,0.8025
150445,2019,0.0989,1.5161
150450,2015,4.2184,31.0906
150450,2016,3.9335,12.4121
150450,2017,4.0333,7.976
150450,2018,2.2689,12.3339
150450,2019,1.3341,2.2633
150460,2015,5.9501,17.3237
150460,2016,3.7498,11.2067
150460,2017,2.2361,6.0267
150460,2018,2.8925,3.2946
150460,2019,1.3532,4.9179
150470,2015,5.8859,17.43
150470,2016,4.3608,7.8828
150470,2017,4.8103,3.3902
150470,2018,3.1531,3.3955
150470,2019,2.8467,3.64
150475,2015,2.515,8.7127
150475,2016,3.0883,2.2382
150475,2017,1.7002,0.9548
150475,2018,0.6333,0.5526
150475,2019,0.7031,1.3369
150480,2015,2.0679,4.1516
150480,2016,1.3413,2.3842
150480,2017,0.395,2.1007
150480,2018,0.6622,2.5962
150480,2019,0.3729,2.91
150490,2015,7.1248,13.054
150490,2016,4.985,11.778
150490,2017,5.1824,11.6637
150490,2018,5.0677,3.9873
150490,2019,2.94,3.8105
150495,2015,4.6803,6.6139
150495,2016,3.6953,4.8572
150495,2017,1.0897,5.84
150495,2018,0.8104,7.8132
150495,2019,0.7714,1.1231
150497,2015,2.8402,3.0571
150497,2016,2.2996,1.3754
150497,2017,1.4989,3.8384
150497,2018,3.3821,0.877
150497,2019,1.7972,1.7686
150500,2015,2.726,2.6859
150500,2016,2.5125,6.1379
150500,2017,0.7488,5.7129
150500,2018,4.0287,3.6636
150500,2019,2.2527,7.7029
150503,2015,3.2059,3.4645
150503,2016,1.446,3.0092
150503,2017,0.7835,1.5249
150503,2018,2.1594,3.0672
150503,2019,0.2134,0.933
150506,2015,6.3507,19.026
150506,2016,1.3693,14.8656
150506,2017,1.9796,13.1409
150506,2018,1.6865,13.4468
150506,2019,2.1133,5.6771
150510,2015,3.6458,3.9836
150510,2016,3.2671,1.854
150510,2017,2.2475,3.7118
150510,2018,2.1977,4.2388
150510,2019,1.0462,1.6963
150520,2015,4.6801,7.1553
150520,2016,2.6403,6.7208
150520,2017,1.5092,2.0144
150520,2018,1.98,3.7251
150520,2019,1.2059,1.5539
150530,2015,3.5319,7.2449
150530,2016,1.6968,3.7463
150530,2017,4.1936,3.7583
150530,2018,2.7624,3.4033
150530,2019,1.9424,1.9429
150540,2015,4.9763,20.777
150540,2016,2.0268,21.7393
150540,2017,4.9649,20.2711
150540,2018,6.5907,17.674
150540,2019,5.0484,17.9751
150543,2015,3.5539,5.0225
150543,2016,0.5199,1.3512
150543,2017,1.1482,2.1814
150543,2018,0.7583,2.6184
150543,2019,0.443,1.3611
150548,2015,3.2457,5.2065
150548,2016,0.8652,4.5011
150548,2017,1.1198,2.2073
150548,2018,0.8516,3.9722
150548,2019,0.2406,1.226
150549,2015,4.0516,7.6103
150549,2016,2.3415,4.4151
150549,2017,3.8664,3.5353
150549,2018,3.778,3.9269
150549,2019,7.0896,0.4821
150550,2015,3.1138,4.3448
150550,2016,2.4652,2.4725
150550,2017,1.4879,2.6315
150550,2018,0.9491,1.6184
150550,2019,0.6641,1.076
150553,2015,0.8113,1.7561
150553,2016,0.3893,2.0653
150553,2017,0.6144,1.0827
150553,2018,0.4589,1.2343
150553,2019,0.2378,1.2327
150555,2015,15.1877,16.3754
150555,2016,13.1502,14.0691
150555,2017,10.3871,7.2328
150555,2018,5.7442,4.2483
150555,2019,5.7617,9.8255
150560,2015,5.6645,9.0726
150560,2016,1.3407,2.2303
150560,2017,3.5174,3.4927
150560,2018,2.675,2.533
150560,2019,0.0927,0.576
150563,2015,2.5378,7.3565
150563,2016,1.1467,1.4778
150563,2017,0.2622,2.9545
150563,2018,0.2186,0.8857
150563,2019,0.6615,0.5996
150565,2015,11.2928,4.9907
150565,2016,5.6132,5.1002
150565,2017,7.2996,7.2487
150565,2018,2.8079,8.9502
150565,2019,1.2862,1.73
150570,2015,11.4128,28.177
150570,2016,8.9923,22.0772
150570,2017,5.9934,14.7484
150570,2018,2.2949,4.7981
150570,2019,0.4164,2.8362
150580,2015,4.6103,5.807
150580,2016,3.1211,1.8186
150580,2017,3.1553,4.9575
150580,2018,1.6744,8.8685
150580,2019,1.0179,2.8326
150590,2015,6.966,7.3416
150590,2016,6.849,6.2584
150590,2017,5.8184,3.9473
150590,2018,4.6628,2.9194
150590,2019,3.4042,3.4725
150600,2015,7.1917,7.0604
150600,2016,4.9638,3.2496
150600,2017,2.162,7.0398
150600,2018,1.5924,3.0949
150600,2019,0.7379,0.6197
150610,2015,1.3165,4.7418
150610,2016,1.3755,0.8791
150610,2017,2.9635,2.9365
150610,2018,1.1979,2.7807
150610,2019,1.5953,2.4759
150611,2015,5.5741,10.4896
150611,2016,7.179,6.4275
150611,2017,4.3955,2.5851
150611,2018,4.2365,3.5911
150611,2019,4.7038,3.3738
150613,2015,1.1537,2.6238
150613,2016,1.092,1.36
150613,2017,0.5882,1.1033
150613,2018,0.2641,0.7738
150613,2019,0.2359,0.4271
150616,2015,4.8984,3.0035
150616,2016,0.6454,4.6205
150616,2017,0.5757,1.777
150616,2018,0.4939,0.7463
150616,2019,0.0833,0.4739
150618,2015,1.8542,4.8331
150618,2016,1.4282,2.6644
150618,2017,0.416,2.5814
150618,2018,0.1714,3.5831
150618,2019,0.2987,3.0235
150619,2015,18.7822,8.9465
150619,2016,6.1554,10.5593
150619,2017,9.3802,10.9441
150619,2018,5.2449,13.5805
150619,2019,5.0807,9.9077
150620,2015,3.4183,8.1305
150620,2016,1.5883,0.8253
150620,2017,7.0507,4.482
150620,2018,2.6355,1.7166
150620,2019,0.3295,2.4233
150630,2015,3.2918,20.323
150630,2016,6.0075,9.9863
150630,2017,6.0286,3.9243
150630,2018,7.1845,4.8222
150630,2019,3.4139,1.2962
150635,2015,1.8527,2.2946
150635,2016,0.9971,2.0472
150635,2017,1.0266,3.9844
150635,2018,0.9705,0.7244
150635,2019,0.3288,3.5527
150640,2015,5.8637,1.7453
150640,2016,10.0633,7.5754
150640,2017,12.2366,10.9344
150640,2018,14.2838,11.7386
150640,2019,6.5167,2.923
150650,2015,2.4351,3.3306
150650,2016,1.9468,2.2943
150650,2017,1.7528,2.8732
150650,2018,1.7004,2.2811
150650,2019,1.0749,3.4081
150655,2015,3.2942,6.0064
150655,2016,2.5723,4.1866
150655,2017,1.2448,5.2112
150655,2018,1.858,3.7879
150655,2019,1.4518,0.6455
150658,2015,5.0928,8.9956
150658,2016,6.0485,1.4285
150658,2017,1.6568,2.4939
150658,2018,1.7731,0.8149
150658,2019,0.607,2.1701
150660,2015,2.0071,3.4534
150660,2016,2.5105,3.46
150660,2017,1.5083,4.2436
150660,2018,1.7962,1.2423
150660,2019,3.702,2.8086
150670,2015,5.8664,3.4065
150670,2016,5.9995,3.1332
150670,2017,3.5908,2.831
150670,2018,9.2694,2.4533
150670,2019,2.3135,5.1065
150680,2015,2.0859,3.956
150680,2016,2.0073,3.6164
150680,2017,1.3574,3.4968
150680,2018,0.9501,3.5923
150680,2019,0.4926,2.2232
150690,2015,8.416,32.0078
150690,2016,1.7787,5.5303
150690,2017,5.5949,0.7425
150690,2018,2.2495,0.4891
150690,2019,0.0829,2.6838
150700,2015,3.3391,9.3298
150700,2016,1.0353,2.642
150700,2017,1.7584,2.1138
150700,2018,1.0653,1.1262
150700,2019,0.4367,0.353
150710,2015,2.2983,33.5674
150710,2016,2.9344,27.9578
150710,2017,3.8056,6.957
150710,2018,4.336,3.6809
150710,2019,0.5486,3.2151
150715,2015,5.2715,8.6408
150715,2016,1.9676,1.704
150715,2017,3.9018,0.7177
150715,2018,2.9188,1.3895
150715,2019,0.3544,1.3361
150720,2015,2.9137,2.0833
150720,2016,0.8054,1.604
150720,2017,1.0552,3.7196
150720,2018,0.406,2.1683
150720,2019,0.3294,2.7309
150730,2015,3.0526,3.8067
150730,2016,1.1429,1.8457
150730,2017,0.9401,1.7246
150730,2018,0.7908,2.7042
150730,2019,0.7968,1.5764
150740,2015,1.3018,4.2004
150740,2016,1.0562,4.4223
150740,2017,0.6245,4.1159
150740,2018,1.372,2.3941
150740,2019,0.4747,2.9834
150745,2015,4.7516,7.0112
150745,2016,0.777,2.5365
150745,2017,1.4265,5.2106
150745,2018,0.7081,3.8768
150745,2019,0.0779,2.9825
150746,2015,13.0785,4.6267
150746,2016,0.3712,3.2816
150746,2017,1.7065,3.3923
150746,2018,2.3057,11.2842
150746,2019,2.5009,7.6968
150747,2015,3.9915,9.234
150747,2016,3.0335,5.5196
150747,2017,6.6567,5.0311
150747,2018,4.4393,6.553
150747,2019,2.2686,5.9398
150750,2015,8.7651,5.8988
150750,2016,3.9537,1.3239
150750,2017,0.2453,0.8956
150750,2018,2.7047,2.667
150750,2019,1.2666,0.6054
150760,2015,1.8833,3.9075
150760,2016,1.3636,3.789
150760,2017,1.5746,2.8294
150760,2018,2.5128,3.5959
150760,2019,1.2763,1.0724
150770,2015,5.9652,33.2157
150770,2016,5.3599,27.4924
150770,2017,5.9111,18.6918
150770,2018,4.5866,20.8482
150770,2019,4.1092,30.5775
150775,2015,0.601,1.2094
150775,2016,1.3143,8.3953
150775,2017,0.2827,4.2423
150775,2018,3.5847,9.2396
150775,2019,3.2962,0.4528
150780,2015,4.2586,14.9496
150780,2016,1.6378,3.1406
150780,2017,0.5931,1.1616
150780,2018,1.1676,4.1917
150780,2019,0.7302,0.7107
150790,2015,4.0045,48.2589
150790,2016,4.2403,39.072
150790,2017,4.192,25.7625
150790,2018,2.7346,19.6889
150790,2019,1.6534,18.5423
150795,2015,2.9657,7.1382
150795,2016,1.7215,1.8936
150795,2017,1.1755,1.5769
150795,2018,0.9814,1.8281
150795,2019,0.87,2.2952
150796,2015,13.2284,8.123
150796,2016,8.9399,3.9445
150796,2017,10.4657,7.6874
150796,2018,4.8859,4.0381
150796,2019,0.9511,3.4701
150797,2015,6.1579,9.0822
150797,2016,6.0568,7.5593
150797,2017,8.493,6.8592
150797,2018,2.1824,0.6692
150797,2019,3.7892,1.8771
150800,2015,4.0304,8.1704
150800,2016,3.1883,5.7271
150800,2017,2.4413,4.5729
150800,2018,1.6718,3.0363
150800,2019,1.9912,2.8496
150803,2015,4.4251,7.9227
150803,2016,4.9239,5.5835
150803,2017,2.2528,2.0771
150803,2018,2.6693,3.9564
150803,2019,1.2829,1.7551
150805,2015,16.8012,3.373
150805,2016,12.3426,8.829
150805,2017,5.7362,6.8821
150805,2018,5.0777,3.5151
150805,2019,3.7349,8.4636
150808,2015,0.4296,2.2686
150808,2016,0.3787,1.2796
150808,2017,0.3262,0.9483
150808,2018,0.1126,1.5971
150808,2019,0.4571,0.5599
150810,2015,2.9509,3.2678
150810,2016,0.4466,0.6466
150810,2017,0.4234,0.8841
150810,2018,0.3422,1.3554
150810,2019,0.3327,0.7525
150812,2015,1.6567,2.9148
150812,2016,1.8171,4.5279
150812,2017,0.5147,1.8847
150812,2018,0.8539,3.9464
150812,2019,0.3364,5.837
150815,2015,0.8979,9.4257
150815,2016,0.6263,1.9449
150815,2017,0.267,1.4118
150815,2018,0.308,1.4771
150815,2019,0.1037,2.0452
150820,2015,4.2111,7.0946
150820,2016,4.1303,4.6812
150820,2017,1.6666,3.744
150820,2018,0.5932,2.2814
150820,2019,0.1987,2.7298
150830,2015,9.3903,12.1057
150830,2016,5.0871,13.7356
150830,2017,5.6043,5.9528
150830,2018,3.0613,7.4495
150830,2019,2.6892,4.2227
150835,2015,5.1216,9.3608
150835,2016,2.0421,4.6021
150835,2017,0.234,0.845
150835,2018,0.4501,1.9221
150835,2019,0.108,0.4969
150840,2015,0.726,2.1435
150840,2016,0.6428,1.0901
150840,2017,0.3318,1.1481
150840,2018,0.1479,1.3269
150840,2019,0.1815,1.9002
160005,2015,0.6105,1.2005
160005,2016,0.6164,10.0639
160005,2017,12.5147,1.1658
160005,2018,3.5448,0.9242
160005,2019,11.3133,6.6065
160010,2015,3.6846,18.5246
160010,2016,3.8916,23.5596
160010,2017,4.4706,4.8869
160010,2018,5.883,16.166
160010,2019,1.7094,15.4535
160015,2015,14.3164,7.6123
160015,2016,8.3354,2.2795
160015,2017,9.0383,9.1853
160015,2018,7.6109,16.2332
160015,2019,2.743,7.0486
160020,2015,5.0137,9.4193
160020,2016,3.2102,5.7161
160020,2017,3.6569,5.7592
160020,2018,2.9914,20.4639
160020,2019,4.5502,5.2523
160021,2015,8.9264,23.9361
160021,2016,5.6605,3.0991
160021,2017,4.9304,2.9188
160021,2018,5.0899,9.3905
160021,2019,2.1321,8.4305
160023,2015,4.6945,9.5625
160023,2016,6.2227,8.4937
160023,2017,1.7422,9.6904
160023,2018,2.6754,7.8261
160023,2019,2.1455,3.2746
160025,2015,4.501,22.4875
160025,2016,2.6079,20.4982
160025,2017,4.1455,3.5035
160025,2018,0.9942,17.0132
160025,2019,1.2577,35.4695
160027,2015,4.1421,24.209
160027,2016,5.8016,28.4089
160027,2017,4.6615,18.9092
160027,2018,1.7383,7.9991
160027,2019,1.2208,3.2782
160030,2015,2.1842,6.24
160030,2016,1.3155,4.6385
160030,2017,0.7775,2.2842
160030,2018,1.0024,3.3539
160030,2019,0.6579,3.6623
160040,2015,14.6817,18.8491
160040,2016,2.3613,9.8731
160040,2017,3.3326,9.2326
160040,2018,2.6787,6.6904
160040,2019,2.5489,7.6142
160050,2015,8.2039,17.4229
160050,2016,3.591,8.9272
160050,2017,4.6148,8.8759
160050,2018,3.2406,12.7603
160050,2019,3.3397,5.0976
160053,2015,8.1732,19.0322
160053,2016,2.2412,7.302
160053,2017,0.4596,5.8314
160053,2018,2.194,16.4273
160053,2019,3.6313,13.2262
160055,2015,20.5328,11.6341
160055,2016,16.0277,16.4703
160055,2017,9.7583,2.6984
160055,2018,8.6531,3.5155
160055,2019,5.5726,12.9449
160060,2015,4.5001,7.6475
160060,2016,4.2304,6.9489
160060,2017,5.3797,9.2794
160060,2018,3.8751,8.3553
160060,2019,3.5763,7.3972
160070,2015,7.5404,22.6739
160070,2016,7.8874,12.4395
160070,2017,8.462,6.5685
160070,2018,7.0022,11.7567
160070,2019,7.7342,22.3681
160080,2015,8.0516,35.474
160080,2016,6.2574,21.765
160080,2017,7.2748,19.5782
160080,2018,3.9871,8.9368
160080,2019,1.1167,8.3106
170025,2015,12.3406,6.5755
170025,2016,0.1946,0.5905
170025,2017,0.1405,0.4552
170025,2018,0.0871,7.9514
170025,2019,0.0831,0.2242
170030,2015,1.2168,0.5565
170030,2016,2.9524,0.3078
170030,2017,0.1322,0.3587
170030,2018,1.0766,0.2719
170030,2019,0.0924,4.0479
170035,2015,0.2086,0.4066
170035,2016,0.1227,0.2301
170035,2017,1.2065,0.2337
170035,2018,0.0443,2.7769
170035,2019,4.3133,1.8155
170040,2015,2.3823,5.8209
170040,2016,0.9907,0.4614
170040,2017,0.8929,2.4992
170040,2018,1.0214,4.2732
170040,2019,0.0864,4.1139
170070,2015,3.3321,4.6952
170070,2016,3.0268,3.1372
170070,2017,0.9538,0.1713
170070,2018,2.2144,0.1554
170070,2019,1.5615,3.2825
170100,2015,1.3668,2.1894
170100,2016,2.0339,1.7
170100,2017,2.8616,0.2996
170100,2018,0.6263,0.212
170100,2019,0.6107,1.9733
170105,2015,7.0787,7.0589
170105,2016,5.6467,7.5072
170105,2017,6.173,0.2705
170105,2018,0.0435,0.2627
170105,2019,3.3081,7.3603
170110,2015,5.8137,0.5074
170110,2016,1.5511,0.2717
170110,2017,2.2425,0.2714
170110,2018,3.2564,2.957
170110,2019,0.0278,0.2065
170130,2015,1.7858,5.3296
170130,2016,9.6586,4.4328
170130,2017,4.1698,4.5191
170130,2018,0.0993,2.5798
170130,2019,2.4036,0.2688
170190,2015,4.4236,0.676
170190,2016,11.4231,9.6691
170190,2017,6.1056,2.7851
170190,2018,3.9868,15.1484
170190,2019,5.3887,3.5316
170200,2015,2.0766,0.4786
170200,2016,0.1218,0.3547
170200,2017,1.0495,0.3069
170200,2018,0.0441,4.7044
170200,2019,1.0599,0.1977
170210,2015,0.5929,2.1338
170210,2016,0.3847,1.3182
170210,2017,0.1507,0.7438
170210,2018,0.1467,0.5499
170210,2019,0.0767,0.7701
170215,2015,4.9085,4.2676
170215,2016,4.8688,4.6999
170215,2017,1.2819,4.1778
170215,2018,2.2992,3.212
170215,2019,3.5152,5.8356
170220,2015,2.0343,11.3422
170220,2016,1.5161,5.3592
170220,2017,1.5563,3.0642
170220,2018,4.3605,5.3306
170220,2019,3.9052,7.059
170230,2015,1.2217,3.7733
170230,2016,1.13,7.214
170230,2017,1.099,0.344
170230,2018,1.1279,3.8502
170230,2019,0.0899,2.743
170240,2015,0.7973,2.1023
170240,2016,1.9771,4.1604
170240,2017,0.756,1.9535
170240,2018,6.2326,3.7492
170240,2019,0.7555,0.2745
170255,2015,3.2593,3.6385
170255,2016,1.5872,2.5418
170255,2017,3.5734,1.0763
170255,2018,0.8399,0.9964
170255,2019,5.2675,8.0829
170270,2015,0.2283,5.7592
170270,2016,0.115,0.4889
170270,2017,0.1358,11.5223
170270,2018,0.126,5.1879
170270,2019,0.0884,0.3154
170290,2015,1.5958,2.2506
170290,2016,2.1478,0.3171
170290,2017,4.9215,7.3396
170290,2018,2.4256,5.3175
170290,2019,3.2804,3.9277
170300,2015,10.857,6.6254
170300,2016,2.0664,4.2263
170300,2017,2.0052,5.3353
170300,2018,2.0141,14.2946
170300,2019,1.7814,0.3093
170305,2015,2.521,4.8904
170305,2016,5.7363,0.4378
170305,2017,0.1413,0.6002
170305,2018,2.0001,10.7822
170305,2019,4.1706,0.3059
170307,2015,2.4795,0.84
170307,2016,2.3905,0.5499
170307,2017,1.2889,0.5586
170307,2018,1.301,0.3609
170307,2019,0.1416,0.2478
170310,2015,1.515,4.6456
170310,2016,1.3166,4.5076
170310,2017,0.1411,2.6917
170310,2018,0.1032,0.3356
170310,2019,0.108,0.2843
170320,2015,0.2592,9.0305
170320,2016,1.5124,0.3926
170320,2017,0.198,8.7728
170320,2018,3.5267,9.3669
170320,2019,4.3804,3.9534
170330,2015,7.3944,7.1305
170330,2016,0.2143,0.6872
170330,2017,2.7362,6.545
170330,2018,5.2312,3.6622
170330,2019,1.4273,8.2815
170360,2015,6.1025,13.1761
170360,2016,3.0598,0.264
170360,2017,3.8428,0.2337
170360,2018,0.1281,0.2288
170360,2019,4.0892,0.1694
170370,2015,5.4572,3.501
170370,2016,2.5595,0.344
170370,2017,2.5982,2.5465
170370,2018,0.0417,0.2282
170370,2019,0.0293,0.1868
170380,2015,2.6263,5.1496
170380,2016,3.6328,0.1525
170380,2017,2.6245,0.1898
170380,2018,4.9034,2.2029
170380,2019,1.8383,5.372
170382,2015,6.8955,0.4148
170382,2016,0.0937,0.2331
170382,2017,0.146,0.2279
170382,2018,0.0775,0.1554
170382,2019,0.0453,0.1544
170384,2015,2.505,4.3442
170384,2016,2.9702,3.5935
170384,2017,1.5768,0.5514
170384,2018,0.5907,3.067
170384,2019,1.2883,0.4165
170386,2015,0.2408,0.8339
170386,2016,1.8768,0.4295
170386,2017,0.071,0.4192
170386,2018,0.0769,0.3351
170386,2019,2.0044,0.3106
170388,2015,0.2072,0.4741
170388,2016,0.0975,0.2239
170388,2017,0.0555,0.2984
170388,2018,0.0459,0.3455
170388,2019,0.0303,0.2648
170389,2015,0.1883,0.5272
170389,2016,0.1548,0.3876
170389,2017,0.1337,0.3405
170389,2018,1.4757,0.291
170389,2019,0.0883,0.3185
170390,2015,5.5993,5.4141
170390,2016,16.7007,11.7749
170390,2017,0.1442,5.3629
170390,2018,1.1915,4.4175
170390,2019,1.113,3.4076
170410,2015,0.3839,0.5388
170410,2016,13.3509,17.9913
170410,2017,17.765,12.2674
170410,2018,4.158,0.4271
170410,2019,3.9409,0.2496
170460,2015,5.1169,0.7345
170460,2016,0.2234,0.4584
