"codmunres";"ano";"anomalia";"grupo_de_anomalias_congenitas";"descricao";"nascidos_vivos_anomalia"
110011;2024;"Q000";"Defeitos de tubo neural";"Anencefalia";1
110011;2024;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
110011;2024;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
110011;2024;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
110011;2024;"Q361";"Fendas orais";"Fenda labial";1
110011;2024;"Q665";"Defeitos de membros";"Deformidades congênitas do pé";1
110011;2024;"Q690";"Defeitos de membros";"Polidactilia";1
110011;2024;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
110011;2024;"Q690";"Defeitos de membros";"Polidactilia";1
110011;2024;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
110011;2024;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2012;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
110012;2012;"Q054";"Defeitos de tubo neural";"Espinha bifida";1
110012;2013;"Q208";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
110012;2013;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2013;"Q373";"Fendas orais";"Fenda labial com fenda palatina";1
110012;2013;"Q359";"Fendas orais";"Fenda palatina";1
110012;2013;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2013;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2013;"Q541";"Defeitos de órgãos genitais";"Hipospadia";1
110012;2014;"Q000";"Defeitos de tubo neural";"Anencefalia";1
110012;2014;"Q000";"Defeitos de tubo neural";"Anencefalia";1
110012;2014;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
110012;2014;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2014;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2014;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
110012;2015;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2015;"Q02X";"Microcefalia";"Microcefalia";1
110012;2015;"Q738";"Defeitos de membros";"Defeitos por redução de membro não especificado";1
110012;2015;"Q661";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2015;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
110012;2015;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2015;"Q208";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
110012;2015;"Q206";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
110012;2015;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
110012;2015;"Q356";"Fendas orais";"Fenda palatina";1
110012;2015;"Q900";"Síndrome de Down";"Síndrome de Down";1
110012;2015;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2015;"Q909";"Síndrome de Down";"Síndrome de Down";1
110012;2015;"Q661";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2015;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2015;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
110012;2015;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2015;"Q661";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2015;"Q909";"Síndrome de Down";"Síndrome de Down";1
110012;2015;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2015;"Q000";"Defeitos de tubo neural";"Anencefalia";1
110012;2015;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2016;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
110012;2016;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
110012;2016;"Q902";"Síndrome de Down";"Síndrome de Down";1
110012;2016;"Q02X";"Microcefalia";"Microcefalia";1
110012;2016;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2016;"Q203";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
110012;2016;"Q909";"Síndrome de Down";"Síndrome de Down";1
110012;2016;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2016;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2016;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2016;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
110012;2016;"Q02X";"Microcefalia";"Microcefalia";1
110012;2016;"Q909";"Síndrome de Down";"Síndrome de Down";1
110012;2017;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
110012;2017;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
110012;2017;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2017;"Q710";"Defeitos de membros";"Defeitos por redução do membro superior";1
110012;2017;"Q000";"Defeitos de tubo neural";"Anencefalia";1
110012;2017;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2017;"Q361";"Fendas orais";"Fenda labial";1
110012;2017;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2017;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2017;"Q369";"Fendas orais";"Fenda labial";1
110012;2017;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2018;"Q240";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
110012;2018;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
110012;2018;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2018;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
110012;2018;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2018;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2018;"Q729";"Defeitos de membros";"Defeitos por redução do membro inferior";1
110012;2018;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";2
110012;2018;"Q909";"Síndrome de Down";"Síndrome de Down";1
110012;2018;"Q201";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
110012;2018;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2018;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2018;"Q206";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
110012;2018;"Q203";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
110012;2018;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2019;"Q564";"Defeitos de órgãos genitais";"Sexo indeterminado e pseudo-hermafroditismo";1
110012;2019;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2019;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
110012;2019;"Q225";"Cardiopatias congênitas";"Malformações congênitas das valvas pulmonar e tricúspide";1
110012;2019;"Q909";"Síndrome de Down";"Síndrome de Down";1
110012;2019;"Q661";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2020;"Q378";"Fendas orais";"Fenda labial com fenda palatina";1
110012;2020;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
110012;2020;"Q667";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2020;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2020;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2020;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2021;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
110012;2021;"Q000";"Defeitos de tubo neural";"Anencefalia";1
110012;2021;"Q361";"Fendas orais";"Fenda labial";1
110012;2021;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2021;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2021;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
110012;2021;"Q360";"Fendas orais";"Fenda labial";1
110012;2021;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2021;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2022;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
110012;2022;"Q000";"Defeitos de tubo neural";"Anencefalia";1
110012;2022;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2022;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2022;"Q201";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
110012;2022;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2022;"Q359";"Fendas orais";"Fenda palatina";1
110012;2022;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2023;"Q213";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
110012;2023;"Q661";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2023;"Q018";"Defeitos de tubo neural";"Encefalocele";1
110012;2023;"Q728";"Defeitos de membros";"Defeitos por redução do membro inferior";1
110012;2023;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2023;"Q057";"Defeitos de tubo neural";"Espinha bifida";1
110012;2023;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2023;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2023;"Q661";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2023;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2024;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2024;"Q359";"Fendas orais";"Fenda palatina";1
110012;2024;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2024;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
110012;2024;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2024;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2024;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2024;"Q208";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
110012;2024;"Q661";"Defeitos de membros";"Deformidades congênitas do pé";1
110012;2024;"Q220";"Cardiopatias congênitas";"Malformações congênitas das valvas pulmonar e tricúspide";1
110012;2024;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2024;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2024;"Q699";"Defeitos de membros";"Polidactilia";1
110012;2024;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
110013;2012;"Q699";"Defeitos de membros";"Polidactilia";1
110013;2013;"Q564";"Defeitos de órgãos genitais";"Sexo indeterminado e pseudo-hermafroditismo";1
110013;2013;"Q000";"Defeitos de tubo neural";"Anencefalia";1
110013;2013;"Q699";"Defeitos de membros";"Polidactilia";1
110013;2015;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
110013;2015;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
110013;2016;"Q000";"Defeitos de tubo neural";"Anencefalia";1
110013;2016;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
110013;2016;"Q02X";"Microcefalia";"Microcefalia";1
110013;2017;"Q699";"Defeitos de membros";"Polidactilia";1
110013;2017;"Q270";"Cardiopatias congênitas";"Outras malformações congênitas do sistema vascular periférico";1
110013;2017;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
110013;2018;"Q369";"Fendas orais";"Fenda labial";1
110013;2018;"Q699";"Defeitos de membros";"Polidactilia";1
110013;2020;"Q699";"Defeitos de membros";"Polidactilia";1
110013;2020;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
110013;2020;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
110013;2021;"Q234";"Cardiopatias congênitas";"Malformações congênitas das valvas aórtica e mitral";1
110013;2023;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
110013;2023;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
110013;2023;"Q699";"Defeitos de membros";"Polidactilia";1
110013;2024;"Q000";"Defeitos de tubo neural";"Anencefalia";1
110014;2012;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
110014;2012;"Q369";"Fendas orais";"Fenda labial";1
110014;2014;"Q665";"Defeitos de membros";"Deformidades congênitas do pé";1
110014;2014;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
110014;2015;"Q665";"Defeitos de membros";"Deformidades congênitas do pé";1
110014;2016;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
110014;2016;"Q665";"Defeitos de membros";"Deformidades congênitas do pé";1
110014;2016;"Q209";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
110014;2018;"Q690";"Defeitos de membros";"Polidactilia";1
110014;2019;"Q909";"Síndrome de Down";"Síndrome de Down";1
110014;2019;"Q909";"Síndrome de Down";"Síndrome de Down";1
110014;2020;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
110014;2020;"Q699";"Defeitos de membros";"Polidactilia";1
110014;2022;"Q541";"Defeitos de órgãos genitais";"Hipospadia";1
110014;2022;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
110014;2022;"Q699";"Defeitos de membros";"Polidactilia";1
110014;2022;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
110014;2022;"Q258";"Cardiopatias congênitas";"Malformações congênitas das grandes artérias";1
110014;2023;"Q02X";"Microcefalia";"Microcefalia";1
110015;2012;"Q699";"Defeitos de membros";"Polidactilia";1
110015;2012;"Q02X";"Microcefalia";"Microcefalia";1
110015;2013;"Q000";"Defeitos de tubo neural";"Anencefalia";1
110015;2014;"Q692";"Defeitos de membros";"Polidactilia";1
110015;2015;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
110015;2015;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
110015;2015;"Q369";"Fendas orais";"Fenda labial";1
110015;2016;"Q02X";"Microcefalia";"Microcefalia";1
110015;2016;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
110015;2016;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
110015;2016;"Q560";"Defeitos de órgãos genitais";"Sexo indeterminado e pseudo-hermafroditismo";1
110015;2016;"Q282";"Cardiopatias congênitas";"Outras malformações congênitas do aparelho circulatório";1
110015;2017;"Q374";"Fendas orais";"Fenda labial com fenda palatina";1
110015;2017;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
110015;2018;"Q359";"Fendas orais";"Fenda palatina";1
110015;2019;"Q250";"Cardiopatias congênitas";"Malformações congênitas das grandes artérias";1
110015;2019;"Q359";"Fendas orais";"Fenda palatina";1
110015;2020;"Q220";"Cardiopatias congênitas";"Malformações congênitas das valvas pulmonar e tricúspide";1
110015;2020;"Q699";"Defeitos de membros";"Polidactilia";1
110015;2020;"Q699";"Defeitos de membros";"Polidactilia";1
110015;2021;"Q699";"Defeitos de membros";"Polidactilia";1
110015;2021;"Q000";"Defeitos de tubo neural";"Anencefalia";1
110015;2021;"Q564";"Defeitos de órgãos genitais";"Sexo indeterminado e pseudo-hermafroditismo";1
110015;2024;"Q699";"Defeitos de membros";"Polidactilia";1
110015;2024;"Q248";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
110018;2012;"Q012";"Defeitos de tubo neural";"Encefalocele";1
110018;2012;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
110018;2012;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
110018;2013;"Q359";"Fendas orais";"Fenda palatina";1
110018;2013;"Q248";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
110018;2014;"Q000";"Defeitos de tubo neural";"Anencefalia";1
110018;2014;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
110018;2014;"Q057";"Defeitos de tubo neural";"Espinha bifida";1
110018;2015;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
110018;2015;"Q019";"Defeitos de tubo neural";"Encefalocele";1
110018;2015;"Q02X";"Microcefalia";"Microcefalia";1
110018;2016;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
110018;2017;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
110018;2019;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
110018;2020;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
110018;2020;"Q699";"Defeitos de membros";"Polidactilia";1
110018;2020;"Q909";"Síndrome de Down";"Síndrome de Down";1
110018;2020;"Q541";"Defeitos de órgãos genitais";"Hipospadia";1
110018;2020;"Q792";"Defeitos da parede abdominal";"Exonfalia";1
110018;2021;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
110018;2021;"Q690";"Defeitos de membros";"Polidactilia";1
110018;2022;"Q909";"Síndrome de Down";"Síndrome de Down";1
110018;2022;"Q205";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
110018;2022;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
110018;2023;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
110018;2024;"Q000";"Defeitos de tubo neural";"Anencefalia";1
110018;2024;"Q000";"Defeitos de tubo neural";"Anencefalia";1
110020;2012;"Q057";"Defeitos de tubo neural";"Espinha bifida";1
110020;2012;"Q000";"Defeitos de tubo neural";"Anencefalia";1
110020;2012;"Q718";"Defeitos de membros";"Defeitos por redução do membro superior";1
110020;2012;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
110020;2012;"Q02X";"Microcefalia";"Microcefalia";1
110020;2012;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
110020;2012;"Q909";"Síndrome de Down";"Síndrome de Down";1
110020;2012;"Q000";"Defeitos de tubo neural";"Anencefalia";1
110020;2012;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
110020;2012;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
110020;2012;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
110020;2012;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
110020;2012;"Q690";"Defeitos de membros";"Polidactilia";1
110020;2012;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
110020;2012;"Q718";"Defeitos de membros";"Defeitos por redução do membro superior";1
110020;2012;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
110020;2012;"Q270";"Cardiopatias congênitas";"Outras malformações congênitas do sistema vascular periférico";1
110020;2012;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
110020;2012;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
110020;2012;"Q713";"Defeitos de membros";"Defeitos por redução do membro superior";1
