"","codmunres","ano","obitos_fetais_mais_22sem","fetal_peso_menos_1500","fetal_peso_1500_1999","fetal_peso_2000_2499","fetal_peso_mais_2500","fetal_antes","fetal_durante","fetal_depois","fetal_antes_peso_menos_1500","fetal_antes_peso_1500_1999","fetal_antes_peso_2000_2499","fetal_antes_peso_mais_2500","fetal_durante_peso_menos_1500","fetal_durante_peso_1500_1999","fetal_durante_peso_2000_2499","fetal_durante_peso_mais_2500","fetal_depois_peso_menos_1500","fetal_depois_peso_1500_1999","fetal_depois_peso_2000_2499","fetal_depois_peso_mais_2500"
"62049",220559,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62050",220560,2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"62051",220570,2023,4,2,1,0,1,4,0,0,2,1,0,1,0,0,0,0,0,0,0,0
"62052",220580,2023,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"62053",220585,2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"62054",220590,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62055",220595,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62056",220600,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62057",220605,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62058",220610,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62059",220620,2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"62060",220630,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62061",220635,2023,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"62062",220640,2023,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"62063",220650,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62064",220660,2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"62065",220665,2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"62066",220667,2023,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"62067",220669,2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"62068",220670,2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"62069",220672,2023,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"62070",220675,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62071",220680,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62072",220690,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62073",220695,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62074",220700,2023,4,2,0,0,2,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0
"62075",220710,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62076",220720,2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"62077",220730,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62078",220735,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62079",220740,2023,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"62080",220750,2023,2,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"62081",220755,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62082",220760,2023,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"62083",220770,2023,18,9,2,2,5,16,2,0,8,2,2,4,1,0,0,1,0,0,0,0
"62084",220775,2023,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"62085",220777,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62086",220779,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62087",220780,2023,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"62088",220785,2023,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"62089",220790,2023,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"62090",220793,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62091",220795,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62092",220800,2023,4,2,2,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0
"62093",220810,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62094",220820,2023,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"62095",220830,2023,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"62096",220840,2023,6,4,1,0,1,6,0,0,4,1,0,1,0,0,0,0,0,0,0,0
"62097",220850,2023,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62098",220855,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62099",220860,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62100",220865,2023,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"62101",220870,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62102",220880,2023,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"62103",220885,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62104",220887,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62105",220890,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62106",220900,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62107",220910,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62108",220915,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62109",220920,2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"62110",220930,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62111",220935,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62112",220937,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62113",220940,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62114",220945,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62115",220950,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62116",220955,2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"62117",220960,2023,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"62118",220965,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62119",220970,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62120",220975,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62121",220980,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62122",220985,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62123",220987,2023,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"62124",220990,2023,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"62125",220995,2023,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"62126",220997,2023,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"62127",221000,2023,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"62128",221005,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62129",221010,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62130",221020,2023,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"62131",221030,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62132",221035,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62133",221037,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62134",221038,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62135",221039,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62136",221040,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62137",221050,2023,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"62138",221060,2023,10,5,1,1,3,10,0,0,5,1,1,3,0,0,0,0,0,0,0,0
"62139",221062,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62140",221063,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62141",221065,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62142",221070,2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"62143",221080,2023,3,1,0,0,2,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0
"62144",221090,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62145",221093,2023,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"62146",221095,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62147",221097,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62148",221100,2023,59,32,7,9,10,58,1,0,31,7,9,10,1,0,0,0,0,0,0,0
"62149",221110,2023,4,3,0,0,1,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0
"62150",221120,2023,7,2,2,2,1,7,0,0,2,2,2,1,0,0,0,0,0,0,0,0
"62151",221130,2023,3,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"62152",221135,2023,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"62153",221140,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62154",221150,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62155",221160,2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"62156",221170,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62157",230010,2023,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"62158",230015,2023,2,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"62159",230020,2023,13,3,1,4,5,11,2,0,3,1,4,3,0,0,0,2,0,0,0,0
"62160",230030,2023,3,1,0,0,2,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0
"62161",230040,2023,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"62162",230050,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62163",230060,2023,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"62164",230070,2023,3,2,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"62165",230075,2023,10,6,1,1,1,10,0,0,6,1,1,1,0,0,0,0,0,0,0,0
"62166",230080,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62167",230090,2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"62168",230100,2023,4,2,0,1,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"62169",230110,2023,5,3,2,0,0,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0
"62170",230120,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62171",230125,2023,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"62172",230130,2023,3,1,0,2,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0
"62173",230140,2023,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"62174",230150,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62175",230160,2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"62176",230170,2023,2,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"62177",230180,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62178",230185,2023,2,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"62179",230190,2023,7,2,2,1,2,7,0,0,2,2,1,2,0,0,0,0,0,0,0,0
"62180",230195,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62181",230200,2023,4,0,0,2,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"62182",230205,2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"62183",230210,2023,5,3,1,1,0,3,2,0,1,1,1,0,2,0,0,0,0,0,0,0
"62184",230220,2023,4,2,0,1,1,3,1,0,1,0,1,1,1,0,0,0,0,0,0,0
"62185",230230,2023,6,1,1,3,1,6,0,0,1,1,3,1,0,0,0,0,0,0,0,0
"62186",230240,2023,2,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"62187",230250,2023,3,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"62188",230260,2023,7,4,2,0,1,7,0,0,4,2,0,1,0,0,0,0,0,0,0,0
"62189",230270,2023,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"62190",230280,2023,9,5,1,1,1,7,1,0,5,1,0,1,0,0,1,0,0,0,0,0
"62191",230290,2023,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"62192",230300,2023,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"62193",230310,2023,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"62194",230320,2023,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"62195",230330,2023,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"62196",230340,2023,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"62197",230350,2023,9,5,1,1,2,9,0,0,5,1,1,2,0,0,0,0,0,0,0,0
"62198",230360,2023,3,2,0,0,1,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0
"62199",230365,2023,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"62200",230370,2023,27,13,2,4,7,25,2,0,12,2,4,6,1,0,0,1,0,0,0,0
"62201",230380,2023,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"62202",230390,2023,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"62203",230393,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62204",230395,2023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62205",230400,2023,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"62206",230410,2023,6,5,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"62207",230420,2023,15,9,2,1,3,15,0,0,9,2,1,3,0,0,0,0,0,0,0,0
"62208",230423,2023,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"62209",230425,2023,3,2,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"62210",230426,2023,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"62211",230427,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62212",230428,2023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62213",230430,2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"62214",230435,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62215",230440,2023,169,93,16,19,38,159,8,0,85,16,19,36,6,0,0,2,0,0,0,0
"62216",230445,2023,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"62217",230450,2023,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"62218",230460,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62219",230465,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62220",230470,2023,6,2,0,1,3,5,1,0,2,0,1,2,0,0,0,1,0,0,0,0
"62221",230480,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62222",230490,2023,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"62223",230495,2023,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"62224",230500,2023,5,2,0,2,0,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0
"62225",230510,2023,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"62226",230520,2023,4,3,0,1,0,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0
"62227",230523,2023,8,5,2,0,1,8,0,0,5,2,0,1,0,0,0,0,0,0,0,0
"62228",230526,2023,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"62229",230530,2023,3,2,1,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"62230",230533,2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"62231",230535,2023,4,2,1,0,1,3,1,0,2,1,0,0,0,0,0,1,0,0,0,0
"62232",230540,2023,3,2,1,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"62233",230550,2023,9,3,1,1,4,8,1,0,3,1,1,3,0,0,0,1,0,0,0,0
"62234",230560,2023,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
"62235",230565,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62236",230570,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62237",230580,2023,3,1,2,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"62238",230590,2023,3,2,0,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"62239",230600,2023,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"62240",230610,2023,3,2,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"62241",230620,2023,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"62242",230625,2023,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"62243",230630,2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"62244",230640,2023,7,4,0,3,0,7,0,0,4,0,3,0,0,0,0,0,0,0,0,0
"62245",230650,2023,3,1,0,1,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"62246",230655,2023,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"62247",230660,2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"62248",230670,2023,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"62249",230680,2023,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"62250",230690,2023,6,4,1,1,0,6,0,0,4,1,1,0,0,0,0,0,0,0,0,0
"62251",230700,2023,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"62252",230710,2023,6,1,0,2,3,6,0,0,1,0,2,3,0,0,0,0,0,0,0,0
"62253",230720,2023,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"62254",230725,2023,4,2,0,0,2,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0
"62255",230730,2023,24,11,4,3,5,22,2,0,10,4,2,5,1,0,1,0,0,0,0,0
"62256",230740,2023,4,1,0,1,2,3,1,0,1,0,1,1,0,0,0,1,0,0,0,0
"62257",230750,2023,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"62258",230760,2023,3,1,1,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"62259",230763,2023,3,1,1,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"62260",230765,2023,14,8,2,2,2,13,0,0,7,2,2,2,0,0,0,0,0,0,0,0
"62261",230770,2023,6,2,2,1,0,5,0,0,1,2,1,0,0,0,0,0,0,0,0,0
"62262",230780,2023,4,1,1,0,1,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0
"62263",230790,2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"62264",230800,2023,4,2,0,1,1,4,0,0,2,0,1,1,0,0,0,0,0,0,0,0
"62265",230810,2023,3,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"62266",230820,2023,3,1,0,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"62267",230830,2023,3,2,0,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"62268",230835,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62269",230837,2023,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"62270",230840,2023,3,0,0,1,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"62271",230850,2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"62272",230860,2023,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"62273",230870,2023,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"62274",230880,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62275",230890,2023,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"62276",230900,2023,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"62277",230910,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62278",230920,2023,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"62279",230930,2023,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"62280",230940,2023,3,2,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"62281",230945,2023,4,3,1,0,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0
"62282",230950,2023,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"62283",230960,2023,9,3,1,0,4,9,0,0,3,1,0,4,0,0,0,0,0,0,0,0
"62284",230970,2023,5,4,0,0,1,5,0,0,4,0,0,1,0,0,0,0,0,0,0,0
"62285",230980,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62286",230990,2023,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"62287",231000,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62288",231010,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62289",231020,2023,6,2,2,1,1,4,2,0,1,1,1,1,1,1,0,0,0,0,0,0
"62290",231025,2023,5,2,1,1,1,4,1,0,2,1,1,0,0,0,0,1,0,0,0,0
"62291",231030,2023,7,5,0,1,1,7,0,0,5,0,1,1,0,0,0,0,0,0,0,0
"62292",231040,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62293",231050,2023,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"62294",231060,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62295",231070,2023,6,2,1,0,3,4,2,0,2,1,0,1,0,0,0,2,0,0,0,0
"62296",231080,2023,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"62297",231085,2023,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"62298",231090,2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"62299",231095,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62300",231100,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62301",231110,2023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62302",231120,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62303",231123,2023,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"62304",231126,2023,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"62305",231130,2023,10,7,1,0,2,10,0,0,7,1,0,2,0,0,0,0,0,0,0,0
"62306",231135,2023,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"62307",231140,2023,8,4,1,2,1,7,1,0,4,1,1,1,0,0,1,0,0,0,0,0
"62308",231150,2023,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"62309",231160,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62310",231170,2023,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"62311",231180,2023,5,1,1,1,2,5,0,0,1,1,1,2,0,0,0,0,0,0,0,0
"62312",231190,2023,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"62313",231195,2023,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"62314",231200,2023,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"62315",231210,2023,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"62316",231220,2023,2,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"62317",231230,2023,4,1,1,1,1,3,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"62318",231240,2023,5,3,2,0,0,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0
"62319",231250,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62320",231260,2023,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"62321",231270,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62322",231280,2023,3,1,1,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0
