"codmunres","ano","faixa_de_peso","evitaveis_neonatal_outros","evitaveis_neonatal_recem_nascido","evitaveis_neonatal_mulher_gestacao","evitaveis_neonatal_parto","evitaveis_neonatal_mal_definidas","evitaveis_neonatal_saude","evitaveis_neonatal_tratamento","evitaveis_neonatal_imunoprevencao","obitos_neonatais_totais"
"260875",2013,"> 1500 g",1,0,0,0,0,0,0,0,1
"260875",2013,"outros",0,2,0,2,0,0,0,0,4
"260875",2014,"> 1500 g",1,1,1,1,0,0,0,0,4
"260875",2014,"outros",0,2,0,0,0,0,0,0,2
"260875",2015,"> 1500 g",0,1,1,0,0,0,0,0,2
"260875",2015,"outros",0,2,1,0,0,0,0,0,3
"260875",2016,"outros",0,0,1,1,0,0,0,0,2
"260875",2016,"> 1500 g",1,3,0,0,0,0,0,0,4
"260875",2016,"> 1000 g",0,2,0,0,0,0,0,0,2
"260875",2017,"> 1500 g",2,1,0,0,0,0,0,0,3
"260875",2017,"outros",1,0,0,0,0,0,0,0,1
"260875",2018,"outros",0,1,1,0,0,0,0,0,2
"260875",2018,"> 1500 g",0,0,0,1,0,0,0,0,1
"260875",2019,"> 1500 g",2,0,0,1,0,0,0,0,3
"260875",2020,"outros",2,1,0,0,0,0,0,0,3
"260875",2020,"> 1500 g",0,2,0,1,0,0,0,0,3
"260875",2021,"outros",1,3,2,0,0,0,0,0,6
"260875",2021,"> 1500 g",0,1,0,0,0,0,0,0,1
"260875",2022,"> 1000 g",1,0,0,0,0,0,0,0,1
"260875",2022,"> 1500 g",3,1,0,1,0,1,0,0,6
"260875",2022,"outros",0,2,0,0,0,0,0,0,2
"260880",2012,"> 1500 g",2,0,0,0,0,0,0,0,2
"260880",2012,"outros",1,0,0,1,0,0,0,0,2
"260880",2013,"> 1500 g",0,2,2,1,0,0,0,0,5
"260880",2013,"outros",1,0,0,1,0,0,0,0,2
"260880",2013,"> 1000 g",0,1,0,1,0,0,0,0,2
"260880",2014,"> 1500 g",1,0,0,0,1,0,0,0,2
"260880",2014,"> 1000 g",0,1,1,0,0,0,0,0,2
"260880",2014,"outros",1,1,0,2,0,1,0,0,5
"260880",2015,"outros",0,0,1,0,0,0,0,0,1
"260880",2015,"> 1500 g",0,1,0,1,0,0,0,0,2
"260880",2015,"> 1000 g",0,1,0,0,0,0,0,0,1
"260880",2016,"outros",0,0,2,0,0,0,0,0,2
"260880",2016,"> 1500 g",3,0,0,1,0,0,0,0,4
"260880",2017,"outros",0,0,3,0,0,0,0,0,3
"260880",2017,"> 1500 g",2,1,0,0,0,0,0,0,3
"260880",2018,"> 1000 g",1,0,1,0,0,0,0,0,2
"260880",2018,"outros",1,0,1,0,0,0,0,0,2
"260880",2018,"> 1500 g",0,1,0,0,0,0,0,0,1
"260880",2019,"outros",2,0,0,1,1,0,0,0,4
"260880",2019,"> 1000 g",1,0,0,0,0,0,0,0,1
"260880",2019,"> 1500 g",1,0,0,1,0,0,0,0,2
"260880",2020,"> 1500 g",3,0,0,2,0,0,0,0,5
"260880",2020,"outros",0,0,0,0,0,1,0,0,1
"260880",2021,"> 1500 g",0,1,0,0,1,0,0,0,2
"260880",2021,"> 1000 g",0,0,1,0,0,0,0,0,1
"260880",2021,"outros",0,0,3,1,0,0,0,0,4
"260880",2022,"> 1500 g",2,0,1,0,0,0,0,0,3
"260880",2022,"outros",3,2,1,0,0,0,0,0,6
"260890",2012,"> 1500 g",0,1,1,0,0,0,0,0,2
"260890",2012,"outros",1,0,4,0,0,0,0,0,5
"260890",2013,"outros",0,0,2,0,0,0,0,0,2
"260890",2013,"> 1000 g",1,0,0,0,0,0,0,0,1
"260890",2014,"outros",0,0,0,0,1,0,0,0,1
"260890",2014,"> 1000 g",1,0,0,0,0,0,0,0,1
"260890",2014,"> 1500 g",1,1,0,0,0,0,0,0,2
"260890",2015,"outros",0,0,2,0,0,0,0,0,2
"260890",2015,"> 1500 g",1,1,0,0,0,0,0,0,2
"260890",2016,"> 1000 g",0,0,1,0,0,0,0,0,1
"260890",2016,"> 1500 g",2,0,1,1,0,0,0,0,4
"260890",2017,"> 1000 g",0,0,1,0,0,0,0,0,1
"260890",2017,"outros",0,0,2,0,0,0,0,0,2
"260890",2017,"> 1500 g",2,0,0,1,0,0,0,0,3
"260890",2018,"> 1500 g",1,1,1,2,0,0,0,0,5
"260890",2018,"outros",0,1,2,2,0,0,0,0,5
"260890",2019,"outros",0,0,3,0,1,0,0,0,4
"260890",2019,"> 1500 g",0,1,0,1,0,0,0,0,2
"260890",2019,"> 1000 g",0,1,0,0,0,0,0,0,1
"260890",2020,"> 1500 g",0,0,0,1,0,0,0,0,1
"260890",2020,"> 1000 g",0,1,0,0,0,0,0,0,1
"260890",2020,"outros",0,1,0,0,0,0,0,0,1
"260890",2021,"> 1000 g",0,0,1,0,0,0,0,0,1
"260890",2021,"> 1500 g",5,0,1,1,0,0,0,0,7
"260890",2021,"outros",0,1,1,1,0,0,0,0,3
"260890",2022,"> 1500 g",2,0,1,1,0,0,0,0,4
"260900",2012,"outros",0,0,1,0,0,0,0,0,1
"260900",2012,"> 1000 g",1,0,0,0,0,0,0,0,1
"260900",2012,"> 1500 g",1,0,0,0,0,0,0,0,1
"260900",2013,"> 1000 g",0,0,1,0,0,0,0,0,1
"260900",2013,"outros",0,0,1,0,0,0,0,0,1
"260900",2013,"> 1500 g",2,1,0,2,0,0,0,0,5
"260900",2014,"> 1500 g",0,0,1,1,0,0,0,0,2
"260900",2014,"outros",1,0,0,0,0,0,0,0,1
"260900",2014,"> 1000 g",0,1,0,0,0,0,0,0,1
"260900",2015,"outros",0,0,2,0,0,0,0,0,2
"260900",2015,"> 1500 g",0,1,0,1,0,0,0,0,2
"260900",2015,"> 1000 g",0,2,0,0,0,0,0,0,2
"260900",2016,"> 1000 g",0,0,1,0,0,0,0,0,1
"260900",2016,"outros",0,1,2,0,0,0,0,0,3
"260900",2016,"> 1500 g",1,0,0,0,0,0,0,0,1
"260900",2017,"> 1500 g",0,0,1,0,0,0,0,0,1
"260900",2017,"outros",0,0,1,0,0,0,0,0,1
"260900",2018,"outros",0,1,0,0,0,0,0,0,1
"260900",2019,"outros",1,0,2,0,0,0,0,0,3
"260900",2019,"> 1000 g",0,1,0,0,0,0,0,0,1
"260900",2019,"> 1500 g",0,0,0,0,0,1,0,0,1
"260900",2021,"> 1000 g",0,0,1,0,0,0,0,0,1
"260900",2021,"> 1500 g",0,1,1,0,0,0,0,0,2
"260900",2022,"> 1500 g",0,0,1,1,0,0,0,0,2
"260900",2022,"outros",0,0,0,0,0,1,0,0,1
"260900",2020,"não se aplica",0,0,0,0,0,0,0,0,0
"260910",2012,"outros",0,0,1,0,0,0,0,0,1
"260910",2012,"> 1500 g",1,0,0,1,0,0,0,0,2
"260910",2013,"outros",1,0,1,0,0,0,0,0,2
"260910",2014,"outros",0,0,0,1,0,0,0,0,1
"260910",2015,"outros",0,1,1,0,0,0,0,0,2
"260910",2016,"> 1500 g",0,0,0,1,0,0,0,0,1
"260910",2017,"> 1500 g",1,0,0,0,0,0,0,0,1
"260910",2018,"outros",0,0,2,1,0,0,0,0,3
"260910",2019,"outros",0,0,1,0,0,0,0,0,1
"260910",2019,"> 1500 g",1,0,0,0,0,0,0,0,1
"260910",2020,"> 1000 g",0,0,1,0,0,0,0,0,1
"260910",2021,"> 1500 g",0,0,0,1,0,0,0,0,1
"260910",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"260915",2012,"outros",0,0,0,1,2,0,0,0,3
"260915",2012,"> 1000 g",0,1,0,0,0,0,0,0,1
"260915",2013,"outros",0,0,0,0,2,0,0,0,2
"260915",2013,"> 1000 g",0,1,0,0,0,0,0,0,1
"260915",2013,"> 1500 g",0,1,0,0,0,0,0,0,1
"260915",2014,"outros",0,1,0,0,0,0,0,0,1
"260915",2015,"> 1000 g",0,0,1,0,0,0,0,0,1
"260915",2015,"> 1500 g",1,2,0,3,0,0,0,0,6
"260915",2015,"outros",0,1,0,0,0,0,0,0,1
"260915",2016,"> 1500 g",0,0,1,1,0,0,0,0,2
"260915",2016,"outros",0,0,1,0,0,0,0,0,1
"260915",2017,"> 1000 g",0,0,1,0,0,0,0,0,1
"260915",2017,"> 1500 g",2,0,0,0,0,0,0,0,2
"260915",2018,"outros",0,0,2,1,0,0,0,0,3
"260915",2018,"> 1500 g",1,0,0,0,0,0,0,0,1
"260915",2018,"> 1000 g",0,1,0,0,0,0,0,0,1
"260915",2019,"> 1000 g",0,0,1,0,0,0,0,0,1
"260915",2019,"> 1500 g",1,0,1,1,0,0,0,0,3
"260915",2020,"> 1500 g",0,1,0,1,0,0,0,0,2
"260915",2021,"> 1500 g",0,1,0,1,0,0,0,0,2
"260915",2022,"> 1000 g",0,0,1,0,0,0,0,0,1
"260915",2022,"> 1500 g",1,0,1,0,0,0,0,0,2
"260920",2012,"outros",0,0,1,0,0,0,0,0,1
"260920",2012,"> 1500 g",2,0,0,0,0,0,0,0,2
"260920",2013,"> 1500 g",0,0,0,3,0,0,0,0,3
"260920",2016,"> 1500 g",0,1,0,1,0,0,0,0,2
"260920",2017,"> 1500 g",0,0,0,1,0,0,0,0,1
"260920",2018,"outros",0,0,1,0,0,0,0,0,1
"260920",2019,"> 1500 g",2,0,0,0,0,0,0,0,2
"260920",2021,"outros",0,0,1,0,0,0,0,0,1
"260920",2022,"> 1500 g",0,0,1,0,0,0,0,0,1
"260920",2014,"não se aplica",0,0,0,0,0,0,0,0,0
"260920",2015,"não se aplica",0,0,0,0,0,0,0,0,0
"260920",2020,"não se aplica",0,0,0,0,0,0,0,0,0
"260930",2012,"> 1500 g",0,1,1,1,0,0,0,0,3
"260930",2012,"outros",1,0,0,0,0,0,0,0,1
"260930",2012,"> 1000 g",0,1,0,0,0,0,0,0,1
"260930",2013,"> 1500 g",1,0,2,0,0,0,0,0,3
"260930",2013,"outros",0,0,1,0,0,0,0,0,1
"260930",2014,"> 1000 g",0,0,1,0,0,0,0,0,1
"260930",2014,"outros",0,0,1,0,0,0,0,0,1
"260930",2014,"> 1500 g",0,1,0,0,0,0,0,0,1
"260930",2015,"> 1500 g",0,0,0,1,0,0,0,0,1
"260930",2016,"> 1000 g",1,0,1,0,0,0,0,0,2
"260930",2016,"outros",0,0,1,2,0,0,0,0,3
"260930",2016,"> 1500 g",1,1,0,0,0,0,0,0,2
"260930",2017,"> 1500 g",1,0,0,0,0,0,0,0,1
"260930",2018,"> 1000 g",0,0,1,0,0,0,0,0,1
"260930",2018,"> 1500 g",0,0,0,1,0,0,0,0,1
"260930",2020,"> 1500 g",0,0,1,1,0,0,0,0,2
"260930",2021,"> 1500 g",0,1,1,0,0,0,0,0,2
"260930",2021,"outros",0,3,1,0,0,0,0,0,4
"260930",2022,"> 1500 g",0,1,0,3,0,0,0,0,4
"260930",2022,"outros",0,2,0,0,0,0,0,0,2
"260930",2019,"não se aplica",0,0,0,0,0,0,0,0,0
"260940",2012,"> 1500 g",3,2,1,1,0,1,0,0,8
"260940",2012,"outros",1,1,1,0,0,0,0,0,3
"260940",2013,"outros",0,1,4,0,0,1,0,0,6
"260940",2013,"> 1500 g",1,0,0,0,0,0,0,0,1
"260940",2014,"> 1000 g",0,0,1,0,0,0,0,0,1
"260940",2014,"outros",0,0,2,1,0,0,0,0,3
"260940",2014,"> 1500 g",0,1,0,3,0,0,0,0,4
"260940",2015,"outros",0,0,1,1,0,0,1,0,3
"260940",2016,"outros",1,0,0,2,0,0,0,0,3
"260940",2016,"> 1500 g",0,0,0,1,0,0,0,0,1
"260940",2016,"> 1000 g",0,1,0,0,0,0,0,0,1
"260940",2017,"> 1500 g",6,1,0,0,0,0,0,0,7
"260940",2017,"outros",1,0,0,0,0,0,0,0,1
"260940",2018,"> 1000 g",0,0,1,0,0,0,0,0,1
"260940",2018,"outros",0,1,2,0,0,0,0,0,3
"260940",2018,"> 1500 g",2,0,0,1,0,0,0,0,3
"260940",2019,"> 1500 g",1,0,1,1,0,0,0,0,3
"260940",2019,"outros",0,1,3,2,0,0,0,0,6
"260940",2020,"> 1500 g",2,0,2,0,1,0,0,0,5
"260940",2020,"outros",0,0,2,3,0,0,0,0,5
"260940",2021,"> 1000 g",0,0,1,0,0,0,0,0,1
"260940",2021,"outros",0,0,5,0,0,0,0,0,5
"260940",2021,"> 1500 g",1,0,0,0,0,0,0,0,1
"260940",2022,"> 1500 g",0,0,1,1,0,0,0,0,2
"260940",2022,"outros",0,0,2,0,0,0,0,0,2
"260950",2012,"outros",0,1,3,0,0,0,0,0,4
"260950",2012,"> 1500 g",0,1,0,0,0,0,0,0,1
"260950",2013,"outros",0,1,1,0,0,0,0,0,2
"260950",2013,"> 1500 g",4,0,0,0,0,0,1,0,5
"260950",2014,"outros",0,1,3,0,0,0,0,0,4
"260950",2014,"> 1500 g",1,1,0,0,0,0,0,0,2
"260950",2015,"> 1000 g",0,0,2,0,0,0,0,0,2
"260950",2015,"outros",0,0,1,0,0,0,0,0,1
"260950",2015,"> 1500 g",2,0,0,0,0,0,0,0,2
"260950",2016,"> 1500 g",0,0,1,0,0,0,0,0,1
"260950",2017,"> 1000 g",0,1,1,0,0,0,0,0,2
"260950",2017,"> 1500 g",0,2,0,0,0,0,0,0,2
"260950",2018,"outros",0,0,1,0,0,0,0,0,1
"260950",2018,"> 1500 g",1,1,0,0,0,0,0,0,2
"260950",2019,"> 1500 g",0,0,1,0,0,0,0,0,1
"260950",2020,"outros",0,0,1,0,0,0,0,0,1
"260950",2020,"> 1500 g",0,2,0,0,0,0,0,0,2
"260950",2022,"> 1000 g",0,1,0,0,0,0,0,0,1
"260950",2021,"não se aplica",0,0,0,0,0,0,0,0,0
"260960",2012,"> 1500 g",4,5,3,2,1,1,0,0,16
"260960",2012,"> 1000 g",1,1,5,0,0,0,0,0,7
"260960",2012,"outros",2,6,18,2,0,0,0,0,28
"260960",2013,"> 1500 g",12,6,7,2,2,0,0,0,29
"260960",2013,"> 1000 g",0,3,3,0,0,0,0,0,6
"260960",2013,"outros",1,3,22,5,0,0,1,0,32
"260960",2014,"outros",1,3,24,2,1,0,1,0,32
"260960",2014,"> 1000 g",1,3,1,0,0,0,0,0,5
"260960",2014,"> 1500 g",5,4,4,2,0,1,0,0,16
"260960",2015,"> 1000 g",1,0,4,1,0,0,0,0,6
"260960",2015,"> 1500 g",9,5,2,4,0,0,0,0,20
"260960",2015,"outros",3,5,20,3,0,0,0,0,31
"260960",2016,"> 1000 g",4,3,4,0,0,0,0,0,11
"260960",2016,"> 1500 g",8,2,3,1,0,1,0,0,15
"260960",2016,"outros",2,3,12,2,0,0,0,0,19
"260960",2017,"> 1000 g",0,0,5,0,0,0,0,0,5
"260960",2017,"> 1500 g",15,2,3,3,0,0,0,0,23
"260960",2017,"outros",3,3,8,0,0,0,0,0,14
"260960",2018,"> 1500 g",10,2,3,1,1,0,0,0,17
"260960",2018,"> 1000 g",2,2,4,0,0,0,0,0,8
"260960",2018,"outros",1,3,10,2,0,0,0,0,16
"260960",2019,"> 1000 g",1,1,2,0,0,0,0,0,4
"260960",2019,"> 1500 g",9,1,3,0,0,0,0,0,13
"260960",2019,"outros",0,4,14,1,0,1,0,0,20
"260960",2020,"> 1500 g",12,3,4,3,1,0,0,0,23
"260960",2020,"outros",2,2,8,1,0,1,0,0,14
"260960",2020,"> 1000 g",0,2,0,0,0,0,0,0,2
"260960",2021,"outros",2,2,13,2,1,0,0,0,20
"260960",2021,"> 1000 g",0,3,3,1,0,0,0,0,7
"260960",2021,"> 1500 g",9,3,4,7,0,0,0,0,23
"260960",2022,"> 1500 g",6,6,2,0,1,1,0,0,16
"260960",2022,"outros",1,2,10,2,1,0,0,0,16
"260960",2022,"> 1000 g",1,1,0,1,0,0,0,0,3
"260970",2012,"outros",0,0,1,0,0,0,0,0,1
"260970",2012,"> 1500 g",1,0,0,0,0,0,0,0,1
"260970",2013,"> 1500 g",1,0,0,1,0,0,0,0,2
"260970",2013,"outros",0,1,0,0,0,0,0,0,1
"260970",2014,"> 1500 g",1,0,0,0,0,0,0,0,1
"260970",2015,"outros",2,0,0,0,0,0,0,0,2
"260970",2015,"> 1500 g",0,1,0,1,0,0,0,0,2
"260970",2015,"> 1000 g",0,1,0,0,0,0,0,0,1
"260970",2016,"> 1500 g",1,0,1,0,0,0,0,0,2
"260970",2016,"outros",1,0,0,0,0,0,0,0,1
"260970",2017,"> 1000 g",0,1,0,0,0,0,0,0,1
"260970",2018,"> 1500 g",0,2,1,0,0,0,0,0,3
"260970",2019,"outros",0,0,2,0,0,0,0,0,2
"260970",2020,"outros",0,1,0,0,0,0,0,0,1
"260970",2021,"> 1500 g",2,0,2,0,0,0,0,0,4
"260970",2021,"outros",0,0,1,0,0,0,0,0,1
"260970",2022,"> 1500 g",1,0,1,0,0,0,0,0,2
"260980",2012,"> 1000 g",0,0,1,0,0,0,0,0,1
"260980",2012,"outros",0,1,0,0,0,0,0,0,1
"260980",2013,"outros",0,0,3,1,0,0,0,0,4
"260980",2013,"> 1000 g",0,1,0,0,0,0,0,0,1
"260980",2014,"outros",0,0,0,2,0,0,0,0,2
"260980",2014,"> 1000 g",0,1,0,0,0,0,0,0,1
"260980",2014,"> 1500 g",0,0,0,0,0,1,0,0,1
"260980",2015,"outros",0,0,0,1,0,0,0,0,1
"260980",2015,"> 1500 g",0,1,0,0,0,0,0,0,1
"260980",2016,"outros",0,1,1,0,1,0,0,0,3
"260980",2016,"> 1500 g",0,2,2,0,0,0,0,0,4
"260980",2017,"> 1500 g",0,0,0,1,0,0,0,0,1
"260980",2017,"outros",0,1,0,0,0,0,0,0,1
"260980",2018,"outros",0,0,1,0,0,0,0,0,1
"260980",2018,"> 1500 g",0,1,0,0,0,0,0,0,1
"260980",2019,"> 1000 g",0,1,0,0,0,0,0,0,1
"260980",2020,"outros",0,0,3,0,0,0,0,0,3
"260980",2020,"> 1500 g",1,0,0,0,0,0,0,0,1
"260980",2021,"> 1500 g",1,0,0,0,1,0,0,0,2
"260980",2021,"outros",1,0,0,0,0,0,0,0,1
"260980",2021,"> 1000 g",0,0,0,1,0,0,0,0,1
"260980",2022,"outros",0,1,2,0,0,0,0,0,3
"260980",2022,"> 1500 g",2,0,0,0,0,0,0,0,2
"260990",2012,"> 1500 g",1,1,0,4,1,0,0,0,7
"260990",2012,"> 1000 g",2,2,1,0,0,0,0,0,5
"260990",2012,"outros",1,1,3,0,0,0,0,0,5
"260990",2013,"> 1500 g",1,0,0,0,1,1,0,0,3
"260990",2013,"outros",0,3,4,0,0,0,0,0,7
"260990",2014,"> 1500 g",3,5,1,2,0,0,0,0,11
"260990",2014,"outros",0,2,0,1,0,0,0,0,3
"260990",2015,"> 1500 g",2,3,1,1,0,0,0,0,7
"260990",2015,"outros",1,0,1,1,0,0,0,0,3
"260990",2016,"> 1000 g",1,1,3,0,0,0,0,0,5
"260990",2016,"> 1500 g",2,1,1,1,0,0,0,0,5
"260990",2016,"outros",0,1,1,0,0,0,0,0,2
"260990",2017,"> 1500 g",1,0,2,2,0,0,0,0,5
"260990",2017,"outros",0,3,2,0,0,0,0,0,5
"260990",2017,"> 1000 g",0,0,0,1,0,0,0,0,1
"260990",2018,"outros",0,0,6,0,0,0,0,0,6
"260990",2018,"> 1500 g",2,0,0,1,0,0,0,0,3
"260990",2019,"> 1000 g",0,1,1,1,0,0,0,0,3
"260990",2019,"outros",0,4,8,0,0,0,0,0,12
"260990",2019,"> 1500 g",3,1,0,1,0,0,0,0,5
"260990",2020,"> 1000 g",0,1,3,0,0,0,0,0,4
"260990",2020,"> 1500 g",2,3,1,0,0,0,0,0,6
"260990",2020,"outros",0,2,3,0,0,1,0,0,6
"260990",2021,"> 1000 g",0,1,1,0,0,0,0,0,2
"260990",2021,"> 1500 g",1,0,2,0,0,0,0,0,3
"260990",2021,"outros",0,2,3,0,0,0,0,0,5
"260990",2022,"> 1000 g",0,1,1,0,0,0,0,0,2
"260990",2022,"> 1500 g",2,4,1,0,0,0,0,0,7
"260990",2022,"outros",0,1,2,1,0,0,0,0,4
"261000",2012,"> 1000 g",0,0,1,0,0,0,0,0,1
"261000",2012,"> 1500 g",3,0,1,1,0,0,0,0,5
"261000",2012,"outros",1,0,3,0,0,0,0,0,4
"261000",2013,"outros",0,0,2,1,0,0,0,0,3
"261000",2013,"> 1000 g",1,0,0,1,0,0,0,0,2
"261000",2014,"> 1500 g",0,0,1,1,0,0,0,0,2
"261000",2014,"outros",0,0,1,0,0,0,0,0,1
"261000",2015,"outros",0,2,4,2,0,0,0,0,8
"261000",2015,"> 1500 g",3,2,0,0,0,0,0,0,5
"261000",2015,"> 1000 g",0,2,0,0,0,0,0,0,2
"261000",2016,"> 1500 g",1,0,0,0,1,0,0,0,2
"261000",2016,"> 1000 g",1,0,1,0,0,0,0,0,2
"261000",2016,"outros",0,6,2,0,0,0,0,0,8
"261000",2017,"> 1000 g",0,0,2,0,0,0,0,0,2
"261000",2017,"outros",1,2,5,0,0,0,0,0,8
"261000",2017,"> 1500 g",1,1,0,0,0,0,0,0,2
"261000",2018,"> 1500 g",3,2,1,1,0,0,0,0,7
"261000",2018,"outros",0,0,1,0,0,0,0,0,1
"261000",2018,"> 1000 g",1,0,0,0,0,0,0,0,1
"261000",2019,"> 1500 g",1,1,0,0,1,0,0,0,3
"261000",2019,"> 1000 g",1,0,1,0,0,0,0,0,2
"261000",2019,"outros",0,1,1,0,0,0,0,0,2
"261000",2020,"> 1500 g",1,0,0,0,0,0,0,0,1
"261000",2021,"outros",0,0,1,1,1,0,0,0,3
"261000",2021,"> 1500 g",1,0,0,0,0,0,0,0,1
"261000",2022,"> 1000 g",1,1,1,0,0,1,0,0,4
"261000",2022,"outros",1,1,1,0,0,0,0,0,3
"261000",2022,"> 1500 g",3,0,0,0,0,0,0,0,3
"261010",2012,"> 1500 g",2,0,0,1,0,0,0,0,3
"261010",2013,"> 1500 g",1,0,0,0,1,0,0,0,2
"261010",2013,"outros",0,1,0,0,0,0,0,0,1
"261010",2014,"> 1500 g",0,0,0,1,0,0,0,0,1
"261010",2015,"> 1500 g",1,0,0,1,0,0,0,0,2
"261010",2015,"outros",0,1,0,0,0,0,0,0,1
"261010",2016,"> 1000 g",0,0,1,0,0,0,0,0,1
"261010",2016,"outros",1,0,0,0,0,0,0,0,1
"261010",2018,"> 1000 g",0,0,0,1,0,0,0,0,1
"261010",2021,"outros",0,0,0,1,0,0,0,0,1
"261010",2022,"> 1000 g",0,1,0,0,0,0,0,0,1
"261010",2017,"não se aplica",0,0,0,0,0,0,0,0,0
"261010",2019,"não se aplica",0,0,0,0,0,0,0,0,0
"261010",2020,"não se aplica",0,0,0,0,0,0,0,0,0
"261020",2012,"outros",1,0,1,0,0,0,0,0,2
"261020",2012,"> 1500 g",1,0,0,0,0,0,0,0,1
"261020",2012,"> 1000 g",0,1,0,0,0,0,0,0,1
"261020",2013,"> 1000 g",0,0,1,0,0,0,0,0,1
"261020",2013,"> 1500 g",1,0,0,0,0,0,0,0,1
"261020",2014,"outros",0,0,1,0,0,0,0,0,1
"261020",2014,"> 1000 g",1,1,0,0,0,0,0,0,2
"261020",2014,"> 1500 g",1,1,0,0,0,0,0,0,2
"261020",2015,"> 1000 g",0,0,1,0,0,0,0,0,1
"261020",2015,"> 1500 g",1,1,0,1,0,0,0,0,3
"261020",2016,"outros",0,2,1,0,0,0,0,0,3
"261020",2016,"> 1000 g",1,0,0,0,0,0,0,0,1
"261020",2016,"> 1500 g",2,0,0,0,0,0,0,0,2
"261020",2017,"> 1500 g",2,0,0,1,0,0,0,0,3
"261020",2017,"outros",0,1,0,0,0,0,0,0,1
"261020",2018,"> 1500 g",1,0,0,0,0,0,0,0,1
"261020",2019,"> 1500 g",1,1,0,1,0,0,0,0,3
"261020",2020,"> 1500 g",1,0,0,0,0,0,0,0,1
"261020",2020,"outros",1,0,0,0,0,0,0,0,1
"261020",2021,"> 1000 g",0,0,1,0,0,0,0,0,1
"261020",2021,"> 1500 g",0,0,1,0,0,0,0,0,1
"261020",2021,"outros",1,0,0,0,0,0,0,0,1
"261020",2022,"outros",0,1,2,0,0,0,0,0,3
"261020",2022,"> 1500 g",1,2,0,0,0,0,0,0,3
"261030",2012,"> 1500 g",2,0,0,1,0,0,0,0,3
"261030",2013,"outros",0,0,0,2,0,0,0,0,2
"261030",2014,"outros",1,0,0,0,0,0,0,0,1
"261030",2015,"outros",1,0,0,0,0,0,0,0,1
"261030",2016,"outros",2,0,1,0,0,0,0,0,3
"261030",2016,"> 1500 g",1,0,0,1,0,0,0,0,2
"261030",2016,"> 1000 g",0,1,0,1,0,0,0,0,2
"261030",2018,"> 1500 g",0,1,0,0,0,0,0,0,1
"261030",2019,"outros",0,1,0,0,0,0,0,0,1
"261030",2020,"outros",0,0,1,0,0,0,0,0,1
"261030",2021,"> 1500 g",0,1,0,0,0,0,0,0,1
"261030",2022,"> 1000 g",1,0,0,0,0,0,0,0,1
"261030",2017,"não se aplica",0,0,0,0,0,0,0,0,0
"261040",2012,"> 1000 g",0,0,1,1,0,0,0,0,2
"261040",2012,"outros",0,2,1,0,0,0,0,0,3
"261040",2012,"> 1500 g",1,0,0,0,0,0,0,0,1
"261040",2013,"> 1500 g",0,0,0,2,0,0,0,0,2
"261040",2014,"> 1500 g",0,0,0,2,1,0,0,0,3
"261040",2014,"outros",0,0,1,0,0,0,0,0,1
"261040",2015,"> 1000 g",0,0,0,1,0,0,0,0,1
"261040",2015,"> 1500 g",0,0,0,1,0,0,0,0,1
"261040",2015,"outros",0,1,0,0,0,0,0,0,1
"261040",2016,"outros",0,0,2,0,0,0,0,0,2
"261040",2016,"> 1500 g",0,1,0,1,0,0,0,0,2
"261040",2017,"> 1500 g",0,0,0,1,0,0,0,0,1
"261040",2017,"outros",0,0,0,1,0,0,0,0,1
"261040",2017,"> 1000 g",0,1,0,0,0,0,0,0,1
"261040",2018,"> 1500 g",1,0,0,1,0,0,0,0,2
"261040",2018,"outros",0,1,0,0,0,0,0,0,1
"261040",2019,"> 1500 g",0,0,1,0,0,0,0,0,1
"261040",2019,"outros",0,0,1,0,0,0,0,0,1
"261040",2020,"> 1000 g",0,1,1,0,0,0,0,0,2
"261040",2020,"> 1500 g",0,1,0,0,0,0,0,0,1
"261040",2021,"outros",0,2,1,0,0,0,0,0,3
"261040",2021,"> 1000 g",0,1,0,0,0,0,0,0,1
"261040",2021,"> 1500 g",0,1,0,0,0,0,0,0,1
"261040",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"261050",2012,"outros",2,0,2,1,0,0,0,0,5
"261050",2012,"> 1500 g",1,1,0,0,0,0,0,0,2
"261050",2013,"> 1500 g",0,1,0,0,0,0,0,0,1
"261050",2014,"> 1000 g",1,0,0,0,0,0,0,0,1
"261050",2014,"outros",0,1,0,0,0,0,0,0,1
"261050",2015,"> 1500 g",0,0,1,0,0,0,0,0,1
"261050",2016,"outros",0,0,2,1,0,0,0,0,3
"261050",2017,"outros",1,0,1,0,0,0,0,0,2
"261050",2017,"> 1500 g",0,0,0,1,0,0,0,0,1
"261050",2018,"> 1500 g",0,0,0,2,0,0,0,0,2
"261050",2019,"> 1000 g",0,0,1,0,0,0,0,0,1
"261050",2019,"> 1500 g",1,0,0,1,0,0,0,0,2
"261050",2020,"outros",0,1,1,0,0,0,0,0,2
"261050",2020,"> 1500 g",2,0,0,0,0,0,0,0,2
"261050",2022,"outros",0,0,1,0,0,0,0,0,1
"261050",2021,"não se aplica",0,0,0,0,0,0,0,0,0
"261060",2012,"> 1500 g",5,0,2,0,0,0,0,0,7
"261060",2012,"outros",1,0,4,1,0,0,0,0,6
"261060",2012,"> 1000 g",0,2,0,0,0,0,0,0,2
"261060",2013,"> 1000 g",1,1,1,0,0,0,0,0,3
