"codmunres","ano","obitos_fetais_mais_28sem","peso_menos_1500_mais_28sem","peso_1500_1999_mais_28sem","peso_2000_2499_mais_28sem","peso_mais_2500_mais_28sem"
521830,2013,4,0,1,0,1
521830,2014,5,1,0,1,3
521830,2015,11,6,2,0,3
521830,2016,1,0,0,0,1
521830,2017,8,4,1,0,2
521830,2018,4,0,2,1,1
521830,2019,4,1,0,2,1
521830,2020,4,2,1,0,1
521839,2012,1,0,0,0,1
521839,2017,1,1,0,0,0
521850,2012,6,0,2,3,1
521850,2013,5,2,2,0,0
521850,2014,3,0,0,1,2
521850,2015,3,0,0,0,1
521850,2016,3,1,1,0,0
521850,2017,3,1,0,1,1
521850,2018,4,2,0,1,1
521850,2019,7,2,2,2,0
521850,2020,8,3,2,2,1
521860,2012,2,0,0,0,2
521860,2014,2,2,0,0,0
521860,2015,4,2,0,2,0
521860,2016,2,1,0,0,1
521860,2018,1,0,0,0,1
521860,2019,2,1,0,0,1
521870,2013,1,0,0,0,1
521878,2012,1,0,0,1,0
521880,2012,22,9,6,3,4
521880,2013,22,5,2,5,8
521880,2014,20,8,3,1,8
521880,2015,18,8,2,3,5
521880,2016,29,6,5,5,12
521880,2017,29,14,5,3,7
521880,2018,33,11,10,3,9
521880,2019,16,2,3,0,11
521880,2020,24,7,2,8,7
521890,2012,3,0,2,1,0
521890,2013,2,1,1,0,0
521890,2014,3,1,1,0,0
521890,2015,4,0,2,0,2
521890,2018,1,0,0,0,1
521890,2019,2,0,0,0,2
521890,2020,2,0,0,0,2
521900,2013,1,1,0,0,0
521900,2014,2,1,0,0,1
521900,2018,1,0,0,1,0
521910,2013,2,0,0,1,0
521910,2017,1,0,1,0,0
521910,2018,5,1,1,1,1
521910,2020,1,0,0,0,1
521920,2015,1,0,0,1,0
521920,2017,1,0,0,1,0
521925,2012,2,2,0,0,0
521925,2014,1,1,0,0,0
521925,2015,1,1,0,0,0
521925,2016,1,0,0,1,0
521925,2017,2,1,0,0,1
521930,2012,4,0,1,2,1
521930,2013,4,1,0,1,1
521930,2014,2,0,1,1,0
521930,2015,2,0,0,0,2
521930,2016,2,0,1,0,1
521930,2017,4,1,2,1,0
521930,2018,6,2,1,1,1
521930,2019,4,1,0,1,2
521930,2020,3,0,1,0,2
521935,2012,1,0,0,1,0
521935,2013,1,0,0,1,0
521935,2014,1,1,0,0,0
521935,2018,1,1,0,0,0
521940,2012,1,0,0,0,1
521940,2013,1,0,1,0,0
521940,2015,1,1,0,0,0
521940,2017,1,0,0,0,1
521940,2019,1,1,0,0,0
521950,2016,1,1,0,0,0
521960,2013,1,1,0,0,0
521970,2012,1,0,1,0,0
521970,2013,2,0,1,0,1
521970,2014,2,0,1,0,1
521970,2015,2,2,0,0,0
521970,2017,1,1,0,0,0
521970,2019,1,0,0,0,1
521971,2015,1,0,0,0,1
521971,2016,1,0,0,0,1
521971,2018,2,1,1,0,0
521973,2013,3,0,0,1,1
521973,2016,1,1,0,0,0
521973,2017,1,0,0,0,1
521973,2019,1,1,0,0,0
521973,2020,1,0,0,0,1
521975,2012,4,2,1,0,0
521975,2013,4,3,0,1,0
521975,2014,11,5,3,1,1
521975,2015,6,2,2,1,1
521975,2016,14,7,3,2,1
521975,2017,7,2,0,0,3
521975,2018,12,2,2,1,4
521975,2019,6,2,1,1,2
521975,2020,9,8,0,1,0
521980,2012,2,0,0,0,2
521980,2013,1,0,1,0,0
521980,2016,1,0,0,0,1
521980,2017,3,0,0,1,1
521980,2018,1,1,0,0,0
521990,2013,1,1,0,0,0
521990,2014,1,0,0,1,0
521990,2016,1,1,0,0,0
522000,2012,1,0,0,1,0
522000,2013,2,0,1,0,1
522000,2014,2,1,0,1,0
522000,2015,1,0,0,0,1
522000,2016,1,1,0,0,0
522000,2017,1,0,0,0,1
522000,2018,1,0,0,1,0
522000,2020,1,0,0,1,0
522005,2014,1,0,0,1,0
522010,2012,2,0,1,0,1
522010,2013,3,0,1,0,1
522010,2015,1,1,0,0,0
522010,2016,4,1,1,1,1
522010,2017,2,0,2,0,0
522010,2018,1,0,0,0,1
522010,2019,4,2,0,1,1
522010,2020,3,0,2,0,1
522015,2015,2,1,1,0,0
522015,2017,2,1,0,0,1
522020,2012,3,1,0,1,1
522020,2013,4,0,2,1,1
522020,2014,1,0,1,0,0
522020,2015,5,0,0,1,4
522020,2016,2,0,1,0,1
522020,2018,4,0,0,1,1
522020,2019,1,0,0,0,1
522020,2020,2,1,1,0,0
522026,2012,1,1,0,0,0
522026,2014,1,0,0,0,0
522028,2012,1,0,1,0,0
522040,2013,2,0,0,1,0
522040,2014,2,0,0,0,1
522040,2015,2,1,0,1,0
522040,2016,2,0,0,2,0
522040,2018,3,0,0,1,1
522040,2019,2,0,1,0,1
522040,2020,1,0,0,0,0
522045,2012,14,2,4,3,4
522045,2013,18,4,2,4,7
522045,2014,17,7,2,3,5
522045,2015,12,7,1,1,3
522045,2016,15,3,4,1,5
522045,2017,22,7,1,4,9
522045,2018,20,9,4,1,6
522045,2019,11,3,0,4,4
522045,2020,13,4,4,2,3
522050,2012,2,1,1,0,0
522050,2014,1,1,0,0,0
522050,2017,1,0,0,0,1
522050,2019,2,1,0,0,1
522050,2020,1,1,0,0,0
522060,2012,1,0,0,0,1
522060,2013,1,0,0,0,1
522060,2014,1,0,1,0,0
522060,2015,2,0,1,1,0
522060,2016,2,1,0,0,0
522060,2018,2,0,0,1,1
522068,2012,1,0,1,0,0
522070,2014,1,0,0,0,1
522100,2013,3,1,1,0,1
522100,2017,2,0,0,0,2
522100,2018,1,0,1,0,0
522108,2013,1,0,0,1,0
522108,2017,2,1,0,0,1
522108,2018,1,1,0,0,0
522119,2013,1,0,0,0,1
522119,2014,1,0,1,0,0
522119,2015,2,0,0,0,2
522119,2016,1,0,0,0,0
522119,2018,1,0,0,0,1
522119,2019,1,1,0,0,0
522119,2020,2,0,1,0,1
522130,2014,2,0,1,0,0
522130,2016,1,0,0,0,1
522130,2018,1,0,0,0,0
522140,2012,13,3,1,4,5
522140,2013,11,5,1,4,1
522140,2014,13,3,4,1,5
522140,2015,18,6,4,2,6
522140,2016,11,4,2,3,2
522140,2017,11,3,1,2,4
522140,2018,18,7,5,2,3
522140,2019,18,4,6,3,4
522140,2020,16,6,0,4,6
522145,2012,1,0,1,0,0
522145,2014,1,1,0,0,0
522145,2018,1,0,0,0,1
522145,2019,1,1,0,0,0
522150,2013,1,0,1,0,0
522150,2015,1,0,0,0,0
522155,2015,2,0,0,0,2
522155,2017,2,0,0,0,2
522157,2014,1,0,0,0,1
522157,2015,2,0,1,0,1
522157,2017,1,0,1,0,0
522160,2012,2,0,1,1,0
522160,2013,6,2,0,1,2
522160,2014,2,0,0,0,2
522160,2015,5,1,1,2,1
522160,2016,7,2,1,0,4
522160,2017,5,3,0,0,2
522160,2018,3,1,0,2,0
522160,2019,2,2,0,0,0
522160,2020,4,1,0,2,1
522170,2012,2,0,1,0,1
522170,2013,2,1,0,1,0
522170,2014,1,0,1,0,0
522170,2015,4,2,1,0,1
522170,2017,1,1,0,0,0
522170,2018,3,1,0,1,1
522170,2019,2,1,0,0,1
522170,2020,2,0,1,1,0
522180,2015,1,0,0,0,1
522185,2012,11,3,4,1,3
522185,2013,25,3,4,3,14
522185,2014,28,3,6,4,14
522185,2015,17,4,5,2,5
522185,2016,24,7,3,3,9
522185,2017,15,4,1,3,6
522185,2018,25,6,6,5,7
522185,2019,16,3,3,3,5
522185,2020,24,6,4,5,7
522190,2013,2,0,0,0,2
522190,2018,1,1,0,0,0
522200,2012,1,0,1,0,0
522200,2014,2,1,0,0,0
522200,2018,5,4,0,1,0
522200,2020,2,0,2,0,0
522205,2012,1,1,0,0,0
522205,2013,2,0,0,1,0
522205,2014,1,0,0,0,1
522220,2012,1,0,0,0,1
522220,2013,3,0,1,1,1
522220,2014,2,0,0,1,1
522220,2015,1,0,1,0,0
522220,2016,1,0,0,0,1
522220,2020,1,0,1,0,0
522230,2012,2,2,0,0,0
522230,2017,1,0,0,0,0
530010,2012,253,83,37,41,74
530010,2013,261,81,37,37,82
530010,2014,231,70,37,38,70
530010,2015,300,76,44,48,103
530010,2016,287,85,52,52,93
530010,2017,266,86,42,32,91
530010,2018,275,74,61,42,80
530010,2019,234,79,49,37,60
530010,2020,251,73,59,35,70
110001,2021,2,1,0,1,0
110001,2022,0,0,0,0,0
110002,2021,8,4,1,0,3
110002,2022,9,2,1,2,4
110003,2021,0,0,0,0,0
110003,2022,0,0,0,0,0
110004,2021,7,3,0,3,1
110004,2022,12,6,0,1,5
110005,2021,1,0,0,0,1
110005,2022,2,0,1,0,1
110006,2021,1,1,0,0,0
110006,2022,1,0,0,0,1
110007,2021,0,0,0,0,0
110007,2022,2,0,1,1,0
110008,2021,1,0,0,1,0
110008,2022,2,0,0,1,1
110009,2021,2,1,0,1,0
110009,2022,2,1,1,0,0
110010,2021,5,0,1,1,3
110010,2022,9,1,0,2,5
110011,2021,6,3,0,1,2
110011,2022,2,0,2,0,0
110012,2021,16,6,2,2,6
110012,2022,13,4,4,2,3
110013,2021,5,1,2,1,1
110013,2022,7,2,2,3,0
110014,2021,2,0,0,1,1
110014,2022,0,0,0,0,0
110015,2021,2,0,0,1,1
110015,2022,3,1,0,1,1
110018,2021,2,0,0,0,1
110018,2022,3,0,1,2,0
110020,2021,71,22,15,11,21
110020,2022,50,16,9,6,19
110025,2021,1,0,0,0,0
110025,2022,1,1,0,0,0
110026,2021,0,0,0,0,0
110026,2022,0,0,0,0,0
110028,2021,4,1,0,1,2
110028,2022,4,0,1,3,0
110029,2021,1,1,0,0,0
110029,2022,1,1,0,0,0
110030,2021,10,3,2,1,3
110030,2022,11,2,2,1,6
110032,2021,3,2,0,1,0
110032,2022,2,1,0,0,1
110033,2021,4,1,0,2,1
110033,2022,3,2,0,1,0
110034,2021,0,0,0,0,0
110034,2022,1,1,0,0,0
110037,2021,2,1,1,0,0
110037,2022,0,0,0,0,0
110040,2021,1,0,1,0,0
110040,2022,1,0,0,1,0
110045,2021,4,2,1,1,0
110045,2022,4,2,0,1,0
110050,2021,0,0,0,0,0
110050,2022,0,0,0,0,0
110060,2021,0,0,0,0,0
110060,2022,0,0,0,0,0
110070,2021,1,0,0,0,1
110070,2022,0,0,0,0,0
110080,2021,2,1,0,0,1
110080,2022,3,1,0,0,2
110090,2021,0,0,0,0,0
110090,2022,0,0,0,0,0
110092,2021,2,0,0,0,1
110092,2022,2,0,1,1,0
110094,2021,3,0,2,1,0
110094,2022,4,0,2,0,2
110100,2021,1,0,0,1,0
110100,2022,0,0,0,0,0
110110,2021,2,0,0,1,1
110110,2022,0,0,0,0,0
110120,2021,1,0,0,0,1
110120,2022,0,0,0,0,0
110130,2021,1,0,0,1,0
110130,2022,1,0,0,1,0
110140,2021,1,0,0,1,0
110140,2022,2,0,0,0,2
110143,2021,0,0,0,0,0
110143,2022,1,0,0,0,1
110145,2021,0,0,0,0,0
110145,2022,0,0,0,0,0
110146,2021,0,0,0,0,0
110146,2022,0,0,0,0,0
110147,2021,2,0,2,0,0
110147,2022,1,0,0,0,1
110148,2021,1,0,0,1,0
110148,2022,1,0,0,1,0
110149,2021,0,0,0,0,0
110149,2022,2,1,1,0,0
110150,2021,1,0,1,0,0
110150,2022,0,0,0,0,0
110155,2021,0,0,0,0,0
110155,2022,0,0,0,0,0
110160,2021,0,0,0,0,0
110160,2022,1,0,0,0,1
110170,2021,1,0,0,0,1
110170,2022,1,0,0,0,1
110175,2021,1,0,1,0,0
110175,2022,1,0,0,1,0
110180,2021,0,0,0,0,0
110180,2022,0,0,0,0,0
120001,2021,0,0,0,0,0
120001,2022,1,1,0,0,0
120005,2021,1,0,0,0,1
120005,2022,4,0,0,2,2
120010,2021,4,1,0,1,2
120010,2022,5,1,2,1,1
120013,2021,0,0,0,0,0
120013,2022,2,0,1,0,1
120017,2021,1,0,0,0,1
120017,2022,1,1,0,0,0
120020,2021,8,3,1,2,2
120020,2022,12,5,3,1,3
120025,2021,1,1,0,0,0
120025,2022,2,1,0,0,1
120030,2021,8,3,2,1,2
120030,2022,11,3,0,5,3
120032,2021,3,0,0,2,1
120032,2022,3,1,1,0,1
120033,2021,4,1,1,0,2
120033,2022,1,0,0,0,1
120034,2021,4,0,1,2,1
120034,2022,2,0,0,1,1
120035,2021,2,0,1,0,1
120035,2022,5,2,1,0,2
120038,2021,3,0,2,0,1
120038,2022,5,2,1,0,2
120039,2021,4,1,1,2,0
120039,2022,4,0,1,0,3
120040,2021,44,15,11,6,10
120040,2022,44,11,8,12,13
120042,2021,4,0,1,0,3
120042,2022,1,0,0,0,1
120043,2021,3,1,1,1,0
120043,2022,0,0,0,0,0
120045,2021,3,2,0,0,1
120045,2022,2,0,2,0,0
120050,2021,8,2,1,2,3
120050,2022,8,3,1,2,2
120060,2021,17,6,6,0,5
120060,2022,6,2,2,1,1
120070,2021,1,0,1,0,0
120070,2022,3,1,1,0,1
120080,2021,4,1,1,1,1
120080,2022,3,1,1,0,1
130002,2021,2,0,1,1,0
130002,2022,4,0,1,2,1
130006,2021,2,0,0,0,1
130006,2022,3,2,1,0,0
130008,2021,3,0,1,1,1
130008,2022,3,0,0,0,3
130010,2021,3,0,0,0,2
130010,2022,0,0,0,0,0
130014,2021,3,1,0,1,1
130014,2022,3,1,1,0,1
130020,2021,9,0,0,1,7
130020,2022,4,0,0,1,3
130030,2021,14,4,0,4,6
130030,2022,10,4,1,1,4
130040,2021,2,1,0,0,1
130040,2022,3,0,1,1,0
130050,2021,14,4,1,0,9
130050,2022,7,2,1,0,4
130060,2021,8,2,2,0,4
130060,2022,5,0,0,1,4
130063,2021,9,1,0,3,5
130063,2022,7,0,2,0,5
130068,2021,3,0,0,1,2
130068,2022,5,3,0,1,1
130070,2021,10,2,2,0,6
130070,2022,7,2,3,1,1
130080,2021,9,3,0,2,4
130080,2022,3,1,1,0,1
130083,2021,2,0,0,1,1
130083,2022,3,0,1,1,0
130090,2021,3,0,0,0,2
130090,2022,1,0,0,0,1
130100,2021,10,4,2,0,4
130100,2022,8,2,0,0,6
130110,2021,7,3,2,1,1
130110,2022,5,0,0,2,3
130115,2021,2,1,0,0,0
130115,2022,2,0,1,1,0
130120,2021,18,3,2,4,9
130120,2022,13,3,1,4,5
130130,2021,5,0,1,0,4
130130,2022,3,0,0,2,1
130140,2021,9,2,2,0,5
130140,2022,4,3,0,0,1
130150,2021,5,0,0,2,3
130150,2022,4,0,1,1,2
130160,2021,3,1,0,1,1
130160,2022,5,3,0,2,0
130165,2021,4,1,0,0,3
130165,2022,0,0,0,0,0
130170,2021,9,3,3,2,1
130170,2022,7,1,1,2,3
130180,2021,5,0,1,0,4
130180,2022,5,0,0,0,5
130185,2021,15,2,4,3,6
130185,2022,12,3,1,2,6
130190,2021,18,2,3,2,11
130190,2022,16,6,2,2,6
130195,2021,4,0,0,2,2
130195,2022,2,0,1,0,1
130200,2021,3,1,0,0,2
130200,2022,2,0,0,0,1
130210,2021,3,2,0,0,1
130210,2022,1,0,0,1,0
130220,2021,2,1,0,0,1
130220,2022,2,0,1,0,0
130230,2021,5,2,0,1,2
130230,2022,6,0,3,0,3
130240,2021,7,0,3,2,2
130240,2022,5,1,0,0,4
130250,2021,20,6,5,2,7
130250,2022,21,6,4,5,6
130255,2021,2,0,0,2,0
130255,2022,2,1,1,0,0
130260,2021,332,87,57,58,126
130260,2022,273,92,45,48,85
130270,2021,13,3,6,2,1
130270,2022,10,2,2,1,5
130280,2021,4,1,1,1,1
130280,2022,3,2,0,0,1
130290,2021,22,5,2,7,8
130290,2022,20,6,3,2,9
130300,2021,3,2,0,1,0
130300,2022,5,1,1,1,2
130310,2021,5,1,1,0,3
130310,2022,9,3,0,2,4
130320,2021,4,2,0,0,2
130320,2022,2,1,1,0,0
130330,2021,1,0,0,1,0
130330,2022,3,0,1,0,1
130340,2021,24,8,4,6,6
130340,2022,16,6,2,1,7
130350,2021,10,1,1,2,6
130350,2022,6,2,1,1,2
130353,2021,10,3,1,4,2
130353,2022,9,1,0,3,5
130356,2021,4,0,2,1,1
130356,2022,5,1,0,2,2
130360,2021,0,0,0,0,0
130360,2022,4,0,2,0,1
130370,2021,9,2,0,1,6
130370,2022,6,3,0,1,2
130380,2021,17,3,1,2,5
130380,2022,16,1,3,1,6
130390,2021,9,0,1,2,5
130390,2022,11,2,3,1,5
130395,2021,1,0,0,0,1
130395,2022,1,0,1,0,0
130400,2021,2,0,0,0,2
130400,2022,2,1,1,0,0
130406,2021,26,3,6,3,13
130406,2022,23,2,5,2,14
130410,2021,7,1,0,1,3
130410,2022,3,1,1,0,0
130420,2021,25,7,3,5,9
130420,2022,14,0,4,4,6
130423,2021,5,2,0,0,3
130423,2022,3,0,0,0,2
130426,2021,6,1,1,2,2
130426,2022,4,0,0,0,4
130430,2021,2,0,1,0,1
130430,2022,3,1,0,1,1
130440,2021,2,1,0,1,0
130440,2022,3,1,0,0,2
140002,2021,4,2,0,0,1
140002,2022,3,1,0,1,1
140005,2021,1,0,0,1,0
140005,2022,5,2,0,1,1
140010,2021,65,14,7,17,27
140010,2022,49,15,7,6,21
140015,2021,2,0,1,0,1
140015,2022,3,2,0,0,1
140017,2021,7,3,3,0,1
140017,2022,1,0,0,1,0
140020,2021,2,0,1,0,1
140020,2022,2,1,0,0,1
140023,2021,1,0,1,0,0
140023,2022,2,0,1,0,1
140028,2021,0,0,0,0,0
140028,2022,1,1,0,0,0
140030,2021,3,0,1,1,1
140030,2022,4,0,2,0,2
140040,2021,4,0,0,2,2
140040,2022,6,1,1,1,3
140045,2021,4,0,1,0,3
140045,2022,6,1,1,1,3
140047,2021,8,2,2,2,2
140047,2022,5,0,0,4,1
140050,2021,0,0,0,0,0
140050,2022,0,0,0,0,0
140060,2021,2,0,1,0,1
140060,2022,1,0,1,0,0
140070,2021,9,5,1,2,1
140070,2022,3,1,1,1,0
150010,2021,19,7,2,3,7
150010,2022,20,6,3,3,7
150013,2021,1,1,0,0,0
150013,2022,1,0,0,1,0
150020,2021,7,2,1,0,3
150020,2022,9,3,2,2,2
150030,2021,6,2,1,0,2
150030,2022,8,0,0,3,5
150034,2021,3,1,0,0,2
150034,2022,2,0,0,0,2
150040,2021,22,6,3,1,11
150040,2022,12,2,2,0,7
150050,2021,9,3,4,0,2
150050,2022,2,1,0,0,1
150060,2021,13,4,2,2,4
150060,2022,16,3,4,2,7
150070,2021,3,1,1,0,0
150070,2022,3,0,1,1,1
150080,2021,60,19,6,9,24
150080,2022,62,18,12,11,21
150085,2021,4,0,1,1,2
150085,2022,8,2,1,2,3
150090,2021,7,2,0,1,4
150090,2022,11,2,3,0,6
150095,2021,7,0,2,1,4
150095,2022,6,0,0,1,5
150100,2021,3,1,0,1,1
150100,2022,1,1,0,0,0
150110,2021,6,2,1,1,2
150110,2022,11,2,0,1,6
150120,2021,7,0,1,3,3
150120,2022,5,2,0,1,2
150125,2021,0,0,0,0,0
150125,2022,1,0,0,1,0
150130,2021,22,5,7,5,5
150130,2022,23,9,3,1,10
150140,2021,125,36,20,23,43
150140,2022,137,43,29,25,40
150145,2021,4,0,0,2,2
150145,2022,1,0,1,0,0
150150,2021,7,3,2,1,1
150150,2022,6,1,0,0,5
150157,2021,3,0,0,1,2
150157,2022,5,1,0,1,3
150160,2021,0,0,0,0,0
150160,2022,1,0,1,0,0
150170,2021,19,3,5,3,6
150170,2022,24,4,5,3,9
150172,2021,3,3,0,0,0
150172,2022,0,0,0,0,0
150175,2021,3,1,0,1,1
150175,2022,0,0,0,0,0
150178,2021,10,2,1,2,5
150178,2022,8,3,2,1,1
150180,2021,31,3,9,8,9
150180,2022,40,9,5,4,21
150190,2021,4,0,1,0,3
150190,2022,6,1,3,0,2
150195,2021,5,1,0,0,4
150195,2022,2,0,0,0,2
150200,2021,2,1,0,1,0
150200,2022,4,2,0,1,1
150210,2021,24,7,4,3,10
150210,2022,24,9,4,4,7
150215,2021,7,2,1,1,3
150215,2022,12,3,1,3,5
150220,2021,3,2,1,0,0
150220,2022,12,4,1,2,4
150230,2021,8,1,2,1,4
150230,2022,6,2,0,1,3
150240,2021,26,6,4,8,8
150240,2022,23,6,4,6,7
150250,2021,1,1,0,0,0
150250,2022,3,2,0,0,1
150260,2021,0,0,0,0,0
150260,2022,1,1,0,0,0
150270,2021,5,3,0,1,1
150270,2022,5,3,0,1,1
150275,2021,6,1,1,1,3
150275,2022,9,1,0,3,5
150276,2021,0,0,0,0,0
150276,2022,3,1,2,0,0
150277,2021,2,1,0,0,1
150277,2022,5,1,1,2,1
150280,2021,9,1,3,0,5
150280,2022,10,3,1,0,5
150285,2021,6,0,0,2,4
150285,2022,6,1,0,0,5
150290,2021,2,0,1,0,1
150290,2022,9,2,3,2,2
150293,2021,10,4,2,2,2
150293,2022,13,3,3,1,6
150295,2021,6,2,0,1,3
150295,2022,7,1,0,0,6
150300,2021,6,1,1,1,3
150300,2022,2,1,0,0,1
150304,2021,2,1,0,1,0
150304,2022,1,0,0,0,1
150307,2021,3,1,0,0,2
150307,2022,6,2,1,2,1
150309,2021,5,1,2,1,1
150309,2022,3,2,0,0,1
150310,2021,11,4,2,3,2
150310,2022,8,1,2,2,3
150320,2021,4,1,0,1,2
150320,2022,7,2,3,0,2
150330,2021,7,3,0,0,4
150330,2022,10,0,4,1,5
150340,2021,1,0,0,0,1
150340,2022,0,0,0,0,0
150345,2021,6,1,3,1,1
150345,2022,7,1,1,3,2
150350,2021,10,3,3,2,2
150350,2022,4,3,1,0,0
150360,2021,33,12,2,7,12
150360,2022,24,5,6,4,9
150370,2021,8,4,0,1,3
150370,2022,9,1,3,1,4
150375,2021,10,0,1,2,6
150375,2022,13,4,1,1,6
150380,2021,4,0,1,0,2
150380,2022,7,0,2,1,4
150390,2021,15,7,0,3,5
150390,2022,13,4,0,3,5
150400,2021,5,0,1,1,3
150400,2022,4,0,2,1,1
150405,2021,5,0,2,1,2
150405,2022,6,1,1,2,1
150410,2021,1,0,0,0,1
150410,2022,1,1,0,0,0
150420,2021,42,13,9,11,8
150420,2022,30,10,6,4,10
150430,2021,5,1,0,1,3
150430,2022,3,1,1,1,0
150440,2021,1,1,0,0,0
150440,2022,5,2,1,1,1
150442,2021,11,2,1,2,5
150442,2022,14,7,2,1,4
150445,2021,3,0,0,0,3
150445,2022,6,0,4,1,1
150450,2021,9,2,1,1,4
150450,2022,7,2,1,2,2
150460,2021,3,0,0,1,2
150460,2022,6,0,1,2,3
150470,2021,14,4,3,0,7
150470,2022,17,4,5,1,7
150475,2021,3,0,0,1,2
150475,2022,3,1,0,0,1
150480,2021,9,1,2,1,3
150480,2022,10,4,1,2,1
150490,2021,10,2,3,0,4
150490,2022,2,1,0,0,1
150495,2021,5,2,1,0,2
150495,2022,3,0,0,0,3
150497,2021,2,1,0,1,0
150497,2022,0,0,0,0,0
150500,2021,0,0,0,0,0
150500,2022,3,0,0,1,2
150503,2021,6,1,0,1,4
150503,2022,4,2,0,0,2
150506,2021,9,1,4,3,1
150506,2022,11,5,2,0,4
150510,2021,14,3,2,4,5
150510,2022,11,3,2,1,5
150520,2021,13,1,2,4,6
150520,2022,8,1,1,0,6
150530,2021,14,6,2,2,4
150530,2022,6,2,0,1,3
150540,2021,4,2,0,1,1
150540,2022,2,0,0,1,1
150543,2021,7,1,2,0,3
150543,2022,7,2,1,0,3
150548,2021,10,4,1,2,3
150548,2022,12,4,2,2,3
150549,2021,1,0,0,0,1
150549,2022,0,0,0,0,0
150550,2021,17,0,5,1,10
150550,2022,11,3,2,3,3
150553,2021,43,13,8,10,11
150553,2022,28,9,2,6,10
150555,2021,0,0,0,0,0
150555,2022,3,0,0,3,0
150560,2021,0,0,0,0,0
150560,2022,1,0,0,1,0
150563,2021,0,0,0,0,0
150563,2022,1,0,0,0,1
150565,2021,0,0,0,0,0
150565,2022,5,3,1,1,0
150570,2021,5,2,2,0,1
150570,2022,4,1,0,2,1
150580,2021,28,8,1,2,15
150580,2022,23,9,3,2,7
150590,2021,4,2,1,0,1
150590,2022,6,0,1,1,4
150600,2021,10,2,1,1,6
150600,2022,8,2,1,0,5
150610,2021,2,0,0,0,2
150610,2022,1,0,0,0,1
150611,2021,1,0,0,0,1
150611,2022,0,0,0,0,0
150613,2021,11,1,5,2,3
150613,2022,11,3,5,1,2
150616,2021,3,0,0,0,3
150616,2022,3,0,0,0,3
150618,2021,5,1,1,1,2
150618,2022,10,1,2,1,6
150619,2021,8,1,0,2,5
150619,2022,7,0,2,0,5
150620,2021,7,1,1,3,2
150620,2022,7,3,1,1,2
150630,2021,3,0,0,0,3
150630,2022,2,0,0,0,2
150635,2021,5,1,0,3,1
150635,2022,2,1,0,1,0
150640,2021,0,0,0,0,0
150640,2022,0,0,0,0,0
150650,2021,13,4,2,5,2
150650,2022,6,3,0,0,3
150655,2021,1,1,0,0,0
150655,2022,2,0,0,0,2
150658,2021,2,1,1,0,0
150658,2022,3,1,0,0,2
150660,2021,5,2,2,0,1
150660,2022,1,0,1,0,0
150670,2021,6,0,1,2,3
150670,2022,3,2,0,0,1
150680,2021,63,17,9,8,25
150680,2022,61,15,9,11,25
150690,2021,1,0,0,0,1
150690,2022,0,0,0,0,0
150700,2021,6,2,1,0,2
150700,2022,4,2,0,1,1
150710,2021,2,1,1,0,0
150710,2022,2,0,0,0,2
150715,2021,1,0,0,1,0
150715,2022,5,3,0,0,2
150720,2021,5,0,1,2,2
150720,2022,4,3,0,0,0
150730,2021,9,2,3,2,2
150730,2022,6,1,0,1,2
150740,2021,1,1,0,0,0
150740,2022,3,1,0,0,2
150745,2021,8,5,1,0,2
150745,2022,2,0,1,0,1
150746,2021,2,0,1,1,0
150746,2022,1,0,0,0,1
150747,2021,0,0,0,0,0
150747,2022,4,2,1,0,1
150750,2021,4,2,0,0,2
150750,2022,1,0,1,0,0
150760,2021,7,1,1,2,3
150760,2022,8,2,5,1,0
150770,2021,2,0,1,0,1
150770,2022,4,0,1,1,2
150775,2021,2,1,0,1,0
150775,2022,2,2,0,0,0
150780,2021,3,1,1,1,0
150780,2022,2,0,0,0,2
150790,2021,2,1,0,1,0
150790,2022,8,3,0,1,4
150795,2021,15,5,3,4,3
150795,2022,13,5,3,2,3
150796,2021,3,0,1,0,2
150796,2022,1,1,0,0,0
150797,2021,1,0,0,1,0
150797,2022,4,0,0,2,1
150800,2021,12,3,3,3,3
150800,2022,11,4,1,0,5
150803,2021,6,0,2,0,4
150803,2022,5,2,0,0,3
150805,2021,5,1,0,1,3
150805,2022,2,1,0,1,0
150808,2021,13,3,5,0,5
150808,2022,5,1,1,3,0
150810,2021,14,1,2,4,7
150810,2022,13,4,0,5,3
150812,2021,3,1,0,1,1
150812,2022,3,0,1,1,1
150815,2021,9,3,0,4,1
150815,2022,9,2,2,1,4
150820,2021,12,2,1,2,7
150820,2022,11,1,2,3,5
150830,2021,6,2,0,0,4
150830,2022,12,0,4,2,6
150835,2021,2,0,2,0,0
150835,2022,1,1,0,0,0
150840,2021,15,7,4,0,3
150840,2022,4,2,0,0,2
160005,2021,2,1,0,0,1
160005,2022,1,1,0,0,0
160010,2021,1,0,0,0,0
160010,2022,0,0,0,0,0
160015,2021,3,1,1,0,1
160015,2022,5,2,1,1,1
160020,2021,1,1,0,0,0
160020,2022,3,1,1,0,1
160021,2021,2,1,0,0,1
160021,2022,0,0,0,0,0
160023,2021,1,0,0,0,1
160023,2022,1,0,0,0,0
160025,2021,1,0,0,1,0
160025,2022,4,0,0,1,3
160027,2021,7,2,2,1,2
160027,2022,6,2,0,0,4
160030,2021,106,26,20,20,37
160030,2022,52,12,9,9,21
160040,2021,6,2,0,1,2
160040,2022,1,0,0,1,0
160050,2021,16,1,2,0,12
160050,2022,13,2,1,3,7
160053,2021,5,0,1,0,3
