"codmunres","ano","total_de_nascidos_vivos","nvm_menor_que_20","mulheres_com_mais_de_tres_partos_anteriores","pop_feminina_10_a_19","pop_fem_10_49","beneficiarias_10_a_49","abortos_ans_30_a_39","abortos_ans_menor_30","abortos_ans_40_a_49","abortos_sus_30_a_39","abortos_sus_menor_30","abortos_sus_40_a_49","pop_fem_ans_10_49","pop_fem_sus_10_49","total_de_nascidos_vivos_ans","total_de_nascidos_vivos_sus"
"260050",2012,831,209,140,4247,12543,240,0,0,0,0,0,0,238,12305,16,815
"260050",2013,794,178,123,4210,12645,230,0,0,0,0,0,0,228,12417,14,780
"260050",2014,765,187,113,4167,12733,322,0,0,0,0,0,0,318,12415,19,746
"260050",2015,774,184,102,4117,12816,328,0,0,1,12,24,0,333,12483,20,754
"260050",2016,672,150,77,4055,12892,307,0,0,0,8,15,4,309,12583,16,656
"260050",2017,719,169,90,3978,12955,304,2,0,0,9,26,2,298,12657,17,702
"260050",2018,780,159,82,3900,13006,210,1,0,0,16,17,3,208,12798,12,768
"260050",2019,768,149,81,3822,13050,188,1,0,0,16,20,1,183,12867,11,757
"260050",2020,679,134,71,3743,13086,188,0,0,0,14,23,3,183,12903,10,669
"260050",2021,702,150,73,3684,13112,198,0,0,0,17,26,2,197,12915,11,691
"260050",2022,701,128,76,NA,NA,NA,0,0,0,11,21,3,NA,NA,NA,NA
"260060",2012,177,38,16,1194,4090,80,0,0,0,0,0,0,82,4008,4,173
"260060",2013,180,42,17,1182,4103,97,0,0,0,0,0,0,98,4005,4,176
"260060",2014,174,34,17,1170,4114,104,0,0,0,0,0,0,103,4011,4,170
"260060",2015,179,53,19,1156,4122,98,0,0,0,2,7,1,99,4023,4,175
"260060",2016,191,47,20,1147,4129,86,0,0,0,1,4,0,87,4042,4,187
"260060",2017,185,47,10,1134,4132,72,0,0,0,1,6,1,70,4062,3,182
"260060",2018,199,48,12,1122,4135,64,0,0,0,3,10,2,62,4073,3,196
"260060",2019,190,31,11,1109,4134,60,0,0,0,4,3,1,62,4072,3,187
"260060",2020,227,47,11,1096,4129,66,0,0,0,2,9,1,66,4063,4,223
"260060",2021,182,36,12,1080,4123,72,0,0,0,6,10,1,70,4053,3,179
"260060",2022,184,32,8,NA,NA,NA,0,0,0,3,7,1,NA,NA,NA,NA
"260070",2012,555,147,46,3631,12259,157,0,0,0,0,0,0,159,12100,7,548
"260070",2013,538,132,41,3541,12238,182,0,0,0,0,0,0,184,12054,8,530
"260070",2014,611,156,51,3444,12204,178,0,0,0,0,0,0,183,12021,9,602
"260070",2015,570,137,37,3341,12162,154,0,0,0,5,11,1,158,12004,7,563
"260070",2016,457,103,26,3265,12115,126,0,0,0,3,10,0,121,11994,5,452
"260070",2017,525,120,28,3180,12061,117,0,0,0,2,7,1,121,11940,5,520
"260070",2018,532,140,21,3089,11991,127,0,0,0,5,7,0,132,11859,6,526
"260070",2019,520,112,26,3003,11919,151,0,0,0,3,6,0,155,11764,7,513
"260070",2020,498,101,25,2914,11837,173,0,0,0,2,5,0,178,11659,7,491
"260070",2021,518,100,34,2848,11759,294,0,0,0,1,6,0,153,11606,7,511
"260070",2022,465,81,30,NA,NA,NA,0,0,0,1,2,1,NA,NA,NA,NA
"260080",2012,230,58,19,1995,6801,268,0,0,0,0,0,0,286,6515,10,220
"260080",2013,269,52,26,1957,6828,269,0,0,0,0,0,0,287,6541,11,258
"260080",2014,239,56,20,1917,6848,283,0,0,0,0,0,0,281,6567,10,229
"260080",2015,254,57,17,1874,6866,280,0,0,0,3,3,1,282,6584,10,244
"260080",2016,235,53,17,1815,6838,294,0,1,0,1,5,2,294,6544,10,225
"260080",2017,278,62,15,1751,6803,290,0,1,0,2,6,0,293,6510,12,266
"260080",2018,245,44,15,1686,6766,286,0,0,0,2,7,2,284,6482,10,235
"260080",2019,247,43,14,1621,6723,277,0,0,0,3,8,1,276,6447,10,237
"260080",2020,264,43,15,1556,6676,270,0,0,1,5,3,0,267,6409,11,253
"260080",2021,240,46,14,1503,6637,278,0,0,0,2,4,0,279,6358,10,230
"260080",2022,207,44,16,NA,NA,NA,0,0,0,1,3,1,NA,NA,NA,NA
"260090",2012,356,103,25,2210,7260,270,0,0,0,0,0,0,94,7166,5,351
"260090",2013,340,98,21,2175,7297,204,0,0,0,0,0,0,95,7202,4,336
"260090",2014,337,93,16,2138,7328,178,0,0,0,0,0,0,95,7233,4,333
"260090",2015,339,89,20,2096,7355,130,0,0,0,5,9,1,132,7223,6,333
"260090",2016,312,76,15,2055,7355,108,0,0,0,1,11,0,110,7245,5,307
"260090",2017,304,80,17,2008,7357,98,0,0,0,4,8,0,96,7261,4,300
"260090",2018,294,76,5,1959,7345,92,0,0,0,4,7,1,95,7250,4,290
"260090",2019,261,56,16,1912,7330,84,0,0,1,2,9,0,81,7249,3,258
"260090",2020,272,57,16,1863,7312,85,0,0,0,3,12,1,88,7224,3,269
"260090",2021,268,74,16,1816,7273,87,0,0,0,3,3,0,87,7186,3,265
"260090",2022,277,65,11,NA,NA,NA,0,1,0,4,6,0,NA,NA,NA,NA
"260100",2012,160,41,22,1017,3206,90,0,0,0,0,0,0,90,3116,4,156
"260100",2013,163,36,13,1015,3251,92,0,0,0,0,0,0,91,3160,5,158
"260100",2014,157,34,14,1015,3297,129,0,0,0,0,0,0,129,3168,6,151
"260100",2015,164,39,19,1010,3336,133,3,0,0,5,11,0,133,3203,7,157
"260100",2016,144,34,11,988,3356,132,0,0,0,3,9,1,131,3225,6,138
"260100",2017,129,33,10,965,3373,142,1,0,0,4,9,1,142,3231,5,124
"260100",2018,150,34,8,941,3389,108,0,1,0,3,10,2,108,3281,5,145
"260100",2019,143,34,13,917,3403,105,0,0,0,3,5,2,105,3298,4,139
"260100",2020,137,38,5,892,3413,107,0,0,0,4,5,0,106,3307,4,133
"260100",2021,150,29,15,868,3421,117,0,0,2,3,5,1,116,3305,5,145
"260100",2022,126,18,3,NA,NA,NA,0,0,0,1,3,2,NA,NA,NA,NA
"260105",2012,329,84,24,1882,6273,252,0,0,0,0,0,0,50,6223,3,326
"260105",2013,356,110,18,1861,6335,249,0,0,0,0,0,0,51,6284,3,353
"260105",2014,314,94,13,1838,6392,217,0,0,0,0,0,0,51,6341,3,311
"260105",2015,342,97,22,1811,6444,121,0,0,0,2,6,1,122,6322,6,336
"260105",2016,289,76,21,1795,6492,68,0,0,0,2,2,0,65,6427,3,286
"260105",2017,303,62,18,1772,6530,53,0,0,0,0,7,0,52,6478,2,301
"260105",2018,299,71,14,1748,6567,44,0,0,0,1,9,0,46,6521,2,297
"260105",2019,318,61,18,1726,6601,47,0,0,0,1,5,0,46,6555,2,316
"260105",2020,288,41,14,1703,6628,44,0,0,0,2,5,1,46,6582,2,286
"260105",2021,327,71,23,1688,6654,88,1,0,0,1,2,1,87,6567,4,323
"260105",2022,282,37,19,NA,NA,NA,0,0,0,0,5,0,NA,NA,NA,NA
"260110",2012,1695,466,111,8293,25934,580,0,0,0,0,0,0,571,25363,37,1658
"260110",2013,1516,355,96,8251,26052,596,0,0,0,0,0,0,599,25453,35,1481
"260110",2014,1592,460,98,8197,26149,657,0,0,0,0,0,0,654,25495,40,1552
"260110",2015,1625,439,93,8129,26230,701,3,0,0,29,76,6,708,25522,44,1581
"260110",2016,1497,394,87,7999,26303,614,2,0,0,27,65,10,605,25698,34,1463
"260110",2017,1501,406,80,7840,26347,506,0,0,0,43,84,7,501,25846,29,1472
"260110",2018,1639,431,92,7674,26368,530,0,0,0,43,87,8,527,25841,33,1606
"260110",2019,1632,360,76,7517,26389,520,4,0,0,33,73,6,528,25861,33,1599
"260110",2020,1558,333,91,7353,26378,530,1,0,0,25,45,5,528,25850,31,1527
"260110",2021,1616,349,80,7244,26377,550,1,0,0,45,72,6,554,25823,34,1582
"260110",2022,1543,316,81,NA,NA,NA,0,0,0,34,56,14,NA,NA,NA,NA
"260120",2012,1051,261,84,6614,23101,1996,0,0,0,0,0,0,1987,21114,90,961
"260120",2013,1153,271,87,6619,23228,2052,0,0,0,0,0,0,2044,21184,101,1052
"260120",2014,1159,247,73,6606,23332,2181,0,0,0,0,0,0,2170,21162,108,1051
"260120",2015,1110,254,81,6584,23421,2244,3,2,0,24,55,2,2248,21173,107,1003
"260120",2016,1017,220,56,6530,23494,2253,0,1,1,32,59,6,2255,21239,98,919
"260120",2017,1158,226,58,6465,23549,1906,0,1,0,34,53,5,1907,21642,94,1064
"260120",2018,1161,207,52,6384,23586,1822,5,1,2,39,73,8,1816,21770,89,1072
"260120",2019,1177,199,59,6307,23609,1794,4,2,0,30,49,12,1794,21815,89,1088
"260120",2020,1186,231,65,6225,23608,1776,1,1,2,34,40,5,1771,21837,89,1097
"260120",2021,1135,191,67,6115,23629,1850,5,0,0,25,50,11,1843,21786,89,1046
"260120",2022,1025,140,61,NA,NA,NA,2,0,3,24,50,6,NA,NA,NA,NA
"260130",2012,181,43,12,1348,4191,36,0,0,0,0,0,0,38,4153,2,179
"260130",2013,180,46,8,1328,4242,36,0,0,0,0,0,0,34,4208,1,179
"260130",2014,167,55,11,1307,4291,38,0,0,0,0,0,0,39,4252,2,165
"260130",2015,186,55,8,1283,4338,37,0,0,0,2,4,1,39,4299,2,184
"260130",2016,148,38,7,1256,4362,36,0,0,0,1,5,0,35,4327,1,147
"260130",2017,174,47,10,1226,4381,36,0,0,0,1,5,0,35,4346,1,173
"260130",2018,182,45,10,1195,4399,36,0,0,0,4,5,0,35,4364,1,181
"260130",2019,198,51,5,1164,4413,34,0,0,0,1,5,1,35,4378,2,196
"260130",2020,161,33,13,1133,4424,34,0,0,0,3,3,0,35,4389,1,160
"260130",2021,158,34,9,1110,4434,39,0,0,0,0,2,0,40,4394,1,157
"260130",2022,152,40,7,NA,NA,NA,0,0,0,1,1,0,NA,NA,NA,NA
"260140",2012,765,200,82,4241,13845,480,0,0,0,0,0,0,263,13582,15,750
"260140",2013,867,236,83,4185,13868,453,0,0,0,0,0,0,263,13605,16,851
"260140",2014,852,215,81,4123,13883,440,0,0,0,0,0,0,444,13439,27,825
"260140",2015,779,202,69,4046,13879,371,0,0,0,11,34,0,375,13504,21,758
"260140",2016,721,194,61,3993,13909,312,0,1,0,11,29,2,306,13603,16,705
"260140",2017,702,176,42,3933,13933,281,1,0,1,12,24,2,279,13654,14,688
"260140",2018,710,200,49,3857,13933,243,2,1,0,10,36,3,237,13696,12,698
"260140",2019,661,171,44,3794,13940,237,1,0,0,12,21,3,237,13703,11,650
"260140",2020,635,143,45,3723,13928,234,0,0,0,9,30,5,237,13691,11,624
"260140",2021,678,142,53,3668,13898,245,0,0,0,2,14,4,250,13648,12,666
"260140",2022,559,123,44,NA,NA,NA,0,0,0,5,12,1,NA,NA,NA,NA
"260150",2012,150,28,7,1236,3716,22,0,0,0,0,0,0,22,3694,1,149
"260150",2013,140,32,6,1222,3762,24,0,0,0,0,0,0,23,3739,1,139
"260150",2014,152,43,10,1208,3804,30,0,0,0,0,0,0,30,3774,1,151
"260150",2015,169,45,13,1191,3846,28,0,0,0,2,4,0,27,3819,1,168
"260150",2016,148,36,6,1159,3863,21,0,0,0,1,2,0,19,3844,1,147
"260150",2017,124,34,9,1123,3875,23,0,0,0,4,6,0,23,3852,1,123
"260150",2018,158,27,16,1087,3889,26,0,0,0,1,7,0,27,3862,1,157
"260150",2019,151,33,7,1051,3896,24,0,1,0,2,5,0,23,3873,1,150
"260150",2020,150,32,5,1015,3903,20,0,0,0,1,2,0,20,3883,1,149
"260150",2021,136,25,7,992,3904,18,1,0,0,2,1,0,20,3884,1,135
"260150",2022,98,16,6,NA,NA,NA,1,0,0,0,1,0,NA,NA,NA,NA
"260160",2012,383,86,35,2064,6462,100,0,0,0,0,0,0,97,6365,6,377
"260160",2013,330,89,29,2034,6442,96,0,0,0,0,0,0,97,6345,5,325
"260160",2014,355,103,36,2002,6418,92,0,0,0,0,0,0,90,6328,5,350
"260160",2015,314,78,30,1967,6391,100,0,0,0,9,19,2,102,6289,5,309
"260160",2016,338,68,27,1929,6365,92,0,0,0,5,13,0,89,6276,5,333
"260160",2017,310,73,27,1884,6333,98,0,0,0,8,21,0,95,6238,5,305
"260160",2018,316,82,18,1837,6297,101,0,0,0,3,18,1,101,6196,5,311
"260160",2019,304,80,28,1793,6259,100,1,0,0,6,11,2,100,6159,5,299
"260160",2020,297,71,19,1747,6215,108,0,0,0,4,8,2,106,6109,5,292
"260160",2021,279,73,29,1705,6175,100,0,0,0,8,10,0,99,6076,4,275
"260160",2022,296,54,27,NA,NA,NA,0,0,0,4,6,1,NA,NA,NA,NA
"260170",2012,1234,279,72,7148,24344,1606,0,0,0,0,0,0,1607,22737,81,1153
"260170",2013,1181,273,61,7021,24407,1532,0,0,0,0,0,0,1538,22869,74,1107
"260170",2014,1192,279,59,6895,24466,1641,0,0,0,0,0,0,1639,22827,80,1112
"260170",2015,1063,238,43,6752,24500,1604,2,3,0,12,17,0,1592,22908,69,994
"260170",2016,1045,223,49,6587,24513,1564,0,0,0,26,46,7,1569,22944,67,978
"260170",2017,1158,219,50,6399,24499,1505,3,1,3,11,28,0,1494,23005,71,1087
"260170",2018,1254,224,54,6203,24466,1458,1,3,2,27,30,11,1468,22998,75,1179
"260170",2019,1229,179,66,6014,24428,1920,5,2,2,20,33,1,1930,22498,97,1132
"260170",2020,1142,186,48,5821,24363,1794,7,0,0,11,22,1,1803,22560,85,1057
"260170",2021,1119,168,56,5703,24300,1774,9,1,0,10,17,2,1774,22526,82,1037
"260170",2022,1160,158,60,NA,NA,NA,2,1,0,5,16,2,NA,NA,NA,NA
"260180",2012,233,68,20,1165,3714,13,0,0,0,0,0,0,15,3699,1,232
"260180",2013,188,52,16,1148,3738,12,0,0,0,0,0,0,11,3727,1,187
"260180",2014,189,48,17,1130,3757,12,0,0,0,0,0,0,11,3746,1,188
"260180",2015,177,53,5,1110,3774,6,0,0,0,3,2,1,8,3766,0,177
"260180",2016,151,42,8,1079,3773,6,0,0,0,1,7,0,8,3765,0,151
"260180",2017,185,42,14,1045,3768,6,0,0,0,3,5,0,8,3760,0,185
"260180",2018,196,37,13,1011,3763,6,0,0,0,1,6,0,8,3755,0,196
"260180",2019,152,43,11,977,3753,4,0,0,0,5,8,1,4,3749,0,152
"260180",2020,178,35,14,943,3742,4,0,0,0,6,2,1,4,3738,0,178
"260180",2021,178,27,14,924,3741,4,0,0,0,4,6,1,4,3737,0,178
"260180",2022,166,27,12,NA,NA,NA,0,0,0,3,4,0,NA,NA,NA,NA
"260190",2012,733,162,35,5180,19190,1021,0,0,0,0,0,0,1017,18173,39,694
"260190",2013,762,170,22,5082,19206,978,0,0,0,0,0,0,980,18226,39,723
"260190",2014,762,183,32,4978,19209,1022,0,0,0,0,0,0,1018,18191,40,722
"260190",2015,787,189,33,4865,19195,1025,0,0,0,6,10,2,1017,18178,42,745
"260190",2016,677,142,15,4730,19150,1024,1,0,0,2,10,1,1015,18135,36,641
"260190",2017,765,134,44,4580,19075,1062,1,3,0,3,8,0,1068,18007,43,722
"260190",2018,783,133,37,4422,18995,1038,2,2,1,10,12,5,1045,17950,43,740
"260190",2019,771,121,34,4271,18896,951,0,2,0,5,16,4,945,17951,39,732
"260190",2020,801,152,34,4117,18788,928,1,0,0,2,10,1,921,17867,39,762
"260190",2021,711,124,32,4031,18678,912,3,0,0,6,18,1,915,17763,35,676
"260190",2022,651,114,29,NA,NA,NA,1,0,0,4,6,3,NA,NA,NA,NA
"260200",2012,586,142,37,3699,11168,113,0,0,0,0,0,0,112,11056,6,580
"260200",2013,531,122,46,3664,11228,134,0,0,0,0,0,0,135,11093,6,525
"260200",2014,501,116,39,3624,11283,154,0,0,0,0,0,0,158,11125,7,494
"260200",2015,545,111,27,3578,11328,167,2,0,0,14,25,4,170,11158,8,537
"260200",2016,551,135,40,3503,11375,164,0,0,0,14,21,5,159,11216,8,543
"260200",2017,486,123,29,3414,11409,142,0,0,0,15,24,3,137,11272,6,480
"260200",2018,578,126,26,3325,11439,136,1,0,0,12,27,8,137,11302,7,571
"260200",2019,520,106,23,3238,11465,133,0,0,0,18,26,8,138,11327,6,514
"260200",2020,532,94,29,3149,11477,132,1,0,0,14,22,5,138,11339,6,526
"260200",2021,528,95,25,3106,11486,129,0,0,0,14,22,1,126,11360,6,522
"260200",2022,530,85,23,NA,NA,NA,0,0,0,8,24,2,NA,NA,NA,NA
"260210",2012,648,166,58,4674,14636,602,0,0,0,0,0,0,600,14036,27,621
"260210",2013,683,172,56,4605,14697,610,0,0,0,0,0,0,617,14080,29,654
"260210",2014,667,163,62,4536,14752,851,0,0,0,0,0,0,856,13896,39,628
"260210",2015,652,153,48,4459,14798,1014,3,0,0,3,20,4,1021,13777,45,607
"260210",2016,564,136,48,4364,14844,876,2,1,0,7,26,5,876,13968,33,531
"260210",2017,563,129,39,4256,14880,712,1,0,0,16,28,4,714,14166,27,536
"260210",2018,505,90,22,4143,14896,534,2,0,0,13,27,4,536,14360,18,487
"260210",2019,412,84,29,4034,14912,510,4,0,0,12,19,3,507,14405,14,398
"260210",2020,429,65,33,3923,14914,506,3,0,0,14,15,2,507,14407,15,414
"260210",2021,448,88,29,3856,14907,514,1,0,0,12,17,4,507,14400,15,433
"260210",2022,472,89,22,NA,NA,NA,2,0,0,8,18,4,NA,NA,NA,NA
"260220",2012,487,96,18,3763,12518,163,0,0,0,0,0,0,100,12418,4,483
"260220",2013,474,92,16,3627,12521,144,0,0,0,0,0,0,100,12421,4,470
"260220",2014,479,109,19,3470,12505,138,0,0,0,0,0,0,100,12405,4,475
"260220",2015,496,101,20,3315,12480,104,0,0,0,4,24,1,100,12380,4,492
"260220",2016,392,85,18,3181,12427,108,0,0,0,8,10,0,99,12328,3,389
"260220",2017,482,88,22,3036,12366,97,0,0,0,5,15,1,99,12267,4,478
"260220",2018,452,73,14,2887,12292,96,0,0,0,7,6,2,98,12194,4,448
"260220",2019,455,93,13,2741,12211,90,0,0,0,12,8,2,98,12113,4,451
"260220",2020,477,64,17,2594,12119,90,0,0,0,7,13,2,97,12022,4,473
"260220",2021,435,65,15,2533,12021,92,0,0,0,11,13,0,96,11925,3,432
"260220",2022,423,55,15,NA,NA,NA,1,0,0,4,5,1,NA,NA,NA,NA
"260230",2012,580,165,60,3821,11888,322,0,0,0,0,0,0,321,11567,16,564
"260230",2013,607,162,50,3725,11898,348,0,0,0,0,0,0,345,11553,18,589
"260230",2014,611,157,51,3624,11899,357,0,0,0,0,0,0,357,11542,18,593
"260230",2015,602,146,68,3514,11883,346,2,1,0,7,22,3,345,11538,17,585
"260230",2016,601,150,61,3406,11828,330,0,2,0,11,10,2,331,11497,17,584
"260230",2017,627,144,59,3282,11761,316,1,0,0,8,8,2,318,11443,17,610
"260230",2018,618,136,62,3156,11676,301,0,1,0,9,9,0,304,11372,16,602
"260230",2019,595,114,40,3034,11599,296,1,0,0,6,13,1,302,11297,15,580
"260230",2020,599,149,49,2909,11503,290,1,0,0,9,14,1,288,11215,15,584
"260230",2021,649,140,35,2838,11426,304,0,1,0,4,12,1,309,11117,18,631
"260230",2022,541,107,36,NA,NA,NA,0,0,0,5,12,3,NA,NA,NA,NA
"260240",2012,190,49,17,925,2850,126,0,0,0,0,0,0,125,2725,8,182
"260240",2013,178,34,14,908,2852,127,0,0,0,0,0,0,128,2724,8,170
"260240",2014,179,51,9,889,2850,203,0,0,0,0,0,0,202,2648,13,166
"260240",2015,203,51,10,870,2847,203,0,0,0,3,9,1,202,2645,14,189
"260240",2016,161,38,11,837,2838,198,0,0,0,5,12,1,199,2639,11,150
"260240",2017,176,36,13,801,2828,193,0,0,0,3,9,0,192,2636,12,164
"260240",2018,160,32,12,766,2816,101,1,0,0,4,7,1,101,2715,6,154
"260240",2019,171,22,16,730,2800,86,1,0,0,6,7,0,87,2713,5,166
"260240",2020,174,21,9,694,2785,84,0,0,0,7,7,0,84,2701,5,169
"260240",2021,177,29,17,678,2768,82,0,0,0,7,10,3,83,2685,5,172
"260240",2022,177,25,20,NA,NA,NA,0,0,0,3,6,0,NA,NA,NA,NA
"260250",2012,120,28,3,687,2308,12,0,0,0,0,0,0,12,2296,1,119
"260250",2013,125,29,8,672,2309,8,0,0,0,0,0,0,7,2302,0,125
"260250",2014,112,19,3,656,2309,9,0,0,0,0,0,0,9,2300,0,112
"260250",2015,90,18,2,638,2306,9,0,0,0,1,3,0,9,2297,0,90
"260250",2016,82,23,0,622,2295,6,0,0,0,3,3,0,7,2288,0,82
"260250",2017,83,20,5,604,2279,5,0,0,0,3,5,0,5,2274,0,83
"260250",2018,112,27,2,586,2258,5,0,0,0,1,3,0,5,2253,0,112
"260250",2019,112,24,3,568,2240,7,0,0,0,4,4,2,7,2233,0,112
"260250",2020,102,22,2,550,2219,8,0,0,0,5,3,0,9,2210,0,102
"260250",2021,94,16,2,533,2207,6,0,0,0,1,10,0,7,2200,0,94
"260250",2022,105,19,1,NA,NA,NA,0,0,0,1,3,1,NA,NA,NA,NA
"260260",2012,789,205,40,4889,15361,446,0,0,0,0,0,0,445,14916,23,766
"260260",2013,744,206,39,4853,15528,436,0,0,0,0,0,0,435,15093,21,723
"260260",2014,702,189,35,4812,15686,487,0,0,0,0,0,0,486,15200,22,680
"260260",2015,672,164,28,4761,15831,522,1,2,1,8,14,0,522,15309,22,650
"260260",2016,607,169,39,4707,15976,528,3,0,0,5,13,1,527,15449,20,587
"260260",2017,676,160,35,4633,16101,501,0,2,1,3,14,0,499,15602,21,655
"260260",2018,735,180,31,4563,16225,490,1,0,1,9,17,3,487,15738,22,713
"260260",2019,755,146,44,4493,16338,482,1,0,1,4,19,1,490,15848,23,732
"260260",2020,735,133,24,4420,16435,479,2,0,0,8,16,2,477,15958,21,714
"260260",2021,743,127,35,4377,16526,466,1,0,0,6,11,0,463,16063,21,722
"260260",2022,643,118,44,NA,NA,NA,0,1,0,4,6,1,NA,NA,NA,NA
"260270",2012,182,37,13,1151,4071,12,0,0,0,0,0,0,12,4059,1,181
"260270",2013,189,39,14,1137,4073,18,0,0,0,0,0,0,16,4057,1,188
"260270",2014,185,38,10,1122,4072,21,0,0,0,0,0,0,20,4052,1,184
"260270",2015,215,45,12,1104,4067,20,0,0,0,1,1,0,20,4047,1,214
"260270",2016,175,38,13,1089,4066,18,0,0,0,0,2,0,16,4050,1,174
"260270",2017,174,40,8,1070,4060,13,0,0,0,2,1,1,12,4048,1,173
"260270",2018,198,45,8,1051,4054,11,0,0,0,2,1,0,12,4042,1,197
"260270",2019,187,41,8,1032,4045,12,0,2,0,0,2,0,12,4033,1,186
"260270",2020,178,36,9,1013,4031,10,0,0,0,1,0,0,8,4023,0,178
"260270",2021,179,46,9,991,4017,10,0,0,0,0,0,0,8,4009,0,179
"260270",2022,166,20,11,NA,NA,NA,0,0,0,1,3,0,NA,NA,NA,NA
"260280",2012,964,207,178,6019,16912,372,0,0,0,0,0,0,372,16540,21,943
"260280",2013,852,174,138,5965,17135,364,0,0,0,0,0,0,360,16775,18,834
"260280",2014,879,209,150,5904,17345,388,0,0,0,0,0,0,382,16963,19,860
"260280",2015,903,200,135,5835,17547,410,2,0,0,25,27,2,404,17143,21,882
"260280",2016,834,167,143,5703,17684,404,0,0,0,12,34,3,407,17277,19,815
"260280",2017,858,182,113,5553,17802,253,1,0,0,16,24,1,249,17553,12,846
"260280",2018,890,185,116,5399,17913,247,1,0,0,15,36,2,251,17662,12,878
"260280",2019,850,154,100,5247,18012,226,0,0,0,21,26,8,234,17778,11,839
"260280",2020,821,167,75,5093,18096,212,1,0,1,18,38,4,217,17879,10,811
"260280",2021,850,165,107,5005,18188,206,0,0,0,19,37,5,200,17988,9,841
"260280",2022,793,152,88,NA,NA,NA,1,0,0,17,37,4,NA,NA,NA,NA
"260290",2012,3651,970,117,17221,65213,14467,0,0,0,0,0,0,9456,55757,529,3122
"260290",2013,3419,855,82,17220,65688,13280,0,0,0,0,0,0,9525,56163,496,2923
"260290",2014,3158,802,73,17199,66117,13475,0,0,0,0,0,0,9587,56530,458,2700
"260290",2015,3313,819,76,17145,66514,9413,4,8,1,75,152,15,9445,57069,470,2843
"260290",2016,3024,719,90,16992,66832,8678,3,13,1,41,140,8,8688,58144,393,2631
"260290",2017,3091,716,97,16781,67083,8352,12,9,2,60,149,8,8385,58698,386,2705
"260290",2018,3128,671,81,16566,67313,9728,13,6,3,43,141,8,9760,57553,454,2674
"260290",2019,2952,609,97,16362,67513,10398,4,6,1,47,95,21,10397,57116,455,2497
"260290",2020,2884,586,88,16146,67651,10566,1,2,0,42,104,10,10554,57097,450,2434
"260290",2021,2905,463,113,15917,67706,11583,8,9,4,33,98,12,11578,56128,497,2408
"260290",2022,2696,406,89,NA,NA,NA,4,6,3,46,94,11,NA,NA,NA,NA
"260300",2012,550,133,42,3307,10444,468,0,0,0,0,0,0,470,9974,25,525
"260300",2013,522,131,46,3310,10542,478,0,0,0,0,0,0,474,10068,23,499
"260300",2014,569,126,38,3313,10635,466,0,0,0,0,0,0,468,10167,25,544
"260300",2015,584,146,42,3313,10723,410,0,1,0,13,31,3,407,10316,22,562
"260300",2016,512,127,30,3272,10788,367,1,0,0,6,36,2,367,10421,17,495
"260300",2017,531,94,31,3221,10843,343,0,0,0,8,21,3,347,10496,17,514
"260300",2018,546,126,28,3168,10891,324,1,0,1,11,16,1,327,10564,16,530
"260300",2019,509,86,33,3116,10937,304,0,0,0,7,15,1,306,10631,14,495
"260300",2020,462,88,23,3063,10969,302,1,0,0,5,11,1,307,10662,13,449
"260300",2021,523,122,31,3013,10997,306,0,0,0,5,16,1,308,10689,15,508
"260300",2022,493,75,34,NA,NA,NA,4,0,0,8,17,1,NA,NA,NA,NA
"260310",2012,242,56,13,1808,6175,510,0,0,0,0,0,0,68,6107,3,239
"260310",2013,272,67,16,1783,6222,284,0,0,0,0,0,0,68,6154,3,269
"260310",2014,233,50,9,1763,6270,162,0,0,0,0,0,0,69,6201,3,230
"260310",2015,293,72,18,1731,6306,132,0,0,0,5,8,0,132,6174,6,287
"260310",2016,229,61,10,1695,6327,88,0,2,0,1,1,1,89,6238,3,226
"260310",2017,270,65,12,1653,6336,72,0,0,0,3,10,1,70,6266,3,267
"260310",2018,294,59,15,1610,6339,64,0,0,0,4,7,3,63,6276,3,291
"260310",2019,312,61,19,1568,6343,67,0,1,0,4,8,0,70,6273,3,309
"260310",2020,273,50,16,1525,6339,62,0,1,0,3,3,0,63,6276,3,270
"260310",2021,336,57,16,1482,6351,64,0,0,1,4,4,0,64,6287,3,333
"260310",2022,295,48,18,NA,NA,NA,1,0,0,4,6,0,NA,NA,NA,NA
"260320",2012,460,85,53,2865,8475,40,0,0,0,0,0,0,42,8433,2,458
"260320",2013,396,70,38,2794,8528,44,0,0,0,0,0,0,43,8485,2,394
"260320",2014,411,72,30,2721,8576,68,0,0,0,0,0,0,69,8507,3,408
"260320",2015,445,80,30,2645,8620,72,0,1,0,15,14,4,69,8551,4,441
"260320",2016,381,74,25,2580,8649,74,0,0,0,18,15,1,78,8571,3,378
"260320",2017,446,72,31,2506,8668,82,0,0,0,12,19,4,78,8590,4,442
"260320",2018,414,62,26,2431,8684,55,0,0,0,14,12,4,52,8632,2,412
"260320",2019,437,79,25,2357,8697,50,0,0,0,10,15,5,52,8645,3,434
"260320",2020,378,56,24,2282,8699,48,1,0,0,13,17,6,52,8647,2,376
"260320",2021,447,66,35,2249,8717,52,2,0,0,12,11,6,52,8665,3,444
"260320",2022,395,45,41,NA,NA,NA,0,0,0,15,10,6,NA,NA,NA,NA
"260330",2012,153,31,10,1046,3340,22,0,0,0,0,0,0,23,3317,1,152
"260330",2013,139,31,9,1025,3332,26,0,0,0,0,0,0,27,3305,1,138
"260330",2014,142,35,13,1000,3315,38,0,0,0,0,0,0,36,3279,2,140
