"CODMUNRES","ANO","total_internacoes","casos_MMG","casos_MMG_hipertensao","casos_MMG_hemorragia","casos_MMG_infeccoes","casos_MMG_UTI","casos_MMG_TMP","casos_MMG_Transfusao","casos_MMG_cirurgia"
310050,2024,37,3,1,0,0,0,0,0,2
310060,2022,134,5,2,1,0,0,2,0,0
310060,2023,139,5,3,1,0,2,0,2,1
310060,2024,50,0,0,0,0,0,0,0,0
310070,2022,8,1,1,0,0,0,1,0,0
310070,2023,18,4,2,1,0,0,0,0,1
310070,2024,9,1,0,0,0,0,0,0,1
310080,2022,53,1,0,0,0,1,0,1,0
310080,2023,28,1,1,0,0,1,0,0,0
310080,2024,14,0,0,0,0,0,0,0,0
310090,2022,231,10,7,3,0,0,0,0,0
310090,2023,190,10,6,4,0,0,0,0,0
310090,2024,88,2,2,0,0,0,0,0,0
310100,2022,203,17,15,2,0,0,0,1,1
310100,2023,176,11,4,2,0,0,0,3,3
310100,2024,76,1,0,1,0,0,0,0,0
310110,2022,243,12,6,1,0,4,1,4,3
310110,2023,244,24,13,1,0,1,2,4,7
310110,2024,121,11,8,0,0,1,0,0,1
310120,2022,55,2,2,0,0,0,0,0,0
310120,2023,58,1,1,0,0,0,0,0,0
310120,2024,24,0,0,0,0,0,0,0,0
310130,2022,20,0,0,0,0,0,0,0,0
310130,2023,28,2,2,0,0,0,0,0,0
310130,2024,4,0,0,0,0,0,0,0,0
310140,2022,20,2,2,0,0,0,0,0,0
310140,2023,19,1,0,1,0,0,0,0,0
310140,2024,2,0,0,0,0,0,0,0,0
310150,2022,289,46,18,1,0,1,1,4,25
310150,2023,349,48,15,1,0,3,4,6,22
310150,2024,132,27,6,1,0,1,1,1,19
310160,2022,899,36,11,4,0,3,6,13,6
310160,2023,935,48,3,19,0,7,9,11,9
310160,2024,369,10,1,2,1,1,0,5,2
310163,2022,55,5,4,0,0,0,1,0,0
310163,2023,66,2,2,0,0,0,0,0,0
310163,2024,33,0,0,0,0,0,0,0,0
310170,2022,722,23,9,4,1,2,2,7,5
310170,2023,500,25,10,4,3,1,1,7,8
310170,2024,325,14,4,5,0,2,2,4,3
310180,2022,58,10,6,1,0,0,2,0,2
310180,2023,72,8,6,1,0,0,1,1,1
310180,2024,19,2,2,0,0,0,0,0,0
310190,2022,182,24,11,1,0,2,7,4,3
310190,2023,208,8,2,2,0,0,2,0,5
310190,2024,111,2,0,1,0,0,1,1,0
310200,2022,167,5,3,1,0,0,1,0,0
310200,2023,160,7,2,0,0,3,3,5,0
310200,2024,81,3,0,0,0,0,0,1,0
310205,2022,46,2,1,1,0,0,0,1,1
310205,2023,54,4,1,1,1,0,1,0,0
310205,2024,19,1,0,0,0,0,1,0,0
310210,2022,86,9,5,2,1,0,0,0,1
310210,2023,71,3,1,0,0,1,0,1,1
310210,2024,30,2,0,0,0,0,0,0,2
310220,2022,26,2,0,0,0,0,1,0,1
310220,2023,30,1,0,1,0,0,0,0,0
310220,2024,16,0,0,0,0,0,0,0,0
310230,2022,95,2,2,0,0,0,0,0,0
310230,2023,123,9,3,3,0,2,0,1,3
310230,2024,38,2,1,1,0,0,1,0,0
310240,2022,57,3,3,0,0,1,0,1,1
310240,2023,54,6,5,1,0,1,0,2,1
310240,2024,37,8,5,0,0,0,1,0,2
310250,2022,54,3,2,1,0,0,0,0,0
310250,2023,42,6,2,1,0,1,2,1,1
310250,2024,18,1,1,0,0,0,0,0,0
310260,2022,423,20,5,6,0,0,1,7,1
310260,2023,453,24,4,3,0,1,3,12,5
310260,2024,227,3,2,1,0,0,0,1,1
310270,2022,100,12,9,2,0,0,0,1,1
310270,2023,83,9,6,0,0,0,1,3,0
310270,2024,39,7,5,1,0,0,0,1,0
310280,2022,120,7,2,1,0,1,2,2,0
310280,2023,72,5,3,0,0,0,0,1,1
310280,2024,63,2,2,0,0,0,0,0,0
310285,2022,97,8,5,1,0,0,2,1,0
310285,2023,92,12,12,0,0,1,0,1,0
310285,2024,47,6,4,0,0,0,1,2,0
310290,2022,99,6,4,0,0,0,0,1,1
310290,2023,92,10,6,1,0,0,0,3,1
310290,2024,47,2,1,0,0,0,0,1,0
310300,2022,67,4,1,0,0,0,0,1,2
310300,2023,58,7,4,1,0,0,0,1,1
310300,2024,40,2,1,0,0,1,0,1,0
310310,2022,10,1,1,0,0,0,0,0,0
310310,2023,2,1,1,0,0,0,0,0,0
310310,2024,3,0,0,0,0,0,0,0,0
310320,2022,21,0,0,0,0,0,0,0,0
310320,2023,20,3,2,0,0,0,0,0,1
310320,2024,13,1,1,0,0,0,0,0,0
310330,2022,13,1,0,0,0,0,0,0,1
310330,2023,18,1,0,1,0,0,0,0,0
310330,2024,9,1,0,1,0,0,0,0,1
310340,2022,310,11,6,3,1,1,0,2,2
310340,2023,364,18,8,5,1,2,1,4,2
310340,2024,182,14,5,4,0,2,0,3,3
310350,2022,950,190,52,14,1,10,4,18,114
310350,2023,1098,199,40,11,0,10,4,9,145
310350,2024,632,110,17,3,0,7,1,5,82
310360,2022,8,3,3,0,0,0,0,0,0
310360,2023,12,2,2,0,0,0,0,0,0
310360,2024,6,0,0,0,0,0,0,0,0
310370,2022,109,10,4,2,0,0,2,1,1
310370,2023,85,8,6,1,0,0,1,1,0
310370,2024,35,5,3,1,0,0,0,0,1
310375,2022,88,16,8,1,0,0,4,3,1
310375,2023,142,13,8,3,0,0,2,1,0
310375,2024,44,1,0,0,0,0,0,1,0
310380,2022,7,0,0,0,0,0,0,0,0
310380,2023,6,2,0,0,0,0,0,0,2
310380,2024,5,0,0,0,0,0,0,0,0
310390,2022,89,7,5,0,0,0,3,1,0
310390,2023,64,2,0,1,0,0,0,0,2
310390,2024,39,3,0,0,0,1,1,0,1
310400,2022,1037,102,54,17,0,9,7,13,13
310400,2023,1042,79,41,14,0,5,4,8,21
310400,2024,465,30,5,10,0,4,4,5,13
310410,2022,63,5,0,2,0,1,1,3,0
310410,2023,47,6,3,2,0,0,1,1,0
310410,2024,16,1,0,1,0,0,0,0,0
310420,2022,289,24,17,2,2,1,0,1,2
310420,2023,233,17,7,5,0,0,0,4,4
310420,2024,114,12,6,1,1,0,0,3,0
310430,2022,122,6,2,0,0,1,1,2,1
310430,2023,117,4,0,1,0,2,0,2,1
310430,2024,54,5,0,1,0,0,0,4,2
310440,2022,30,1,1,0,0,0,0,0,0
310440,2023,36,0,0,0,0,0,0,0,0
310440,2024,14,0,0,0,0,0,0,0,0
310445,2022,55,2,1,0,0,0,0,1,0
310445,2023,71,6,4,1,0,2,0,0,0
310445,2024,31,3,1,2,0,0,0,0,0
310450,2022,210,16,3,4,2,2,4,3,7
310450,2023,284,34,9,5,0,1,5,2,22
310450,2024,109,14,6,1,0,0,1,0,7
310460,2022,61,3,1,0,0,1,1,1,0
310460,2023,54,5,1,1,0,0,1,2,1
310460,2024,48,0,0,0,0,0,0,0,0
310470,2022,112,24,21,0,2,0,0,1,2
310470,2023,101,15,14,0,0,0,0,1,0
310470,2024,59,5,4,0,0,0,1,2,1
310480,2022,52,3,2,1,0,0,0,0,0
310480,2023,52,2,0,0,1,0,1,0,0
310480,2024,29,2,1,0,0,0,0,0,1
310490,2022,247,15,9,2,0,1,0,3,1
310490,2023,232,14,7,2,0,0,1,3,2
310490,2024,77,2,0,1,0,0,1,0,0
310500,2022,78,4,2,0,0,0,0,2,0
310500,2023,66,8,3,1,0,2,0,1,2
310500,2024,45,3,0,0,0,0,1,0,2
310510,2022,188,23,12,4,1,2,0,8,2
310510,2023,166,37,23,6,0,0,2,6,3
310510,2024,79,8,6,1,0,0,0,2,1
310520,2022,59,1,1,0,0,0,0,0,0
310520,2023,59,4,3,1,0,0,0,0,0
310520,2024,26,0,0,0,0,0,0,0,0
310530,2022,61,3,2,0,0,0,0,1,0
310530,2023,34,2,0,0,0,1,0,2,0
310530,2024,15,0,0,0,0,0,0,0,0
310540,2022,336,25,5,11,2,2,2,6,1
310540,2023,354,28,11,4,5,4,1,7,2
310540,2024,61,3,1,1,0,0,0,1,0
310550,2022,36,0,0,0,0,0,0,0,0
310550,2023,31,2,2,0,0,0,0,0,0
310550,2024,22,3,3,0,0,0,0,0,0
310560,2022,954,67,31,8,0,4,3,15,13
310560,2023,996,75,29,13,2,8,2,19,14
310560,2024,483,22,4,6,1,0,2,2,10
310570,2022,36,1,0,1,0,0,0,0,0
310570,2023,46,5,0,1,0,2,2,1,1
310570,2024,9,0,0,0,0,0,0,0,0
310590,2022,272,25,18,2,1,0,3,3,1
310590,2023,251,25,20,2,0,2,0,2,2
310590,2024,123,5,3,1,0,0,0,1,1
310600,2022,83,4,0,2,0,0,0,1,2
310600,2023,77,2,1,1,0,0,0,0,0
310600,2024,61,5,2,1,0,0,2,0,1
310610,2022,22,3,2,0,1,0,0,1,1
310610,2023,24,3,2,1,0,0,0,0,0
310610,2024,15,1,0,0,0,0,0,0,1
310620,2022,15531,1469,707,263,74,146,172,257,144
310620,2023,16148,1533,677,297,83,178,194,244,171
310620,2024,6942,565,226,94,31,78,97,80,51
310630,2022,241,13,5,4,0,1,3,2,2
310630,2023,246,22,7,1,1,1,2,6,7
310630,2024,120,15,1,0,0,1,1,2,10
310640,2022,93,2,0,0,0,1,0,0,1
310640,2023,71,4,2,2,0,0,0,0,0
310640,2024,33,2,1,0,0,1,0,1,0
310650,2022,62,3,2,0,0,1,0,1,0
310650,2023,72,2,0,1,0,0,0,1,0
310650,2024,31,0,0,0,0,0,0,0,0
310660,2022,64,3,3,0,0,0,0,0,0
310660,2023,51,3,1,1,0,0,1,0,0
310660,2024,25,2,2,0,0,0,0,0,0
310665,2022,58,2,0,1,0,1,0,1,0
310665,2023,61,6,2,4,0,1,0,1,1
310665,2024,35,2,2,0,0,0,0,0,0
310670,2022,4556,649,434,92,33,30,54,53,53
310670,2023,4511,620,428,82,24,20,30,54,68
310670,2024,1920,220,103,49,3,13,18,22,50
310680,2022,27,2,1,0,0,0,1,0,0
310680,2023,21,3,1,0,0,1,1,1,0
310680,2024,7,0,0,0,0,0,0,0,0
310690,2022,119,16,12,0,0,0,2,1,1
310690,2023,134,14,10,1,0,1,2,2,2
310690,2024,50,5,4,0,0,0,0,1,0
310700,2022,11,2,1,0,0,0,0,1,0
310700,2023,17,1,0,0,0,1,0,0,0
310700,2024,9,1,0,1,0,0,0,1,1
310710,2022,468,24,11,3,1,0,1,3,10
310710,2023,498,40,19,3,0,3,2,7,11
310710,2024,210,7,5,1,0,0,0,0,2
310720,2022,11,0,0,0,0,0,0,0,0
310720,2023,28,0,0,0,0,0,0,0,0
310720,2024,7,0,0,0,0,0,0,0,0
310730,2022,638,39,24,8,1,1,3,5,4
310730,2023,639,34,13,8,0,4,6,5,8
310730,2024,287,19,11,6,0,0,1,3,1
310740,2022,518,27,11,11,0,1,2,3,1
310740,2023,559,36,6,17,2,1,4,6,4
310740,2024,220,5,0,2,0,1,0,2,2
310750,2022,51,3,1,1,0,0,0,0,1
310750,2023,46,7,7,0,0,0,0,0,0
310750,2024,21,3,1,0,0,0,1,3,1
310760,2022,57,6,3,0,0,2,3,1,1
310760,2023,43,8,3,0,0,0,1,0,5
310760,2024,30,4,2,0,0,0,0,1,1
310770,2022,64,5,1,2,0,2,1,1,0
310770,2023,94,3,0,2,0,1,0,1,0
310770,2024,36,1,0,1,0,0,0,0,0
310780,2022,113,12,0,1,0,1,1,0,10
310780,2023,108,20,0,2,0,0,1,2,17
310780,2024,69,11,0,0,0,0,0,3,8
310790,2022,125,12,4,1,0,0,2,1,5
310790,2023,123,9,7,0,0,1,1,1,0
310790,2024,58,4,1,2,0,0,0,0,2
310800,2022,99,7,2,1,0,3,0,1,1
310800,2023,87,4,1,0,0,0,0,2,1
310800,2024,44,3,0,0,0,0,1,2,0
310810,2022,46,7,5,0,0,1,1,0,0
310810,2023,53,12,8,1,0,0,1,0,2
310810,2024,28,2,2,0,0,0,0,0,0
310820,2022,20,3,0,1,0,0,2,0,1
310820,2023,22,4,2,0,0,1,0,2,0
310820,2024,14,0,0,0,0,0,0,0,0
310825,2022,143,5,3,0,1,0,0,1,1
310825,2023,134,4,2,0,1,0,1,0,0
310825,2024,59,1,0,0,0,0,0,1,0
310830,2022,106,14,6,3,0,0,0,3,5
310830,2023,109,9,6,0,0,0,3,1,0
310830,2024,52,6,5,0,0,0,0,0,1
310840,2022,120,5,3,0,0,1,0,1,1
310840,2023,95,3,0,0,0,0,1,2,0
310840,2024,39,0,0,0,0,0,0,0,0
310850,2022,50,3,1,0,0,0,0,1,1
310850,2023,48,5,4,0,0,0,1,0,0
310850,2024,26,3,3,0,0,0,0,0,0
310855,2022,161,12,4,4,0,2,1,3,0
310855,2023,129,14,1,1,0,2,1,3,6
310855,2024,68,8,1,1,0,0,1,0,6
310860,2022,509,31,17,5,0,2,5,7,5
310860,2023,494,32,17,3,1,4,5,4,6
310860,2024,128,11,6,1,0,0,2,4,0
310870,2022,37,5,5,0,0,0,1,1,0
310870,2023,30,4,4,0,0,1,1,0,0
310870,2024,21,0,0,0,0,0,0,0,0
310880,2022,31,0,0,0,0,0,0,0,0
310880,2023,33,1,1,0,0,0,0,0,0
310880,2024,24,3,0,0,0,1,0,0,2
310890,2022,125,11,9,1,0,0,0,0,0
310890,2023,122,8,4,2,0,0,0,1,3
310890,2024,66,8,6,0,0,1,0,2,0
310900,2022,373,46,36,6,1,1,4,3,1
310900,2023,360,49,28,11,3,4,4,5,9
310900,2024,187,18,8,5,1,2,1,1,3
310910,2022,80,13,5,4,0,0,0,1,7
310910,2023,66,5,3,1,0,0,1,0,0
310910,2024,28,3,2,0,0,0,0,0,1
310920,2022,104,11,1,4,0,0,1,1,0
310920,2023,112,11,3,3,0,0,0,2,0
310920,2024,48,2,1,1,0,0,0,1,1
310925,2022,35,1,0,0,0,0,0,0,1
310925,2023,44,2,0,0,0,0,1,0,1
310925,2024,10,1,0,0,0,0,0,0,1
310930,2022,381,18,10,1,0,2,1,1,5
310930,2023,366,24,13,2,1,1,7,0,6
310930,2024,121,7,3,2,0,0,1,2,1
310940,2022,339,12,2,2,0,1,0,7,1
310940,2023,318,5,1,2,0,1,0,1,0
310940,2024,158,12,3,5,0,1,1,2,3
310945,2022,73,8,2,0,0,0,2,1,4
310945,2023,75,5,2,0,2,0,2,0,1
310945,2024,30,2,1,1,0,0,0,0,0
310950,2022,97,4,2,2,0,0,0,0,0
310950,2023,133,8,5,0,0,0,1,1,1
310950,2024,60,3,0,1,0,0,2,0,0
310960,2022,30,3,0,2,0,1,0,2,0
310960,2023,38,0,0,0,0,0,0,0,0
310960,2024,12,1,0,0,0,0,0,0,1
310970,2022,57,9,4,0,0,0,1,1,3
310970,2023,60,4,3,0,0,0,0,0,0
310970,2024,30,2,0,0,0,0,0,2,1
310980,2022,17,6,6,0,0,0,0,0,0
310980,2023,19,7,4,1,0,0,2,1,2
310980,2024,11,3,1,0,0,1,0,0,1
310990,2022,86,4,0,2,0,1,1,0,0
310990,2023,89,4,1,0,0,1,0,1,2
310990,2024,51,8,1,1,1,1,2,0,2
311000,2022,435,18,4,6,2,2,1,3,1
311000,2023,397,14,8,3,1,0,2,2,2
311000,2024,187,6,1,3,1,1,1,0,1
311010,2022,42,2,0,0,0,0,0,2,0
311010,2023,39,1,0,1,0,0,0,0,1
311010,2024,28,2,1,1,0,0,0,0,1
311020,2022,47,6,6,0,0,0,0,0,0
311020,2023,58,11,9,1,0,1,2,0,0
311020,2024,19,2,1,0,1,0,0,0,0
311030,2022,82,4,2,1,0,0,1,1,0
311030,2023,89,3,1,0,0,0,3,0,0
311030,2024,42,1,0,0,0,1,0,0,0
311040,2022,14,0,0,0,0,0,0,0,0
311040,2023,10,0,0,0,0,0,0,0,0
311040,2024,5,0,0,0,0,0,0,0,0
311050,2022,176,14,6,2,0,0,1,1,6
311050,2023,196,23,10,3,0,1,2,4,8
311050,2024,97,9,1,0,0,0,1,5,3
311060,2022,253,20,12,6,0,0,0,3,4
311060,2023,223,26,14,1,1,0,1,1,8
311060,2024,128,10,1,2,0,1,2,3,5
311070,2022,112,12,1,1,0,1,0,2,7
311070,2023,114,17,9,1,0,0,0,5,3
311070,2024,58,7,6,0,0,0,0,1,0
311080,2022,41,5,5,0,0,0,0,0,0
311080,2023,34,1,1,0,0,0,0,0,0
311080,2024,20,1,1,0,0,0,0,0,0
311090,2022,114,1,1,0,0,0,0,0,0
311090,2023,154,6,1,1,0,0,0,1,4
311090,2024,82,4,2,0,0,0,0,1,1
311100,2022,111,7,1,2,0,0,2,3,1
311100,2023,119,7,2,2,0,0,2,1,1
311100,2024,36,1,1,0,0,0,0,0,0
311110,2022,149,19,10,2,0,0,5,6,0
311110,2023,164,20,11,2,0,3,5,1,2
311110,2024,84,3,1,0,0,0,1,1,0
311115,2022,46,0,0,0,0,0,0,0,0
311115,2023,27,1,0,0,0,0,1,0,0
311115,2024,10,0,0,0,0,0,0,0,0
311120,2022,466,20,9,1,1,4,0,6,0
311120,2023,456,25,13,3,0,6,2,8,1
311120,2024,212,11,8,0,0,1,2,1,0
311130,2022,141,7,3,0,1,0,0,3,1
311130,2023,121,4,0,1,0,0,1,2,1
311130,2024,63,3,1,1,0,1,0,1,1
311140,2022,68,7,4,2,0,1,1,0,1
311140,2023,56,7,1,1,0,0,0,0,5
311140,2024,15,0,0,0,0,0,0,0,0
311150,2022,156,14,6,5,1,0,0,1,1
311150,2023,170,14,7,7,0,3,0,3,1
311150,2024,42,4,0,3,0,0,2,0,1
311160,2022,270,5,1,0,2,1,0,2,0
311160,2023,314,15,6,3,2,3,1,1,2
311160,2024,117,7,5,0,0,1,1,0,0
311170,2022,36,2,2,0,0,0,0,0,0
311170,2023,46,10,10,0,0,0,0,0,0
311170,2024,17,1,0,0,0,0,1,0,0
311180,2022,99,12,9,1,0,1,0,2,0
311180,2023,90,4,1,1,0,1,0,2,0
311180,2024,38,1,1,0,0,0,0,0,0
311190,2022,43,1,1,0,0,0,0,0,0
311190,2023,33,1,0,0,0,0,0,1,0
311190,2024,16,1,0,0,0,0,0,1,0
311200,2022,66,6,3,0,0,1,1,0,1
311200,2023,75,7,3,1,0,0,1,2,0
311200,2024,27,3,2,0,0,1,0,1,0
311205,2022,46,1,0,0,0,0,0,1,0
311205,2023,52,7,4,0,0,0,1,0,1
311205,2024,16,0,0,0,0,0,0,0,0
311210,2022,54,5,2,2,0,0,0,2,0
311210,2023,54,1,0,0,0,0,0,1,0
311210,2024,30,1,0,0,0,0,0,1,0
311220,2022,34,1,0,0,0,0,0,1,0
311220,2023,46,3,2,0,0,0,0,0,1
311220,2024,13,0,0,0,0,0,0,0,0
311230,2022,532,34,16,7,0,2,5,5,3
311230,2023,558,54,30,11,0,7,2,6,9
311230,2024,266,18,6,3,0,2,1,2,7
311240,2022,93,7,3,1,0,0,2,2,2
311240,2023,77,8,3,0,0,0,3,1,2
311240,2024,37,0,0,0,0,0,0,0,0
311250,2022,80,3,0,1,0,0,1,1,1
311250,2023,110,4,2,1,0,0,0,0,1
311250,2024,47,8,2,1,1,0,0,0,4
311260,2022,143,10,9,1,0,1,1,0,0
311260,2023,148,15,4,2,0,3,6,5,3
311260,2024,51,3,2,0,0,0,1,0,0
311265,2022,39,2,2,0,0,0,0,0,0
311265,2023,43,3,0,0,0,0,0,2,1
311265,2024,9,1,0,0,0,0,1,0,0
311270,2022,174,14,9,3,0,0,0,2,2
311270,2023,179,12,7,2,0,0,1,1,1
311270,2024,73,11,9,0,1,1,2,0,0
311280,2022,121,4,1,2,0,0,0,1,0
311280,2023,118,9,4,2,0,0,0,1,2
311280,2024,52,3,0,2,0,1,1,1,1
311290,2022,86,3,0,2,0,1,0,2,1
311290,2023,113,4,1,0,0,2,2,1,1
311290,2024,40,2,0,0,0,0,1,1,0
311300,2022,199,36,31,0,0,0,1,3,2
311300,2023,224,19,15,2,0,0,0,4,0
311300,2024,109,11,9,1,1,0,0,1,0
311310,2022,23,2,1,1,0,0,0,0,0
311310,2023,27,1,1,0,0,0,0,0,0
311310,2024,4,0,0,0,0,0,0,0,0
311320,2022,179,8,7,0,0,1,1,1,0
311320,2023,192,15,6,3,0,1,0,3,3
311320,2024,86,2,2,0,0,0,1,0,0
311330,2022,259,16,1,4,1,1,1,7,8
311330,2023,288,13,1,4,0,1,0,8,5
311330,2024,136,8,0,0,0,1,0,6,1
311340,2022,751,124,2,6,0,3,10,9,101
311340,2023,786,126,5,5,0,5,9,9,96
311340,2024,425,65,2,4,0,4,4,4,53
311350,2022,88,14,6,2,0,0,2,1,5
311350,2023,92,18,4,3,0,1,0,5,12
311350,2024,32,5,0,1,0,0,0,1,4
311360,2022,47,1,0,0,0,0,0,0,1
311360,2023,64,1,0,1,0,0,0,0,1
311360,2024,24,2,1,0,0,0,1,0,0
311370,2022,209,16,10,3,0,0,0,3,2
311370,2023,197,23,15,2,0,0,0,8,1
311370,2024,84,8,6,0,0,0,0,2,0
311380,2022,39,1,0,1,0,0,0,0,0
311380,2023,22,0,0,0,0,0,0,0,0
311380,2024,15,1,0,0,0,0,0,0,1
311390,2022,135,1,0,0,0,0,0,1,0
311390,2023,128,7,4,0,0,0,0,3,0
311390,2024,63,0,0,0,0,0,0,0,0
311400,2022,83,5,0,3,0,1,0,2,1
311400,2023,73,2,0,1,0,1,0,0,0
311400,2024,44,1,1,0,0,1,0,0,0
311410,2022,173,12,9,1,0,0,1,2,1
311410,2023,158,25,5,0,0,1,0,2,20
311410,2024,74,7,1,1,0,0,0,1,4
311420,2022,192,14,8,2,2,0,2,1,1
311420,2023,191,11,2,0,2,1,4,0,2
311420,2024,86,5,1,0,0,0,4,0,0
311430,2022,286,17,7,6,0,1,2,2,3
311430,2023,300,15,5,2,1,0,2,2,4
311430,2024,117,9,5,1,0,0,0,1,3
311440,2022,190,16,3,4,0,0,3,7,1
311440,2023,203,12,4,1,0,0,4,0,5
311440,2024,85,5,1,1,0,0,1,2,0
311450,2022,177,6,0,2,2,2,0,2,1
311450,2023,142,5,4,0,0,1,1,2,0
311450,2024,83,6,5,0,0,0,1,0,0
311455,2022,35,1,0,0,0,0,0,1,0
311455,2023,43,0,0,0,0,0,0,0,0
311455,2024,20,2,1,1,0,0,0,0,0
311460,2022,48,2,1,0,0,0,1,0,0
311460,2023,34,3,3,0,0,0,0,0,0
311460,2024,29,1,1,0,0,0,0,0,0
311470,2022,35,4,1,0,0,1,0,2,0
311470,2023,44,1,0,0,0,0,1,1,0
311470,2024,10,1,0,0,0,0,0,1,0
311480,2022,26,1,1,0,0,0,0,0,0
311480,2023,48,7,7,0,0,0,0,0,0
311480,2024,19,1,1,0,0,0,0,0,0
311490,2022,24,3,1,1,0,0,0,0,1
311490,2023,30,4,1,0,0,0,0,2,1
311490,2024,11,0,0,0,0,0,0,0,0
311500,2022,5,3,1,0,0,0,0,0,2
311500,2023,11,2,1,1,0,0,0,0,0
311500,2024,9,1,0,0,0,0,1,0,0
311510,2022,193,8,4,0,0,1,3,1,1
311510,2023,170,8,3,1,0,0,2,2,2
311510,2024,98,9,3,0,0,0,2,3,2
311520,2022,15,2,2,0,0,0,0,0,0
311520,2023,17,2,0,0,0,1,1,1,1
311520,2024,19,3,2,0,0,0,0,1,1
311530,2022,398,19,11,3,2,0,0,2,3
311530,2023,413,21,12,2,1,5,0,5,4
311530,2024,183,8,6,0,0,2,0,0,1
311535,2022,66,2,0,1,0,0,0,1,0
311535,2023,65,2,1,0,0,0,1,0,0
311535,2024,25,0,0,0,0,0,0,0,0
311540,2022,38,2,0,0,0,0,0,0,1
311540,2023,36,2,0,1,0,0,0,1,1
311540,2024,18,1,1,0,0,0,0,0,0
311545,2022,104,21,21,0,0,0,0,1,0
311545,2023,111,19,16,0,0,1,0,2,0
311545,2024,43,9,8,0,0,0,0,0,1
311547,2022,66,8,5,2,0,0,0,0,1
311547,2023,63,4,3,0,0,0,0,0,1
311547,2024,21,2,1,0,0,0,0,1,0
311550,2022,198,7,4,1,0,0,0,2,1
311550,2023,216,12,8,0,0,3,2,2,2
311550,2024,62,4,3,1,0,1,1,3,1
311560,2022,10,0,0,0,0,0,0,0,0
311560,2023,8,0,0,0,0,0,0,0,0
311560,2024,3,0,0,0,0,0,0,0,0
311570,2022,34,2,2,0,0,0,0,0,0
311570,2023,31,1,1,0,0,0,0,0,0
311570,2024,19,1,1,0,0,0,0,0,0
311580,2022,84,8,5,1,0,1,2,1,0
311580,2023,87,4,1,0,0,0,2,1,0
311580,2024,48,3,2,0,0,0,1,0,0
311590,2022,30,2,1,1,0,1,0,1,0
311590,2023,25,1,1,0,0,0,0,0,0
311590,2024,11,1,1,0,0,0,0,0,0
311600,2022,43,3,1,0,0,1,0,2,0
311600,2023,44,2,1,0,0,0,0,1,0
311600,2024,29,3,0,1,0,0,1,0,1
311610,2022,108,12,9,1,0,0,2,0,0
311610,2023,112,7,5,2,0,0,0,0,2
311610,2024,64,4,1,0,0,0,0,2,2
311615,2022,178,4,1,0,0,0,2,3,0
311615,2023,186,21,5,1,0,0,3,1,12
311615,2024,70,11,3,0,1,0,0,1,5
311620,2022,30,2,1,1,0,0,0,1,0
311620,2023,28,4,3,0,0,0,1,1,0
311620,2024,14,3,2,0,1,0,0,0,0
311630,2022,53,4,2,1,1,0,0,0,1
311630,2023,44,4,3,0,0,1,0,1,0
311630,2024,20,0,0,0,0,0,0,0,0
311640,2022,5,1,1,0,0,0,0,0,0
311640,2023,9,2,1,0,0,0,1,0,0
311640,2024,2,1,0,0,0,0,1,0,0
311650,2022,82,12,7,0,0,1,1,4,2
311650,2023,84,7,5,1,0,0,2,1,0
311650,2024,25,1,0,0,1,0,0,1,1
311660,2022,331,14,3,5,1,0,2,2,4
311660,2023,324,11,7,1,1,2,2,3,1
311660,2024,148,7,3,2,0,0,1,1,1
311670,2022,53,4,3,0,0,0,1,1,0
311670,2023,43,3,3,0,0,0,0,1,0
311670,2024,22,2,2,0,0,0,0,0,0
311680,2022,88,11,2,2,0,3,2,4,2
311680,2023,74,10,5,1,0,0,0,1,4
311680,2024,23,0,0,0,0,0,0,0,0
311690,2022,25,0,0,0,0,0,0,0,0
311690,2023,19,2,0,0,0,0,1,1,0
311690,2024,10,1,1,0,0,0,0,0,0
311700,2022,93,13,7,5,0,0,1,2,1
311700,2023,49,5,3,2,0,0,0,0,0
311700,2024,30,1,1,0,0,0,0,0,0
311710,2022,99,3,1,0,0,0,0,1,1
311710,2023,90,2,1,1,0,1,0,1,0
311710,2024,47,5,1,1,0,0,2,0,0
311720,2022,17,0,0,0,0,0,0,0,0
311720,2023,21,2,1,0,0,0,1,0,0
311720,2024,13,1,1,0,0,0,0,0,0
311730,2022,229,16,6,4,0,0,0,1,6
311730,2023,248,24,8,1,0,1,4,2,10
311730,2024,101,8,1,3,1,1,0,2,3
311740,2022,20,1,0,1,0,0,0,0,1
311740,2023,27,0,0,0,0,0,0,0,0
311740,2024,17,1,1,0,0,0,0,0,0
311750,2022,261,22,10,5,0,1,4,2,2
311750,2023,337,23,12,3,2,3,1,2,5
311750,2024,173,13,2,7,0,0,1,1,3
311760,2022,38,9,2,0,0,0,1,1,5
311760,2023,30,3,1,0,0,1,0,1,1
311760,2024,16,3,0,0,0,0,0,0,3
311770,2022,125,8,4,1,0,0,0,2,2
311770,2023,137,5,4,0,0,1,0,1,1
311770,2024,50,1,0,0,0,0,0,0,1
311780,2022,49,5,2,0,0,0,0,2,1
311780,2023,51,3,0,1,0,0,0,0,3
311780,2024,37,0,0,0,0,0,0,0,0
311783,2022,61,1,1,0,0,0,0,0,0
311783,2023,86,6,2,0,1,0,2,1,1
311783,2024,31,2,2,0,0,0,0,0,0
311787,2022,63,3,2,0,0,1,1,1,2
311787,2023,74,6,3,0,0,1,2,1,1
311787,2024,22,0,0,0,0,0,0,0,0
311790,2022,99,10,5,0,0,0,0,1,4
