"MUNIC_RES","ano","sih_30_a_39","sih_40_a_49","sih_menor_30","sih_total"
260150,"2015",2,0,4,6
260150,"2016",1,0,2,3
260150,"2017",4,0,6,10
260150,"2018",1,0,7,8
260150,"2019",2,0,5,7
260150,"2020",1,0,2,3
260150,"2021",2,0,1,3
260150,"2022",0,0,1,1
260150,"2023",2,0,2,4
260160,"2015",9,2,19,30
260160,"2016",5,0,12,17
260160,"2017",8,0,21,29
260160,"2018",4,1,18,23
260160,"2019",5,2,12,19
260160,"2020",4,2,7,13
260160,"2021",8,0,10,18
260160,"2022",4,1,6,11
260160,"2023",7,4,9,20
260170,"2015",11,0,18,29
260170,"2016",26,7,46,79
260170,"2017",14,1,28,43
260170,"2018",25,10,32,67
260170,"2019",19,1,30,50
260170,"2020",11,1,22,34
260170,"2021",10,2,18,30
260170,"2022",5,2,15,22
260170,"2023",5,4,21,30
260180,"2015",3,1,2,6
260180,"2016",1,0,7,8
260180,"2017",3,0,5,8
260180,"2018",1,0,6,7
260180,"2019",5,1,8,14
260180,"2020",6,1,3,10
260180,"2021",4,1,5,10
260180,"2022",4,0,5,9
260180,"2023",2,0,5,7
260190,"2015",5,2,9,16
260190,"2016",2,1,11,14
260190,"2017",3,0,7,10
260190,"2018",10,5,12,27
260190,"2019",5,4,16,25
260190,"2020",2,1,13,16
260190,"2021",6,1,15,22
260190,"2022",4,3,6,13
260190,"2023",4,0,5,9
260200,"2015",14,4,25,43
260200,"2016",14,5,21,40
260200,"2017",15,3,24,42
260200,"2018",12,8,27,47
260200,"2019",18,8,26,52
260200,"2020",15,6,22,43
260200,"2021",13,0,22,35
260200,"2022",8,2,24,34
260200,"2023",11,2,20,33
260210,"2015",5,4,20,29
260210,"2016",7,5,26,38
260210,"2017",14,4,28,46
260210,"2018",13,4,27,44
260210,"2019",12,3,18,33
260210,"2020",14,2,16,32
260210,"2021",12,4,16,32
260210,"2022",8,4,18,30
260210,"2023",11,1,12,24
260220,"2015",4,1,24,29
260220,"2016",9,0,9,18
260220,"2017",4,1,15,20
260220,"2018",7,2,6,15
260220,"2019",12,2,8,22
260220,"2020",7,2,16,25
260220,"2021",11,0,10,21
260220,"2022",4,1,5,10
260220,"2023",4,1,7,12
260230,"2015",7,3,21,31
260230,"2016",11,3,10,24
260230,"2017",8,1,8,17
260230,"2018",10,0,9,19
260230,"2019",6,1,13,20
260230,"2020",9,1,14,24
260230,"2021",4,2,15,21
260230,"2022",4,2,9,15
260230,"2023",5,1,8,14
260240,"2015",4,1,10,15
260240,"2016",4,1,11,16
260240,"2017",3,0,9,12
260240,"2018",4,1,7,12
260240,"2019",6,0,7,13
260240,"2020",8,0,8,16
260240,"2021",6,3,9,18
260240,"2022",3,0,6,9
260240,"2023",3,0,7,10
260250,"2015",1,0,2,3
260250,"2016",3,0,3,6
260250,"2017",3,0,5,8
260250,"2018",1,0,3,4
260250,"2019",4,2,4,10
260250,"2020",5,0,5,10
260250,"2021",1,0,8,9
260250,"2022",3,1,5,9
260250,"2023",1,2,5,8
260260,"2015",9,0,12,21
260260,"2016",4,1,13,18
260260,"2017",3,0,14,17
260260,"2018",9,3,17,29
260260,"2019",4,1,19,24
260260,"2020",9,2,17,28
260260,"2021",5,0,10,15
260260,"2022",4,1,6,11
260260,"2023",4,2,14,20
260270,"2015",1,0,2,3
260270,"2016",0,0,1,1
260270,"2017",2,1,1,4
260270,"2018",2,0,1,3
260270,"2019",0,0,2,2
260270,"2020",1,0,0,1
260270,"2022",1,0,3,4
260270,"2023",1,0,1,2
260280,"2015",23,2,28,53
260280,"2016",12,3,33,48
260280,"2017",15,1,22,38
260280,"2018",15,2,36,53
260280,"2019",21,8,26,55
260280,"2020",18,4,38,60
260280,"2021",19,5,38,62
260280,"2022",17,4,36,57
260280,"2023",13,2,14,29
260290,"2015",72,15,145,232
260290,"2016",43,9,147,199
260290,"2017",61,7,148,216
260290,"2018",39,8,133,180
260290,"2019",47,21,95,163
260290,"2020",42,11,103,156
260290,"2021",33,12,98,143
260290,"2022",47,10,94,151
260290,"2023",37,8,53,98
260300,"2015",13,3,29,45
260300,"2016",6,2,35,43
260300,"2017",9,3,22,34
260300,"2018",10,1,19,30
260300,"2019",8,1,11,20
260300,"2020",5,1,14,20
260300,"2021",5,1,15,21
260300,"2022",7,1,15,23
260300,"2023",4,0,5,9
260310,"2015",5,0,7,12
260310,"2016",1,1,1,3
260310,"2017",3,1,10,14
260310,"2018",4,3,7,14
260310,"2019",4,0,8,12
260310,"2020",4,0,3,7
260310,"2021",3,0,4,7
260310,"2022",4,0,6,10
260310,"2023",2,1,7,10
260320,"2015",15,4,15,34
260320,"2016",18,1,14,33
260320,"2017",12,4,19,35
260320,"2018",14,4,12,30
260320,"2019",10,5,15,30
260320,"2020",13,6,17,36
260320,"2021",12,6,11,29
260320,"2022",15,6,10,31
260320,"2023",7,2,12,21
260330,"2015",3,3,8,14
260330,"2016",3,2,1,6
260330,"2017",6,1,1,8
260330,"2018",6,1,5,12
260330,"2019",5,0,8,13
260330,"2020",1,2,7,10
260330,"2021",4,0,7,11
260330,"2022",5,1,3,9
260330,"2023",2,0,2,4
260340,"2015",1,1,1,3
260340,"2016",0,2,3,5
260340,"2017",1,0,0,1
260340,"2018",1,1,1,3
260340,"2019",2,1,6,9
260340,"2020",0,0,3,3
260340,"2021",2,1,5,8
260340,"2022",2,1,3,6
260340,"2023",0,0,1,1
260345,"2015",39,12,74,125
260345,"2016",19,1,34,54
260345,"2017",27,6,70,103
260345,"2018",48,9,75,132
260345,"2019",34,2,51,87
260345,"2020",20,6,44,70
260345,"2021",26,7,32,65
260345,"2022",22,6,37,65
260345,"2023",13,4,20,37
260350,"2015",2,2,5,9
260350,"2016",1,0,7,8
260350,"2017",1,0,4,5
260350,"2018",1,1,4,6
260350,"2019",4,0,8,12
260350,"2020",1,0,5,6
260350,"2021",2,0,5,7
260350,"2022",4,0,3,7
260350,"2023",0,0,4,4
260360,"2015",0,0,3,3
260360,"2016",2,1,0,3
260360,"2019",1,0,3,4
260360,"2020",1,1,1,3
260360,"2022",1,0,0,1
260370,"2015",9,1,16,26
260370,"2016",7,1,13,21
260370,"2017",7,3,18,28
260370,"2018",5,1,19,25
260370,"2019",7,2,11,20
260370,"2020",6,0,13,19
260370,"2021",9,2,14,25
260370,"2022",10,2,21,33
260370,"2023",6,2,12,20
260380,"2015",8,4,10,22
260380,"2016",5,1,17,23
260380,"2017",5,2,17,24
260380,"2018",6,0,13,19
260380,"2019",11,4,5,20
260380,"2020",7,3,13,23
260380,"2021",6,0,8,14
260380,"2022",7,4,11,22
260380,"2023",5,2,8,15
260390,"2015",6,1,20,27
260390,"2016",7,3,14,24
260390,"2017",8,2,15,25
260390,"2018",10,3,13,26
260390,"2019",11,2,15,28
260390,"2020",11,4,22,37
260390,"2021",10,2,25,37
260390,"2022",15,3,13,31
260390,"2023",7,2,6,15
260392,"2015",5,2,14,21
260392,"2016",4,0,9,13
260392,"2017",3,1,11,15
260392,"2018",5,0,9,14
260392,"2019",4,1,7,12
260392,"2020",3,1,7,11
260392,"2021",3,1,14,18
260392,"2022",3,0,11,14
260392,"2023",1,0,4,5
260400,"2015",7,2,20,29
260400,"2016",2,3,9,14
260400,"2017",8,2,15,25
260400,"2018",12,4,11,27
260400,"2019",11,1,11,23
260400,"2020",3,3,10,16
260400,"2021",8,2,11,21
260400,"2022",2,1,8,11
260400,"2023",3,1,10,14
260410,"2015",105,28,305,438
260410,"2016",119,15,264,398
260410,"2017",140,33,259,432
260410,"2018",133,40,311,484
260410,"2019",158,47,277,482
260410,"2020",155,38,285,478
260410,"2021",182,39,274,495
260410,"2022",156,39,258,453
260410,"2023",129,31,197,357
260415,"2015",1,1,5,7
260415,"2016",1,0,7,8
260415,"2017",2,2,5,9
260415,"2018",1,0,5,6
260415,"2019",7,0,11,18
260415,"2020",0,0,3,3
260415,"2021",3,0,1,4
260415,"2022",2,0,1,3
260415,"2023",3,0,2,5
260420,"2015",4,1,24,29
260420,"2016",6,0,18,24
260420,"2017",8,2,31,41
260420,"2018",14,1,20,35
260420,"2019",9,2,22,33
260420,"2020",7,0,21,28
260420,"2021",5,2,18,25
260420,"2022",10,1,14,25
260420,"2023",10,1,10,21
260430,"2015",3,1,10,14
260430,"2016",5,1,14,20
260430,"2017",8,2,5,15
260430,"2018",5,0,7,12
260430,"2019",6,0,9,15
260430,"2020",1,0,8,9
260430,"2021",1,0,1,2
260430,"2022",4,0,4,8
260430,"2023",2,0,4,6
260440,"2015",3,2,8,13
260440,"2016",5,0,9,14
260440,"2017",3,1,4,8
260440,"2018",3,0,4,7
260440,"2019",5,0,9,14
260440,"2020",3,0,4,7
260440,"2021",4,0,6,10
260440,"2022",1,1,1,3
260440,"2023",3,1,3,7
260450,"2015",5,0,8,13
260450,"2016",4,0,12,16
260450,"2017",8,1,4,13
260450,"2018",2,1,4,7
260450,"2019",1,0,5,6
260450,"2020",5,0,13,18
260450,"2021",4,1,10,15
260450,"2022",2,0,7,9
260450,"2023",1,1,4,6
260460,"2015",4,0,17,21
260460,"2016",6,0,12,18
260460,"2017",1,1,8,10
260460,"2018",2,1,12,15
260460,"2019",4,1,5,10
260460,"2020",3,0,8,11
260460,"2021",4,0,6,10
260460,"2022",6,4,4,14
260460,"2023",2,1,4,7
260470,"2015",1,3,13,17
260470,"2016",3,1,16,20
260470,"2017",10,0,11,21
260470,"2018",6,1,11,18
260470,"2019",9,4,12,25
260470,"2020",7,1,8,16
260470,"2021",2,2,15,19
260470,"2022",6,1,9,16
260470,"2023",3,0,2,5
260480,"2015",2,0,2,4
260480,"2016",2,0,9,11
260480,"2017",1,0,7,8
260480,"2018",6,0,10,16
260480,"2019",2,0,6,8
260480,"2020",3,0,3,6
260480,"2021",3,0,2,5
260480,"2022",3,0,1,4
260480,"2023",1,0,1,2
260490,"2015",4,0,8,12
260490,"2016",2,0,3,5
260490,"2017",2,0,2,4
260490,"2018",2,1,4,7
260490,"2019",1,0,4,5
260490,"2020",2,0,2,4
260490,"2021",3,0,6,9
260490,"2022",5,0,1,6
260490,"2023",1,1,3,5
260500,"2015",2,0,5,7
260500,"2016",1,0,3,4
260500,"2017",7,3,9,19
260500,"2018",4,2,4,10
260500,"2019",1,0,4,5
260500,"2020",4,1,8,13
260500,"2021",5,0,4,9
260500,"2022",2,0,2,4
260500,"2023",3,0,5,8
260510,"2015",6,0,12,18
260510,"2016",2,0,16,18
260510,"2017",8,0,10,18
260510,"2018",4,1,10,15
260510,"2019",5,1,11,17
260510,"2020",4,0,20,24
260510,"2021",22,2,20,44
260510,"2022",18,4,26,48
260510,"2023",3,3,9,15
260515,"2015",4,2,14,20
260515,"2016",4,0,6,10
260515,"2017",4,0,6,10
260515,"2018",2,0,11,13
260515,"2019",2,2,8,12
260515,"2020",1,1,5,7
260515,"2021",0,0,5,5
260515,"2022",3,0,4,7
260515,"2023",1,0,1,2
260520,"2015",15,2,39,56
260520,"2016",10,0,26,36
260520,"2017",10,3,34,47
260520,"2018",9,0,22,31
260520,"2019",13,0,22,35
260520,"2020",11,0,19,30
260520,"2021",4,0,13,17
260520,"2022",4,1,19,24
260520,"2023",9,2,10,21
260530,"2015",12,4,21,37
260530,"2016",7,2,26,35
260530,"2017",14,3,19,36
260530,"2018",15,4,28,47
260530,"2019",11,3,28,42
260530,"2020",16,2,20,38
260530,"2021",17,2,18,37
260530,"2022",12,6,11,29
260530,"2023",10,2,13,25
260540,"2015",2,0,17,19
260540,"2016",3,0,3,6
260540,"2017",5,2,11,18
260540,"2018",4,3,9,16
260540,"2019",5,2,8,15
260540,"2020",7,0,8,15
260540,"2021",2,0,7,9
260540,"2022",2,0,3,5
260540,"2023",5,1,7,13
260545,"2015",1,0,2,3
260545,"2016",0,0,1,1
260545,"2017",2,0,1,3
260545,"2018",1,0,1,2
260545,"2021",1,0,1,2
260545,"2022",1,0,0,1
260550,"2015",0,3,6,9
260550,"2016",1,0,1,2
260550,"2017",2,0,1,3
260550,"2018",1,1,1,3
260550,"2019",1,0,1,2
260550,"2021",3,0,1,4
260550,"2022",2,0,0,2
260550,"2023",3,0,1,4
260560,"2015",2,0,6,8
260560,"2016",2,0,4,6
260560,"2017",4,0,5,9
260560,"2018",7,1,12,20
260560,"2019",6,2,13,21
260560,"2020",6,0,9,15
260560,"2021",12,3,12,27
260560,"2022",6,3,4,13
260560,"2023",4,3,9,16
260570,"2015",11,3,33,47
260570,"2016",4,1,21,26
260570,"2017",13,1,32,46
260570,"2018",9,2,25,36
260570,"2019",6,3,14,23
260570,"2020",9,4,35,48
260570,"2021",10,5,33,48
260570,"2022",9,1,16,26
260570,"2023",2,0,7,9
260580,"2015",2,1,2,5
260580,"2016",1,0,3,4
260580,"2017",4,1,3,8
260580,"2018",3,0,2,5
260580,"2019",5,0,4,9
260580,"2020",4,0,2,6
260580,"2021",3,0,2,5
260580,"2022",2,1,3,6
260580,"2023",2,0,3,5
260590,"2015",1,2,9,12
260590,"2016",2,0,14,16
260590,"2017",9,4,12,25
260590,"2018",5,0,14,19
260590,"2019",4,3,13,20
260590,"2020",3,0,12,15
260590,"2021",2,1,7,10
260590,"2022",1,2,7,10
260590,"2023",2,0,7,9
260600,"2015",62,12,119,193
260600,"2016",52,13,96,161
260600,"2017",59,10,88,157
260600,"2018",45,17,92,154
260600,"2019",50,15,87,152
260600,"2020",39,10,80,129
260600,"2021",61,8,80,149
260600,"2022",44,19,76,139
260600,"2023",51,13,56,120
260610,"2015",8,2,17,27
260610,"2016",5,1,7,13
260610,"2017",2,0,17,19
260610,"2018",6,2,15,23
260610,"2019",5,5,10,20
260610,"2020",4,4,10,18
260610,"2021",6,0,12,18
260610,"2022",5,2,12,19
260610,"2023",2,1,9,12
260620,"2015",8,6,33,47
260620,"2016",13,3,49,65
260620,"2017",19,5,29,53
260620,"2018",27,7,58,92
260620,"2019",17,8,36,61
260620,"2020",14,5,34,53
260620,"2021",17,5,34,56
260620,"2022",17,4,29,50
260620,"2023",15,3,23,41
260630,"2015",1,0,5,6
260630,"2016",0,1,3,4
260630,"2017",7,1,9,17
260630,"2018",7,1,8,16
260630,"2019",4,1,8,13
260630,"2020",6,2,4,12
260630,"2021",2,2,4,8
260630,"2022",3,1,8,12
260630,"2023",4,0,3,7
260640,"2015",18,2,36,56
260640,"2016",9,2,28,39
260640,"2017",12,1,26,39
260640,"2018",16,5,29,50
260640,"2019",11,6,22,39
260640,"2020",10,6,24,40
260640,"2021",19,3,32,54
260640,"2022",3,6,17,26
260640,"2023",6,3,15,24
260650,"2015",10,0,15,25
260650,"2016",7,0,13,20
260650,"2017",6,2,11,19
260650,"2018",4,4,5,13
260650,"2019",8,2,14,24
260650,"2020",8,4,9,21
260650,"2021",9,2,8,19
260650,"2022",8,1,2,11
260650,"2023",6,3,8,17
260660,"2015",8,1,20,29
260660,"2016",6,1,14,21
260660,"2017",16,3,19,38
260660,"2018",8,6,7,21
260660,"2019",7,1,11,19
260660,"2020",5,2,7,14
260660,"2021",13,2,16,31
260660,"2022",5,3,11,19
260660,"2023",3,0,14,17
260670,"2015",0,0,3,3
260670,"2016",1,0,0,1
260670,"2017",1,0,2,3
260670,"2018",1,0,1,2
260670,"2019",1,0,3,4
260670,"2020",1,0,3,4
260670,"2021",1,0,1,2
260670,"2022",1,0,2,3
260670,"2023",0,0,4,4
260680,"2015",26,7,35,68
260680,"2016",33,6,30,69
260680,"2017",24,5,50,79
260680,"2018",14,6,43,63
260680,"2019",6,1,22,29
260680,"2020",14,0,29,43
260680,"2021",24,6,34,64
260680,"2022",26,5,37,68
260680,"2023",11,2,18,31
260690,"2015",2,2,8,12
260690,"2016",0,1,3,4
260690,"2017",5,1,12,18
260690,"2018",3,0,10,13
260690,"2019",4,2,11,17
260690,"2020",4,0,9,13
260690,"2021",4,2,3,9
260690,"2022",3,2,8,13
260690,"2023",8,2,5,15
260700,"2015",2,1,13,16
260700,"2016",3,0,8,11
260700,"2017",6,2,9,17
260700,"2018",9,2,13,24
260700,"2019",6,0,7,13
260700,"2020",4,1,9,14
260700,"2021",2,0,15,17
260700,"2022",5,2,13,20
260700,"2023",0,2,8,10
260710,"2015",1,0,4,5
260710,"2016",2,0,3,5
260710,"2017",1,2,4,7
260710,"2018",3,1,7,11
260710,"2019",3,1,5,9
260710,"2020",4,0,3,7
260710,"2021",0,0,4,4
260710,"2022",1,0,4,5
260710,"2023",1,1,2,4
260720,"2015",25,4,69,98
260720,"2016",14,0,54,68
260720,"2017",21,2,69,92
260720,"2018",31,9,65,105
260720,"2019",25,10,54,89
260720,"2020",27,5,77,109
260720,"2021",23,4,85,112
260720,"2022",28,9,57,94
260720,"2023",14,3,32,49
260730,"2015",12,6,20,38
260730,"2016",9,2,20,31
260730,"2017",17,5,31,53
260730,"2018",14,3,21,38
260730,"2019",14,2,28,44
260730,"2020",6,1,11,18
260730,"2021",10,2,23,35
260730,"2022",13,6,25,44
260730,"2023",11,3,17,31
260740,"2015",1,0,0,1
260740,"2016",1,0,3,4
260740,"2017",2,0,5,7
260740,"2018",1,0,4,5
260740,"2019",1,0,2,3
260740,"2020",2,0,9,11
260740,"2021",5,0,0,5
260740,"2022",0,0,2,2
260740,"2023",1,0,2,3
260750,"2015",6,4,2,12
260750,"2016",1,4,8,13
260750,"2017",5,2,16,23
260750,"2018",9,2,13,24
260750,"2019",9,2,12,23
260750,"2020",7,4,12,23
260750,"2021",5,4,14,23
260750,"2022",13,3,14,30
260750,"2023",4,2,7,13
260760,"2015",6,1,12,19
260760,"2016",2,0,9,11
260760,"2017",3,0,6,9
260760,"2018",2,2,7,11
260760,"2019",1,1,7,9
260760,"2020",4,0,9,13
260760,"2021",0,1,9,10
260760,"2022",4,2,4,10
260760,"2023",0,0,4,4
260765,"2015",3,1,16,20
260765,"2016",4,0,17,21
260765,"2017",3,1,21,25
260765,"2018",2,0,14,16
260765,"2019",7,3,8,18
260765,"2020",5,0,6,11
260765,"2021",1,2,10,13
260765,"2022",2,2,8,12
260765,"2023",3,0,8,11
260770,"2015",4,2,5,11
260770,"2016",3,0,7,10
260770,"2017",3,3,8,14
260770,"2018",3,3,8,14
260770,"2019",4,1,9,14
260770,"2020",7,0,11,18
260770,"2021",8,1,13,22
260770,"2022",2,2,11,15
260770,"2023",4,2,12,18
260775,"2015",1,2,8,11
260775,"2016",3,0,15,18
260775,"2017",2,1,12,15
260775,"2018",2,0,5,7
260775,"2019",3,0,7,10
260775,"2020",5,0,16,21
260775,"2021",2,2,13,17
260775,"2022",4,0,9,13
260775,"2023",2,0,13,15
260780,"2015",4,0,5,9
260780,"2016",1,0,6,7
260780,"2017",4,0,5,9
260780,"2018",2,0,3,5
260780,"2019",2,1,6,9
260780,"2020",2,1,4,7
260780,"2021",1,0,2,3
260780,"2022",1,1,9,11
260780,"2023",2,0,1,3
260790,"2015",217,34,410,661
260790,"2016",158,27,357,542
260790,"2017",169,41,383,593
260790,"2018",149,33,321,503
260790,"2019",159,44,299,502
260790,"2020",125,23,275,423
260790,"2021",125,26,230,381
260790,"2022",96,26,227,349
260790,"2023",81,28,216,325
260795,"2015",3,0,3,6
260795,"2016",1,0,6,7
260795,"2017",3,0,5,8
260795,"2018",2,0,2,4
260795,"2019",3,0,4,7
260795,"2020",0,0,12,12
260795,"2021",0,0,2,2
260795,"2022",0,1,6,7
260795,"2023",2,0,2,4
260800,"2015",2,0,5,7
260800,"2016",1,1,7,9
260800,"2017",3,3,3,9
260800,"2018",3,0,3,6
260800,"2019",3,1,9,13
260800,"2020",2,0,1,3
260800,"2021",2,1,6,9
260800,"2022",4,0,5,9
260800,"2023",3,0,4,7
260805,"2015",3,0,3,6
260805,"2016",3,1,3,7
260805,"2017",0,1,3,4
260805,"2018",2,0,0,2
260805,"2019",2,0,4,6
260805,"2020",1,1,3,5
260805,"2021",3,0,3,6
260805,"2022",2,0,5,7
260805,"2023",4,1,3,8
260810,"2015",6,2,11,19
260810,"2016",2,2,12,16
260810,"2017",4,2,14,20
260810,"2018",3,1,10,14
260810,"2019",3,3,5,11
260810,"2020",6,0,6,12
260810,"2021",4,0,8,12
260810,"2022",5,1,11,17
260810,"2023",3,0,8,11
260820,"2015",0,0,11,11
260820,"2016",5,1,8,14
260820,"2017",3,1,6,10
260820,"2018",2,1,7,10
260820,"2019",5,1,7,13
260820,"2020",4,2,5,11
260820,"2021",1,3,8,12
260820,"2022",4,2,3,9
260820,"2023",2,0,6,8
260825,"2015",2,2,10,14
260825,"2016",4,0,4,8
260825,"2017",4,0,7,11
260825,"2018",6,0,7,13
260825,"2019",4,1,10,15
260825,"2020",2,0,6,8
260825,"2021",5,0,5,10
260825,"2022",1,0,7,8
260825,"2023",5,2,7,14
260830,"2015",6,4,23,33
260830,"2016",3,0,13,16
260830,"2017",8,2,15,25
260830,"2018",9,1,10,20
260830,"2019",6,2,18,26
260830,"2020",3,2,8,13
260830,"2021",3,1,8,12
260830,"2022",7,3,9,19
260830,"2023",5,1,8,14
260840,"2015",1,1,6,8
260840,"2016",5,1,8,14
260840,"2017",0,0,4,4
260840,"2018",3,0,2,5
260840,"2019",7,1,7,15
260840,"2020",2,0,7,9
260840,"2021",2,3,3,8
260840,"2022",1,1,8,10
260840,"2023",5,0,1,6
260845,"2015",6,0,1,7
260845,"2016",3,0,1,4
260845,"2017",2,0,6,8
260845,"2018",1,1,6,8
260845,"2019",1,2,3,6
260845,"2020",0,0,4,4
260845,"2021",2,2,8,12
260845,"2022",2,0,2,4
260845,"2023",0,0,3,3
260850,"2015",3,0,11,14
260850,"2016",0,1,6,7
260850,"2017",1,1,6,8
260850,"2018",2,0,8,10
260850,"2019",3,1,4,8
260850,"2020",3,2,4,9
260850,"2021",2,0,3,5
260850,"2022",1,0,3,4
260850,"2023",2,1,2,5
260860,"2015",7,1,7,15
260860,"2016",4,0,2,6
260860,"2017",2,0,8,10
260860,"2018",1,1,8,10
260860,"2019",3,1,6,10
260860,"2020",6,1,8,15
260860,"2021",2,1,3,6
260860,"2022",7,3,4,14
260860,"2023",2,1,5,8
260870,"2015",1,0,4,5
260870,"2016",0,0,2,2
260870,"2017",2,0,5,7
260870,"2018",0,1,5,6
260870,"2019",1,1,3,5
260870,"2020",2,2,5,9
260870,"2021",3,3,2,8
260870,"2022",2,2,0,4
260870,"2023",2,0,4,6
260875,"2015",9,1,25,35
260875,"2016",7,1,7,15
260875,"2017",1,1,14,16
260875,"2018",4,1,21,26
260875,"2019",6,3,12,21
260875,"2020",3,3,19,25
260875,"2021",2,0,9,11
260875,"2022",6,0,6,12
260875,"2023",3,0,6,9
260880,"2015",25,5,41,71
260880,"2016",16,2,18,36
260880,"2017",37,2,30,69
260880,"2018",24,4,30,58
260880,"2019",20,1,30,51
260880,"2020",18,10,16,44
260880,"2021",29,7,28,64
260880,"2022",23,7,20,50
260880,"2023",23,2,11,36
260890,"2015",26,4,35,65
260890,"2016",19,7,29,55
260890,"2017",18,1,45,64
260890,"2018",15,6,31,52
260890,"2019",20,4,25,49
260890,"2020",20,2,21,43
260890,"2021",22,8,28,58
260890,"2022",19,4,26,49
260890,"2023",13,2,21,36
260900,"2015",3,0,5,8
260900,"2016",6,0,6,12
260900,"2017",7,0,2,9
260900,"2018",2,1,7,10
260900,"2019",1,0,5,6
260900,"2020",0,0,8,8
260900,"2021",4,0,5,9
260900,"2022",0,1,3,4
260900,"2023",1,0,3,4
260910,"2015",3,0,5,8
260910,"2016",2,1,5,8
260910,"2017",5,2,3,10
260910,"2018",8,1,6,15
260910,"2019",1,0,6,7
260910,"2020",3,0,3,6
260910,"2021",4,0,3,7
260910,"2022",3,0,2,5
260910,"2023",0,1,3,4
260915,"2015",7,4,7,18
260915,"2016",4,2,7,13
260915,"2017",5,0,6,11
260915,"2018",7,1,7,15
260915,"2019",7,2,8,17
260915,"2020",8,3,10,21
260915,"2021",4,3,4,11
260915,"2022",4,1,9,14
260915,"2023",7,1,3,11
260920,"2015",5,1,8,14
260920,"2016",4,0,8,12
260920,"2017",4,2,5,11
260920,"2018",2,1,8,11
260920,"2019",1,2,4,7
260920,"2020",3,1,5,9
260920,"2021",3,0,7,10
260920,"2022",2,0,2,4
260920,"2023",3,1,3,7
260930,"2015",11,0,14,25
260930,"2016",7,1,5,13
260930,"2017",10,1,13,24
260930,"2018",3,0,9,12
260930,"2019",5,0,19,24
260930,"2020",3,1,13,17
260930,"2021",4,0,10,14
260930,"2022",6,2,11,19
260930,"2023",4,1,6,11
260940,"2015",7,5,26,38
260940,"2016",4,0,23,27
260940,"2017",14,1,26,41
260940,"2018",11,1,23,35
260940,"2019",6,2,17,25
260940,"2020",9,3,27,39
260940,"2021",11,5,27,43
260940,"2022",8,2,18,28
260940,"2023",6,1,7,14
260950,"2015",3,0,5,8
260950,"2016",1,0,3,4
260950,"2017",3,0,5,8
260950,"2018",4,2,4,10
260950,"2019",4,1,5,10
260950,"2020",1,0,2,3
260950,"2021",5,1,2,8
260950,"2022",0,0,2,2
260950,"2023",0,2,1,3
260960,"2015",115,20,231,366
260960,"2016",97,22,225,344
260960,"2017",103,19,237,359
260960,"2018",118,22,194,334
260960,"2019",97,21,209,327
260960,"2020",78,9,178,265
260960,"2021",90,13,160,263
260960,"2022",73,16,173,262
260960,"2023",59,16,126,201
260970,"2015",2,1,8,11
260970,"2016",5,1,10,16
260970,"2017",6,2,12,20
260970,"2018",3,1,8,12
260970,"2019",1,1,9,11
260970,"2020",2,1,4,7
260970,"2021",7,1,7,15
260970,"2022",0,0,6,6
260970,"2023",5,0,5,10
260980,"2015",5,0,10,15
260980,"2016",2,2,8,12
260980,"2017",6,0,7,13
260980,"2018",1,2,11,14
260980,"2019",5,1,7,13
260980,"2020",2,0,10,12
260980,"2021",2,4,11,17
260980,"2022",1,1,7,9
260980,"2023",0,1,4,5
260990,"2015",35,9,74,118
260990,"2016",25,9,75,109
260990,"2017",35,9,76,120
260990,"2018",34,6,78,118
260990,"2019",32,11,58,101
260990,"2020",29,9,57,95
260990,"2021",28,8,60,96
260990,"2022",23,10,49,82
260990,"2023",25,5,33,63
261000,"2015",22,9,46,77
261000,"2016",16,4,51,71
261000,"2017",19,6,39,64
261000,"2018",21,4,37,62
261000,"2019",26,5,46,77
261000,"2020",21,4,36,61
261000,"2021",16,2,40,58
261000,"2022",12,5,17,34
261000,"2023",18,3,11,32
261010,"2015",2,1,4,7
261010,"2016",1,2,4,7
261010,"2017",1,1,4,6
261010,"2018",2,2,5,9
261010,"2019",2,0,6,8
261010,"2020",1,2,7,10
261010,"2021",4,1,5,10
261010,"2022",3,0,3,6
261010,"2023",0,1,0,1
261020,"2015",2,2,9,13
261020,"2016",2,0,12,14
261020,"2017",3,2,12,17
261020,"2018",6,3,5,14
261020,"2019",3,0,5,8
261020,"2020",5,2,4,11
261020,"2021",7,1,5,13
261020,"2022",2,0,5,7
261020,"2023",6,2,5,13
261030,"2015",6,1,10,17
261030,"2016",4,0,11,15
261030,"2017",8,1,8,17
261030,"2018",1,2,4,7
261030,"2019",2,4,7,13
261030,"2020",6,0,5,11
261030,"2021",5,2,7,14
261030,"2022",3,1,5,9
261030,"2023",1,1,5,7
261040,"2015",11,2,19,32
261040,"2016",8,2,9,19
261040,"2017",9,3,6,18
261040,"2018",8,1,10,19
261040,"2019",12,1,17,30
261040,"2020",18,0,9,27
261040,"2021",8,1,10,19
261040,"2022",6,1,14,21
261040,"2023",7,3,15,25
261050,"2015",7,2,15,24
261050,"2016",0,3,11,14
261050,"2017",5,2,13,20
261050,"2018",4,0,9,13
261050,"2019",10,1,17,28
261050,"2020",7,0,15,22
261050,"2021",7,1,9,17
261050,"2022",5,1,9,15
261050,"2023",3,2,4,9
261060,"2015",7,1,29,37
261060,"2016",4,1,16,21
261060,"2017",8,1,24,33
