"codmunres","ano","municipio","uf","regiao","nascidos","obitos_mat_totais","obitos_mat_diretos","obitos_mat_aborto","obitos_mat_hipertensao","obitos_mat_hemorragia","obitos_mat_infec_puerperal"
241020,2020,"Portalegre","RN","Nordeste",78,0,0,0,0,0,0
241025,2012,"Porto do Mangue","RN","Nordeste",69,0,0,0,0,0,0
241025,2013,"Porto do Mangue","RN","Nordeste",63,0,0,0,0,0,0
241025,2014,"Porto do Mangue","RN","Nordeste",73,0,0,0,0,0,0
241025,2015,"Porto do Mangue","RN","Nordeste",88,0,0,0,0,0,0
241025,2016,"Porto do Mangue","RN","Nordeste",83,0,0,0,0,0,0
241025,2017,"Porto do Mangue","RN","Nordeste",90,0,0,0,0,0,0
241025,2018,"Porto do Mangue","RN","Nordeste",92,0,0,0,0,0,0
241025,2019,"Porto do Mangue","RN","Nordeste",79,0,0,0,0,0,0
241025,2020,"Porto do Mangue","RN","Nordeste",81,0,0,0,0,0,0
241030,2012,"Serra Caiada","RN","Nordeste",147,0,0,0,0,0,0
241030,2013,"Serra Caiada","RN","Nordeste",162,0,0,0,0,0,0
241030,2014,"Serra Caiada","RN","Nordeste",151,0,0,0,0,0,0
241030,2015,"Serra Caiada","RN","Nordeste",165,0,0,0,0,0,0
241030,2016,"Serra Caiada","RN","Nordeste",141,0,0,0,0,0,0
241030,2017,"Serra Caiada","RN","Nordeste",160,0,0,0,0,0,0
241030,2018,"Serra Caiada","RN","Nordeste",132,0,0,0,0,0,0
241030,2019,"Serra Caiada","RN","Nordeste",167,0,0,0,0,0,0
241030,2020,"Serra Caiada","RN","Nordeste",144,0,0,0,0,0,0
241040,2012,"Pureza","RN","Nordeste",117,0,0,0,0,0,0
241040,2013,"Pureza","RN","Nordeste",129,0,0,0,0,0,0
241040,2014,"Pureza","RN","Nordeste",153,0,0,0,0,0,0
241040,2015,"Pureza","RN","Nordeste",123,0,0,0,0,0,0
241040,2016,"Pureza","RN","Nordeste",103,0,0,0,0,0,0
241040,2017,"Pureza","RN","Nordeste",136,0,0,0,0,0,0
241040,2018,"Pureza","RN","Nordeste",128,0,0,0,0,0,0
241040,2019,"Pureza","RN","Nordeste",124,0,0,0,0,0,0
241040,2020,"Pureza","RN","Nordeste",124,0,0,0,0,0,0
241050,2012,"Rafael Fernandes","RN","Nordeste",59,0,0,0,0,0,0
241050,2013,"Rafael Fernandes","RN","Nordeste",65,0,0,0,0,0,0
241050,2014,"Rafael Fernandes","RN","Nordeste",67,0,0,0,0,0,0
241050,2015,"Rafael Fernandes","RN","Nordeste",52,0,0,0,0,0,0
241050,2016,"Rafael Fernandes","RN","Nordeste",51,0,0,0,0,0,0
241050,2017,"Rafael Fernandes","RN","Nordeste",61,0,0,0,0,0,0
241050,2018,"Rafael Fernandes","RN","Nordeste",68,1,1,0,0,0,0
241050,2019,"Rafael Fernandes","RN","Nordeste",64,0,0,0,0,0,0
241050,2020,"Rafael Fernandes","RN","Nordeste",66,0,0,0,0,0,0
241060,2012,"Rafael Godeiro","RN","Nordeste",58,0,0,0,0,0,0
241060,2013,"Rafael Godeiro","RN","Nordeste",35,0,0,0,0,0,0
241060,2014,"Rafael Godeiro","RN","Nordeste",29,0,0,0,0,0,0
241060,2015,"Rafael Godeiro","RN","Nordeste",45,0,0,0,0,0,0
241060,2016,"Rafael Godeiro","RN","Nordeste",19,0,0,0,0,0,0
241060,2017,"Rafael Godeiro","RN","Nordeste",30,0,0,0,0,0,0
241060,2018,"Rafael Godeiro","RN","Nordeste",27,0,0,0,0,0,0
241060,2019,"Rafael Godeiro","RN","Nordeste",22,0,0,0,0,0,0
241060,2020,"Rafael Godeiro","RN","Nordeste",43,0,0,0,0,0,0
241070,2012,"Riacho da Cruz","RN","Nordeste",45,0,0,0,0,0,0
241070,2013,"Riacho da Cruz","RN","Nordeste",42,2,1,0,0,0,1
241070,2014,"Riacho da Cruz","RN","Nordeste",34,0,0,0,0,0,0
241070,2015,"Riacho da Cruz","RN","Nordeste",32,0,0,0,0,0,0
241070,2016,"Riacho da Cruz","RN","Nordeste",34,0,0,0,0,0,0
241070,2017,"Riacho da Cruz","RN","Nordeste",29,0,0,0,0,0,0
241070,2018,"Riacho da Cruz","RN","Nordeste",46,0,0,0,0,0,0
241070,2019,"Riacho da Cruz","RN","Nordeste",42,0,0,0,0,0,0
241070,2020,"Riacho da Cruz","RN","Nordeste",30,0,0,0,0,0,0
241080,2012,"Riacho de Santana","RN","Nordeste",56,0,0,0,0,0,0
241080,2013,"Riacho de Santana","RN","Nordeste",45,0,0,0,0,0,0
241080,2014,"Riacho de Santana","RN","Nordeste",44,0,0,0,0,0,0
241080,2015,"Riacho de Santana","RN","Nordeste",60,0,0,0,0,0,0
241080,2016,"Riacho de Santana","RN","Nordeste",48,0,0,0,0,0,0
241080,2017,"Riacho de Santana","RN","Nordeste",55,0,0,0,0,0,0
241080,2018,"Riacho de Santana","RN","Nordeste",37,0,0,0,0,0,0
241080,2019,"Riacho de Santana","RN","Nordeste",43,0,0,0,0,0,0
241080,2020,"Riacho de Santana","RN","Nordeste",38,0,0,0,0,0,0
241090,2012,"Riachuelo","RN","Nordeste",103,0,0,0,0,0,0
241090,2013,"Riachuelo","RN","Nordeste",116,1,1,0,0,1,0
241090,2014,"Riachuelo","RN","Nordeste",97,0,0,0,0,0,0
241090,2015,"Riachuelo","RN","Nordeste",113,0,0,0,0,0,0
241090,2016,"Riachuelo","RN","Nordeste",101,0,0,0,0,0,0
241090,2017,"Riachuelo","RN","Nordeste",94,0,0,0,0,0,0
241090,2018,"Riachuelo","RN","Nordeste",103,0,0,0,0,0,0
241090,2019,"Riachuelo","RN","Nordeste",103,0,0,0,0,0,0
241090,2020,"Riachuelo","RN","Nordeste",75,0,0,0,0,0,0
241100,2012,"Rodolfo Fernandes","RN","Nordeste",58,0,0,0,0,0,0
241100,2013,"Rodolfo Fernandes","RN","Nordeste",67,0,0,0,0,0,0
241100,2014,"Rodolfo Fernandes","RN","Nordeste",71,0,0,0,0,0,0
241100,2015,"Rodolfo Fernandes","RN","Nordeste",87,0,0,0,0,0,0
241100,2016,"Rodolfo Fernandes","RN","Nordeste",58,0,0,0,0,0,0
241100,2017,"Rodolfo Fernandes","RN","Nordeste",66,0,0,0,0,0,0
241100,2018,"Rodolfo Fernandes","RN","Nordeste",65,0,0,0,0,0,0
241100,2019,"Rodolfo Fernandes","RN","Nordeste",52,0,0,0,0,0,0
241100,2020,"Rodolfo Fernandes","RN","Nordeste",79,1,1,0,0,0,0
241105,2012,"Tibau","RN","Nordeste",55,0,0,0,0,0,0
241105,2013,"Tibau","RN","Nordeste",67,0,0,0,0,0,0
241105,2014,"Tibau","RN","Nordeste",76,0,0,0,0,0,0
241105,2015,"Tibau","RN","Nordeste",63,0,0,0,0,0,0
241105,2016,"Tibau","RN","Nordeste",80,0,0,0,0,0,0
241105,2017,"Tibau","RN","Nordeste",71,0,0,0,0,0,0
241105,2018,"Tibau","RN","Nordeste",94,0,0,0,0,0,0
241105,2019,"Tibau","RN","Nordeste",71,0,0,0,0,0,0
241105,2020,"Tibau","RN","Nordeste",84,0,0,0,0,0,0
241110,2012,"Ruy Barbosa","RN","Nordeste",45,0,0,0,0,0,0
241110,2013,"Ruy Barbosa","RN","Nordeste",41,0,0,0,0,0,0
241110,2014,"Ruy Barbosa","RN","Nordeste",34,1,1,0,1,0,0
241110,2015,"Ruy Barbosa","RN","Nordeste",28,0,0,0,0,0,0
241110,2016,"Ruy Barbosa","RN","Nordeste",33,0,0,0,0,0,0
241110,2017,"Ruy Barbosa","RN","Nordeste",39,0,0,0,0,0,0
241110,2018,"Ruy Barbosa","RN","Nordeste",37,0,0,0,0,0,0
241110,2019,"Ruy Barbosa","RN","Nordeste",39,0,0,0,0,0,0
241110,2020,"Ruy Barbosa","RN","Nordeste",53,0,0,0,0,0,0
241120,2012,"Santa Cruz","RN","Nordeste",584,0,0,0,0,0,0
241120,2013,"Santa Cruz","RN","Nordeste",586,0,0,0,0,0,0
241120,2014,"Santa Cruz","RN","Nordeste",627,0,0,0,0,0,0
241120,2015,"Santa Cruz","RN","Nordeste",597,0,0,0,0,0,0
241120,2016,"Santa Cruz","RN","Nordeste",612,0,0,0,0,0,0
241120,2017,"Santa Cruz","RN","Nordeste",563,0,0,0,0,0,0
241120,2018,"Santa Cruz","RN","Nordeste",584,0,0,0,0,0,0
241120,2019,"Santa Cruz","RN","Nordeste",529,0,0,0,0,0,0
241120,2020,"Santa Cruz","RN","Nordeste",526,0,0,0,0,0,0
241140,2012,"Santana do Matos","RN","Nordeste",151,0,0,0,0,0,0
241140,2013,"Santana do Matos","RN","Nordeste",147,0,0,0,0,0,0
241140,2014,"Santana do Matos","RN","Nordeste",133,0,0,0,0,0,0
241140,2015,"Santana do Matos","RN","Nordeste",138,0,0,0,0,0,0
241140,2016,"Santana do Matos","RN","Nordeste",110,0,0,0,0,0,0
241140,2017,"Santana do Matos","RN","Nordeste",108,0,0,0,0,0,0
241140,2018,"Santana do Matos","RN","Nordeste",163,0,0,0,0,0,0
241140,2019,"Santana do Matos","RN","Nordeste",128,1,0,0,0,0,0
241140,2020,"Santana do Matos","RN","Nordeste",121,0,0,0,0,0,0
241142,2012,"Santana do Seridó","RN","Nordeste",29,0,0,0,0,0,0
241142,2013,"Santana do Seridó","RN","Nordeste",31,0,0,0,0,0,0
241142,2014,"Santana do Seridó","RN","Nordeste",27,0,0,0,0,0,0
241142,2015,"Santana do Seridó","RN","Nordeste",29,0,0,0,0,0,0
241142,2016,"Santana do Seridó","RN","Nordeste",26,0,0,0,0,0,0
241142,2017,"Santana do Seridó","RN","Nordeste",29,0,0,0,0,0,0
241142,2018,"Santana do Seridó","RN","Nordeste",45,0,0,0,0,0,0
241142,2019,"Santana do Seridó","RN","Nordeste",25,0,0,0,0,0,0
241142,2020,"Santana do Seridó","RN","Nordeste",35,0,0,0,0,0,0
241150,2012,"Santo Antônio","RN","Nordeste",329,2,1,0,0,0,1
241150,2013,"Santo Antônio","RN","Nordeste",330,0,0,0,0,0,0
241150,2014,"Santo Antônio","RN","Nordeste",332,0,0,0,0,0,0
241150,2015,"Santo Antônio","RN","Nordeste",349,0,0,0,0,0,0
241150,2016,"Santo Antônio","RN","Nordeste",326,1,1,0,0,0,0
241150,2017,"Santo Antônio","RN","Nordeste",272,0,0,0,0,0,0
241150,2018,"Santo Antônio","RN","Nordeste",340,2,0,0,0,0,0
241150,2019,"Santo Antônio","RN","Nordeste",313,1,1,0,1,0,0
241150,2020,"Santo Antônio","RN","Nordeste",297,0,0,0,0,0,0
241160,2012,"São Bento do Norte","RN","Nordeste",48,0,0,0,0,0,0
241160,2013,"São Bento do Norte","RN","Nordeste",41,0,0,0,0,0,0
241160,2014,"São Bento do Norte","RN","Nordeste",38,0,0,0,0,0,0
241160,2015,"São Bento do Norte","RN","Nordeste",44,0,0,0,0,0,0
241160,2016,"São Bento do Norte","RN","Nordeste",35,0,0,0,0,0,0
241160,2017,"São Bento do Norte","RN","Nordeste",44,0,0,0,0,0,0
241160,2018,"São Bento do Norte","RN","Nordeste",54,0,0,0,0,0,0
241160,2019,"São Bento do Norte","RN","Nordeste",54,0,0,0,0,0,0
241160,2020,"São Bento do Norte","RN","Nordeste",43,0,0,0,0,0,0
241170,2012,"São Bento do Trairí","RN","Nordeste",59,0,0,0,0,0,0
241170,2013,"São Bento do Trairí","RN","Nordeste",74,0,0,0,0,0,0
241170,2014,"São Bento do Trairí","RN","Nordeste",71,0,0,0,0,0,0
241170,2015,"São Bento do Trairí","RN","Nordeste",76,0,0,0,0,0,0
241170,2016,"São Bento do Trairí","RN","Nordeste",41,0,0,0,0,0,0
241170,2017,"São Bento do Trairí","RN","Nordeste",61,0,0,0,0,0,0
241170,2018,"São Bento do Trairí","RN","Nordeste",60,0,0,0,0,0,0
241170,2019,"São Bento do Trairí","RN","Nordeste",48,0,0,0,0,0,0
241170,2020,"São Bento do Trairí","RN","Nordeste",60,0,0,0,0,0,0
241180,2012,"São Fernando","RN","Nordeste",49,0,0,0,0,0,0
241180,2013,"São Fernando","RN","Nordeste",28,0,0,0,0,0,0
241180,2014,"São Fernando","RN","Nordeste",44,1,1,0,0,1,0
241180,2015,"São Fernando","RN","Nordeste",34,0,0,0,0,0,0
241180,2016,"São Fernando","RN","Nordeste",29,0,0,0,0,0,0
241180,2017,"São Fernando","RN","Nordeste",37,0,0,0,0,0,0
241180,2018,"São Fernando","RN","Nordeste",39,0,0,0,0,0,0
241180,2019,"São Fernando","RN","Nordeste",39,0,0,0,0,0,0
241180,2020,"São Fernando","RN","Nordeste",33,1,0,0,0,0,0
241190,2012,"São Francisco do Oeste","RN","Nordeste",44,0,0,0,0,0,0
241190,2013,"São Francisco do Oeste","RN","Nordeste",60,0,0,0,0,0,0
241190,2014,"São Francisco do Oeste","RN","Nordeste",63,0,0,0,0,0,0
241190,2015,"São Francisco do Oeste","RN","Nordeste",63,0,0,0,0,0,0
241190,2016,"São Francisco do Oeste","RN","Nordeste",82,0,0,0,0,0,0
241190,2017,"São Francisco do Oeste","RN","Nordeste",56,0,0,0,0,0,0
241190,2018,"São Francisco do Oeste","RN","Nordeste",60,0,0,0,0,0,0
241190,2019,"São Francisco do Oeste","RN","Nordeste",50,0,0,0,0,0,0
241190,2020,"São Francisco do Oeste","RN","Nordeste",77,0,0,0,0,0,0
241200,2012,"São Gonçalo do Amarante","RN","Nordeste",1690,1,0,0,0,0,0
241200,2013,"São Gonçalo do Amarante","RN","Nordeste",1768,1,1,0,0,0,0
241200,2014,"São Gonçalo do Amarante","RN","Nordeste",1860,0,0,0,0,0,0
241200,2015,"São Gonçalo do Amarante","RN","Nordeste",1724,3,3,0,1,1,0
241200,2016,"São Gonçalo do Amarante","RN","Nordeste",1566,1,1,0,1,0,0
241200,2017,"São Gonçalo do Amarante","RN","Nordeste",1693,1,0,0,0,0,0
241200,2018,"São Gonçalo do Amarante","RN","Nordeste",1522,0,0,0,0,0,0
241200,2019,"São Gonçalo do Amarante","RN","Nordeste",1410,0,0,0,0,0,0
241200,2020,"São Gonçalo do Amarante","RN","Nordeste",1350,0,0,0,0,0,0
241210,2012,"São João do Sabugi","RN","Nordeste",72,1,0,0,0,0,0
241210,2013,"São João do Sabugi","RN","Nordeste",60,0,0,0,0,0,0
241210,2014,"São João do Sabugi","RN","Nordeste",57,0,0,0,0,0,0
241210,2015,"São João do Sabugi","RN","Nordeste",69,0,0,0,0,0,0
241210,2016,"São João do Sabugi","RN","Nordeste",66,0,0,0,0,0,0
241210,2017,"São João do Sabugi","RN","Nordeste",67,0,0,0,0,0,0
241210,2018,"São João do Sabugi","RN","Nordeste",59,0,0,0,0,0,0
241210,2019,"São João do Sabugi","RN","Nordeste",57,0,0,0,0,0,0
241210,2020,"São João do Sabugi","RN","Nordeste",54,0,0,0,0,0,0
241220,2012,"São José de Mipibu","RN","Nordeste",680,0,0,0,0,0,0
241220,2013,"São José de Mipibu","RN","Nordeste",709,0,0,0,0,0,0
241220,2014,"São José de Mipibu","RN","Nordeste",666,2,1,0,0,0,0
241220,2015,"São José de Mipibu","RN","Nordeste",802,1,0,0,0,0,0
241220,2016,"São José de Mipibu","RN","Nordeste",745,0,0,0,0,0,0
241220,2017,"São José de Mipibu","RN","Nordeste",721,0,0,0,0,0,0
241220,2018,"São José de Mipibu","RN","Nordeste",764,1,1,0,0,1,0
241220,2019,"São José de Mipibu","RN","Nordeste",726,0,0,0,0,0,0
241220,2020,"São José de Mipibu","RN","Nordeste",694,0,0,0,0,0,0
241230,2012,"São José do Campestre","RN","Nordeste",176,0,0,0,0,0,0
241230,2013,"São José do Campestre","RN","Nordeste",155,0,0,0,0,0,0
241230,2014,"São José do Campestre","RN","Nordeste",169,0,0,0,0,0,0
241230,2015,"São José do Campestre","RN","Nordeste",182,0,0,0,0,0,0
241230,2016,"São José do Campestre","RN","Nordeste",137,0,0,0,0,0,0
241230,2017,"São José do Campestre","RN","Nordeste",147,0,0,0,0,0,0
241230,2018,"São José do Campestre","RN","Nordeste",145,0,0,0,0,0,0
241230,2019,"São José do Campestre","RN","Nordeste",148,0,0,0,0,0,0
241230,2020,"São José do Campestre","RN","Nordeste",128,0,0,0,0,0,0
241240,2012,"São José do Seridó","RN","Nordeste",49,0,0,0,0,0,0
241240,2013,"São José do Seridó","RN","Nordeste",49,0,0,0,0,0,0
241240,2014,"São José do Seridó","RN","Nordeste",59,0,0,0,0,0,0
241240,2015,"São José do Seridó","RN","Nordeste",57,0,0,0,0,0,0
241240,2016,"São José do Seridó","RN","Nordeste",38,0,0,0,0,0,0
241240,2017,"São José do Seridó","RN","Nordeste",59,0,0,0,0,0,0
241240,2018,"São José do Seridó","RN","Nordeste",59,0,0,0,0,0,0
241240,2019,"São José do Seridó","RN","Nordeste",51,1,0,0,0,0,0
241240,2020,"São José do Seridó","RN","Nordeste",58,0,0,0,0,0,0
241250,2012,"São Miguel","RN","Nordeste",386,0,0,0,0,0,0
241250,2013,"São Miguel","RN","Nordeste",272,0,0,0,0,0,0
241250,2014,"São Miguel","RN","Nordeste",321,0,0,0,0,0,0
241250,2015,"São Miguel","RN","Nordeste",358,0,0,0,0,0,0
241250,2016,"São Miguel","RN","Nordeste",354,1,0,0,0,0,0
241250,2017,"São Miguel","RN","Nordeste",432,0,0,0,0,0,0
241250,2018,"São Miguel","RN","Nordeste",401,0,0,0,0,0,0
241250,2019,"São Miguel","RN","Nordeste",304,2,1,0,1,0,0
241250,2020,"São Miguel","RN","Nordeste",293,1,1,0,0,0,0
241255,2012,"São Miguel do Gostoso","RN","Nordeste",87,0,0,0,0,0,0
241255,2013,"São Miguel do Gostoso","RN","Nordeste",112,0,0,0,0,0,0
241255,2014,"São Miguel do Gostoso","RN","Nordeste",105,0,0,0,0,0,0
241255,2015,"São Miguel do Gostoso","RN","Nordeste",88,1,0,0,0,0,0
241255,2016,"São Miguel do Gostoso","RN","Nordeste",70,0,0,0,0,0,0
241255,2017,"São Miguel do Gostoso","RN","Nordeste",55,0,0,0,0,0,0
241255,2018,"São Miguel do Gostoso","RN","Nordeste",59,0,0,0,0,0,0
241255,2019,"São Miguel do Gostoso","RN","Nordeste",136,1,0,0,0,0,0
241255,2020,"São Miguel do Gostoso","RN","Nordeste",144,0,0,0,0,0,0
241260,2012,"São Paulo do Potengi","RN","Nordeste",192,0,0,0,0,0,0
241260,2013,"São Paulo do Potengi","RN","Nordeste",217,0,0,0,0,0,0
241260,2014,"São Paulo do Potengi","RN","Nordeste",232,0,0,0,0,0,0
241260,2015,"São Paulo do Potengi","RN","Nordeste",197,0,0,0,0,0,0
241260,2016,"São Paulo do Potengi","RN","Nordeste",220,0,0,0,0,0,0
241260,2017,"São Paulo do Potengi","RN","Nordeste",203,0,0,0,0,0,0
241260,2018,"São Paulo do Potengi","RN","Nordeste",208,0,0,0,0,0,0
241260,2019,"São Paulo do Potengi","RN","Nordeste",207,0,0,0,0,0,0
241260,2020,"São Paulo do Potengi","RN","Nordeste",201,0,0,0,0,0,0
241270,2012,"São Pedro","RN","Nordeste",81,0,0,0,0,0,0
241270,2013,"São Pedro","RN","Nordeste",68,0,0,0,0,0,0
241270,2014,"São Pedro","RN","Nordeste",68,1,1,0,0,0,1
241270,2015,"São Pedro","RN","Nordeste",91,0,0,0,0,0,0
241270,2016,"São Pedro","RN","Nordeste",66,0,0,0,0,0,0
241270,2017,"São Pedro","RN","Nordeste",77,0,0,0,0,0,0
241270,2018,"São Pedro","RN","Nordeste",70,0,0,0,0,0,0
241270,2019,"São Pedro","RN","Nordeste",76,0,0,0,0,0,0
241270,2020,"São Pedro","RN","Nordeste",94,0,0,0,0,0,0
241280,2012,"São Rafael","RN","Nordeste",88,0,0,0,0,0,0
241280,2013,"São Rafael","RN","Nordeste",84,0,0,0,0,0,0
241280,2014,"São Rafael","RN","Nordeste",85,0,0,0,0,0,0
241280,2015,"São Rafael","RN","Nordeste",82,0,0,0,0,0,0
241280,2016,"São Rafael","RN","Nordeste",96,0,0,0,0,0,0
241280,2017,"São Rafael","RN","Nordeste",70,0,0,0,0,0,0
241280,2018,"São Rafael","RN","Nordeste",83,0,0,0,0,0,0
241280,2019,"São Rafael","RN","Nordeste",76,0,0,0,0,0,0
241280,2020,"São Rafael","RN","Nordeste",75,0,0,0,0,0,0
241290,2012,"São Tomé","RN","Nordeste",103,0,0,0,0,0,0
241290,2013,"São Tomé","RN","Nordeste",133,0,0,0,0,0,0
241290,2014,"São Tomé","RN","Nordeste",140,0,0,0,0,0,0
241290,2015,"São Tomé","RN","Nordeste",124,0,0,0,0,0,0
241290,2016,"São Tomé","RN","Nordeste",121,0,0,0,0,0,0
241290,2017,"São Tomé","RN","Nordeste",117,0,0,0,0,0,0
241290,2018,"São Tomé","RN","Nordeste",103,0,0,0,0,0,0
241290,2019,"São Tomé","RN","Nordeste",114,0,0,0,0,0,0
241290,2020,"São Tomé","RN","Nordeste",106,0,0,0,0,0,0
241300,2012,"São Vicente","RN","Nordeste",66,1,0,0,0,0,0
241300,2013,"São Vicente","RN","Nordeste",59,0,0,0,0,0,0
241300,2014,"São Vicente","RN","Nordeste",75,0,0,0,0,0,0
241300,2015,"São Vicente","RN","Nordeste",69,0,0,0,0,0,0
241300,2016,"São Vicente","RN","Nordeste",54,1,0,0,0,0,0
241300,2017,"São Vicente","RN","Nordeste",63,1,0,0,0,0,0
241300,2018,"São Vicente","RN","Nordeste",73,0,0,0,0,0,0
241300,2019,"São Vicente","RN","Nordeste",65,0,0,0,0,0,0
241300,2020,"São Vicente","RN","Nordeste",69,0,0,0,0,0,0
241310,2012,"Senador Elói de Souza","RN","Nordeste",76,0,0,0,0,0,0
241310,2013,"Senador Elói de Souza","RN","Nordeste",71,0,0,0,0,0,0
241310,2014,"Senador Elói de Souza","RN","Nordeste",84,0,0,0,0,0,0
241310,2015,"Senador Elói de Souza","RN","Nordeste",74,0,0,0,0,0,0
241310,2016,"Senador Elói de Souza","RN","Nordeste",89,0,0,0,0,0,0
241310,2017,"Senador Elói de Souza","RN","Nordeste",81,0,0,0,0,0,0
241310,2018,"Senador Elói de Souza","RN","Nordeste",85,0,0,0,0,0,0
241310,2019,"Senador Elói de Souza","RN","Nordeste",89,0,0,0,0,0,0
241310,2020,"Senador Elói de Souza","RN","Nordeste",77,0,0,0,0,0,0
241320,2012,"Senador Georgino Avelino","RN","Nordeste",81,0,0,0,0,0,0
241320,2013,"Senador Georgino Avelino","RN","Nordeste",64,0,0,0,0,0,0
241320,2014,"Senador Georgino Avelino","RN","Nordeste",60,0,0,0,0,0,0
241320,2015,"Senador Georgino Avelino","RN","Nordeste",69,0,0,0,0,0,0
241320,2016,"Senador Georgino Avelino","RN","Nordeste",66,0,0,0,0,0,0
241320,2017,"Senador Georgino Avelino","RN","Nordeste",67,0,0,0,0,0,0
241320,2018,"Senador Georgino Avelino","RN","Nordeste",68,0,0,0,0,0,0
241320,2019,"Senador Georgino Avelino","RN","Nordeste",83,1,1,0,1,0,0
241320,2020,"Senador Georgino Avelino","RN","Nordeste",63,0,0,0,0,0,0
241330,2012,"Serra de São Bento","RN","Nordeste",75,0,0,0,0,0,0
241330,2013,"Serra de São Bento","RN","Nordeste",97,0,0,0,0,0,0
241330,2014,"Serra de São Bento","RN","Nordeste",82,0,0,0,0,0,0
241330,2015,"Serra de São Bento","RN","Nordeste",77,1,1,0,0,0,0
241330,2016,"Serra de São Bento","RN","Nordeste",76,0,0,0,0,0,0
241330,2017,"Serra de São Bento","RN","Nordeste",87,0,0,0,0,0,0
241330,2018,"Serra de São Bento","RN","Nordeste",78,0,0,0,0,0,0
241330,2019,"Serra de São Bento","RN","Nordeste",93,0,0,0,0,0,0
241330,2020,"Serra de São Bento","RN","Nordeste",68,0,0,0,0,0,0
241335,2012,"Serra do Mel","RN","Nordeste",194,0,0,0,0,0,0
241335,2013,"Serra do Mel","RN","Nordeste",213,0,0,0,0,0,0
241335,2014,"Serra do Mel","RN","Nordeste",214,0,0,0,0,0,0
241335,2015,"Serra do Mel","RN","Nordeste",189,0,0,0,0,0,0
241335,2016,"Serra do Mel","RN","Nordeste",166,0,0,0,0,0,0
241335,2017,"Serra do Mel","RN","Nordeste",166,0,0,0,0,0,0
241335,2018,"Serra do Mel","RN","Nordeste",201,0,0,0,0,0,0
241335,2019,"Serra do Mel","RN","Nordeste",211,0,0,0,0,0,0
241335,2020,"Serra do Mel","RN","Nordeste",211,0,0,0,0,0,0
241340,2012,"Serra Negra do Norte","RN","Nordeste",88,0,0,0,0,0,0
241340,2013,"Serra Negra do Norte","RN","Nordeste",90,0,0,0,0,0,0
241340,2014,"Serra Negra do Norte","RN","Nordeste",85,0,0,0,0,0,0
241340,2015,"Serra Negra do Norte","RN","Nordeste",75,0,0,0,0,0,0
241340,2016,"Serra Negra do Norte","RN","Nordeste",79,0,0,0,0,0,0
241340,2017,"Serra Negra do Norte","RN","Nordeste",82,0,0,0,0,0,0
241340,2018,"Serra Negra do Norte","RN","Nordeste",60,0,0,0,0,0,0
241340,2019,"Serra Negra do Norte","RN","Nordeste",79,0,0,0,0,0,0
241340,2020,"Serra Negra do Norte","RN","Nordeste",79,0,0,0,0,0,0
241350,2012,"Serrinha","RN","Nordeste",108,0,0,0,0,0,0
241350,2013,"Serrinha","RN","Nordeste",107,0,0,0,0,0,0
241350,2014,"Serrinha","RN","Nordeste",103,0,0,0,0,0,0
241350,2015,"Serrinha","RN","Nordeste",95,0,0,0,0,0,0
241350,2016,"Serrinha","RN","Nordeste",78,0,0,0,0,0,0
241350,2017,"Serrinha","RN","Nordeste",86,0,0,0,0,0,0
241350,2018,"Serrinha","RN","Nordeste",94,0,0,0,0,0,0
241350,2019,"Serrinha","RN","Nordeste",73,0,0,0,0,0,0
241350,2020,"Serrinha","RN","Nordeste",91,0,0,0,0,0,0
241355,2012,"Serrinha dos Pintos","RN","Nordeste",38,0,0,0,0,0,0
241355,2013,"Serrinha dos Pintos","RN","Nordeste",42,0,0,0,0,0,0
241355,2014,"Serrinha dos Pintos","RN","Nordeste",62,0,0,0,0,0,0
241355,2015,"Serrinha dos Pintos","RN","Nordeste",47,0,0,0,0,0,0
241355,2016,"Serrinha dos Pintos","RN","Nordeste",43,0,0,0,0,0,0
241355,2017,"Serrinha dos Pintos","RN","Nordeste",44,0,0,0,0,0,0
241355,2018,"Serrinha dos Pintos","RN","Nordeste",43,0,0,0,0,0,0
241355,2019,"Serrinha dos Pintos","RN","Nordeste",62,0,0,0,0,0,0
241355,2020,"Serrinha dos Pintos","RN","Nordeste",49,0,0,0,0,0,0
241360,2012,"Severiano Melo","RN","Nordeste",78,0,0,0,0,0,0
241360,2013,"Severiano Melo","RN","Nordeste",57,0,0,0,0,0,0
241360,2014,"Severiano Melo","RN","Nordeste",90,0,0,0,0,0,0
241360,2015,"Severiano Melo","RN","Nordeste",82,0,0,0,0,0,0
241360,2016,"Severiano Melo","RN","Nordeste",86,0,0,0,0,0,0
241360,2017,"Severiano Melo","RN","Nordeste",87,0,0,0,0,0,0
241360,2018,"Severiano Melo","RN","Nordeste",79,0,0,0,0,0,0
241360,2019,"Severiano Melo","RN","Nordeste",66,0,0,0,0,0,0
241360,2020,"Severiano Melo","RN","Nordeste",78,0,0,0,0,0,0
241370,2012,"Sítio Novo","RN","Nordeste",71,0,0,0,0,0,0
241370,2013,"Sítio Novo","RN","Nordeste",65,0,0,0,0,0,0
241370,2014,"Sítio Novo","RN","Nordeste",61,0,0,0,0,0,0
241370,2015,"Sítio Novo","RN","Nordeste",55,0,0,0,0,0,0
241370,2016,"Sítio Novo","RN","Nordeste",56,0,0,0,0,0,0
241370,2017,"Sítio Novo","RN","Nordeste",51,0,0,0,0,0,0
