CODMUNRES;ANO;total_internacoes;casos_MMG;casos_MMG_hipertensao;casos_MMG_Hemorragia;casos_MMG_infeccoes;casos_MMG_UTI;casos_MMG_TMP;casos_MMG_Transfusao;casos_MMG_cirurgia
211400;2013;852;21;4;4;8;0;7;3;2
211400;2014;871;21;6;3;9;0;3;0;1
211400;2015;813;16;3;2;7;0;3;1;1
211400;2016;819;21;10;4;2;0;6;1;2
211400;2017;844;12;4;2;4;0;2;1;2
211400;2018;1031;21;6;2;10;0;2;0;0
211400;2019;1040;18;7;3;2;0;6;1;1
211400;2020;879;30;15;6;2;4;5;3;3
220005;2012;49;1;0;1;0;0;0;1;0
220005;2013;22;1;0;0;0;0;1;0;0
220005;2014;29;6;2;0;0;0;4;0;0
220005;2015;68;5;2;0;1;0;2;0;0
220005;2016;94;4;3;1;0;1;3;1;0
220005;2017;89;6;3;0;0;2;3;0;1
220005;2018;100;6;3;2;1;0;0;1;1
220005;2019;89;6;3;1;0;4;3;1;1
220005;2020;61;2;1;0;0;2;1;0;0
220010;2012;72;5;4;0;0;1;4;0;0
220010;2013;51;5;3;1;0;0;1;1;0
220010;2014;75;6;3;2;0;1;3;1;0
220010;2015;83;10;4;1;1;0;4;0;1
220010;2016;77;11;6;2;0;1;5;0;0
220010;2017;83;11;6;3;0;1;4;2;0
220010;2018;69;8;5;2;0;0;1;1;0
220010;2019;60;7;4;2;0;0;2;0;0
220010;2020;68;12;7;3;1;0;1;2;1
220020;2012;276;17;12;1;0;1;4;0;1
220020;2013;315;28;16;5;1;5;10;3;2
220020;2014;285;21;15;3;3;3;5;3;0
220020;2015;332;28;19;4;2;3;7;2;1
220020;2016;309;23;13;4;1;3;7;2;1
220020;2017;335;29;18;8;1;5;9;6;1
220020;2018;311;31;18;5;1;2;8;2;1
220020;2019;339;36;26;4;2;2;4;1;3
220020;2020;271;33;19;6;0;5;7;4;5
220025;2012;102;1;0;1;0;0;0;0;0
220025;2013;105;1;1;0;0;0;0;0;0
220025;2014;86;7;0;0;0;0;7;0;0
220025;2015;100;0;0;0;0;0;0;0;0
220025;2016;87;2;1;0;0;0;1;0;0
220025;2017;81;2;0;0;0;0;2;0;0
220025;2018;84;5;3;1;0;0;1;0;0
220025;2019;76;8;4;1;0;0;4;0;0
220025;2020;58;4;2;1;0;0;2;0;0
220027;2012;64;1;1;0;0;0;1;0;0
220027;2013;70;3;3;0;0;0;1;0;0
220027;2014;55;4;0;0;0;0;4;0;0
220027;2015;75;1;0;1;0;0;0;0;0
220027;2016;54;3;2;0;0;1;1;0;0
220027;2017;74;1;1;0;0;1;1;0;0
220027;2018;50;2;0;1;1;0;0;0;0
220027;2019;43;3;2;1;0;0;0;0;0
220027;2020;32;0;0;0;0;0;0;0;0
220030;2012;131;11;5;2;0;1;3;0;1
220030;2013;142;11;9;0;0;1;4;0;0
220030;2014;130;14;8;4;0;0;0;2;4
220030;2015;134;11;8;1;0;0;4;0;0
220030;2016;144;14;8;4;0;0;3;2;0
220030;2017;137;18;10;3;0;2;6;2;1
220030;2018;146;17;11;2;1;3;3;1;3
220030;2019;116;20;14;4;1;3;4;2;1
220030;2020;139;14;9;0;0;1;4;0;4
220040;2012;625;60;34;6;3;10;24;2;2
220040;2013;572;42;24;11;0;7;12;7;1
220040;2014;650;62;42;10;3;3;14;5;1
220040;2015;642;58;34;8;1;5;17;4;2
220040;2016;638;58;25;14;4;4;17;9;3
220040;2017;671;75;46;19;3;10;17;13;2
220040;2018;696;87;48;19;2;10;19;13;5
220040;2019;690;92;57;14;2;8;16;9;8
220040;2020;592;71;32;20;2;8;11;12;9
220045;2012;77;2;2;0;0;1;1;0;0
220045;2013;81;1;1;0;0;1;1;0;0
220045;2014;63;3;1;0;0;1;1;0;0
220045;2015;92;2;1;1;0;1;0;0;0
220045;2016;93;1;0;0;0;0;1;0;0
220045;2017;94;2;2;0;0;0;1;0;0
220045;2018;98;6;3;3;0;1;1;3;0
220045;2019;90;3;3;0;0;0;0;0;0
220045;2020;88;4;2;1;1;0;0;0;0
220050;2012;293;26;15;4;2;4;6;2;1
220050;2013;332;32;19;7;3;4;7;3;2
220050;2014;298;31;15;11;3;5;5;3;0
220050;2015;443;36;30;4;1;5;4;3;0
220050;2016;464;28;14;2;3;3;9;1;1
220050;2017;332;28;21;4;0;2;6;1;1
220050;2018;357;46;31;10;4;2;7;7;1
220050;2019;384;46;38;6;1;2;3;4;2
220050;2020;322;43;32;2;1;2;7;2;3
220060;2012;73;8;7;0;0;1;2;0;0
220060;2013;90;11;7;4;0;0;4;3;0
220060;2014;80;8;5;3;0;0;0;1;0
220060;2015;100;14;7;2;0;4;5;1;0
220060;2016;110;17;7;4;1;1;10;3;0
220060;2017;69;10;7;1;0;0;1;1;1
220060;2018;64;16;9;3;1;1;4;2;3
220060;2019;79;10;4;2;0;1;4;1;1
220060;2020;75;13;9;1;0;0;1;0;2
220070;2012;146;2;1;1;0;0;0;0;0
220070;2013;152;6;1;3;0;0;2;0;0
220070;2014;163;8;5;0;0;2;1;0;0
220070;2015;148;2;1;1;0;1;0;0;1
220070;2016;151;3;3;0;0;1;0;0;0
220070;2017;143;5;4;0;0;1;1;0;0
220070;2018;147;9;8;0;0;0;1;0;0
220070;2019;158;7;7;0;0;0;0;0;0
220070;2020;158;3;3;0;0;0;0;0;0
220080;2012;28;1;0;0;0;0;1;0;0
220080;2013;35;3;3;0;0;0;0;0;0
220080;2014;45;2;0;1;0;0;1;0;0
220080;2015;45;4;4;0;0;0;0;0;0
220080;2016;57;4;4;0;0;0;0;0;0
220080;2017;37;5;3;1;1;0;0;0;0
220080;2018;37;3;3;0;0;1;0;0;0
220080;2019;66;6;4;0;0;0;1;0;0
220080;2020;39;2;1;0;0;0;1;0;0
220090;2012;54;2;1;0;0;0;1;0;0
220090;2013;65;3;1;1;1;1;1;1;0
220090;2014;77;1;0;1;0;0;0;1;0
220090;2015;79;4;1;2;1;0;1;0;0
220090;2016;95;1;0;1;0;0;0;0;0
220090;2017;68;2;0;1;0;0;1;0;0
220090;2018;85;9;6;1;0;1;3;1;1
220090;2019;64;5;3;0;0;0;3;0;1
220090;2020;64;4;2;1;0;1;2;0;0
220095;2012;29;1;1;0;0;0;0;0;0
220095;2013;27;1;1;0;0;0;0;0;0
220095;2014;24;1;0;0;0;0;1;0;0
220095;2015;42;2;0;0;1;0;1;0;0
220095;2016;20;1;0;0;0;0;1;0;0
220095;2017;18;3;2;0;0;1;1;0;0
220095;2018;29;2;1;1;0;0;1;0;0
220095;2019;26;1;1;0;0;0;0;0;0
220095;2020;18;0;0;0;0;0;0;0;0
220100;2012;58;6;4;1;0;0;1;0;0
220100;2013;60;7;5;1;0;1;1;0;0
220100;2014;49;6;5;0;0;0;1;0;0
220100;2015;55;1;1;0;0;0;0;0;0
220100;2016;56;4;4;0;0;0;0;0;0
220100;2017;60;3;0;1;0;0;2;0;0
220100;2018;70;5;5;0;0;0;0;0;0
220100;2019;70;5;4;0;0;1;2;0;0
220100;2020;52;3;1;1;0;0;1;0;0
220105;2012;87;5;2;2;0;1;2;1;0
220105;2013;104;7;4;1;0;2;2;0;0
220105;2014;120;7;5;0;0;1;1;0;0
220105;2015;136;10;5;0;0;3;5;0;0
220105;2016;85;12;7;1;0;1;5;0;0
220105;2017;69;16;11;1;0;1;5;1;1
220105;2018;87;13;8;3;0;2;5;2;1
220105;2019;86;11;8;1;0;2;3;1;1
220105;2020;80;11;11;0;0;0;0;0;0
220110;2012;174;1;0;1;0;0;0;0;0
220110;2013;160;3;2;1;0;2;1;1;0
220110;2014;110;3;0;1;0;0;2;1;0
220110;2015;112;0;0;0;0;0;0;0;0
220110;2016;111;2;1;0;0;0;1;0;0
220110;2017;133;4;1;1;0;1;4;0;0
220110;2018;136;4;1;0;0;0;3;0;0
220110;2019;164;4;3;0;0;3;1;0;0
220110;2020;128;3;2;0;0;0;2;0;0
220115;2012;22;3;2;0;0;0;2;0;0
220115;2013;15;5;4;0;0;1;1;0;0
220115;2014;32;4;0;1;1;0;2;0;0
220115;2015;56;6;3;1;0;2;2;0;0
220115;2016;31;2;2;0;0;0;0;0;0
220115;2017;27;6;1;0;0;2;6;0;0
220115;2018;25;3;2;0;0;0;1;0;0
220115;2019;38;4;2;1;0;1;1;0;0
220115;2020;24;6;1;3;0;0;1;1;1
220117;2012;51;2;1;1;0;1;0;1;0
220117;2013;32;0;0;0;0;0;0;0;0
220117;2014;58;2;2;0;0;1;0;0;0
220117;2015;51;3;0;3;0;0;0;0;0
220117;2016;63;1;1;0;0;0;0;0;0
220117;2017;46;3;2;0;0;0;2;0;0
220117;2018;58;3;1;0;0;0;1;0;1
220117;2019;45;5;1;2;0;1;2;0;0
220117;2020;48;1;0;0;0;0;1;0;0
220120;2012;856;52;33;8;1;8;12;4;0
220120;2013;853;55;30;10;0;5;18;8;1
220120;2014;785;54;24;16;2;9;18;12;4
220120;2015;777;64;39;14;0;9;16;8;0
220120;2016;769;56;24;17;2;7;19;7;7
220120;2017;670;61;37;11;1;5;19;6;4
220120;2018;682;56;40;12;2;5;6;5;0
220120;2019;641;54;38;7;1;6;14;5;1
220120;2020;645;65;31;15;3;3;16;4;14
220130;2012;24;0;0;0;0;0;0;0;0
220130;2013;28;0;0;0;0;0;0;0;0
220130;2014;18;1;1;0;0;0;0;0;0
220130;2015;35;2;1;0;0;1;0;0;0
220130;2016;33;1;1;0;0;0;0;0;0
220130;2017;29;1;1;0;0;0;0;0;0
220130;2018;53;4;4;0;0;1;0;0;0
220130;2019;35;2;0;2;0;0;0;0;0
220130;2020;38;0;0;0;0;0;0;0;0
220140;2012;101;8;6;2;0;4;5;2;0
220140;2013;112;14;8;2;0;2;5;1;1
220140;2014;113;6;1;1;0;0;3;0;1
220140;2015;86;8;3;4;1;0;2;2;0
220140;2016;102;10;6;1;1;0;4;0;1
220140;2017;82;9;5;2;0;3;3;2;2
220140;2018;87;10;6;1;0;1;2;1;0
220140;2019;57;4;3;0;0;0;2;0;0
220140;2020;91;9;6;0;0;0;1;0;2
220150;2012;324;21;13;2;0;4;6;2;1
220150;2013;343;21;11;9;0;5;7;6;1
220150;2014;332;25;14;8;1;2;6;6;2
220150;2015;406;27;18;1;4;4;5;0;0
220150;2016;364;20;13;2;0;1;5;0;0
220150;2017;332;15;8;1;1;2;8;1;0
220150;2018;393;35;25;7;2;2;4;3;1
220150;2019;338;31;21;5;1;2;3;3;0
220150;2020;336;23;15;1;1;0;10;0;0
220155;2012;43;6;3;2;0;3;4;2;0
220155;2013;24;4;3;0;0;1;2;0;0
220155;2014;35;5;1;1;1;1;4;0;0
220155;2015;36;1;0;1;0;0;0;0;0
220155;2016;47;2;1;0;0;1;1;0;0
220155;2017;43;3;2;1;1;1;0;1;0
220155;2018;57;5;3;0;0;0;2;0;0
220155;2019;58;1;1;0;0;0;0;0;0
220155;2020;59;5;4;0;0;0;1;0;0
220157;2012;32;1;0;1;0;0;0;0;0
220157;2013;40;4;0;1;1;0;2;1;0
220157;2014;29;1;1;0;0;0;0;0;0
220157;2015;40;3;2;0;1;1;1;0;0
220157;2016;35;2;0;0;1;0;1;0;1
220157;2017;33;2;1;0;0;0;2;0;0
220157;2018;21;3;1;0;0;0;2;0;0
220157;2019;29;2;1;0;0;0;1;0;0
220157;2020;31;0;0;0;0;0;0;0;0
220160;2012;138;11;5;2;0;2;3;1;1
220160;2013;119;12;6;3;0;2;4;1;0
220160;2014;131;6;3;2;0;0;2;1;0
220160;2015;131;11;6;1;1;1;3;1;0
220160;2016;123;14;4;2;0;1;6;1;2
220160;2017;115;15;9;4;0;2;5;1;1
220160;2018;130;18;9;4;1;2;5;2;2
220160;2019;99;9;6;2;0;1;1;2;0
220160;2020;115;15;9;6;0;4;3;5;3
220170;2012;77;2;1;1;0;0;0;1;0
220170;2013;81;3;2;0;0;0;1;0;0
220170;2014;85;6;3;1;0;1;2;0;0
220170;2015;68;7;5;1;0;0;1;1;0
220170;2016;70;4;3;0;0;0;1;0;1
220170;2017;59;4;2;1;0;0;1;0;0
220170;2018;85;11;8;1;0;0;2;0;0
220170;2019;77;8;6;1;1;0;1;0;0
220170;2020;65;2;0;1;0;0;1;0;0
220173;2012;70;1;0;0;0;0;1;0;0
220173;2013;55;0;0;0;0;0;0;0;0
220173;2014;39;5;4;0;0;1;1;0;0
220173;2015;84;2;1;0;1;0;0;0;0
220173;2016;109;4;4;0;0;0;1;0;0
220173;2017;108;3;2;1;0;1;1;0;0
220173;2018;122;2;2;0;0;0;0;0;0
220173;2019;104;9;3;1;0;1;5;1;2
220173;2020;91;6;2;1;2;0;1;0;0
220177;2012;105;9;5;1;0;1;3;0;0
220177;2013;101;4;1;1;0;1;2;1;1
220177;2014;119;4;1;2;0;1;1;2;1
220177;2015;114;10;4;2;1;0;3;0;0
220177;2016;73;2;1;1;0;0;1;1;0
220177;2017;81;2;0;1;0;0;2;1;0
220177;2018;94;10;7;1;0;0;1;1;1
220177;2019;100;8;7;1;0;0;0;1;1
220177;2020;88;10;4;2;1;2;0;1;3
220180;2012;61;3;1;0;1;0;1;0;0
220180;2013;40;5;4;0;0;1;1;0;0
220180;2014;43;2;0;0;0;0;2;0;0
220180;2015;43;0;0;0;0;0;0;0;0
220180;2016;51;6;1;0;0;1;5;0;0
220180;2017;34;2;0;0;0;1;1;0;0
220180;2018;46;4;3;1;0;0;0;0;0
220180;2019;48;1;0;0;0;0;1;0;0
220180;2020;15;1;1;0;0;1;0;0;0
220190;2012;510;11;7;3;0;3;4;2;0
220190;2013;584;11;6;3;0;1;5;0;0
220190;2014;450;12;6;5;0;1;3;0;0
220190;2015;615;29;19;6;0;2;5;1;1
220190;2016;656;41;25;9;1;6;7;3;2
220190;2017;591;27;19;3;1;0;4;0;1
220190;2018;691;42;26;6;3;4;8;0;0
220190;2019;743;47;35;6;3;2;4;3;1
220190;2020;606;40;34;5;0;1;2;0;0
220191;2012;82;3;2;1;0;0;0;1;0
220191;2013;90;2;0;2;0;0;0;0;0
220191;2014;81;3;1;2;0;0;0;2;0
220191;2015;92;2;2;0;0;0;1;0;0
220191;2016;71;2;1;0;0;0;0;0;1
220191;2017;90;2;0;2;1;0;0;1;0
220191;2018;80;2;1;1;0;0;0;1;0
220191;2019;93;4;0;3;0;0;0;3;1
220191;2020;88;4;3;0;1;0;0;0;0
220192;2012;108;2;2;0;0;1;0;0;0
220192;2013;88;2;0;1;0;0;1;0;0
220192;2014;91;3;3;0;0;0;0;0;0
220192;2015;99;3;2;0;0;1;1;0;0
220192;2016;119;5;3;2;0;0;0;0;1
220192;2017;113;5;4;0;0;0;1;0;0
220192;2018;88;0;0;0;0;0;0;0;0
220192;2019;98;5;3;1;0;1;0;0;1
220192;2020;92;4;4;0;0;0;0;0;0
220194;2012;124;3;2;0;1;0;0;0;0
220194;2013;101;2;2;0;0;0;1;0;0
220194;2014;94;6;6;0;0;1;2;0;0
220194;2015;116;5;4;0;0;0;1;0;0
220194;2016;84;5;4;0;1;0;1;0;0
220194;2017;91;5;3;0;0;1;2;0;0
220194;2018;65;3;3;0;0;0;2;0;0
220194;2019;82;6;5;1;0;1;2;1;1
220194;2020;86;9;4;1;2;0;0;0;2
220196;2012;84;7;5;1;0;1;1;0;0
220196;2013;68;4;3;2;0;0;0;1;0
220196;2014;74;9;7;2;0;0;0;0;0
220196;2015;97;6;6;0;0;1;2;0;0
220196;2016;85;8;5;2;0;2;2;1;1
220196;2017;69;7;5;2;0;0;3;2;0
220196;2018;77;4;4;0;0;0;0;0;0
220196;2019;83;4;4;0;0;0;0;0;0
220196;2020;80;12;10;2;0;1;1;2;0
220198;2012;32;1;0;1;0;0;0;0;0
220198;2013;60;4;4;0;0;0;0;0;0
220198;2014;45;2;1;1;0;0;0;0;0
220198;2015;38;1;0;1;0;0;0;0;0
220198;2016;46;6;4;1;0;1;1;0;0
220198;2017;41;1;1;0;0;0;0;0;0
220198;2018;37;2;2;0;0;0;0;0;0
220198;2019;58;6;5;0;0;0;1;0;0
220198;2020;38;4;1;1;1;0;1;0;0
220200;2012;265;13;9;3;0;4;1;1;1
220200;2013;284;10;6;4;0;0;0;0;1
220200;2014;274;12;5;7;0;0;3;4;0
220200;2015;274;11;10;2;0;1;1;2;0
220200;2016;248;10;5;6;0;2;1;3;0
220200;2017;267;17;8;5;1;2;4;2;1
220200;2018;339;18;10;6;2;0;2;3;0
220200;2019;332;25;9;8;2;2;5;5;2
220200;2020;286;15;8;4;0;3;1;0;1
220202;2012;83;6;4;1;0;1;1;0;0
220202;2013;65;2;0;0;0;0;2;0;0
220202;2014;76;3;3;0;0;0;0;0;0
220202;2015;81;5;2;2;0;0;2;1;1
220202;2016;59;4;3;0;0;1;1;0;0
220202;2017;68;4;3;0;0;0;0;0;1
220202;2018;62;0;0;0;0;0;0;0;0
220202;2019;78;9;6;1;0;2;1;1;3
220202;2020;70;10;8;0;0;1;2;0;1
220205;2012;161;5;4;0;0;1;1;0;0
220205;2013;123;13;8;3;0;0;5;2;0
220205;2014;133;11;6;2;0;3;5;1;0
220205;2015;148;8;8;1;0;0;0;0;0
220205;2016;133;10;5;2;0;3;5;1;0
220205;2017;108;6;2;1;0;1;3;0;1
220205;2018;119;10;5;3;1;1;3;1;1
220205;2019;142;17;10;4;0;2;2;1;3
220205;2020;123;10;6;2;0;2;3;1;1
220207;2012;38;1;0;0;0;0;0;0;1
220207;2013;26;3;3;0;0;1;0;0;0
220207;2014;33;0;0;0;0;0;0;0;0
220207;2015;39;1;1;0;0;0;0;0;0
220207;2016;43;2;1;0;0;0;1;0;0
220207;2017;43;2;1;0;0;0;0;0;0
220207;2018;38;1;0;0;0;0;1;0;0
220207;2019;51;4;2;0;0;2;1;0;0
220207;2020;34;0;0;0;0;0;0;0;0
220208;2012;82;4;3;0;0;0;0;0;1
220208;2013;89;2;1;1;0;1;0;0;0
220208;2014;89;3;0;2;0;1;1;2;1
220208;2015;71;2;2;0;0;0;0;0;0
220208;2016;83;2;1;1;0;0;1;1;0
220208;2017;92;10;5;2;3;1;0;1;0
220208;2018;94;4;1;1;0;1;2;0;0
220208;2019;92;3;1;0;0;2;1;0;1
220208;2020;121;6;3;1;1;0;1;0;0
220209;2012;66;4;4;0;0;0;0;0;0
220209;2013;46;4;1;0;0;0;3;0;0
220209;2014;59;9;1;0;0;2;9;0;0
220209;2015;72;7;2;1;0;0;4;1;0
220209;2016;70;1;1;0;0;0;0;0;0
220209;2017;56;3;1;0;0;0;3;0;0
220209;2018;77;5;3;0;0;1;2;0;0
220209;2019;58;3;1;0;0;1;1;0;0
220209;2020;46;1;1;0;0;0;0;0;0
220210;2012;53;0;0;0;0;0;0;0;0
220210;2013;33;4;2;2;0;1;0;1;0
220210;2014;41;2;1;0;0;0;2;0;0
220210;2015;47;0;0;0;0;0;0;0;0
220210;2016;47;1;0;0;0;0;1;0;0
220210;2017;47;1;1;0;0;0;0;0;0
220210;2018;60;3;1;1;0;0;1;1;0
220210;2019;61;1;0;1;0;0;0;1;0
220210;2020;73;5;1;1;0;0;2;0;2
220211;2012;17;1;1;0;0;1;0;0;0
220211;2013;41;4;2;2;0;0;0;0;1
220211;2014;29;2;1;0;1;0;0;0;0
220211;2015;37;2;1;0;0;0;1;0;0
220211;2016;20;0;0;0;0;0;0;0;0
220211;2017;33;1;0;0;0;0;1;0;0
220211;2018;34;4;2;0;1;0;1;0;0
220211;2019;32;6;3;1;0;0;2;0;0
220211;2020;64;3;1;2;0;1;0;1;1
220213;2012;111;3;3;0;0;0;0;0;0
220213;2013;86;3;2;0;1;0;0;0;0
220213;2014;89;14;1;2;1;0;12;2;0
220213;2015;112;5;0;0;3;0;2;0;0
220213;2016;97;1;1;0;0;0;0;0;0
220213;2017;59;3;0;0;2;0;1;0;0
220213;2018;75;6;2;1;0;0;3;0;0
220213;2019;82;2;1;0;0;0;1;0;0
220213;2020;64;4;2;1;0;0;2;1;0
220217;2012;95;5;3;1;0;1;1;0;0
220217;2013;88;8;6;1;0;4;4;0;0
220217;2014;116;8;4;3;0;2;2;2;0
220217;2015;131;4;1;2;0;0;1;2;1
220217;2016;107;5;3;1;0;2;2;1;1
220217;2017;103;7;3;1;0;2;5;1;0
220217;2018;91;4;2;0;0;0;2;0;0
220217;2019;121;6;5;0;0;0;1;0;0
220217;2020;116;6;3;1;0;1;1;1;2
220220;2012;996;49;27;7;3;14;15;2;0
220220;2013;733;30;16;6;3;4;8;5;1
220220;2014;734;35;23;4;2;3;6;1;1
220220;2015;668;47;24;9;3;7;12;7;4
220220;2016;488;36;20;4;2;5;16;1;0
220220;2017;531;48;27;8;1;9;9;3;4
220220;2018;488;47;31;10;0;4;13;6;2
220220;2019;614;50;39;3;1;3;7;1;1
220220;2020;488;61;40;12;1;8;10;6;5
220225;2012;23;2;0;1;0;2;0;1;0
220225;2013;36;4;3;1;0;1;1;0;0
220225;2014;33;2;1;1;0;1;1;1;0
220225;2015;33;2;1;1;0;1;0;1;0
220225;2016;24;0;0;0;0;0;0;0;0
220225;2017;46;4;2;2;0;1;1;1;0
220225;2018;39;0;0;0;0;0;0;0;0
220225;2019;47;3;3;0;0;0;1;0;0
220225;2020;39;6;3;2;0;0;1;0;0
220230;2012;260;7;3;1;0;2;2;0;0
220230;2013;270;10;7;2;0;2;3;1;0
220230;2014;258;5;1;2;1;0;2;1;1
220230;2015;324;10;5;1;1;1;4;1;0
220230;2016;241;14;9;2;0;0;2;1;2
220230;2017;244;19;13;2;0;0;4;0;0
220230;2018;269;17;11;2;0;1;7;1;1
220230;2019;313;20;13;4;1;3;2;1;0
220230;2020;268;18;12;4;0;2;3;2;1
220240;2012;140;9;4;1;0;0;4;1;0
220240;2013;174;8;4;1;0;0;4;0;0
220240;2014;168;14;6;3;2;3;5;2;1
220240;2015;135;8;4;4;0;1;1;1;0
220240;2016;129;9;5;2;0;2;3;1;0
220240;2017;140;15;7;3;0;1;6;1;0
220240;2018;142;13;9;1;0;0;3;0;1
220240;2019;165;12;7;2;2;0;1;0;0
220240;2020;124;14;10;2;0;2;6;2;0
220245;2012;9;1;1;0;0;1;0;0;0
220245;2013;23;0;0;0;0;0;0;0;0
220245;2014;26;2;1;1;1;1;0;1;0
220245;2015;28;0;0;0;0;0;0;0;0
220245;2016;24;3;0;0;0;0;3;0;0
220245;2017;19;1;0;0;0;1;0;0;0
220245;2018;20;0;0;0;0;0;0;0;0
220245;2019;29;4;2;0;0;0;2;0;1
220245;2020;51;3;2;1;0;0;0;0;0
220250;2012;170;9;3;1;3;1;3;0;0
220250;2013;179;7;7;0;0;0;0;0;0
220250;2014;149;11;9;1;0;1;1;0;0
220250;2015;178;2;1;0;1;0;0;0;0
220250;2016;191;5;3;1;0;0;1;0;0
220250;2017;211;6;5;1;0;0;0;0;1
220250;2018;222;3;3;0;0;0;0;0;0
220250;2019;204;9;7;0;0;0;2;0;0
220250;2020;184;3;2;1;0;0;0;0;0
220253;2012;81;3;2;0;0;0;1;0;0
220253;2013;74;3;1;2;0;0;0;0;0
220253;2014;67;5;3;1;0;0;2;1;0
220253;2015;66;4;4;0;0;1;0;0;0
220253;2016;70;2;0;1;1;0;0;1;0
220253;2017;67;1;1;0;0;0;0;0;0
220253;2018;81;4;1;2;1;0;0;2;0
220253;2019;76;4;2;0;0;1;0;0;1
220253;2020;63;1;1;0;0;0;0;0;0
220255;2012;54;0;0;0;0;0;0;0;0
220255;2013;45;1;0;0;0;0;1;0;0
220255;2014;49;3;1;0;0;0;2;0;0
220255;2015;60;1;0;0;0;0;1;0;0
220255;2016;30;3;2;1;0;0;0;0;0
220255;2017;44;0;0;0;0;0;0;0;0
220255;2018;29;0;0;0;0;0;0;0;0
220255;2019;41;4;4;0;0;0;0;0;0
220255;2020;20;1;0;0;0;0;1;0;0
220260;2012;316;7;4;3;0;4;1;2;0
220260;2013;357;5;2;3;0;0;1;1;0
220260;2014;327;12;7;3;1;2;3;1;0
220260;2015;332;13;6;3;0;0;5;2;2
220260;2016;304;13;8;3;0;2;2;3;1
220260;2017;378;24;14;1;0;2;9;0;1
220260;2018;342;18;7;5;0;2;5;4;0
220260;2019;334;24;14;1;3;2;6;0;3
220260;2020;242;25;15;3;0;2;7;3;2
220265;2012;92;2;2;0;0;0;0;0;0
220265;2013;86;2;0;2;1;1;0;1;0
220265;2014;71;3;3;0;0;0;0;0;0
220265;2015;82;3;1;1;0;0;0;1;2
220265;2016;94;0;0;0;0;0;0;0;0
220265;2017;78;3;0;1;1;0;1;0;0
220265;2018;86;3;1;2;0;1;1;2;0
220265;2019;92;5;3;1;0;0;1;0;1
220265;2020;82;5;4;1;0;0;0;0;0
220270;2012;326;7;5;2;0;1;0;1;1
220270;2013;278;10;4;4;1;1;1;1;0
220270;2014;258;17;9;5;0;2;2;1;0
220270;2015;288;16;12;1;0;2;2;1;2
220270;2016;266;7;4;2;0;0;1;0;0
220270;2017;275;8;4;4;0;1;0;1;0
220270;2018;372;19;10;8;1;1;3;3;0
220270;2019;362;16;7;6;1;0;3;1;1
220270;2020;352;21;10;4;1;4;5;0;1
220271;2012;55;5;1;2;0;0;2;2;0
220271;2013;70;4;0;1;0;0;3;0;0
220271;2014;56;4;4;1;0;1;0;1;0
220271;2015;59;5;1;0;1;0;3;0;0
220271;2016;74;3;2;0;0;0;1;0;0
220271;2017;39;2;2;0;0;1;1;0;0
220271;2018;52;6;3;1;0;0;2;1;0
220271;2019;45;2;1;0;1;0;0;0;0
220271;2020;49;5;4;0;0;0;0;0;1
220272;2012;57;3;2;0;0;0;1;0;0
220272;2013;54;1;1;0;0;0;0;0;0
220272;2014;58;1;0;1;0;0;1;1;0
220272;2015;43;2;1;0;0;0;0;0;1
220272;2016;42;2;0;1;0;0;1;0;0
220272;2017;59;2;2;0;0;0;0;0;0
220272;2018;75;0;0;0;0;0;0;0;0
220272;2019;101;6;3;2;1;0;1;1;0
220272;2020;64;2;2;0;0;0;0;0;0
220273;2012;56;6;4;0;0;0;3;0;0
220273;2013;53;4;1;1;0;0;1;1;1
220273;2014;56;5;1;2;1;1;1;1;0
220273;2015;53;4;1;1;1;0;1;0;0
220273;2016;51;6;1;3;1;2;1;2;1
220273;2017;52;5;3;1;0;2;1;1;0
220273;2018;59;4;0;1;1;1;2;0;0
220273;2019;59;7;4;1;0;1;2;0;0
220273;2020;62;8;3;2;1;0;1;0;1
220275;2012;85;3;2;1;0;0;0;0;0
220275;2013;68;1;0;0;0;0;1;0;0
220275;2014;69;3;3;0;0;0;0;0;0
220275;2015;58;5;4;0;1;1;1;0;0
220275;2016;75;4;3;0;0;1;0;0;0
220275;2017;85;9;3;2;0;0;4;0;0
220275;2018;92;5;4;0;0;0;1;0;0
220275;2019;67;7;4;2;1;0;0;0;0
220275;2020;70;6;2;1;0;1;4;0;1
220277;2012;85;2;2;0;0;0;1;0;0
220277;2013;76;5;1;2;0;2;4;1;0
220277;2014;94;4;3;0;0;1;1;0;0
220277;2015;105;4;1;0;1;0;2;0;0
220277;2016;96;1;0;1;0;0;0;1;0
220277;2017;117;5;3;2;1;2;1;2;0
220277;2018;92;2;0;0;0;1;2;0;0
220277;2019;82;2;1;0;0;0;1;0;0
220277;2020;89;6;3;1;1;2;1;1;0
220280;2012;32;2;0;0;0;0;2;0;0
220280;2013;35;4;4;0;0;1;1;0;0
220280;2014;28;2;2;0;0;0;0;0;0
220280;2015;40;4;3;0;0;0;1;0;0
220280;2016;59;6;5;1;0;0;1;1;0
220280;2017;56;1;0;1;0;0;1;1;0
220280;2018;52;2;0;2;0;0;1;0;0
220280;2019;58;4;1;2;0;1;1;1;0
220280;2020;49;1;1;0;0;0;0;0;0
220285;2012;52;3;2;0;1;1;0;0;0
220285;2013;67;3;2;0;0;1;1;0;0
220285;2014;64;2;1;1;0;0;1;1;1
