CODMUNRES,ANO,TOTAL_DE_NASCIDOS_VIVOS,NASCIDOS_VIVOS_COM_BAIXO_PESO,NASCIDOS_VIVOS_PREMATUROS,NASCIDOS_VIVOS_TERMO_PRECOCE
520465,2014,43.0,3.0,6.0,11.0
520465,2015,29.0,0.0,2.0,6.0
520465,2016,40.0,3.0,4.0,17.0
520465,2017,38.0,2.0,3.0,7.0
520465,2018,37.0,2.0,3.0,12.0
520465,2019,25.0,2.0,5.0,5.0
520465,2020,40.0,1.0,2.0,12.0
520470,2012,159.0,12.0,13.0,55.0
520470,2013,158.0,8.0,11.0,52.0
520470,2014,162.0,20.0,17.0,44.0
520470,2015,185.0,9.0,9.0,58.0
520470,2016,169.0,7.0,16.0,55.0
520470,2017,148.0,7.0,12.0,60.0
520470,2018,172.0,7.0,12.0,59.0
520470,2019,148.0,8.0,14.0,56.0
520470,2020,131.0,7.0,17.0,44.0
520480,2012,54.0,4.0,8.0,16.0
520480,2013,73.0,3.0,4.0,26.0
520480,2014,62.0,6.0,6.0,21.0
520480,2015,66.0,9.0,7.0,21.0
520480,2016,67.0,2.0,3.0,20.0
520480,2017,71.0,5.0,4.0,19.0
520480,2018,86.0,8.0,8.0,31.0
520480,2019,87.0,3.0,5.0,28.0
520480,2020,74.0,11.0,6.0,19.0
520485,2012,106.0,7.0,13.0,34.0
520485,2013,86.0,11.0,8.0,33.0
520485,2014,111.0,6.0,4.0,31.0
520485,2015,118.0,4.0,8.0,29.0
520485,2016,114.0,5.0,5.0,36.0
520485,2017,144.0,13.0,8.0,57.0
520485,2018,118.0,9.0,12.0,42.0
520485,2019,104.0,3.0,4.0,34.0
520485,2020,132.0,12.0,5.0,46.0
520490,2012,326.0,30.0,28.0,85.0
520490,2013,381.0,31.0,43.0,92.0
520490,2014,343.0,49.0,21.0,99.0
520490,2015,355.0,46.0,36.0,83.0
520490,2016,282.0,23.0,37.0,80.0
520490,2017,331.0,21.0,45.0,97.0
520490,2018,320.0,32.0,53.0,89.0
520490,2019,337.0,34.0,49.0,75.0
520490,2020,278.0,23.0,39.0,113.0
520495,2012,56.0,4.0,6.0,11.0
520495,2013,49.0,4.0,2.0,12.0
520495,2014,54.0,4.0,3.0,15.0
520495,2015,52.0,5.0,5.0,7.0
520495,2016,28.0,0.0,1.0,8.0
520495,2017,60.0,3.0,4.0,9.0
520495,2018,49.0,4.0,6.0,17.0
520495,2019,49.0,2.0,4.0,9.0
520495,2020,53.0,6.0,7.0,12.0
520500,2012,91.0,4.0,3.0,37.0
520500,2013,121.0,4.0,10.0,41.0
520500,2014,131.0,3.0,5.0,37.0
520500,2015,118.0,4.0,5.0,39.0
520500,2016,125.0,7.0,10.0,46.0
520500,2017,120.0,10.0,8.0,41.0
520500,2018,115.0,6.0,9.0,46.0
520500,2019,107.0,6.0,12.0,43.0
520500,2020,98.0,6.0,7.0,39.0
520505,2012,39.0,3.0,5.0,9.0
520505,2013,32.0,6.0,4.0,7.0
520505,2014,28.0,2.0,1.0,8.0
520505,2015,25.0,0.0,1.0,9.0
520505,2016,32.0,3.0,3.0,7.0
520505,2017,34.0,4.0,3.0,12.0
520505,2018,31.0,5.0,6.0,12.0
520505,2019,40.0,2.0,6.0,15.0
520505,2020,35.0,2.0,3.0,13.0
520510,2012,1309.0,118.0,177.0,469.0
520510,2013,1330.0,116.0,150.0,549.0
520510,2014,1445.0,112.0,132.0,572.0
520510,2015,1513.0,130.0,151.0,524.0
520510,2016,1464.0,126.0,120.0,574.0
520510,2017,1479.0,123.0,116.0,541.0
520510,2018,1454.0,131.0,135.0,544.0
520510,2019,1418.0,113.0,159.0,586.0
520510,2020,1460.0,134.0,160.0,574.0
520520,2012,53.0,6.0,10.0,17.0
520520,2013,42.0,6.0,9.0,11.0
520520,2014,53.0,5.0,8.0,17.0
520520,2015,27.0,1.0,1.0,12.0
520520,2016,57.0,5.0,8.0,15.0
520520,2017,61.0,5.0,8.0,23.0
520520,2018,62.0,4.0,7.0,21.0
520520,2019,49.0,5.0,2.0,21.0
520520,2020,58.0,6.0,6.0,25.0
520530,2012,144.0,12.0,15.0,27.0
520530,2013,156.0,30.0,22.0,41.0
520530,2014,123.0,13.0,18.0,28.0
520530,2015,144.0,13.0,7.0,36.0
520530,2016,140.0,19.0,19.0,39.0
520530,2017,140.0,14.0,17.0,24.0
520530,2018,149.0,14.0,17.0,43.0
520530,2019,126.0,22.0,21.0,29.0
520530,2020,143.0,11.0,8.0,48.0
520540,2012,244.0,20.0,30.0,73.0
520540,2013,246.0,10.0,26.0,74.0
520540,2014,281.0,18.0,23.0,74.0
520540,2015,294.0,27.0,28.0,86.0
520540,2016,287.0,23.0,33.0,96.0
520540,2017,295.0,31.0,29.0,86.0
520540,2018,292.0,34.0,34.0,114.0
520540,2019,323.0,24.0,32.0,124.0
520540,2020,248.0,20.0,30.0,107.0
520545,2012,130.0,7.0,11.0,51.0
520545,2013,128.0,4.0,8.0,45.0
520545,2014,124.0,6.0,8.0,45.0
520545,2015,145.0,13.0,18.0,51.0
520545,2016,121.0,8.0,10.0,38.0
520545,2017,107.0,5.0,10.0,46.0
520545,2018,131.0,7.0,11.0,44.0
520545,2019,115.0,4.0,12.0,43.0
520545,2020,94.0,4.0,9.0,33.0
520547,2012,166.0,7.0,14.0,73.0
520547,2013,168.0,10.0,22.0,69.0
520547,2014,167.0,11.0,12.0,83.0
520547,2015,197.0,15.0,11.0,76.0
520547,2016,187.0,13.0,12.0,67.0
520547,2017,191.0,15.0,25.0,71.0
520547,2018,238.0,15.0,26.0,76.0
520547,2019,256.0,25.0,38.0,83.0
520547,2020,236.0,20.0,26.0,95.0
520549,2012,1030.0,106.0,115.0,270.0
520549,2013,998.0,94.0,115.0,287.0
520549,2014,1185.0,107.0,137.0,314.0
520549,2015,1094.0,92.0,113.0,279.0
520549,2016,1052.0,97.0,140.0,277.0
520549,2017,1098.0,87.0,109.0,290.0
520549,2018,1076.0,107.0,118.0,286.0
520549,2019,1072.0,110.0,126.0,297.0
520549,2020,1180.0,109.0,122.0,306.0
520551,2012,203.0,18.0,12.0,53.0
520551,2013,212.0,11.0,18.0,58.0
520551,2014,228.0,13.0,19.0,58.0
520551,2015,246.0,16.0,21.0,67.0
520551,2016,230.0,14.0,18.0,66.0
520551,2017,214.0,20.0,22.0,60.0
520551,2018,220.0,19.0,19.0,72.0
520551,2019,255.0,21.0,29.0,63.0
520551,2020,256.0,18.0,20.0,70.0
520552,2012,41.0,4.0,7.0,13.0
520552,2013,46.0,2.0,9.0,8.0
520552,2014,38.0,5.0,7.0,7.0
520552,2015,45.0,4.0,10.0,8.0
520552,2016,40.0,4.0,8.0,11.0
520552,2017,49.0,4.0,5.0,17.0
520552,2018,38.0,7.0,4.0,13.0
520552,2019,31.0,5.0,5.0,8.0
520552,2020,36.0,5.0,4.0,10.0
520570,2012,24.0,0.0,2.0,7.0
520570,2013,23.0,0.0,2.0,7.0
520570,2014,34.0,0.0,2.0,3.0
520570,2015,24.0,2.0,1.0,8.0
520570,2016,28.0,1.0,1.0,7.0
520570,2017,40.0,6.0,5.0,6.0
520570,2018,29.0,1.0,1.0,7.0
520570,2019,35.0,4.0,2.0,12.0
520570,2020,25.0,1.0,2.0,4.0
520580,2012,102.0,8.0,9.0,38.0
520580,2013,111.0,14.0,11.0,32.0
520580,2014,104.0,8.0,11.0,38.0
520580,2015,99.0,7.0,7.0,26.0
520580,2016,88.0,9.0,6.0,29.0
520580,2017,100.0,14.0,10.0,42.0
520580,2018,87.0,5.0,4.0,35.0
520580,2019,96.0,7.0,4.0,30.0
520580,2020,98.0,13.0,7.0,29.0
520590,2012,109.0,8.0,14.0,42.0
520590,2013,96.0,11.0,22.0,35.0
520590,2014,102.0,12.0,10.0,42.0
520590,2015,77.0,4.0,6.0,46.0
520590,2016,96.0,8.0,8.0,44.0
520590,2017,98.0,7.0,9.0,44.0
520590,2018,102.0,10.0,13.0,37.0
520590,2019,82.0,9.0,10.0,26.0
520590,2020,95.0,11.0,19.0,35.0
520620,2012,733.0,64.0,84.0,218.0
520620,2013,800.0,80.0,120.0,266.0
520620,2014,848.0,73.0,106.0,232.0
520620,2015,930.0,78.0,113.0,308.0
520620,2016,900.0,71.0,120.0,259.0
520620,2017,909.0,73.0,99.0,251.0
520620,2018,965.0,79.0,105.0,293.0
520620,2019,990.0,74.0,103.0,277.0
520620,2020,980.0,85.0,88.0,312.0
520630,2012,28.0,1.0,2.0,13.0
520630,2013,32.0,3.0,5.0,5.0
520630,2014,38.0,5.0,3.0,11.0
520630,2015,27.0,1.0,1.0,11.0
520630,2016,25.0,3.0,4.0,7.0
520630,2017,36.0,3.0,2.0,11.0
520630,2018,36.0,0.0,2.0,10.0
520630,2019,31.0,4.0,2.0,14.0
520630,2020,39.0,2.0,2.0,16.0
520640,2012,224.0,9.0,19.0,67.0
520640,2013,195.0,13.0,17.0,51.0
520640,2014,240.0,13.0,31.0,69.0
520640,2015,225.0,17.0,23.0,74.0
520640,2016,207.0,10.0,17.0,71.0
520640,2017,243.0,11.0,20.0,78.0
520640,2018,221.0,17.0,23.0,84.0
520640,2019,242.0,23.0,25.0,99.0
520640,2020,218.0,30.0,27.0,100.0
520650,2012,23.0,2.0,3.0,9.0
520650,2013,60.0,6.0,8.0,20.0
520650,2014,36.0,5.0,5.0,14.0
520650,2015,36.0,1.0,5.0,12.0
520650,2016,34.0,2.0,6.0,8.0
520650,2017,31.0,0.0,1.0,6.0
520650,2018,28.0,2.0,3.0,12.0
520650,2019,23.0,3.0,4.0,8.0
520650,2020,42.0,3.0,6.0,14.0
520660,2012,32.0,3.0,2.0,10.0
520660,2013,26.0,6.0,6.0,9.0
520660,2014,37.0,1.0,1.0,11.0
520660,2015,26.0,1.0,1.0,13.0
520660,2016,21.0,0.0,1.0,9.0
520660,2017,31.0,2.0,0.0,10.0
520660,2018,34.0,1.0,3.0,9.0
520660,2019,36.0,5.0,2.0,13.0
520660,2020,24.0,1.0,2.0,12.0
520670,2012,42.0,2.0,3.0,15.0
520670,2013,48.0,3.0,6.0,18.0
520670,2014,52.0,0.0,4.0,12.0
520670,2015,44.0,0.0,1.0,9.0
520670,2016,46.0,0.0,2.0,22.0
520670,2017,46.0,0.0,4.0,16.0
520670,2018,59.0,0.0,3.0,21.0
520670,2019,60.0,2.0,3.0,26.0
520670,2020,55.0,1.0,2.0,24.0
520680,2012,29.0,5.0,2.0,5.0
520680,2013,29.0,5.0,4.0,10.0
520680,2014,25.0,5.0,4.0,7.0
520680,2015,21.0,2.0,4.0,4.0
520680,2016,35.0,3.0,5.0,14.0
520680,2017,31.0,4.0,4.0,9.0
520680,2018,21.0,1.0,2.0,7.0
520680,2019,36.0,5.0,5.0,16.0
520680,2020,30.0,3.0,5.0,7.0
520690,2012,17.0,3.0,1.0,4.0
520690,2013,16.0,0.0,1.0,4.0
520690,2014,11.0,2.0,0.0,4.0
520690,2015,24.0,3.0,2.0,8.0
520690,2016,16.0,1.0,3.0,4.0
520690,2017,16.0,2.0,1.0,7.0
520690,2018,24.0,3.0,2.0,11.0
520690,2019,16.0,4.0,4.0,2.0
520690,2020,14.0,0.0,0.0,4.0
520710,2012,18.0,1.0,0.0,3.0
520710,2013,18.0,3.0,0.0,5.0
520710,2014,29.0,6.0,4.0,5.0
520710,2015,22.0,2.0,0.0,8.0
520710,2016,16.0,0.0,0.0,2.0
520710,2017,21.0,2.0,1.0,9.0
520710,2018,16.0,1.0,1.0,4.0
520710,2019,22.0,2.0,1.0,8.0
520710,2020,28.0,0.0,0.0,9.0
520725,2012,76.0,5.0,8.0,24.0
520725,2013,61.0,5.0,8.0,18.0
520725,2014,98.0,6.0,4.0,36.0
520725,2015,92.0,4.0,6.0,28.0
520725,2016,97.0,4.0,5.0,37.0
520725,2017,66.0,3.0,2.0,16.0
520725,2018,89.0,7.0,13.0,21.0
520725,2019,64.0,1.0,4.0,13.0
520725,2020,68.0,4.0,2.0,15.0
520735,2012,51.0,4.0,2.0,25.0
520735,2013,47.0,2.0,2.0,12.0
520735,2014,39.0,1.0,3.0,12.0
520735,2015,55.0,3.0,5.0,14.0
520735,2016,49.0,4.0,5.0,19.0
520735,2017,51.0,0.0,3.0,12.0
520735,2018,50.0,2.0,3.0,12.0
520735,2019,42.0,3.0,10.0,14.0
520735,2020,36.0,2.0,2.0,14.0
520740,2012,148.0,7.0,15.0,40.0
520740,2013,148.0,10.0,11.0,36.0
520740,2014,124.0,9.0,9.0,31.0
520740,2015,134.0,13.0,19.0,43.0
520740,2016,131.0,12.0,18.0,48.0
520740,2017,149.0,12.0,16.0,34.0
520740,2018,176.0,10.0,13.0,71.0
520740,2019,171.0,12.0,12.0,90.0
520740,2020,167.0,11.0,16.0,82.0
520750,2012,48.0,3.0,7.0,8.0
520750,2013,45.0,5.0,7.0,12.0
520750,2014,45.0,1.0,5.0,11.0
520750,2015,58.0,2.0,7.0,18.0
520750,2016,38.0,2.0,7.0,11.0
520750,2017,55.0,1.0,4.0,16.0
520750,2018,38.0,6.0,7.0,8.0
520750,2019,29.0,2.0,4.0,8.0
520750,2020,32.0,3.0,2.0,10.0
520753,2012,46.0,6.0,7.0,10.0
520753,2013,61.0,6.0,1.0,12.0
520753,2014,61.0,7.0,6.0,14.0
520753,2015,53.0,3.0,8.0,14.0
520753,2016,61.0,8.0,8.0,21.0
520753,2017,79.0,3.0,2.0,22.0
520753,2018,46.0,2.0,3.0,14.0
520753,2019,56.0,3.0,11.0,15.0
520753,2020,64.0,4.0,6.0,22.0
520760,2012,66.0,5.0,5.0,21.0
520760,2013,55.0,1.0,4.0,21.0
520760,2014,49.0,2.0,3.0,13.0
520760,2015,51.0,1.0,3.0,12.0
520760,2016,49.0,0.0,3.0,19.0
520760,2017,48.0,2.0,6.0,12.0
520760,2018,56.0,2.0,3.0,22.0
520760,2019,51.0,6.0,6.0,17.0
520760,2020,59.0,7.0,4.0,16.0
520780,2012,94.0,6.0,10.0,28.0
520780,2013,91.0,6.0,3.0,27.0
520780,2014,93.0,7.0,17.0,30.0
520780,2015,98.0,8.0,8.0,30.0
520780,2016,94.0,5.0,3.0,46.0
520780,2017,99.0,6.0,9.0,27.0
520780,2018,89.0,11.0,8.0,27.0
520780,2019,76.0,9.0,5.0,33.0
520780,2020,97.0,6.0,5.0,46.0
520790,2012,93.0,10.0,16.0,27.0
520790,2013,112.0,9.0,14.0,32.0
520790,2014,92.0,6.0,10.0,26.0
520790,2015,107.0,4.0,11.0,23.0
520790,2016,75.0,4.0,6.0,9.0
520790,2017,115.0,11.0,13.0,28.0
520790,2018,102.0,9.0,11.0,27.0
520790,2019,103.0,3.0,9.0,24.0
520790,2020,101.0,9.0,11.0,28.0
520800,2012,1719.0,137.0,188.0,540.0
520800,2013,1783.0,138.0,158.0,571.0
520800,2014,1776.0,159.0,177.0,567.0
520800,2015,1807.0,154.0,191.0,530.0
520800,2016,1784.0,155.0,144.0,454.0
520800,2017,1834.0,152.0,162.0,512.0
520800,2018,1827.0,171.0,208.0,576.0
520800,2019,1677.0,135.0,175.0,529.0
520800,2020,1698.0,162.0,164.0,659.0
520810,2012,57.0,2.0,3.0,14.0
520810,2013,62.0,1.0,7.0,19.0
520810,2014,56.0,5.0,4.0,25.0
520810,2015,54.0,4.0,5.0,25.0
520810,2016,52.0,2.0,5.0,25.0
520810,2017,58.0,4.0,8.0,13.0
520810,2018,54.0,2.0,3.0,30.0
520810,2019,71.0,4.0,4.0,41.0
520810,2020,67.0,4.0,2.0,41.0
520815,2012,29.0,2.0,3.0,6.0
520815,2013,31.0,2.0,3.0,10.0
520815,2014,35.0,4.0,2.0,9.0
520815,2015,26.0,2.0,3.0,8.0
520815,2016,34.0,3.0,2.0,11.0
520815,2017,42.0,3.0,2.0,18.0
520815,2018,37.0,1.0,3.0,15.0
520815,2019,35.0,0.0,1.0,10.0
520815,2020,46.0,5.0,7.0,12.0
520830,2012,98.0,6.0,12.0,24.0
520830,2013,64.0,5.0,6.0,16.0
520830,2014,88.0,5.0,9.0,20.0
520830,2015,87.0,7.0,13.0,18.0
520830,2016,82.0,5.0,12.0,16.0
520830,2017,64.0,5.0,10.0,17.0
520830,2018,78.0,8.0,18.0,19.0
520830,2019,61.0,5.0,9.0,20.0
520830,2020,57.0,3.0,9.0,25.0
520840,2012,160.0,15.0,23.0,54.0
520840,2013,168.0,11.0,15.0,52.0
520840,2014,171.0,14.0,12.0,53.0
520840,2015,187.0,20.0,11.0,53.0
520840,2016,198.0,19.0,18.0,65.0
520840,2017,207.0,11.0,20.0,78.0
520840,2018,214.0,21.0,28.0,71.0
520840,2019,175.0,19.0,15.0,65.0
520840,2020,188.0,15.0,15.0,63.0
520850,2012,71.0,8.0,9.0,17.0
520850,2013,52.0,4.0,11.0,23.0
520850,2014,38.0,6.0,3.0,11.0
520850,2015,49.0,2.0,6.0,18.0
520850,2016,55.0,5.0,8.0,18.0
520850,2017,43.0,3.0,2.0,18.0
520850,2018,53.0,6.0,6.0,18.0
520850,2019,27.0,2.0,2.0,14.0
520850,2020,35.0,6.0,6.0,12.0
520860,2012,920.0,66.0,110.0,268.0
520860,2013,889.0,63.0,87.0,263.0
520860,2014,936.0,69.0,115.0,313.0
520860,2015,971.0,61.0,69.0,272.0
520860,2016,989.0,73.0,58.0,297.0
520860,2017,941.0,78.0,70.0,365.0
520860,2018,1063.0,86.0,81.0,466.0
520860,2019,1093.0,79.0,75.0,483.0
520860,2020,1033.0,83.0,69.0,511.0
520870,2012,21305.0,1860.0,2178.0,6563.0
520870,2013,22026.0,1983.0,2447.0,7012.0
520870,2014,22971.0,2154.0,2549.0,7586.0
520870,2015,22866.0,2008.0,2530.0,6941.0
520870,2016,21125.0,1884.0,2447.0,7054.0
520870,2017,21418.0,1938.0,2199.0,6880.0
520870,2018,21453.0,2000.0,2516.0,7198.0
520870,2019,20565.0,1887.0,2421.0,6829.0
520870,2020,19322.0,1795.0,2269.0,6551.0
520880,2012,587.0,58.0,53.0,139.0
520880,2013,723.0,61.0,58.0,168.0
520880,2014,746.0,62.0,73.0,177.0
520880,2015,807.0,69.0,76.0,207.0
520880,2016,875.0,95.0,98.0,281.0
520880,2017,910.0,61.0,73.0,275.0
520880,2018,945.0,86.0,102.0,294.0
520880,2019,1037.0,92.0,114.0,337.0
520880,2020,976.0,90.0,135.0,315.0
520890,2012,273.0,17.0,30.0,84.0
520890,2013,365.0,30.0,30.0,99.0
520890,2014,312.0,22.0,26.0,85.0
520890,2015,288.0,26.0,39.0,79.0
520890,2016,283.0,26.0,21.0,78.0
520890,2017,280.0,22.0,25.0,87.0
520890,2018,476.0,52.0,73.0,102.0
520890,2019,332.0,33.0,47.0,130.0
520890,2020,218.0,24.0,28.0,77.0
520910,2012,443.0,35.0,39.0,172.0
520910,2013,443.0,34.0,62.0,167.0
520910,2014,426.0,50.0,69.0,202.0
520910,2015,463.0,40.0,77.0,206.0
520910,2016,437.0,30.0,47.0,191.0
520910,2017,431.0,30.0,59.0,213.0
520910,2018,443.0,45.0,74.0,199.0
520910,2019,421.0,37.0,66.0,187.0
520910,2020,434.0,43.0,80.0,191.0
520915,2012,55.0,4.0,9.0,22.0
520915,2013,65.0,8.0,13.0,21.0
520915,2014,70.0,7.0,10.0,20.0
520915,2015,51.0,6.0,6.0,19.0
520915,2016,41.0,4.0,4.0,18.0
520915,2017,48.0,4.0,7.0,22.0
520915,2018,51.0,12.0,5.0,22.0
520915,2019,52.0,4.0,7.0,21.0
520915,2020,46.0,6.0,4.0,28.0
520920,2012,188.0,10.0,13.0,35.0
520920,2013,176.0,13.0,17.0,40.0
520920,2014,193.0,21.0,23.0,55.0
520920,2015,178.0,15.0,14.0,46.0
520920,2016,203.0,14.0,30.0,56.0
520920,2017,210.0,16.0,14.0,61.0
520920,2018,228.0,18.0,20.0,73.0
520920,2019,225.0,17.0,20.0,75.0
520920,2020,212.0,19.0,25.0,76.0
520929,2012,26.0,1.0,3.0,8.0
520929,2013,20.0,2.0,2.0,5.0
520929,2014,18.0,0.0,4.0,5.0
520929,2015,22.0,2.0,2.0,4.0
520929,2016,22.0,0.0,3.0,4.0
520929,2017,23.0,1.0,1.0,10.0
520929,2018,19.0,1.0,4.0,6.0
520929,2019,14.0,1.0,0.0,2.0
520929,2020,25.0,1.0,1.0,8.0
520940,2012,32.0,2.0,3.0,7.0
520940,2013,31.0,1.0,4.0,9.0
520940,2014,52.0,3.0,5.0,18.0
520940,2015,46.0,3.0,5.0,16.0
520940,2016,31.0,5.0,4.0,6.0
520940,2017,30.0,4.0,6.0,5.0
520940,2018,37.0,0.0,1.0,10.0
520940,2019,42.0,6.0,5.0,17.0
520940,2020,48.0,5.0,7.0,19.0
520945,2012,24.0,2.0,2.0,6.0
520945,2013,23.0,1.0,7.0,3.0
520945,2014,26.0,1.0,3.0,4.0
520945,2015,17.0,0.0,1.0,7.0
520945,2016,32.0,2.0,2.0,9.0
520945,2017,18.0,0.0,1.0,5.0
520945,2018,20.0,1.0,1.0,6.0
520945,2019,12.0,0.0,0.0,1.0
520945,2020,12.0,0.0,1.0,6.0
520960,2012,33.0,3.0,6.0,13.0
520960,2013,47.0,3.0,3.0,11.0
520960,2014,36.0,3.0,5.0,10.0
520960,2015,17.0,0.0,1.0,5.0
520960,2016,29.0,3.0,6.0,7.0
520960,2017,24.0,1.0,1.0,7.0
520960,2018,39.0,5.0,6.0,13.0
520960,2019,50.0,1.0,1.0,18.0
520960,2020,37.0,4.0,3.0,11.0
520970,2012,233.0,18.0,27.0,55.0
520970,2013,278.0,24.0,36.0,96.0
520970,2014,310.0,21.0,46.0,123.0
520970,2015,329.0,33.0,48.0,120.0
520970,2016,341.0,24.0,38.0,129.0
520970,2017,300.0,24.0,32.0,115.0
520970,2018,335.0,32.0,38.0,120.0
520970,2019,334.0,41.0,44.0,121.0
520970,2020,330.0,19.0,43.0,111.0
520980,2012,35.0,1.0,5.0,11.0
520980,2013,40.0,4.0,3.0,10.0
520980,2014,39.0,3.0,2.0,8.0
520980,2015,52.0,2.0,4.0,19.0
520980,2016,44.0,2.0,6.0,15.0
520980,2017,52.0,4.0,8.0,17.0
520980,2018,47.0,1.0,6.0,21.0
520980,2019,37.0,0.0,2.0,14.0
520980,2020,24.0,3.0,5.0,11.0
520990,2012,192.0,13.0,19.0,48.0
520990,2013,199.0,12.0,27.0,66.0
520990,2014,187.0,9.0,8.0,40.0
520990,2015,187.0,14.0,16.0,34.0
520990,2016,157.0,13.0,13.0,36.0
520990,2017,159.0,10.0,9.0,37.0
520990,2018,128.0,11.0,16.0,36.0
520990,2019,123.0,9.0,18.0,29.0
520990,2020,175.0,15.0,17.0,61.0
520993,2012,84.0,3.0,8.0,22.0
520993,2013,84.0,4.0,11.0,20.0
520993,2014,78.0,5.0,7.0,26.0
520993,2015,49.0,2.0,3.0,17.0
520993,2016,68.0,4.0,5.0,30.0
520993,2017,58.0,5.0,4.0,29.0
520993,2018,55.0,9.0,6.0,23.0
520993,2019,51.0,4.0,4.0,15.0
520993,2020,67.0,10.0,6.0,27.0
520995,2012,199.0,10.0,14.0,57.0
520995,2013,233.0,16.0,18.0,63.0
520995,2014,250.0,21.0,21.0,90.0
520995,2015,262.0,21.0,20.0,101.0
520995,2016,233.0,12.0,23.0,88.0
520995,2017,208.0,4.0,7.0,84.0
520995,2018,246.0,14.0,20.0,109.0
520995,2019,234.0,16.0,22.0,107.0
520995,2020,196.0,10.0,14.0,91.0
521000,2012,722.0,52.0,69.0,269.0
521000,2013,677.0,43.0,87.0,236.0
521000,2014,701.0,59.0,78.0,263.0
521000,2015,776.0,48.0,97.0,264.0
521000,2016,721.0,52.0,83.0,250.0
521000,2017,679.0,61.0,90.0,238.0
521000,2018,711.0,55.0,86.0,261.0
521000,2019,670.0,54.0,86.0,243.0
521000,2020,631.0,54.0,98.0,262.0
521010,2012,271.0,20.0,27.0,84.0
521010,2013,308.0,11.0,19.0,117.0
521010,2014,314.0,19.0,29.0,118.0
521010,2015,331.0,17.0,25.0,133.0
521010,2016,341.0,25.0,24.0,152.0
521010,2017,349.0,16.0,38.0,108.0
521010,2018,341.0,35.0,39.0,130.0
521010,2019,311.0,25.0,31.0,138.0
521010,2020,309.0,19.0,19.0,144.0
521015,2012,25.0,1.0,4.0,8.0
521015,2013,19.0,1.0,0.0,6.0
521015,2014,29.0,0.0,0.0,13.0
521015,2015,42.0,2.0,6.0,13.0
521015,2016,31.0,3.0,5.0,10.0
521015,2017,23.0,1.0,0.0,8.0
521015,2018,23.0,1.0,1.0,8.0
521015,2019,33.0,4.0,0.0,17.0
521015,2020,27.0,1.0,2.0,9.0
521020,2012,394.0,26.0,29.0,103.0
521020,2013,387.0,19.0,20.0,83.0
521020,2014,403.0,30.0,34.0,94.0
521020,2015,410.0,36.0,20.0,121.0
521020,2016,425.0,21.0,19.0,122.0
521020,2017,444.0,23.0,16.0,130.0
521020,2018,375.0,26.0,18.0,130.0
521020,2019,458.0,25.0,22.0,182.0
521020,2020,486.0,33.0,26.0,185.0
521030,2012,26.0,1.0,1.0,10.0
521030,2013,22.0,2.0,1.0,1.0
521030,2014,25.0,2.0,3.0,5.0
521030,2015,34.0,4.0,3.0,5.0
521030,2016,22.0,1.0,1.0,5.0
521030,2017,26.0,1.0,1.0,7.0
521030,2018,20.0,1.0,3.0,5.0
521030,2019,28.0,1.0,2.0,13.0
521030,2020,18.0,1.0,2.0,7.0
521040,2012,531.0,41.0,76.0,170.0
521040,2013,552.0,34.0,71.0,167.0
521040,2014,524.0,33.0,54.0,175.0
521040,2015,575.0,46.0,69.0,175.0
521040,2016,553.0,44.0,60.0,175.0
521040,2017,588.0,45.0,70.0,171.0
521040,2018,607.0,60.0,68.0,215.0
521040,2019,582.0,34.0,54.0,202.0
521040,2020,582.0,46.0,64.0,198.0
521056,2012,55.0,2.0,10.0,20.0
521056,2013,58.0,3.0,8.0,20.0
521056,2014,49.0,3.0,1.0,19.0
521056,2015,68.0,6.0,7.0,30.0
521056,2016,59.0,4.0,6.0,20.0
521056,2017,74.0,2.0,5.0,22.0
521056,2018,54.0,8.0,10.0,13.0
521056,2019,61.0,5.0,5.0,21.0
521056,2020,50.0,3.0,3.0,14.0
521060,2012,46.0,2.0,5.0,24.0
521060,2013,42.0,2.0,3.0,9.0
521060,2014,52.0,3.0,5.0,18.0
521060,2015,40.0,3.0,5.0,15.0
521060,2016,44.0,3.0,11.0,15.0
521060,2017,45.0,4.0,4.0,13.0
521060,2018,54.0,6.0,5.0,23.0
521060,2019,39.0,4.0,4.0,14.0
521060,2020,53.0,5.0,5.0,27.0
521080,2012,76.0,6.0,13.0,22.0
521080,2013,80.0,8.0,11.0,26.0
521080,2014,66.0,2.0,9.0,13.0
521080,2015,58.0,3.0,4.0,17.0
521080,2016,51.0,1.0,3.0,12.0
521080,2017,39.0,3.0,5.0,11.0
521080,2018,61.0,4.0,7.0,14.0
521080,2019,50.0,0.0,2.0,19.0
521080,2020,54.0,5.0,7.0,21.0
521090,2012,268.0,18.0,28.0,69.0
521090,2013,299.0,20.0,27.0,82.0
521090,2014,320.0,25.0,32.0,88.0
521090,2015,304.0,12.0,23.0,88.0
521090,2016,263.0,14.0,23.0,92.0
521090,2017,316.0,20.0,32.0,84.0
521090,2018,311.0,21.0,46.0,89.0
521090,2019,287.0,17.0,30.0,99.0
521090,2020,302.0,28.0,42.0,81.0
521100,2012,97.0,10.0,17.0,31.0
521100,2013,88.0,10.0,13.0,28.0
521100,2014,86.0,5.0,11.0,26.0
521100,2015,96.0,8.0,12.0,23.0
521100,2016,120.0,9.0,13.0,36.0
521100,2017,119.0,3.0,11.0,45.0
521100,2018,84.0,2.0,7.0,23.0
521100,2019,70.0,3.0,7.0,23.0
521100,2020,79.0,7.0,12.0,22.0
